codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00068,00069,00001,00005,00009,00066,00072,00070,00071
06,001,SAN FERNANDO,02214,057176,0,0,20,11,3,4,172,41,2,5,1,4
06,001,SAN FERNANDO,02214,057177,0,0,0,13,0,3,180,45,2,4,1,2
06,001,SAN FERNANDO,02214,057178,0,0,0,0,1,3,188,9,1,3,0,3
06,001,SAN FERNANDO,02214,057179,0,0,24,11,0,6,52,29,1,5,1,1
06,001,SAN FERNANDO,02214,057180,0,0,0,12,1,7,185,36,0,3,0,1
06,001,SAN FERNANDO,02214,057181,0,0,0,9,0,0,171,35,2,0,0,4
06,001,SAN FERNANDO,02215,057182,0,0,5,2,0,0,103,51,0,0,0,0
06,001,SAN FERNANDO,02215,057183,0,0,17,3,0,2,101,38,0,0,0,0
06,001,SAN FERNANDO,02216,057184,0,0,0,0,0,0,4,2,0,0,0,0
06,001,SAN FERNANDO,02217,057185,0,0,11,5,0,5,96,12,0,0,0,3
06,001,SAN FERNANDO,02217,057186,0,0,9,1,1,1,98,9,0,0,0,3
06,001,SAN FERNANDO,02218,057187,0,0,23,14,3,12,110,93,1,6,0,3
06,001,SAN FERNANDO,02218,057188,0,0,9,9,1,11,118,95,5,11,1,2
06,001,SAN FERNANDO,02218,057189,0,0,21,11,2,5,111,84,2,7,1,0
06,001,SAN FERNANDO,02218,057190,0,0,29,4,1,2,106,98,11,5,0,4
06,001,SAN FERNANDO,02218,057191,0,0,0,11,4,9,110,83,3,9,1,0
06,001,SAN FERNANDO,02218,057192,0,0,16,15,2,14,93,91,0,6,3,8
06,001,SAN FERNANDO,02218,057193,0,0,19,7,4,11,120,88,3,5,1,1
06,001,SAN FERNANDO,02218,057194,0,0,19,9,2,12,97,121,4,4,2,0
06,001,SAN FERNANDO,02218,057195,0,0,19,9,4,11,118,83,2,12,0,4
06,001,SAN FERNANDO,02218,057196,0,0,2,0,3,7,128,79,0,6,0,4
06,001,SAN FERNANDO,02218,057197,0,0,21,13,2,15,61,89,5,10,5,0
06,001,SAN FERNANDO,02218,057198,0,0,16,5,5,7,123,78,2,7,2,4
06,001,SAN FERNANDO,02218,057199,0,0,17,7,1,10,102,106,2,5,0,1
06,001,SAN FERNANDO,02218,057200,0,0,11,11,2,3,100,111,3,6,2,5
06,001,SAN FERNANDO,02218,057201,0,0,17,7,2,4,121,85,4,3,2,3
06,001,SAN FERNANDO,02218,057202,0,0,2,12,2,9,114,100,5,3,0,1
06,001,SAN FERNANDO,02218,057203,0,0,18,15,3,5,106,105,1,2,0,0
06,001,SAN FERNANDO,02218,057204,0,0,17,9,1,6,119,95,5,3,0,4
06,001,SAN FERNANDO,02218,057205,0,0,18,5,3,15,114,107,5,7,0,4
06,001,SAN FERNANDO,02218,057206,0,0,26,11,2,9,98,118,2,0,1,0
06,001,SAN FERNANDO,02218,057207,0,0,21,6,3,8,109,105,8,6,0,2
06,001,SAN FERNANDO,02218,057208,0,0,18,9,3,13,112,96,2,4,1,4
06,001,SAN FERNANDO,02218,057209,0,0,26,12,2,8,119,72,4,0,1,6
06,001,SAN FERNANDO,02218,057210,0,0,20,11,1,17,101,91,3,10,0,4
06,001,SAN FERNANDO,02218,057211,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02218,057212,0,0,6,12,1,13,120,103,6,3,1,5
06,001,SAN FERNANDO,02218,057213,0,0,15,9,4,5,136,97,2,8,1,3
06,001,SAN FERNANDO,02218,057214,0,0,12,7,8,11,117,90,3,9,1,4
06,001,SAN FERNANDO,02219,057215,0,0,16,8,4,3,153,45,0,4,0,5
06,001,SAN FERNANDO,02219,057216,0,0,19,8,0,7,178,45,2,6,1,4
06,001,SAN FERNANDO,02219,057217,0,0,21,8,4,5,161,38,2,6,0,3
06,001,SAN FERNANDO,02219,057218,0,0,3,11,0,1,182,26,1,1,2,3
06,001,SAN FERNANDO,02219,057219,0,0,25,6,2,0,178,52,0,3,2,3
06,001,SAN FERNANDO,02219,057220,0,0,16,7,0,4,151,65,1,2,6,3
06,001,SAN FERNANDO,02219,057221,0,0,19,5,1,7,152,47,1,6,2,5
06,001,SAN FERNANDO,02219,057222,0,0,11,9,1,6,176,50,0,3,0,6
06,001,SAN FERNANDO,02219,057223,0,0,0,11,4,6,151,45,0,4,1,3
06,001,SAN FERNANDO,02219,057224,0,0,2,10,1,3,160,50,3,5,0,3
06,001,SAN FERNANDO,02219,057225,0,0,29,6,0,4,182,44,0,0,0,0
06,001,SAN FERNANDO,02219,057226,0,0,17,9,1,3,168,50,4,2,0,1
06,001,SAN FERNANDO,02219,057227,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02219,057228,0,0,18,0,1,6,185,26,7,3,2,5
06,001,SAN FERNANDO,02219,057229,0,0,30,7,0,3,178,37,1,5,0,4
06,001,SAN FERNANDO,02219,057230,0,0,0,0,4,6,170,38,0,6,3,4
06,001,SAN FERNANDO,02219,057231,0,0,7,13,1,6,164,33,0,7,1,2
06,001,SAN FERNANDO,02219,057232,0,0,31,16,1,4,155,44,0,2,0,4
06,001,SAN FERNANDO,02219,057233,0,0,31,0,3,0,94,44,1,0,69,1
06,001,SAN FERNANDO,02219,057234,0,0,32,7,0,6,177,53,1,4,0,1
06,001,SAN FERNANDO,02219,057235,0,0,23,10,0,2,164,47,1,8,0,0
06,001,SAN FERNANDO,02220,057236,0,0,17,16,2,5,117,82,2,3,2,5
06,001,SAN FERNANDO,02220,057237,0,0,15,13,1,13,100,78,4,6,3,3
06,001,SAN FERNANDO,02220,057238,0,0,8,8,0,8,106,101,0,10,0,4
06,001,SAN FERNANDO,02220,057239,0,0,20,7,1,12,127,79,4,5,1,5
06,001,SAN FERNANDO,02220,057240,0,0,5,8,0,10,102,125,7,6,0,5
06,001,SAN FERNANDO,02220,057241,0,0,29,11,4,11,118,77,0,4,2,4
06,001,SAN FERNANDO,02220,057242,0,0,17,12,2,17,112,93,1,4,0,9
06,001,SAN FERNANDO,02220,057243,0,0,12,6,2,9,96,114,1,7,0,3
06,001,SAN FERNANDO,02220,057244,0,0,10,6,3,4,114,108,3,6,2,2
06,001,SAN FERNANDO,02220,057245,0,0,16,9,2,8,128,77,2,8,1,3
06,001,SAN FERNANDO,02220,057246,0,0,19,6,2,8,118,86,3,1,1,3
06,001,SAN FERNANDO,02220,057247,0,0,10,6,0,6,159,72,3,6,2,2
06,001,SAN FERNANDO,02220,057248,0,0,25,14,1,8,112,76,3,4,0,3
06,001,SAN FERNANDO,02220,057249,0,0,15,12,1,8,118,66,1,11,1,5
06,001,SAN FERNANDO,02220,057250,0,0,11,8,3,11,133,84,2,4,0,2
06,001,SAN FERNANDO,02220,057251,0,0,10,17,4,10,98,88,2,6,0,5
06,001,SAN FERNANDO,02220,057252,0,0,12,11,1,9,108,97,2,5,0,1
06,001,SAN FERNANDO,02220,057253,0,0,9,8,1,6,119,95,0,6,0,6
06,001,SAN FERNANDO,02220,057254,0,0,18,8,1,8,107,88,1,7,2,2
06,001,SAN FERNANDO,02220,057255,0,0,18,11,1,8,128,78,0,4,0,3
06,001,SAN FERNANDO,02220,057256,0,0,16,15,0,13,130,71,2,8,0,8
06,001,SAN FERNANDO,02220,057257,0,0,21,10,1,7,118,88,0,5,2,2
06,001,SAN FERNANDO,02220,057258,0,0,16,12,0,12,117,88,3,8,1,6
06,001,SAN FERNANDO,02220,057259,0,0,20,10,0,5,123,112,1,1,0,2
06,001,SAN FERNANDO,02220,057260,0,0,15,13,1,6,118,87,3,7,0,3
06,001,SAN FERNANDO,02220,057261,0,0,14,13,3,8,141,81,2,3,1,5
06,001,SAN FERNANDO,02220,057262,0,0,17,8,1,0,121,80,3,0,0,3
06,001,SAN FERNANDO,02220,057263,0,0,13,7,2,16,121,94,4,4,0,5
06,001,SAN FERNANDO,02220,057264,0,0,23,12,2,11,114,82,0,8,0,9
06,001,SAN FERNANDO,02220,057265,0,0,22,12,1,6,112,77,1,5,0,5
06,001,SAN FERNANDO,02220,057266,0,0,14,8,0,6,120,101,3,6,2,6
06,001,SAN FERNANDO,02220,057267,0,0,0,10,1,8,122,71,0,3,0,3
06,001,SAN FERNANDO,02220,057268,0,0,20,4,0,9,48,93,3,5,1,5
06,001,SAN FERNANDO,02221,057269,0,0,12,12,1,7,151,60,2,3,0,6
06,001,SAN FERNANDO,02221,057270,0,0,12,18,0,7,143,66,1,4,0,1
06,001,SAN FERNANDO,02221,057271,0,0,31,12,1,9,141,63,2,5,1,7
06,001,SAN FERNANDO,02221,057272,0,0,13,12,1,6,140,67,1,6,0,0
06,001,SAN FERNANDO,02221,057273,0,0,16,13,2,9,148,65,0,5,0,3
06,001,SAN FERNANDO,02221,057274,0,0,13,12,2,7,123,80,3,9,1,9
06,001,SAN FERNANDO,02221,057275,0,0,13,15,0,8,127,71,0,3,0,6
06,001,SAN FERNANDO,02221,057276,0,0,17,14,1,11,129,61,3,3,0,8
06,001,SAN FERNANDO,02221,057277,0,0,24,16,0,10,122,66,0,7,2,7
06,001,SAN FERNANDO,02221,057278,0,0,11,13,0,1,129,65,1,9,0,7
06,001,SAN FERNANDO,02221,057279,0,0,12,15,2,13,154,45,2,6,1,3
06,001,SAN FERNANDO,02221,057280,0,0,50,0,0,0,147,48,0,2,1,7
06,001,SAN FERNANDO,02221,057281,0,0,2,12,0,19,131,64,2,5,1,1
06,001,SAN FERNANDO,02221,057282,0,0,23,14,1,8,130,77,0,7,0,6
06,001,SAN FERNANDO,02221,057283,0,0,0,20,4,8,147,63,2,1,0,2
06,001,SAN FERNANDO,02221,057284,0,0,2,24,0,7,155,55,1,4,1,2
06,001,SAN FERNANDO,02221,057285,0,0,26,20,1,0,143,52,1,7,1,2
06,001,SAN FERNANDO,02221,057286,0,0,31,13,1,13,124,69,1,7,0,4
06,001,SAN FERNANDO,02221,057287,0,0,14,8,1,12,136,64,1,7,0,3
06,001,SAN FERNANDO,02221,057288,0,0,12,7,1,11,141,65,1,6,1,5
06,001,SAN FERNANDO,02221,057289,0,0,25,11,0,8,150,67,1,5,2,3
06,001,SAN FERNANDO,02221,057290,0,0,26,8,4,8,140,71,1,4,0,5
06,001,SAN FERNANDO,02221,057291,0,0,0,7,4,8,154,65,3,6,0,5
06,001,SAN FERNANDO,02221,057292,0,0,16,6,2,12,169,55,3,5,0,6
06,001,SAN FERNANDO,02221,057293,0,0,24,13,0,5,71,63,2,6,0,3
06,001,SAN FERNANDO,02221,057294,0,0,18,12,2,6,135,65,2,3,0,5
06,001,SAN FERNANDO,02221,057295,0,0,17,6,1,9,146,63,1,6,1,6
06,001,SAN FERNANDO,02221,057296,0,0,16,5,1,6,114,93,1,11,1,5
06,001,SAN FERNANDO,02221,057297,0,0,3,8,1,2,128,76,2,0,1,2
06,001,SAN FERNANDO,02221,057298,0,0,32,9,1,4,126,77,0,3,0,2
06,001,SAN FERNANDO,02221,057299,0,0,2,10,2,8,152,55,2,5,0,5
06,001,SAN FERNANDO,02221,057300,0,0,22,12,2,3,155,54,1,5,1,1
06,001,SAN FERNANDO,02221,057301,0,0,23,13,2,7,135,67,0,5,1,5
06,001,SAN FERNANDO,02221,057302,0,0,26,8,1,10,130,73,3,4,0,2
06,001,SAN FERNANDO,02221,057303,0,0,15,6,1,7,146,74,1,7,1,4
06,001,SAN FERNANDO,02221,057304,0,0,14,9,11,7,137,82,1,6,2,2
06,001,SAN FERNANDO,02221,057305,0,0,19,16,0,10,137,63,1,3,0,10
06,001,SAN FERNANDO,02221,057306,0,0,19,2,2,9,112,101,4,4,0,3
06,001,SAN FERNANDO,02222,057307,0,0,12,10,1,9,189,36,0,3,1,1
06,001,SAN FERNANDO,02222,057308,0,0,25,9,3,2,163,50,1,6,1,3
06,001,SAN FERNANDO,02222,057309,0,0,19,16,1,6,165,61,1,2,0,4
06,001,SAN FERNANDO,02222,057310,0,0,13,9,0,6,165,56,0,3,0,3
06,001,SAN FERNANDO,02222,057311,0,0,16,6,0,3,151,80,0,5,0,2
06,001,SAN FERNANDO,02222,057312,0,0,26,11,2,7,146,56,1,4,0,6
06,001,SAN FERNANDO,02222,057313,0,0,27,10,2,7,164,50,1,4,0,5
06,001,SAN FERNANDO,02222,057314,0,0,4,10,1,4,161,65,0,6,3,2
06,001,SAN FERNANDO,02222,057315,0,0,17,12,0,7,153,52,1,5,4,8
06,001,SAN FERNANDO,02222,057316,0,0,9,14,2,9,154,65,1,4,0,2
06,001,SAN FERNANDO,02222,057317,0,0,20,13,1,6,135,78,3,9,1,2
06,001,SAN FERNANDO,02222,057318,0,0,78,20,1,8,151,67,0,7,0,1
06,001,SAN FERNANDO,02222,057319,0,0,18,11,2,6,149,55,2,6,0,6
06,001,SAN FERNANDO,02222,057320,0,0,22,14,1,6,132,74,2,6,0,4
06,001,SAN FERNANDO,02222,057321,0,0,2,16,0,0,151,38,0,6,2,6
06,001,SAN FERNANDO,02222,057322,0,0,16,16,2,1,147,59,1,6,2,4
06,001,SAN FERNANDO,02222,057323,0,0,0,19,1,13,134,56,0,9,1,4
06,001,SAN FERNANDO,02222,057324,0,0,0,7,1,9,146,58,2,9,1,3
06,001,SAN FERNANDO,02222,057325,0,0,10,7,0,3,160,68,2,4,0,6
06,001,SAN FERNANDO,02222,057326,0,0,3,18,1,7,180,39,0,2,0,4
06,001,SAN FERNANDO,02222,057327,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02222,057328,0,0,84,9,0,7,186,43,0,4,2,3
06,001,SAN FERNANDO,02222,057329,0,0,0,16,3,5,165,54,2,0,1,1
06,001,SAN FERNANDO,02222,057330,0,0,25,11,0,5,143,71,3,9,2,4
06,001,SAN FERNANDO,02222,057331,0,0,3,11,4,5,132,54,1,7,0,7
06,001,SAN FERNANDO,02222,057332,0,0,31,0,1,14,153,55,0,6,0,1
06,001,SAN FERNANDO,02222,057333,0,0,0,9,6,2,155,47,1,7,0,3
06,001,SAN FERNANDO,02222,057334,0,0,17,17,0,7,163,47,2,5,0,2
06,001,SAN FERNANDO,02222,057335,0,0,2,13,0,6,143,49,1,5,0,3
06,001,SAN FERNANDO,02222,057336,0,0,5,0,1,0,152,57,0,0,0,0
06,001,SAN FERNANDO,02222,057337,0,0,27,6,0,11,138,75,3,4,1,1
06,001,SAN FERNANDO,02222,057338,0,0,24,12,5,7,151,73,0,5,0,5
06,001,SAN FERNANDO,02222,057339,0,0,1,7,30,0,124,72,0,11,0,5
06,001,SAN FERNANDO,02222,057340,0,0,4,11,1,7,149,74,0,9,0,3
06,001,SAN FERNANDO,02222,057341,0,0,29,5,0,11,124,65,1,5,1,4
06,001,SAN FERNANDO,02222,057342,0,0,23,10,1,6,142,69,1,7,0,2
06,001,SAN FERNANDO,02222,057343,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02222,057344,0,0,20,12,0,8,148,60,0,3,1,3
06,001,SAN FERNANDO,02222,057345,0,0,24,11,0,4,144,54,0,6,2,8
06,001,SAN FERNANDO,02222,057346,0,0,19,14,2,11,135,56,1,6,0,6
06,001,SAN FERNANDO,02222,057347,0,0,19,7,0,9,162,60,0,4,2,4
06,001,SAN FERNANDO,02222,057348,0,0,13,11,1,9,143,60,0,7,2,6
06,001,SAN FERNANDO,02222,057349,0,0,21,14,2,11,148,53,0,5,2,6
06,001,SAN FERNANDO,02222,057350,0,0,19,6,3,7,163,36,1,3,1,3
06,001,SAN FERNANDO,02222,057351,0,0,15,16,2,8,77,54,2,4,77,7
06,001,SAN FERNANDO,02222,057352,0,0,25,18,1,8,143,59,0,4,0,3
06,001,SAN FERNANDO,02222,057353,0,0,24,12,3,11,143,43,2,6,0,2
06,001,SAN FERNANDO,02222,057354,0,0,26,8,1,6,159,55,1,6,0,6
06,001,SAN FERNANDO,02222,057355,0,0,22,10,1,9,119,65,2,4,0,3
06,001,SAN FERNANDO,02222,057356,0,0,22,17,3,7,156,45,1,3,0,2
06,001,SAN FERNANDO,02222,057357,0,0,28,13,0,7,166,50,0,4,0,3
06,001,SAN FERNANDO,02222,057358,0,0,28,13,0,9,165,42,0,5,1,3
06,001,SAN FERNANDO,02222,057359,0,0,16,8,2,11,151,55,2,1,0,1
06,001,SAN FERNANDO,02222,057360,0,0,30,10,2,14,149,48,2,3,0,4
06,001,SAN FERNANDO,02222,057361,0,0,10,7,2,6,198,36,0,0,1,2
06,001,SAN FERNANDO,02222,057362,0,0,17,21,2,3,166,52,1,8,0,2
06,001,SAN FERNANDO,02222,057363,0,0,12,11,1,8,152,51,0,2,3,3
06,001,SAN FERNANDO,02222,057364,0,0,18,9,4,3,157,49,1,0,2,12
06,001,SAN FERNANDO,02222,057365,0,0,1,10,1,8,154,47,2,7,2,7
06,001,SAN FERNANDO,02222,057366,0,0,8,3,2,3,171,61,5,4,1,4
06,001,SAN FERNANDO,02222,057367,0,0,1,29,0,0,0,0,2,10,2,2
06,001,SAN FERNANDO,02222,057368,0,0,16,10,1,8,129,53,2,5,0,5
06,001,SAN FERNANDO,02222,057369,0,0,18,15,4,10,161,43,0,2,1,1
06,001,SAN FERNANDO,02222,057370,0,0,11,12,4,8,142,60,6,6,2,3
06,001,SAN FERNANDO,02222,057371,0,0,19,11,2,9,165,56,2,3,1,1
06,001,SAN FERNANDO,02222,057372,0,0,5,13,3,5,148,70,2,0,1,3
06,001,SAN FERNANDO,02222,057373,0,0,12,10,2,5,148,84,3,5,1,7
06,001,SAN FERNANDO,02223,057374,0,0,16,10,2,4,145,79,2,7,0,1
06,001,SAN FERNANDO,02223,057375,0,0,0,0,2,0,159,53,0,3,0,4
06,001,SAN FERNANDO,02223,057376,0,0,0,0,1,2,126,79,0,7,1,2
06,001,SAN FERNANDO,02223,057377,0,0,20,9,0,4,153,70,2,6,3,8
06,001,SAN FERNANDO,02223,057378,0,0,11,9,1,10,142,64,0,5,0,4
06,001,SAN FERNANDO,02223,057379,0,0,15,8,4,6,137,77,0,10,0,4
06,001,SAN FERNANDO,02223,057380,0,0,0,8,1,11,128,81,4,7,2,3
06,001,SAN FERNANDO,02223,057381,0,0,0,17,2,2,148,56,3,6,2,8
06,001,SAN FERNANDO,02223,057382,0,0,3,10,2,4,122,71,1,7,1,7
06,001,SAN FERNANDO,02223,057383,0,0,22,8,1,4,141,73,2,7,0,3
06,001,SAN FERNANDO,02223,057384,0,0,12,13,1,10,132,78,4,4,0,3
06,001,SAN FERNANDO,02223,057385,0,0,6,8,1,8,141,90,0,9,0,1
06,001,SAN FERNANDO,02223,057386,0,0,0,12,0,2,159,52,1,11,3,0
06,001,SAN FERNANDO,02223,057387,0,0,27,4,2,8,166,57,1,1,0,2
06,001,SAN FERNANDO,02223,057388,0,0,19,15,8,7,135,76,2,1,0,5
06,001,SAN FERNANDO,02223,057389,0,0,17,9,0,7,153,70,3,6,0,2
06,001,SAN FERNANDO,02223,057390,0,0,3,6,1,1,142,70,3,11,0,7
06,001,SAN FERNANDO,02223,057391,0,0,23,12,1,6,151,68,2,4,0,3
06,001,SAN FERNANDO,02223,057392,0,0,76,6,0,6,156,45,2,7,1,2
06,001,SAN FERNANDO,02223,057393,0,0,0,9,0,8,133,88,3,8,0,3
06,001,SAN FERNANDO,02223,057394,0,0,8,15,1,8,147,85,3,4,0,3
06,001,SAN FERNANDO,02223,057395,0,0,13,11,6,5,128,78,4,3,1,5
06,001,SAN FERNANDO,02223,057396,0,0,6,19,1,7,172,50,1,2,0,5
06,001,SAN FERNANDO,02223,057397,0,0,0,7,0,8,154,69,4,0,0,5
06,001,SAN FERNANDO,02223,057398,0,0,0,8,3,4,152,65,0,10,3,3
06,001,SAN FERNANDO,02223,057399,0,0,14,6,0,7,153,61,0,4,0,5
06,001,SAN FERNANDO,02223,057400,0,0,17,6,0,8,137,60,0,3,0,3
06,001,SAN FERNANDO,02223,057401,0,0,14,8,5,5,126,86,1,6,1,4
06,001,SAN FERNANDO,02223,057402,0,0,11,11,0,4,150,66,2,9,0,2
06,001,SAN FERNANDO,02223,057403,0,0,4,9,3,7,128,66,5,3,1,2
06,001,SAN FERNANDO,02223,057404,0,0,19,7,0,10,167,42,3,4,0,6
06,001,SAN FERNANDO,02223,057405,0,0,21,21,2,10,123,65,1,3,1,3
06,001,SAN FERNANDO,02223,057406,0,0,17,13,1,7,127,71,5,18,1,1
06,001,SAN FERNANDO,02223,057407,0,0,8,5,0,4,159,68,2,7,1,4
06,001,SAN FERNANDO,02223,057408,0,0,3,0,1,9,149,66,3,0,3,1
06,001,SAN FERNANDO,02223,057409,0,0,17,14,0,12,117,81,12,4,1,6
06,001,SAN FERNANDO,02223,057410,0,0,30,4,2,5,119,71,1,8,0,7
06,001,SAN FERNANDO,02223,057411,0,0,11,8,3,3,148,77,1,2,1,3
06,001,SAN FERNANDO,02223,057412,0,0,21,12,2,10,157,53,0,4,0,2
06,001,SAN FERNANDO,02223,057413,0,0,13,8,1,7,125,90,4,7,1,2
06,001,SAN FERNANDO,02223,057414,0,0,18,9,2,13,138,73,1,10,1,2
06,001,SAN FERNANDO,02223,057415,0,0,15,23,4,3,116,90,2,4,1,6
06,001,SAN FERNANDO,02223,057416,0,0,0,9,2,2,133,81,2,1,2,4
06,001,SAN FERNANDO,02224,057417,0,0,103,17,1,0,51,95,1,4,0,4
06,001,SAN FERNANDO,02224,057418,0,0,14,11,0,10,121,84,8,4,1,3
06,001,SAN FERNANDO,02224,057419,0,0,1,0,1,0,125,79,0,0,0,7
06,001,SAN FERNANDO,02224,057420,0,0,0,0,4,6,133,76,3,2,1,0
06,001,SAN FERNANDO,02224,057421,0,0,9,13,1,14,111,96,0,4,0,6
06,001,SAN FERNANDO,02224,057422,0,0,20,13,1,7,137,81,2,9,0,1
06,001,SAN FERNANDO,02224,057423,0,0,14,10,4,9,115,103,0,4,0,0
06,001,SAN FERNANDO,02224,057424,0,0,6,8,0,13,127,98,1,9,0,0
06,001,SAN FERNANDO,02224,057425,0,0,22,19,0,8,121,82,1,7,0,7
06,001,SAN FERNANDO,02224,057426,0,0,12,14,0,10,127,91,0,1,1,2
06,001,SAN FERNANDO,02224,057427,0,0,156,1,2,0,100,39,1,7,0,6
06,001,SAN FERNANDO,02224,057428,0,0,25,20,2,13,114,86,0,8,0,1
06,001,SAN FERNANDO,02224,057429,0,0,11,10,0,1,105,95,1,5,1,3
06,001,SAN FERNANDO,02224,057430,0,0,19,11,0,13,115,84,0,8,1,2
06,001,SAN FERNANDO,02224,057431,0,0,30,12,2,9,108,93,2,7,3,3
06,001,SAN FERNANDO,02224,057432,0,0,0,7,1,10,125,70,1,8,0,1
06,001,SAN FERNANDO,02224,057433,0,0,18,10,1,7,128,87,3,4,0,3
06,001,SAN FERNANDO,02224,057434,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02224,057435,0,0,1,8,2,12,112,102,0,6,3,3
06,001,SAN FERNANDO,02224,057436,0,0,11,6,1,6,108,76,4,8,1,8
06,001,SAN FERNANDO,02224,057437,0,0,3,12,1,9,121,99,0,6,1,3
06,001,SAN FERNANDO,02224,057438,0,0,14,8,1,5,127,87,0,1,0,8
06,001,SAN FERNANDO,02224,057439,0,0,2,13,0,3,113,72,1,3,0,7
06,001,SAN FERNANDO,02224,057440,0,0,26,10,0,8,125,79,1,6,3,9
06,001,SAN FERNANDO,02224,057441,0,0,11,9,0,12,110,86,0,8,0,2
06,001,SAN FERNANDO,02224,057442,0,0,16,13,0,5,121,80,0,4,0,4
06,001,SAN FERNANDO,02225,057443,0,0,0,10,0,7,159,66,1,2,1,2
06,001,SAN FERNANDO,02225,057444,0,0,0,10,0,9,149,70,0,5,0,2
06,001,SAN FERNANDO,02225,057445,0,0,4,24,3,7,149,53,1,30,0,0
06,001,SAN FERNANDO,02225,057446,0,0,7,8,2,11,153,68,1,3,0,5
06,001,SAN FERNANDO,02225,057447,0,0,17,9,1,5,170,68,0,2,1,3
06,001,SAN FERNANDO,02225,057448,0,0,29,15,2,6,157,62,3,1,0,6
06,001,SAN FERNANDO,02225,057449,0,0,27,8,1,5,125,81,0,2,0,4
06,001,SAN FERNANDO,02225,057450,0,0,2,12,0,4,141,76,1,4,0,6
06,001,SAN FERNANDO,02225,057451,0,0,7,0,2,0,110,45,2,4,1,1
06,001,SAN FERNANDO,02225,057452,0,0,0,8,3,9,146,80,1,7,0,2
06,001,SAN FERNANDO,02225,057453,0,0,22,11,0,6,159,57,0,6,0,1
06,001,SAN FERNANDO,02225,057454,0,0,24,11,0,8,152,68,4,6,1,2
06,001,SAN FERNANDO,02225,057455,0,0,22,9,53,0,145,30,0,5,1,4
06,001,SAN FERNANDO,02225,057456,0,0,20,9,2,11,148,67,3,7,1,3
06,001,SAN FERNANDO,02225,057457,0,0,0,14,1,3,153,76,1,2,2,2
06,001,SAN FERNANDO,02225,057458,0,0,7,14,3,8,156,76,0,4,0,2
06,001,SAN FERNANDO,02225,057459,0,0,20,10,5,6,125,77,2,2,1,5
06,001,SAN FERNANDO,02225,057460,0,0,27,8,0,6,170,54,2,4,0,4
06,001,SAN FERNANDO,02225,057461,0,0,22,6,2,7,127,76,0,6,2,2
06,001,SAN FERNANDO,02225,057462,0,0,0,13,1,3,155,69,0,5,0,0
06,001,SAN FERNANDO,02225,057463,0,0,12,11,0,7,140,79,1,5,1,1
06,001,SAN FERNANDO,02225,057464,0,0,17,11,1,9,129,80,1,4,1,1
06,001,SAN FERNANDO,02225,057465,0,0,10,15,0,10,154,66,0,2,0,2
06,001,SAN FERNANDO,02225,057466,0,0,7,13,2,8,148,68,0,4,0,6
06,001,SAN FERNANDO,02225,057467,0,0,1,17,0,12,150,64,1,0,2,5
06,001,SAN FERNANDO,02225,057468,0,0,19,18,1,5,143,79,1,3,0,6
06,001,SAN FERNANDO,02225,057469,0,0,1,10,0,6,156,67,2,5,0,3
06,001,SAN FERNANDO,02225,057470,0,0,1,8,0,9,153,52,1,8,1,4
06,001,SAN FERNANDO,02225,057471,0,0,3,5,1,10,145,73,1,1,1,6
06,001,SAN FERNANDO,02225,057472,0,0,6,5,0,4,94,90,0,3,0,2
06,001,SAN FERNANDO,02225,057473,0,0,30,15,0,9,143,65,1,4,1,5
06,001,SAN FERNANDO,02225,057474,0,0,1,17,1,7,157,58,1,2,0,3
06,001,SAN FERNANDO,02225,057475,0,0,8,7,0,7,155,69,1,0,1,3
06,001,SAN FERNANDO,02225,057476,0,0,32,12,0,6,147,61,0,6,2,0
06,001,SAN FERNANDO,02225,057477,0,0,2,16,3,14,130,72,2,3,0,6
06,001,SAN FERNANDO,02225,057478,0,0,15,18,0,7,146,65,1,4,2,4
06,001,SAN FERNANDO,02225,057479,0,0,21,8,0,4,142,75,3,5,2,5
06,001,SAN FERNANDO,02225,057480,0,0,10,9,0,13,136,71,2,8,1,4
06,001,SAN FERNANDO,02225,057481,0,0,0,12,0,5,151,95,2,1,1,2
06,001,SAN FERNANDO,02225,057482,0,0,29,10,1,14,148,43,2,4,0,5
06,001,SAN FERNANDO,02225,057483,0,0,2,12,2,12,160,61,0,4,0,0
06,001,SAN FERNANDO,02225,057484,0,0,23,7,2,11,162,78,0,7,0,3
06,001,SAN FERNANDO,02225,057485,0,0,24,19,3,5,137,67,1,5,2,5
06,001,SAN FERNANDO,02225,057486,0,0,16,12,2,6,163,57,2,3,0,1
06,001,SAN FERNANDO,02225,057487,0,0,35,13,0,3,123,89,2,6,2,4
06,001,SAN FERNANDO,02225,057488,0,0,5,23,1,12,146,70,0,8,1,0
06,001,SAN FERNANDO,02225,057489,0,0,34,9,0,1,162,46,0,0,0,0
06,001,SAN FERNANDO,02225,057490,0,0,23,18,0,7,139,63,1,0,0,11
06,001,SAN FERNANDO,02225,057491,0,0,0,13,1,6,161,67,4,0,0,5
