codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024,00036
10,001,General Belgrano,00008,000208,319,20,1,83,126,21,19
10,001,General Belgrano,00008,000209,319,18,0,77,135,18,18
10,001,General Belgrano,00008,000210,318,23,0,78,125,16,13
10,001,General Belgrano,00008,000211,318,16,4,101,100,18,17
10,001,General Belgrano,00008,000212,317,24,3,75,115,24,14
10,001,General Belgrano,00008,000213,318,26,3,93,112,20,12
10,001,General Belgrano,00008,000214,320,16,6,100,112,18,15
10,001,General Belgrano,00008,000215,318,29,1,67,139,20,10
10,001,General Belgrano,00008,000216,319,25,3,88,116,20,9
10,001,General Belgrano,00008,000217,319,19,2,84,144,11,13
10,001,General Belgrano,00008,000218,320,14,3,80,126,22,10
10,001,General Belgrano,00008,000219,317,20,7,74,139,13,12
10,001,General Belgrano,00008,000220,318,12,2,76,133,21,16
10,001,General Belgrano,00008,000221,319,8,4,102,118,28,8
10,001,General Belgrano,00008,000222,319,21,1,97,115,20,11
10,001,General Belgrano,00008,000223,328,22,1,107,97,22,13
10,001,General Belgrano,00008,000224,316,19,4,86,120,19,3
10,001,General Belgrano,00008,000225,320,19,4,90,121,16,8
10,001,General Belgrano,00008,000226,317,20,1,91,125,16,15
10,001,General Belgrano,00008,000227,319,20,0,97,114,19,19
10,001,General Belgrano,00008,000228,320,17,1,63,142,15,21
10,001,General Belgrano,00008,000229,316,17,1,87,132,18,11
10,001,General Belgrano,00008,000230,322,11,3,86,131,14,10
10,001,General Belgrano,00008,000231,320,27,1,76,121,21,14
10,001,General Belgrano,00008,000232,318,20,1,86,130,14,13
10,001,General Belgrano,00008,000233,318,14,1,111,99,21,16
10,001,General Belgrano,00008,000234,320,21,0,100,116,18,13
10,001,General Belgrano,00008,000235,323,18,2,90,125,17,13
10,001,General Belgrano,00008,000236,318,24,1,69,127,17,11
10,001,General Belgrano,00008,000237,320,31,4,86,124,20,14
10,001,General Belgrano,00008,000238,316,23,1,87,126,20,11
10,001,General Belgrano,00008,000239,319,23,1,87,112,13,10
10,001,General Belgrano,00008,000240,318,18,4,71,131,22,14
10,001,General Belgrano,00008,000241,319,14,0,94,122,21,9
10,001,General Belgrano,00008,000242,319,18,3,84,138,18,8
10,001,General Belgrano,00008,000243,318,15,5,92,118,11,16
10,001,General Belgrano,00008,000244,320,22,1,87,138,16,9
10,001,General Belgrano,00008,000245,321,15,2,89,133,10,9
10,001,General Belgrano,00008,000246,317,29,2,79,125,16,7
10,001,General Belgrano,00008,000247,319,35,2,89,96,22,16
10,001,General Belgrano,00008,000248,318,19,1,88,104,26,12
10,001,General Belgrano,00008,000249,320,16,0,87,129,20,13
10,001,General Belgrano,00008,000250,317,19,4,85,127,16,14
10,001,General Belgrano,00008,000251,323,25,3,70,136,19,10
10,001,General Belgrano,00008,000252,318,21,4,65,138,24,6
10,001,General Belgrano,00008,000253,317,19,1,73,129,20,12
10,001,General Belgrano,00008,000254,316,25,0,92,102,26,11
10,001,General Belgrano,00008,000255,319,23,0,92,116,19,10
10,001,General Belgrano,00008,000256,318,20,4,88,119,14,12
10,001,General Belgrano,00008,000257,318,23,5,88,119,17,5
10,001,General Belgrano,00008,000258,316,20,1,91,127,18,7
10,001,General Belgrano,00008,000259,321,19,9,76,133,17,13
10,001,General Belgrano,00009,000260,254,18,2,49,111,15,13
10,001,General Belgrano,00009,000261,260,11,0,50,117,17,5
10,001,General Belgrano,0010A,000262,320,23,0,78,140,17,10
10,001,General Belgrano,0010A,000263,318,26,3,87,119,19,11
10,001,General Belgrano,0010A,000264,321,14,3,94,108,24,9
10,001,General Belgrano,0010A,000265,319,16,3,86,122,19,16
10,001,General Belgrano,0010A,000266,320,23,3,70,131,26,13
10,001,General Belgrano,0010A,000267,321,20,1,102,127,19,12
10,001,General Belgrano,0010A,000268,319,22,5,83,122,13,17
10,001,General Belgrano,0010A,000269,321,15,2,87,118,26,20
10,001,General Belgrano,0010A,000270,320,19,6,83,119,22,8
10,001,General Belgrano,0010A,000271,317,20,0,87,131,15,17
10,001,General Belgrano,0010A,000272,318,17,1,70,136,26,15
10,001,General Belgrano,0010A,000273,319,14,2,93,123,15,9
10,001,General Belgrano,0010A,000274,318,19,1,114,104,15,13
10,001,General Belgrano,0010A,000275,325,20,2,98,115,15,17
10,001,General Belgrano,0010A,000276,322,25,3,100,120,22,7
10,001,General Belgrano,0010A,000277,319,19,1,77,133,19,8
10,001,General Belgrano,0010A,000278,321,21,6,76,117,27,11
10,001,General Belgrano,0010A,000279,318,26,6,91,123,15,13
10,001,General Belgrano,0010A,000280,319,18,4,87,131,15,12
10,001,General Belgrano,0010A,000281,317,14,2,64,144,19,9
10,001,General Belgrano,0010A,000282,316,15,4,92,110,18,10
10,001,General Belgrano,0010A,000283,320,20,4,62,151,29,12
10,001,General Belgrano,0010A,000284,323,25,1,96,112,26,12
10,001,General Belgrano,0010A,000285,320,27,2,97,111,16,13
10,001,General Belgrano,0010A,000286,318,23,3,103,102,17,12
10,001,General Belgrano,0010A,000287,321,19,5,105,112,10,9
10,001,General Belgrano,0010A,000288,321,29,4,75,133,14,13
10,001,General Belgrano,0010A,000289,319,15,2,112,99,28,16
10,001,General Belgrano,0010A,000290,319,22,2,102,104,20,16
10,001,General Belgrano,0010A,000291,319,30,5,66,134,24,13
10,001,General Belgrano,0010A,000292,318,21,3,90,113,19,8
10,001,General Belgrano,0010A,000293,319,32,2,91,110,17,14
10,001,General Belgrano,0010A,000294,318,27,0,83,117,17,8
10,001,General Belgrano,0010A,000295,321,19,9,87,130,11,10
10,001,General Belgrano,0010A,000296,319,17,1,88,129,15,19
10,001,General Belgrano,0010A,000297,316,27,7,93,106,19,20
10,001,General Belgrano,0010A,000298,325,23,5,64,139,29,9
10,001,General Belgrano,0010A,000299,316,26,3,95,108,16,16
10,001,General Belgrano,0010A,000300,317,25,0,115,97,27,10
10,001,General Belgrano,0010A,000301,319,22,4,108,116,15,6
10,001,General Belgrano,0010A,000302,320,19,5,85,121,23,14
10,001,General Belgrano,0010A,000303,316,20,0,101,113,22,7
10,001,General Belgrano,0010A,000304,317,24,7,93,104,19,21
10,001,General Belgrano,0010A,000305,319,31,3,85,111,18,15
10,001,General Belgrano,0010A,000306,318,21,3,72,125,23,12
10,001,General Belgrano,0010A,000307,319,22,0,80,120,24,8
10,001,General Belgrano,0010A,000308,320,26,0,103,107,19,6
10,001,General Belgrano,0010A,000309,319,22,5,93,116,21,13
10,001,General Belgrano,0010A,000310,320,21,4,87,120,19,14
10,001,General Belgrano,0010A,000311,314,23,2,104,120,20,7
10,001,General Belgrano,0010A,000312,317,14,2,88,123,16,15
10,001,General Belgrano,0010A,000313,321,15,3,80,137,20,10
10,001,General Belgrano,0010A,000314,316,21,3,90,116,10,14
10,001,General Belgrano,0010A,000315,323,19,0,87,117,18,13
10,001,General Belgrano,0010A,000316,320,24,4,97,109,27,8
10,001,General Belgrano,0010A,000317,316,27,1,107,102,18,10
10,001,General Belgrano,0010A,000318,321,28,6,87,108,19,9
10,001,General Belgrano,0010A,000319,320,26,8,88,118,15,9
10,001,General Belgrano,0010A,000320,317,29,0,64,129,15,11
10,001,General Belgrano,0010A,000321,318,17,8,100,122,16,13
10,001,General Belgrano,0010A,000322,320,29,2,100,105,23,10
10,001,General Belgrano,0010A,000323,320,22,4,83,128,18,15
10,001,General Belgrano,0010A,000324,317,27,2,91,120,20,8
10,001,General Belgrano,0010A,000325,319,19,2,97,116,12,14
10,001,General Belgrano,0010A,000326,319,14,8,107,112,19,14
10,001,General Belgrano,0010A,000327,320,12,2,96,127,17,13
10,001,General Belgrano,0010A,000328,318,26,9,82,118,15,13
10,001,General Belgrano,0010A,000329,319,21,4,95,121,21,14
10,001,General Belgrano,0010A,000330,323,24,2,96,120,11,6
10,001,General Belgrano,0010A,000331,317,24,5,81,112,19,18
10,001,General Belgrano,0010A,000332,321,30,2,107,113,14,12
10,001,General Belgrano,0010A,000333,317,25,2,82,130,18,5
10,001,General Belgrano,0010A,000334,318,30,0,86,122,17,9
10,001,General Belgrano,0010A,000335,320,19,2,103,106,10,6
10,001,General Belgrano,0010A,000336,320,20,3,85,142,21,8
10,001,General Belgrano,0010A,000337,319,15,3,93,128,16,12
10,001,General Belgrano,0010A,000338,319,15,5,99,124,14,11
10,001,General Belgrano,0010A,000339,318,29,2,77,121,24,14
10,001,General Belgrano,0010A,000340,319,26,2,86,138,17,10
10,001,General Belgrano,0010A,000341,320,27,2,92,120,16,14
10,001,General Belgrano,0010A,000342,320,20,0,103,116,11,20
10,001,General Belgrano,0010A,000343,320,15,1,101,125,23,10
10,001,General Belgrano,0010A,000344,320,24,2,110,106,23,13
10,001,General Belgrano,0010A,000345,325,28,2,102,99,26,10
10,001,General Belgrano,0010A,000346,319,33,4,85,108,26,13
10,001,General Belgrano,0010A,000347,320,22,3,111,90,29,16
10,001,General Belgrano,0010A,000348,318,9,2,78,140,17,16
10,001,General Belgrano,0010A,000349,317,2,33,94,128,12,8
10,001,General Belgrano,0010A,000350,319,20,4,106,105,25,14
10,001,General Belgrano,0010A,000351,318,8,3,76,139,11,8
10,001,General Belgrano,0010A,000352,317,15,7,71,121,24,12
10,001,General Belgrano,0010A,000353,320,31,5,104,100,13,13
10,001,General Belgrano,0010A,000354,321,31,1,78,125,18,9
10,001,General Belgrano,0010A,000355,320,24,3,81,129,20,8
10,001,General Belgrano,0010A,000356,318,24,3,83,114,21,14
10,001,General Belgrano,0010A,000357,317,18,2,57,136,22,14
10,001,General Belgrano,0010A,000358,320,27,1,65,144,20,9
10,001,General Belgrano,0010A,000359,320,28,1,80,134,16,9
10,001,General Belgrano,0010A,000360,319,26,3,80,130,12,14
10,001,General Belgrano,0010A,000361,319,18,1,83,123,22,15
10,001,General Belgrano,0010A,000362,317,23,8,74,129,13,12
10,001,General Belgrano,0010A,000363,327,17,3,85,129,16,9
10,001,General Belgrano,0010A,000364,319,13,6,80,133,16,13
10,001,General Belgrano,0010A,000365,319,21,1,85,119,11,16
10,001,General Belgrano,0010A,000366,316,21,2,90,127,13,9
10,001,General Belgrano,0010A,000367,318,28,2,86,118,22,6
10,001,General Belgrano,0010A,000368,317,16,3,92,123,15,16
10,001,General Belgrano,0010A,000369,318,23,2,83,120,22,11
10,001,General Belgrano,0010A,000370,318,24,3,90,121,21,4
10,001,General Belgrano,0010A,000371,317,17,3,99,117,24,12
10,001,General Belgrano,0010A,000372,320,18,5,97,134,14,8
10,001,General Belgrano,0010A,000373,320,18,4,96,104,23,12
10,001,General Belgrano,0010A,000374,319,17,5,80,119,13,16
10,001,General Belgrano,0010A,000375,321,17,2,96,106,17,12
10,001,General Belgrano,0010A,000376,319,25,3,94,122,14,13
10,001,General Belgrano,0010A,000377,319,27,5,99,115,19,13
10,001,General Belgrano,0010A,000378,317,27,2,99,109,19,7
10,001,General Belgrano,0010A,000379,325,22,1,99,121,14,18
10,001,General Belgrano,0010A,000380,318,24,2,90,121,21,12
10,001,General Belgrano,0010A,000381,316,21,2,89,114,16,13
10,001,General Belgrano,0010A,000382,318,20,4,97,109,21,13
10,001,General Belgrano,0010A,000383,316,24,2,87,115,23,10
10,001,General Belgrano,0010A,000384,318,20,4,85,121,25,15
10,001,General Belgrano,0010A,000385,319,19,3,88,111,23,13
10,001,General Belgrano,0010A,000386,316,20,3,95,106,17,15
10,001,General Belgrano,0010A,000387,315,27,4,69,129,19,7
10,001,General Belgrano,0010A,000388,318,16,0,93,121,19,10
10,001,General Belgrano,0010A,000389,316,37,1,99,98,18,8
10,001,General Belgrano,0010A,000390,316,26,0,84,136,13,12
10,001,General Belgrano,0010A,000391,319,13,4,98,120,30,6
10,001,General Belgrano,0010A,000392,318,31,0,86,115,19,18
10,001,General Belgrano,0010A,000393,315,25,0,87,123,25,12
10,001,General Belgrano,0010A,000394,323,11,0,98,132,25,14
10,001,General Belgrano,0010A,000395,318,27,2,84,114,17,14
10,001,General Belgrano,0010A,000396,318,21,4,98,109,11,9
10,001,General Belgrano,0010A,000397,318,24,2,89,113,24,14
