codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0002,0003,0005,0014,0038,0041,0042,0048,0057,0128,0139,0141,0142,0144,0145,0147,0148,0161,0507,0564,0565,0566
04,San Justo,020,0282 ,6417,365,3,6,1,60,92,11,3,2,3,9,11,5,0,10,4,5,0,0,1,1,7,3,31,5,3
04,San Justo,020,0282 ,6418,365,3,4,1,63,75,15,0,0,0,12,3,7,0,2,4,16,1,2,19,0,4,0,38,1,6
04,San Justo,020,0282 ,6419,365,2,7,2,82,56,20,0,2,4,10,4,10,0,3,7,3,2,4,2,1,1,2,47,3,3
04,San Justo,020,0282 ,6420,365,10,0,1,71,94,7,5,1,4,7,7,16,2,3,11,4,3,1,2,3,0,2,40,0,0
04,San Justo,020,0282 ,6421,365,1,6,6,50,109,4,7,3,5,4,1,5,1,26,21,1,1,0,5,0,1,2,32,1,4
04,San Justo,020,0282 ,6422,365,6,0,1,21,88,1,7,1,4,3,12,4,2,22,28,19,1,0,3,0,4,1,50,2,4
04,San Justo,020,0282 ,6423,365,5,6,2,67,82,21,2,0,1,3,7,6,0,15,13,3,0,0,9,2,4,2,30,0,3
04,San Justo,020,0283 ,3007,261,2,6,0,46,34,2,1,0,3,5,9,19,1,4,1,0,0,0,10,0,0,0,39,0,9
04,San Justo,020,0283 ,3008,260,1,3,1,41,35,4,0,2,5,21,0,0,1,4,1,3,0,1,3,2,2,1,48,1,13
04,San Justo,020,0283 ,3009,260,10,0,0,52,32,0,0,2,0,7,4,3,1,0,5,1,0,1,15,2,13,1,36,1,0
04,San Justo,020,0283 ,6424,282,8,0,3,37,32,8,0,1,11,3,2,1,0,4,9,3,1,3,7,2,5,0,62,2,5
04,San Justo,020,0283 ,6425,281,5,0,2,42,37,9,0,2,16,8,1,4,1,0,7,2,0,0,2,0,0,2,38,1,1
04,San Justo,020,0283 ,6426,281,7,0,0,44,36,0,0,1,0,2,2,0,2,3,6,7,0,0,1,0,0,0,45,5,24
04,San Justo,020,0283A,3010,78,3,0,0,0,43,4,0,0,0,0,2,0,0,3,1,0,0,0,0,0,1,0,5,0,0
04,San Justo,020,0283A,6427,113,1,0,0,2,57,0,0,0,1,1,1,3,0,0,1,2,0,0,0,0,4,0,7,1,0
04,San Justo,020,0285 ,3011,371,10,9,3,34,91,3,1,1,2,8,16,4,0,0,18,4,0,2,4,3,5,2,55,2,8
04,San Justo,020,0285 ,3012,371,2,8,0,54,118,0,0,2,3,2,3,2,0,8,6,3,0,0,4,1,6,1,44,7,5
04,San Justo,020,0285 ,3013,370,6,6,0,45,92,10,2,0,4,4,20,0,5,6,3,10,0,0,3,0,8,0,50,2,9
04,San Justo,020,0285 ,3014,370,7,6,0,34,92,3,2,0,3,7,3,11,0,11,6,10,1,0,19,0,3,1,47,0,12
04,San Justo,020,0285 ,3015,370,6,7,1,37,99,5,3,5,2,2,7,17,0,12,4,13,0,0,3,0,4,3,40,0,10
04,San Justo,020,0285 ,3016,370,4,8,0,50,113,2,2,1,5,7,8,0,1,2,12,3,0,2,6,0,1,0,50,0,10
04,San Justo,020,0285 ,3017,370,6,5,1,33,103,3,1,0,0,10,4,2,2,7,1,2,3,4,26,0,2,1,50,0,15
04,San Justo,020,0285 ,6428,354,11,8,2,30,83,7,1,1,3,4,8,11,1,8,7,11,0,1,7,0,2,6,61,1,14
04,San Justo,020,0285 ,6429,353,22,0,1,31,98,2,0,1,8,10,3,1,1,19,7,1,1,0,3,0,3,0,58,4,11
04,San Justo,020,0285 ,6430,353,16,0,4,22,82,22,1,3,0,0,5,2,1,8,0,22,0,3,10,0,18,2,51,3,8
04,San Justo,020,0285 ,6431,353,16,0,0,42,66,1,0,0,8,3,4,4,0,4,13,28,4,1,3,1,4,0,57,2,9
04,San Justo,020,0285 ,6432,353,15,0,0,28,83,6,1,3,0,4,20,15,0,3,2,4,0,1,10,0,0,3,45,4,4
04,San Justo,020,0285 ,6433,353,12,0,3,41,91,3,3,2,3,2,9,9,2,8,3,3,1,0,13,1,6,1,55,5,12
04,San Justo,020,0285 ,6434,353,15,0,6,51,91,2,1,1,2,1,20,4,1,6,4,0,0,1,5,1,3,2,41,2,5
04,San Justo,020,0286 ,3018,70,1,1,0,18,10,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,8,0,0
04,San Justo,020,0286 ,6435,97,1,2,3,18,15,1,1,0,0,1,3,2,0,2,5,4,0,0,0,0,0,0,0,0,0
04,San Justo,020,0287 ,3019,67,1,1,3,9,3,6,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,5,0,1
04,San Justo,020,0287 ,6436,93,2,1,0,17,6,3,0,0,0,1,0,0,0,0,1,5,0,0,2,0,0,0,10,0,1
04,San Justo,020,0288 ,3020,276,2,0,0,93,52,4,0,0,0,11,5,1,0,2,1,6,2,0,8,0,0,1,27,0,6
04,San Justo,020,0288 ,3021,276,5,0,0,82,39,1,0,1,0,0,36,2,0,1,0,2,1,0,4,1,7,2,27,4,7
04,San Justo,020,0288 ,3022,276,5,0,1,106,45,4,0,0,0,5,10,7,0,8,4,0,0,2,7,2,1,1,21,1,0
04,San Justo,020,0288 ,6437,308,0,0,1,79,56,0,2,2,1,11,2,12,0,2,10,10,2,1,6,2,1,3,23,3,3
04,San Justo,020,0288 ,6438,308,16,0,0,81,45,2,2,1,2,16,2,2,0,10,3,6,0,1,14,1,4,0,31,0,2
04,San Justo,020,0288 ,6439,307,7,1,2,75,46,6,2,3,5,1,10,12,1,6,12,4,1,1,7,2,0,1,28,0,2
04,San Justo,020,0288A,3023,42,0,0,0,15,10,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,4,0,0
04,San Justo,020,0288A,6440,80,0,0,1,19,16,4,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,1,11,0,0
04,San Justo,020,0289 ,3024,256,0,3,1,80,64,6,0,1,0,10,11,4,0,1,1,4,0,0,0,0,8,2,11,2,0
04,San Justo,020,0289 ,3025,256,2,0,0,100,56,3,1,0,9,8,2,0,0,3,0,1,1,1,1,0,6,1,14,0,4
04,San Justo,020,0289 ,6441,285,2,0,0,87,66,8,0,1,3,6,8,5,0,2,12,6,0,1,3,0,7,0,19,0,1
04,San Justo,020,0289 ,6442,285,7,0,0,71,65,7,0,1,3,2,16,5,0,5,9,0,0,0,3,1,8,1,18,2,5
04,San Justo,020,0290 ,3026,271,4,1,0,38,75,2,1,1,3,4,4,9,1,2,0,0,0,0,5,0,1,0,41,1,5
04,San Justo,020,0290 ,3027,271,4,1,3,22,71,1,0,0,2,5,14,5,0,0,17,0,1,0,2,0,3,0,36,2,1
04,San Justo,020,0290 ,3028,270,5,3,39,68,0,0,3,1,2,10,0,5,1,1,5,2,0,0,5,0,3,0,41,0,0
04,San Justo,020,0290 ,6443,279,5,6,3,20,63,4,1,1,3,1,0,0,2,1,4,7,1,1,0,0,3,0,59,4,8
04,San Justo,020,0290 ,6444,279,1,6,0,22,53,4,1,1,0,15,2,5,0,10,8,7,0,2,1,0,7,0,59,0,1
04,San Justo,020,0290 ,6445,279,4,5,1,25,46,7,0,0,6,6,4,1,1,8,2,11,0,0,0,1,2,1,46,2,0
04,San Justo,020,0291 ,3029,348,9,0,1,58,82,8,5,1,1,3,17,3,1,4,9,9,1,1,25,0,2,2,26,0,7
04,San Justo,020,0291 ,3030,348,7,0,0,34,100,2,2,1,1,22,1,1,1,9,1,17,0,1,6,2,1,2,45,2,5
04,San Justo,020,0291 ,3031,348,6,0,0,46,93,5,0,0,2,0,14,4,0,14,4,3,0,1,9,0,0,3,43,1,2
04,San Justo,020,0291 ,3032,347,4,10,1,42,79,9,0,0,3,25,16,5,0,1,3,10,1,2,5,0,4,2,25,1,3
04,San Justo,020,0291 ,3033,347,9,3,0,70,83,3,2,0,3,17,20,1,0,3,3,5,1,2,3,0,5,1,39,1,2
04,San Justo,020,0291 ,3034,347,14,0,0,47,73,1,0,2,2,16,2,22,0,3,5,11,3,3,10,1,2,5,45,0,7
04,San Justo,020,0291 ,3035,347,12,0,0,26,86,3,0,1,1,1,12,11,2,20,18,10,1,0,4,1,3,1,39,4,2
04,San Justo,020,0291 ,3036,347,3,6,0,35,84,30,0,2,6,10,3,0,0,12,15,4,0,1,2,0,2,2,42,1,3
04,San Justo,020,0291 ,6446,373,12,0,2,42,63,9,1,1,0,6,19,17,0,3,2,15,0,0,20,0,0,2,57,3,17
04,San Justo,020,0291 ,6447,373,12,0,2,0,107,0,2,0,0,3,9,0,1,23,23,2,0,0,5,1,0,0,38,1,6
04,San Justo,020,0291 ,6448,373,11,0,2,33,102,1,0,2,0,10,12,1,1,13,9,14,0,1,10,0,0,3,51,3,12
04,San Justo,020,0291 ,6449,372,11,0,1,48,82,1,1,0,5,9,4,24,2,19,5,28,1,1,7,0,1,2,44,3,7
04,San Justo,020,0291 ,6450,372,8,7,1,48,70,0,2,5,3,0,7,38,0,12,3,7,1,0,4,0,10,0,51,0,0
04,San Justo,020,0291 ,6451,372,8,0,3,43,102,7,0,1,1,3,9,4,0,25,31,3,0,6,7,2,2,1,39,3,6
04,San Justo,020,0291 ,6452,372,22,0,0,32,83,6,3,1,2,20,32,10,0,7,4,4,1,1,12,0,1,1,53,2,6
04,San Justo,020,0291A,3037,49,2,0,0,1,9,1,1,0,0,0,2,0,0,7,0,1,0,0,0,0,0,1,7,0,1
04,San Justo,020,0291A,6453,51,1,0,0,7,14,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,3,6,0,3
04,San Justo,020,0292 ,3038,50,0,0,0,3,12,0,0,0,0,1,6,0,0,1,0,0,0,1,3,0,0,1,3,0,2
04,San Justo,020,0292 ,6454,111,1,0,0,16,22,0,1,1,0,0,1,0,0,4,3,2,0,1,3,0,0,0,5,0,3
04,San Justo,020,0293 ,3039,330,2,5,1,8,106,1,0,3,0,17,23,0,1,4,1,1,0,2,2,1,0,4,40,1,17
04,San Justo,020,0293 ,3040,330,3,0,0,13,116,12,0,0,3,1,14,1,2,3,3,19,0,1,7,0,2,1,47,1,1
04,San Justo,020,0293 ,3041,330,8,0,0,17,90,4,1,0,3,7,26,7,1,4,0,1,0,2,0,0,3,1,52,4,1
04,San Justo,020,0293 ,3042,330,6,0,1,19,104,2,2,1,6,9,4,0,1,3,2,8,3,4,7,0,5,2,45,1,2
04,San Justo,020,0293 ,3043,330,5,3,1,26,105,3,1,1,6,8,2,1,1,14,3,0,0,0,1,0,3,0,51,2,1
04,San Justo,020,0293 ,6455,324,15,0,0,13,98,0,0,0,0,0,0,0,1,0,17,8,3,1,3,0,0,0,57,2,12
04,San Justo,020,0293 ,6456,323,17,0,1,28,101,2,0,1,0,4,0,0,3,1,8,4,1,1,9,0,4,1,40,1,8
04,San Justo,020,0293 ,6457,323,11,0,1,12,68,2,0,1,1,4,6,6,1,6,14,0,0,2,13,0,6,1,61,0,4
04,San Justo,020,0293 ,6458,323,5,0,1,11,96,11,0,0,2,1,5,0,1,13,6,1,0,1,0,2,2,1,61,0,4
04,San Justo,020,0293 ,6459,323,6,4,0,7,85,1,0,3,4,20,1,4,0,9,1,1,0,2,6,0,4,2,49,2,1
04,San Justo,020,0294 ,3044,229,4,0,0,53,87,0,0,1,1,6,1,3,2,0,0,16,0,0,1,0,0,0,6,0,7
04,San Justo,020,0294 ,3045,229,4,0,0,38,72,0,0,0,0,4,2,11,1,21,3,4,2,0,1,1,0,0,12,0,2
04,San Justo,020,0294 ,6460,229,5,0,1,38,91,1,2,0,0,1,9,2,1,7,0,1,0,0,3,2,1,1,11,1,0
04,San Justo,020,0294 ,6461,228,3,0,0,35,70,8,0,0,0,1,2,0,0,1,22,6,0,0,2,0,0,2,24,0,1
04,San Justo,020,0294A,3046,99,1,0,0,11,30,17,0,0,0,0,0,1,1,0,0,0,1,0,3,0,3,0,7,1,0
04,San Justo,020,0294A,6462,108,1,0,0,6,33,2,0,1,1,3,9,1,0,0,8,1,1,0,0,1,1,0,15,0,1
04,San Justo,020,0295 ,3047,326,4,0,0,31,116,5,0,2,3,11,4,27,0,2,7,11,1,1,2,0,1,0,21,1,3
04,San Justo,020,0295 ,3048,326,5,5,0,23,109,1,2,1,0,8,9,2,0,12,1,4,0,0,26,0,0,1,29,0,9
04,San Justo,020,0295 ,6463,374,6,0,3,34,127,6,0,1,4,25,3,13,0,6,4,3,0,2,14,0,6,1,25,0,1
04,San Justo,020,0295 ,6464,373,0,0,0,0,129,26,1,0,0,2,10,4,0,7,11,8,0,0,4,1,0,1,33,0,8
04,San Justo,020,0295A,3049,88,0,1,0,6,51,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,14,0,0
04,San Justo,020,0295A,6465,108,0,0,1,2,52,0,0,1,0,2,2,2,0,3,1,2,1,0,4,1,0,0,11,0,0
04,San Justo,020,0296 ,3050,362,9,0,0,27,75,14,0,1,1,8,20,19,0,5,0,0,2,1,11,2,4,2,55,0,4
04,San Justo,020,0296 ,3051,362,14,0,2,43,75,19,0,0,6,1,20,7,1,2,0,2,1,1,0,0,1,1,51,0,4
04,San Justo,020,0296 ,3052,362,0,0,2,45,79,2,1,1,0,3,19,9,1,7,13,0,0,1,11,0,6,2,39,0,0
04,San Justo,020,0296 ,6466,375,9,0,0,23,85,5,0,0,3,11,41,7,0,0,1,5,0,0,5,0,3,1,65,1,0
04,San Justo,020,0296 ,6467,374,16,0,4,39,89,9,1,0,2,10,10,10,0,3,2,0,0,0,4,1,2,1,67,0,0
04,San Justo,020,0296 ,6468,374,0,0,3,22,80,0,1,4,0,34,11,4,2,3,2,2,0,4,2,1,0,1,47,2,7
04,San Justo,020,0297 ,3053,279,14,0,1,30,65,11,1,1,0,31,2,2,1,0,5,1,0,1,5,0,6,4,33,2,0
04,San Justo,020,0297 ,3054,278,4,0,1,18,75,10,0,0,0,12,4,6,2,3,2,7,0,0,6,1,2,4,38,3,9
04,San Justo,020,0297 ,6469,303,3,9,0,21,70,2,0,1,4,6,16,1,1,7,22,1,0,2,1,0,8,5,54,3,0
04,San Justo,020,0297 ,6470,302,2,4,1,29,69,3,2,1,3,3,11,4,0,10,10,4,0,1,4,1,5,6,46,2,2
04,San Justo,020,0298 ,3055,390,15,0,3,65,41,14,3,1,7,7,3,1,2,2,3,3,0,2,5,3,7,1,74,4,9
04,San Justo,020,0298 ,3056,390,3,2,2,58,73,5,2,0,6,14,7,4,2,6,4,4,1,3,5,2,6,1,70,5,11
04,San Justo,020,0298 ,3057,390,5,9,5,52,90,10,1,1,11,2,2,3,0,2,3,4,1,1,4,0,3,4,68,5,3
04,San Justo,020,0298 ,3058,390,0,4,2,27,91,0,2,2,4,2,4,3,1,22,12,9,0,0,26,1,9,2,61,4,18
04,San Justo,020,0298 ,3059,390,8,4,0,42,91,12,1,0,7,6,7,2,0,5,3,10,0,1,14,2,8,4,57,2,8
04,San Justo,020,0298 ,3060,390,11,5,1,59,86,5,1,2,3,5,6,3,1,9,5,5,0,1,9,2,10,3,57,5,5
04,San Justo,020,0298 ,3061,390,0,0,1,57,86,16,0,4,0,10,8,3,0,0,5,7,1,2,4,3,3,1,64,3,3
04,San Justo,020,0298 ,3062,390,1,9,0,48,91,7,0,5,7,9,12,5,3,3,1,0,2,2,8,1,6,3,74,2,3
04,San Justo,020,0298 ,3063,390,5,8,1,62,64,6,0,1,10,18,7,3,1,2,1,3,0,0,6,0,5,4,77,5,2
04,San Justo,020,0298 ,3064,390,6,9,1,23,71,8,1,1,7,59,14,2,1,6,2,3,0,2,2,1,5,1,66,6,5
04,San Justo,020,0298 ,3065,390,7,6,1,53,95,3,2,4,8,2,3,3,0,4,1,1,0,1,14,2,6,1,60,5,1
04,San Justo,020,0298 ,3066,390,6,3,1,27,85,0,1,4,4,3,8,8,2,11,6,30,0,1,33,2,4,4,40,5,9
04,San Justo,020,0298 ,3067,390,10,4,1,38,71,14,2,2,3,33,5,6,0,4,1,11,0,1,8,3,9,5,59,6,1
04,San Justo,020,0298 ,3068,390,5,9,0,43,77,16,1,3,3,11,10,4,0,2,13,7,2,5,10,2,6,5,70,4,6
04,San Justo,020,0298 ,3069,390,0,0,0,32,85,0,2,1,7,7,8,18,0,4,5,8,1,0,14,4,6,6,68,4,12
04,San Justo,020,0298 ,3070,389,5,5,2,31,70,6,2,2,3,13,20,5,1,9,11,16,2,3,10,1,7,2,73,8,5
04,San Justo,020,0298 ,3071,389,3,6,0,24,81,4,3,1,2,10,9,9,2,4,12,16,1,0,29,2,8,2,62,5,15
04,San Justo,020,0298 ,6471,369,12,0,0,38,46,13,3,0,6,6,20,3,2,6,13,9,1,0,9,2,10,2,85,2,2
04,San Justo,020,0298 ,6472,369,0,0,1,36,51,1,1,2,4,12,4,4,1,3,31,4,0,3,0,1,2,4,84,2,8
04,San Justo,020,0298 ,6473,369,3,14,3,44,70,13,1,3,4,7,10,8,1,2,0,0,1,0,3,0,9,5,74,5,3
04,San Justo,020,0298 ,6474,369,6,4,0,52,73,8,2,0,0,3,17,5,1,1,2,1,0,3,8,1,0,2,78,1,7
04,San Justo,020,0298 ,6475,369,11,0,3,60,56,11,3,1,11,11,8,8,0,5,4,3,0,0,5,0,3,1,65,4,19
04,San Justo,020,0298 ,6476,369,19,0,0,46,58,10,3,2,5,6,5,2,1,7,5,4,2,0,14,1,4,0,82,4,2
04,San Justo,020,0298 ,6477,369,10,0,1,52,56,18,1,2,5,7,11,3,1,8,3,4,1,0,4,3,4,6,38,4,8
04,San Justo,020,0298 ,6478,369,18,0,1,17,61,4,0,3,1,3,2,7,0,0,1,18,1,2,33,4,5,4,83,2,11
04,San Justo,020,0298 ,6479,369,7,0,0,16,59,3,1,1,11,8,5,0,0,4,14,37,0,1,9,0,8,2,83,5,4
04,San Justo,020,0298 ,6480,369,10,0,3,30,59,7,0,3,7,1,9,6,0,3,12,11,2,0,7,0,4,3,83,2,9
04,San Justo,020,0298 ,6481,369,18,0,1,28,61,11,3,0,3,11,4,4,3,13,4,8,2,2,13,2,5,0,75,2,5
04,San Justo,020,0298 ,6482,369,9,0,1,18,73,6,0,0,3,8,20,13,0,5,3,18,0,0,8,0,4,3,80,6,3
04,San Justo,020,0298 ,6483,369,18,0,4,33,79,2,0,0,6,5,4,6,0,6,27,8,0,0,9,1,3,7,57,4,5
04,San Justo,020,0298 ,6484,369,2,3,3,30,69,2,3,3,5,10,4,14,1,3,1,11,0,0,17,3,3,2,67,6,8
04,San Justo,020,0298 ,6485,369,9,0,1,29,75,17,0,0,11,12,3,6,0,3,9,2,1,1,10,1,4,6,86,3,2
04,San Justo,020,0298 ,6486,369,12,0,1,42,69,9,1,0,12,5,2,2,2,4,12,5,1,0,13,1,3,4,87,6,4
04,San Justo,020,0298 ,6487,369,4,5,3,47,72,3,5,0,3,35,4,2,1,4,5,2,2,0,4,3,3,2,73,2,2
04,San Justo,020,0299 ,3072,162,1,0,0,22,23,10,0,0,0,2,7,3,1,10,3,7,1,0,3,0,4,0,14,0,2
04,San Justo,020,0299 ,6488,226,0,0,0,34,40,5,0,1,1,13,3,0,1,17,1,3,0,2,4,0,1,1,21,0,3
04,San Justo,020,0300 ,3073,289,2,0,0,96,69,4,1,0,4,5,5,12,0,3,0,3,1,0,3,0,0,0,20,0,1
04,San Justo,020,0300 ,3074,289,0,1,0,77,72,5,0,0,1,6,10,0,2,4,9,2,0,0,9,0,0,2,30,0,3
04,San Justo,020,0300 ,6489,317,12,0,1,56,74,2,1,0,1,0,6,6,0,7,25,12,0,0,11,0,1,1,27,0,0
04,San Justo,020,0300 ,6490,317,0,0,0,72,78,4,0,0,5,3,3,11,1,7,4,5,2,0,4,0,0,0,32,0,2
04,San Justo,020,0301 ,3075,274,3,4,0,27,105,2,1,0,0,2,1,9,2,0,1,12,0,0,2,0,0,0,19,1,7
04,San Justo,020,0301 ,3076,274,3,4,1,49,102,1,0,0,2,2,0,5,1,1,0,1,0,0,0,0,4,1,27,2,1
04,San Justo,020,0301 ,3077,273,1,3,1,44,99,2,0,0,2,2,4,4,0,1,1,2,1,0,1,1,2,0,24,1,3
04,San Justo,020,0301 ,6491,289,2,1,0,14,105,2,0,2,1,0,2,16,2,13,2,3,1,0,3,0,0,0,38,0,0
04,San Justo,020,0301 ,6492,289,2,1,1,21,98,20,2,0,0,2,3,0,0,4,3,2,0,0,2,1,10,0,47,0,0
04,San Justo,020,0301 ,6493,288,4,7,0,12,83,0,0,1,2,4,1,2,0,12,31,1,2,0,1,2,4,0,33,1,5
04,San Justo,020,0302 ,3078,69,2,3,0,3,6,2,1,0,1,0,2,2,0,7,1,1,0,0,0,0,0,0,2,0,1
04,San Justo,020,0302 ,6494,101,0,0,1,12,10,2,0,0,1,1,9,3,0,1,3,0,0,1,0,0,0,0,6,1,1
04,San Justo,020,0303 ,3079,330,0,0,0,72,94,13,5,0,4,0,0,2,1,0,0,3,0,0,4,3,0,1,41,3,2
04,San Justo,020,0303 ,3080,330,6,2,1,73,66,3,2,1,2,3,1,3,0,8,1,1,1,1,6,1,0,1,63,1,3
04,San Justo,020,0303 ,3081,329,8,4,1,50,82,10,3,0,2,8,8,2,0,2,1,3,1,0,9,1,7,3,42,3,3
04,San Justo,020,0303 ,6495,299,1,6,1,47,66,3,2,1,5,4,12,2,0,1,0,1,0,3,6,0,3,3,54,2,6
04,San Justo,020,0303 ,6496,299,6,0,0,45,57,8,2,1,2,1,5,3,0,5,1,4,0,0,2,0,5,1,58,4,4
04,San Justo,020,0303 ,6497,298,2,6,2,53,59,1,1,1,0,2,6,6,0,8,6,4,0,0,5,0,0,1,50,3,9
04,San Justo,020,0304 ,3082,375,0,0,0,70,81,9,1,2,3,2,0,3,0,6,16,23,0,0,11,0,6,0,35,2,3
04,San Justo,020,0304 ,3083,375,14,0,2,63,90,5,0,2,5,8,24,6,0,5,0,4,2,4,9,3,2,1,41,3,6
04,San Justo,020,0304 ,3084,374,1,0,1,53,89,2,2,1,4,9,19,13,2,4,8,3,0,0,8,3,3,5,48,3,3
04,San Justo,020,0304 ,3085,374,8,0,1,39,83,1,1,0,7,4,27,5,1,80,7,2,1,0,3,1,1,4,58,5,0
04,San Justo,020,0304 ,3086,374,8,0,3,76,78,16,0,5,1,1,10,1,0,2,1,0,1,0,13,2,0,2,61,2,4
04,San Justo,020,0304 ,3087,374,3,2,0,52,94,17,2,3,2,14,1,15,0,4,4,3,1,2,13,1,5,5,37,2,1
04,San Justo,020,0304 ,3088,374,12,0,0,53,66,16,2,0,4,3,10,17,0,15,6,9,1,1,13,2,6,4,49,1,1
04,San Justo,020,0304 ,3089,374,0,0,2,74,90,10,2,2,4,14,6,1,0,4,4,3,0,0,7,0,1,1,43,1,1
04,San Justo,020,0304 ,3090,374,1,7,1,33,95,3,4,5,3,1,8,22,1,21,6,9,0,1,2,1,3,1,44,2,11
04,San Justo,020,0304 ,3091,374,6,9,2,31,61,5,2,3,5,3,4,4,1,11,19,26,0,1,43,0,4,6,52,4,6
04,San Justo,020,0304 ,3092,374,17,0,1,62,70,5,1,1,6,16,10,3,0,20,3,3,0,0,5,0,10,5,47,8,9
04,San Justo,020,0304 ,3093,374,6,6,5,50,77,18,2,2,4,14,7,4,2,5,2,5,1,2,3,0,3,2,42,2,4
04,San Justo,020,0304 ,3094,374,4,4,4,35,103,8,1,0,0,36,5,3,0,8,2,4,1,0,4,0,3,5,35,1,8
04,San Justo,020,0304 ,3095,374,6,13,2,47,60,1,2,0,4,2,6,3,0,23,47,29,1,2,17,2,2,2,45,1,3
04,San Justo,020,0304 ,3096,374,5,8,4,27,99,4,2,1,3,5,5,8,0,4,13,8,1,1,24,2,1,0,46,2,5
04,San Justo,020,0304 ,3097,374,0,0,1,57,89,2,1,1,3,15,22,6,2,8,3,8,0,1,14,0,0,4,43,5,7
04,San Justo,020,0304 ,3098,374,7,0,5,33,85,2,2,7,0,9,5,3,0,11,5,32,2,0,4,3,5,1,47,1,7
04,San Justo,020,0304 ,3099,374,0,2,0,46,96,0,2,1,3,44,4,16,0,3,9,3,2,1,4,2,1,3,47,3,1
04,San Justo,020,0304 ,3100,374,3,7,2,43,99,3,7,1,0,9,27,0,0,5,4,3,0,0,12,1,0,2,41,1,13
04,San Justo,020,0304 ,6498,385,2,2,2,72,108,14,0,0,1,2,6,4,0,1,1,0,0,0,9,0,1,1,54,2,6
04,San Justo,020,0304 ,6499,385,2,3,2,72,79,17,2,0,0,7,19,2,3,6,5,4,0,1,9,1,0,1,36,2,11
04,San Justo,020,0304 ,6500,385,3,7,3,0,81,16,1,1,3,27,2,3,1,7,1,3,1,1,5,0,0,2,60,3,7
04,San Justo,020,0304 ,6501,385,4,14,4,85,70,15,1,4,10,18,4,4,1,6,6,2,1,2,3,2,3,3,51,1,3
04,San Justo,020,0304 ,6502,385,5,0,2,59,89,12,1,4,3,9,4,4,0,2,1,3,1,2,2,1,4,2,58,2,9
04,San Justo,020,0304 ,6503,385,1,5,1,80,85,15,2,0,3,7,4,1,1,4,3,2,3,1,2,1,3,4,55,4,1
04,San Justo,020,0304 ,6504,385,0,0,2,84,85,13,0,2,4,18,4,2,1,1,4,7,0,3,14,2,1,2,52,0,2
04,San Justo,020,0304 ,6505,385,26,8,2,29,102,2,2,0,7,5,4,23,1,18,4,8,1,1,0,2,8,4,43,0,2
04,San Justo,020,0304 ,6506,385,3,20,2,28,42,10,2,2,3,1,11,40,2,24,13,15,0,1,9,2,4,4,41,3,8
04,San Justo,020,0304 ,6507,385,17,0,0,36,58,23,1,2,1,10,29,14,0,6,5,16,0,0,3,1,6,3,52,3,10
04,San Justo,020,0304 ,6508,385,15,0,3,49,73,12,3,5,6,3,12,4,0,24,7,4,0,3,4,0,0,0,49,4,2
04,San Justo,020,0304 ,6509,385,0,0,4,37,68,2,1,1,6,22,0,10,0,10,28,2,2,0,9,0,9,1,68,1,4
04,San Justo,020,0304 ,6510,385,0,0,1,35,68,8,2,3,7,4,9,4,0,10,5,18,1,0,37,1,3,1,49,1,9
04,San Justo,020,0304 ,6511,384,6,4,0,46,82,27,2,2,3,6,2,4,2,8,12,5,1,0,2,4,2,3,64,1,4
04,San Justo,020,0304 ,6512,384,4,0,3,64,84,9,1,2,4,16,6,2,1,3,3,9,2,0,4,1,2,0,69,2,4
04,San Justo,020,0304 ,6513,384,3,6,0,0,104,2,5,0,0,7,19,3,0,7,3,9,1,2,4,1,2,2,48,1,2
04,San Justo,020,0304 ,6514,384,7,0,1,60,78,10,3,1,3,2,6,0,0,10,18,3,0,0,7,0,5,3,53,3,2
04,San Justo,020,0305 ,3101,361,6,0,1,30,106,1,0,1,4,4,10,12,1,18,19,18,1,0,9,0,1,4,30,0,5
04,San Justo,020,0305 ,3102,361,4,6,0,44,114,22,2,1,0,10,7,6,0,8,1,2,1,0,3,1,0,0,32,5,5
04,San Justo,020,0305 ,3103,361,2,5,1,83,110,18,2,1,4,7,9,2,3,6,0,3,0,1,1,0,1,1,20,2,0
04,San Justo,020,0305 ,3104,360,8,8,0,40,94,5,1,0,1,30,25,1,0,8,9,6,1,0,9,0,0,5,34,0,4
04,San Justo,020,0305 ,3105,360,4,5,0,12,109,3,3,0,3,5,3,22,0,16,0,6,1,0,31,0,3,4,36,2,2
04,San Justo,020,0305 ,3106,360,7,3,2,50,80,4,0,1,1,1,9,12,1,8,24,11,1,2,6,0,0,0,48,1,5
04,San Justo,020,0305 ,6515,361,8,7,2,24,99,6,2,1,1,13,6,6,0,6,5,22,0,1,16,1,2,2,45,2,5
04,San Justo,020,0305 ,6516,361,15,0,3,21,102,4,0,0,1,5,14,16,5,13,6,8,1,0,1,0,1,4,46,5,5
04,San Justo,020,0305 ,6517,361,0,0,1,54,91,2,2,1,0,12,4,13,7,0,14,7,1,0,2,1,0,0,37,0,6
