codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00092,00001,00008,00005,00010,00009,00002,00091,00050,00061,00093,00004
21,002,CASEROS,04574,085839,0,0,6,0,47,10,53,1,126,1,1,0,0,2,14
21,002,CASEROS,04574,085840,0,0,5,0,41,9,78,2,107,4,0,0,0,0,11
21,002,CASEROS,04574,085841,0,0,7,0,35,2,88,8,102,2,0,0,0,0,6
21,002,CASEROS,04574,085842,0,0,7,0,21,3,105,8,83,1,3,0,1,1,6
21,002,CASEROS,04574,085843,0,0,12,0,31,4,102,10,96,1,1,0,0,1,8
21,002,CASEROS,04574,085844,0,0,8,0,39,3,80,6,100,1,1,0,0,0,10
21,002,CASEROS,04574,085845,0,0,7,0,32,1,96,8,81,2,1,0,0,0,6
21,002,CASEROS,04574,085846,0,0,4,1,30,6,119,5,79,0,0,0,1,0,3
21,002,CASEROS,04574,085847,0,0,7,0,39,9,87,7,83,5,0,0,0,1,7
21,002,CASEROS,04574,085848,0,0,7,0,38,4,98,5,78,2,0,2,0,0,12
21,002,CASEROS,04574,085849,0,0,4,0,43,2,98,10,82,0,0,0,0,0,9
21,002,CASEROS,04574,085850,0,0,5,0,48,3,64,5,124,0,2,0,0,0,6
21,002,CASEROS,04574,085851,0,0,10,0,25,4,68,4,120,3,1,0,0,1,16
21,002,CASEROS,04574,085852,0,0,1,0,32,12,90,4,120,1,0,2,1,0,9
21,002,CASEROS,04574,085853,0,0,4,1,35,7,78,5,123,0,0,0,0,1,10
21,002,CASEROS,04574,085854,0,0,10,0,41,11,71,3,110,3,0,1,0,0,13
21,002,CASEROS,04574,085855,0,0,2,0,30,9,55,16,116,3,0,0,0,0,9
21,002,CASEROS,04574,085856,0,0,10,0,36,5,87,10,106,1,1,0,0,1,8
21,002,CASEROS,04574,085857,0,0,2,0,45,3,43,10,148,2,0,0,1,0,14
21,002,CASEROS,04574,085858,0,0,5,0,30,9,92,9,105,2,0,0,0,0,14
21,002,CASEROS,04574,085859,0,0,0,0,1,7,91,6,93,2,0,0,1,0,0
21,002,CASEROS,04574,085860,0,0,7,0,52,11,85,4,88,2,0,0,0,0,6
21,002,CASEROS,04574,085861,0,0,9,0,37,9,84,8,92,0,0,0,1,0,10
21,002,CASEROS,04574,085862,0,0,11,0,40,9,94,5,88,2,0,0,1,0,11
21,002,CASEROS,04574,085863,0,0,0,0,14,3,53,0,61,0,0,0,0,0,3
21,002,CASEROS,04574,085864,0,0,4,0,20,1,32,0,73,2,0,0,0,0,7
21,002,CASEROS,04575,085865,0,0,0,0,3,1,6,0,22,0,0,0,0,0,1
21,002,CASEROS,04576,085866,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0
21,002,CASEROS,04577,085867,0,0,10,0,36,7,111,12,85,0,0,0,2,0,3
21,002,CASEROS,04577,085868,0,0,1,0,16,2,57,2,23,0,0,0,0,0,6
21,002,CASEROS,04578,085869,0,0,1,0,8,1,20,0,25,2,0,0,0,0,2
21,003,CASTELLANOS,04579,085870,0,0,2,1,13,3,21,4,90,4,0,0,0,0,2
21,003,CASTELLANOS,04580,085871,0,0,1,0,18,1,22,1,66,0,0,0,0,0,1
21,003,CASTELLANOS,04581,085872,0,0,9,0,5,0,20,0,111,1,0,0,0,0,2
21,003,CASTELLANOS,04582,085873,0,0,9,0,36,1,18,1,56,0,0,0,1,0,0
21,003,CASTELLANOS,04583,085874,0,0,9,0,19,3,76,1,143,4,1,1,0,1,8
21,003,CASTELLANOS,04583,085875,0,0,1,1,15,4,107,4,136,1,1,0,0,4,0
21,003,CASTELLANOS,04583,085876,0,0,4,1,31,1,67,7,138,0,0,0,0,1,9
21,003,CASTELLANOS,04583,085877,0,0,5,0,24,5,48,3,97,1,0,0,0,0,5
21,003,CASTELLANOS,04584,085878,0,0,4,0,16,4,24,0,124,1,0,2,0,0,6
21,003,CASTELLANOS,04585,085879,0,0,9,1,14,2,69,7,139,2,0,2,0,1,3
21,003,CASTELLANOS,04585,085880,0,0,2,1,14,2,66,3,167,1,0,0,0,0,3
21,003,CASTELLANOS,04585,085881,0,0,5,0,23,1,50,0,158,1,0,1,0,0,5
21,003,CASTELLANOS,04585,085882,0,0,5,1,16,2,61,4,137,1,0,0,0,0,7
21,003,CASTELLANOS,04585,085883,0,0,2,0,19,5,65,2,139,0,0,0,0,0,2
21,003,CASTELLANOS,04585,085884,0,0,0,1,24,4,52,4,170,0,0,1,0,1,5
21,003,CASTELLANOS,04585,085885,0,0,7,1,11,0,49,1,167,1,0,1,1,0,0
21,003,CASTELLANOS,04585,085886,0,0,12,0,11,1,54,2,154,0,0,0,0,0,6
21,003,CASTELLANOS,04585,085887,0,0,0,0,18,1,63,5,153,1,0,1,0,0,10
21,003,CASTELLANOS,04585,085888,0,0,5,0,10,1,64,2,146,1,0,0,0,0,9
21,003,CASTELLANOS,04585,085889,0,0,4,0,19,4,54,6,131,1,1,1,0,0,5
21,003,CASTELLANOS,04585,085890,0,0,4,0,16,2,53,1,144,1,1,0,0,0,5
21,003,CASTELLANOS,04585,085891,0,0,5,0,14,2,80,1,127,0,0,1,1,0,3
21,003,CASTELLANOS,04585,085892,0,0,0,0,7,0,36,0,76,1,0,0,1,0,0
21,003,CASTELLANOS,04586,085893,0,0,14,1,28,3,114,11,88,1,0,0,0,0,5
21,003,CASTELLANOS,04586,085894,0,0,5,0,30,6,65,7,139,1,0,0,0,0,4
21,003,CASTELLANOS,04586,085895,0,0,6,1,25,3,103,4,104,0,0,1,0,0,7
21,003,CASTELLANOS,04586,085896,0,0,6,0,27,6,66,6,134,0,0,0,0,0,7
21,003,CASTELLANOS,04586,085897,0,0,7,2,20,3,81,2,127,0,0,1,1,0,8
21,003,CASTELLANOS,04586,085898,0,0,5,0,22,2,94,7,132,1,0,0,1,0,5
21,003,CASTELLANOS,04586,085899,0,0,0,0,37,5,75,6,137,1,0,0,0,0,13
21,003,CASTELLANOS,04586,085900,0,0,12,0,22,3,87,4,117,3,0,0,0,0,1
21,003,CASTELLANOS,04586,085901,0,0,3,0,37,5,73,0,124,2,0,0,1,0,9
21,003,CASTELLANOS,04586,085902,0,0,9,0,24,4,81,6,128,1,0,0,0,0,7
21,003,CASTELLANOS,04586,085903,0,0,5,0,28,7,87,9,119,0,1,0,0,0,6
21,003,CASTELLANOS,04586,085904,0,0,5,0,29,2,98,4,105,0,0,0,1,0,7
21,003,CASTELLANOS,04586,085905,0,0,2,0,28,6,51,3,174,0,1,0,0,0,8
21,003,CASTELLANOS,04586,085906,0,0,6,0,22,1,95,2,127,0,0,2,0,1,7
21,003,CASTELLANOS,04586,085907,0,0,3,1,32,1,101,9,108,0,1,0,1,0,7
21,003,CASTELLANOS,04586,085908,0,0,7,0,27,6,70,4,143,1,0,0,0,0,17
21,003,CASTELLANOS,04586,085909,0,0,13,0,31,1,69,10,128,0,0,0,0,0,12
21,003,CASTELLANOS,04586,085910,0,0,5,0,21,1,108,4,120,0,0,0,0,0,2
21,003,CASTELLANOS,04586,085911,0,0,5,0,31,2,98,8,102,1,1,0,0,0,7
21,003,CASTELLANOS,04586,085912,0,0,7,0,21,4,76,7,136,0,0,0,0,1,14
21,003,CASTELLANOS,04586,085913,0,0,8,0,24,3,78,7,140,1,0,3,0,0,1
21,003,CASTELLANOS,04586,085914,0,0,5,0,16,3,96,5,118,1,0,0,0,0,4
21,003,CASTELLANOS,04586,085915,0,0,6,0,33,2,65,5,132,0,0,0,1,0,7
21,003,CASTELLANOS,04586,085916,0,0,2,0,22,3,102,9,118,0,1,0,0,0,10
21,003,CASTELLANOS,04586,085917,0,0,5,0,34,4,127,7,82,0,0,0,0,0,7
21,003,CASTELLANOS,04586,085918,0,0,8,0,31,7,82,4,108,0,0,0,1,0,6
21,003,CASTELLANOS,04586,085919,0,0,13,0,30,1,82,10,106,1,1,1,0,0,6
21,003,CASTELLANOS,04586,085920,0,0,6,1,34,6,93,8,115,0,0,0,0,2,6
21,003,CASTELLANOS,04586,085921,0,0,7,0,23,3,110,11,100,1,0,2,1,0,10
21,003,CASTELLANOS,04586,085922,0,0,7,0,22,3,105,9,120,0,0,0,0,0,4
21,003,CASTELLANOS,04586,085923,0,0,5,0,35,6,95,1,127,0,0,0,2,0,8
21,003,CASTELLANOS,04586,085924,0,0,8,0,32,4,86,3,125,2,0,0,0,1,3
21,003,CASTELLANOS,04586,085925,0,0,8,0,27,7,73,8,126,0,1,0,1,1,9
21,003,CASTELLANOS,04586,085926,0,0,0,1,17,3,78,13,116,4,0,1,1,0,5
21,003,CASTELLANOS,04586,085927,0,0,2,0,32,1,82,8,134,2,0,1,0,2,2
21,003,CASTELLANOS,04586,085928,0,0,11,0,31,4,78,6,117,0,0,0,0,0,7
21,003,CASTELLANOS,04586,085929,0,0,4,0,21,5,102,0,122,1,1,0,0,0,5
21,003,CASTELLANOS,04586,085930,0,0,4,0,20,0,123,3,109,2,1,0,0,0,7
21,003,CASTELLANOS,04586,085931,0,0,2,0,24,3,77,9,114,3,0,0,2,0,11
21,003,CASTELLANOS,04586,085932,0,0,4,0,32,6,96,8,112,1,1,0,0,0,9
21,003,CASTELLANOS,04586,085933,0,0,3,0,26,2,107,6,114,0,0,0,0,0,5
21,003,CASTELLANOS,04586,085934,0,0,3,0,19,2,104,9,129,2,0,0,0,0,5
21,003,CASTELLANOS,04586,085935,0,0,4,1,30,1,114,12,100,3,0,0,0,1,4
21,003,CASTELLANOS,04586,085936,0,0,1,0,19,5,103,10,110,1,0,1,0,0,10
21,003,CASTELLANOS,04586,085937,0,0,6,0,23,5,91,3,111,1,0,0,1,0,6
21,003,CASTELLANOS,04586,085938,0,0,1,6,26,2,105,10,126,1,0,2,6,0,8
21,003,CASTELLANOS,04586,085939,0,0,2,0,34,1,79,4,121,1,0,0,0,1,6
21,003,CASTELLANOS,04586,085940,0,0,3,0,34,5,71,4,147,4,0,0,0,0,6
21,003,CASTELLANOS,04586,085941,0,0,11,0,31,3,86,2,120,1,0,0,0,1,9
21,003,CASTELLANOS,04586,085942,0,0,8,0,32,6,99,3,110,3,0,0,0,0,4
21,003,CASTELLANOS,04586,085943,0,0,3,0,25,4,114,3,97,1,1,0,0,0,4
21,003,CASTELLANOS,04586,085944,0,0,5,1,17,3,104,5,108,3,0,2,0,0,7
21,003,CASTELLANOS,04586,085945,0,0,5,0,24,2,91,7,115,3,0,0,0,0,1
21,003,CASTELLANOS,04586,085946,0,0,4,0,22,0,96,9,94,0,0,0,0,1,3
21,003,CASTELLANOS,04587,085947,0,0,5,1,17,3,83,0,136,0,0,0,1,0,7
21,003,CASTELLANOS,04587,085948,0,0,2,0,8,1,35,2,75,0,0,0,0,0,4
21,003,CASTELLANOS,04587,085949,0,0,3,1,13,2,37,4,73,1,0,0,0,0,4
21,003,CASTELLANOS,04588,085950,0,0,4,0,6,3,97,1,119,1,0,0,0,0,1
21,003,CASTELLANOS,04588,085951,0,0,2,1,20,0,89,9,126,1,0,1,0,0,4
21,003,CASTELLANOS,04588,085952,0,0,2,0,12,0,109,6,112,0,0,0,0,0,9
21,003,CASTELLANOS,04588,085953,0,0,2,1,40,2,88,3,125,0,0,1,0,1,5
21,003,CASTELLANOS,04588,085954,0,0,0,0,11,3,55,10,64,2,0,0,0,0,4
21,003,CASTELLANOS,04589,085955,0,0,2,0,17,2,53,4,160,0,0,0,1,0,5
21,003,CASTELLANOS,04589,085956,0,0,3,0,23,0,74,5,140,3,0,0,0,0,6
21,003,CASTELLANOS,04589,085957,0,0,2,2,21,1,62,6,151,1,0,0,0,1,5
21,003,CASTELLANOS,04589,085958,0,0,8,1,25,4,80,8,118,1,0,1,0,0,5
21,003,CASTELLANOS,04589,085959,0,0,0,0,14,5,47,5,136,1,0,0,0,0,5
21,003,CASTELLANOS,04590,085960,0,0,3,0,18,1,21,2,95,0,0,0,0,0,1
21,003,CASTELLANOS,04590,085961,0,0,12,0,11,0,51,1,70,0,0,0,0,0,0
21,003,CASTELLANOS,04591,085962,0,0,2,1,29,3,74,4,171,1,1,0,0,0,2
21,003,CASTELLANOS,04591,085963,0,0,5,1,25,2,69,6,130,2,0,0,0,0,7
21,003,CASTELLANOS,04591,085964,0,0,6,0,29,2,77,6,135,1,0,1,0,1,9
21,003,CASTELLANOS,04591,085965,0,0,1,1,26,3,97,10,121,0,0,0,0,1,6
21,003,CASTELLANOS,04591,085966,0,0,9,0,28,5,86,10,106,1,0,0,1,1,6
21,003,CASTELLANOS,04591,085967,0,0,3,1,27,7,92,3,110,1,0,0,0,2,7
21,003,CASTELLANOS,04591,085968,0,0,6,0,22,1,104,3,117,1,0,1,0,0,5
21,003,CASTELLANOS,04591,085969,0,0,1,0,4,0,9,3,26,0,0,0,0,0,3
21,003,CASTELLANOS,04592,085970,0,0,14,0,28,3,81,8,125,0,0,1,0,0,8
21,003,CASTELLANOS,04592,085971,0,0,7,0,34,3,91,6,125,0,1,1,0,0,5
21,003,CASTELLANOS,04592,085972,0,0,6,1,30,5,67,1,126,1,0,1,1,0,5
21,003,CASTELLANOS,04592,085973,0,0,9,0,22,4,70,4,154,2,0,0,0,0,8
21,003,CASTELLANOS,04592,085974,0,0,5,0,19,3,65,0,61,2,0,1,0,2,6
21,003,CASTELLANOS,04593,085975,0,0,7,0,15,3,97,3,123,0,0,1,0,1,2
21,003,CASTELLANOS,04593,085976,0,0,5,0,14,3,101,1,138,0,0,0,0,6,6
21,003,CASTELLANOS,04593,085977,0,0,5,0,18,1,104,6,132,1,0,0,0,0,3
21,003,CASTELLANOS,04593,085978,0,0,7,0,14,2,59,1,75,0,0,0,1,0,3
21,003,CASTELLANOS,04594,085979,0,0,12,0,9,5,63,9,69,3,1,2,0,0,2
21,003,CASTELLANOS,04595,085980,0,0,3,0,23,2,34,6,179,0,0,1,0,2,7
21,003,CASTELLANOS,04595,085981,0,0,3,0,7,1,24,3,98,0,0,0,0,0,4
21,003,CASTELLANOS,04595,085982,0,0,5,0,7,0,19,3,115,0,0,0,0,0,1
21,003,CASTELLANOS,04596,085983,0,0,13,0,30,2,34,3,115,0,0,0,0,0,3
21,003,CASTELLANOS,04597,085984,0,0,3,0,18,4,62,8,113,4,1,0,0,1,11
21,003,CASTELLANOS,04597,085985,0,0,7,0,27,1,65,8,129,0,0,1,1,0,2
21,003,CASTELLANOS,04597,085986,0,0,21,0,22,0,77,2,110,3,1,1,1,1,3
21,003,CASTELLANOS,04597,085987,0,0,21,1,25,1,76,2,115,1,1,0,0,0,4
21,003,CASTELLANOS,04597,085988,0,0,6,0,20,2,41,11,58,1,0,1,0,0,4
21,003,CASTELLANOS,04597,085989,0,0,5,0,10,0,56,0,55,1,0,0,0,1,4
21,003,CASTELLANOS,04598,085990,0,0,2,0,21,0,69,5,131,0,0,3,0,0,4
21,003,CASTELLANOS,04598,085991,0,0,4,0,3,0,68,2,72,1,0,0,0,0,3
21,003,CASTELLANOS,04599,085992,0,0,6,0,26,3,41,3,169,1,0,1,0,0,6
21,003,CASTELLANOS,04599,085993,0,0,3,0,17,2,61,5,168,1,0,1,0,0,7
21,003,CASTELLANOS,04599,085994,0,0,14,0,34,2,54,8,149,0,1,1,0,0,2
21,003,CASTELLANOS,04599,085995,0,0,2,0,10,2,15,3,80,0,0,0,0,0,6
21,003,CASTELLANOS,04600,085996,0,0,0,0,9,2,37,4,42,0,0,0,0,0,6
21,003,CASTELLANOS,04601,085997,0,0,5,0,46,5,62,6,124,2,0,0,1,0,7
21,003,CASTELLANOS,04601,085998,0,0,2,0,32,3,21,0,65,0,0,0,0,0,3
21,003,CASTELLANOS,04601,085999,0,0,1,0,22,0,42,3,66,0,0,0,0,0,6
21,003,CASTELLANOS,04602,086000,0,0,4,0,15,4,11,3,103,0,0,0,0,1,4
21,003,CASTELLANOS,04603,086001,0,0,5,0,15,4,97,4,122,0,0,0,0,0,7
21,003,CASTELLANOS,04603,086002,0,0,2,0,23,2,109,3,110,1,0,0,0,1,6
21,003,CASTELLANOS,04603,086003,0,0,7,0,29,5,83,1,140,0,0,1,2,0,5
21,003,CASTELLANOS,04603,086004,0,0,6,0,20,3,87,4,74,1,0,0,0,1,3
21,003,CASTELLANOS,04604,086005,0,0,8,0,48,0,72,1,125,1,0,0,0,0,3
21,003,CASTELLANOS,04604,086006,0,0,7,0,44,3,108,4,87,1,1,0,1,2,3
21,003,CASTELLANOS,04604,086007,0,0,3,0,35,2,111,4,100,4,0,0,0,0,2
21,003,CASTELLANOS,04604,086008,0,0,1,1,17,0,29,1,32,1,0,0,0,0,2
21,003,CASTELLANOS,04605,086009,0,0,9,0,33,1,84,9,133,2,0,0,0,0,0
21,003,CASTELLANOS,04605,086010,0,0,1,0,34,4,76,4,159,1,0,0,0,0,5
21,003,CASTELLANOS,04605,086011,0,0,8,1,35,9,64,2,127,0,0,1,0,1,3
21,003,CASTELLANOS,04605,086012,0,0,4,0,22,1,50,2,60,1,0,0,0,0,0
21,003,CASTELLANOS,04605,086013,0,0,3,0,15,0,42,0,78,1,1,0,0,0,4
21,003,CASTELLANOS,04606,086014,0,0,12,2,27,2,77,0,135,3,0,0,1,0,2
21,003,CASTELLANOS,04606,086015,0,0,4,1,17,1,55,0,64,0,0,0,0,0,1
21,003,CASTELLANOS,04607,086016,0,0,5,0,38,5,82,4,98,1,0,1,0,0,6
21,003,CASTELLANOS,04607,086017,0,0,5,1,43,1,74,2,113,3,1,1,1,0,6
21,003,CASTELLANOS,04607,086018,0,0,9,0,36,7,71,6,95,0,1,1,0,1,7
21,003,CASTELLANOS,04607,086019,0,0,8,0,48,5,91,3,101,0,0,0,0,0,10
21,003,CASTELLANOS,04607,086020,0,0,7,0,36,6,73,2,121,3,2,0,0,0,10
21,003,CASTELLANOS,04607,086021,0,0,7,1,29,3,127,10,73,1,0,0,0,2,5
21,003,CASTELLANOS,04607,086022,0,0,8,0,50,7,83,2,98,0,1,0,0,0,4
21,003,CASTELLANOS,04607,086023,0,0,3,0,44,9,83,10,96,0,0,2,0,0,3
21,003,CASTELLANOS,04607,086024,0,0,5,0,49,3,99,7,85,1,0,1,0,0,5
21,003,CASTELLANOS,04607,086025,0,0,4,1,29,0,97,4,98,2,0,0,0,0,9
21,003,CASTELLANOS,04607,086026,0,0,3,0,33,5,97,11,108,0,1,0,0,0,5
21,003,CASTELLANOS,04607,086027,0,0,7,1,46,7,116,6,81,1,0,0,0,4,0
21,003,CASTELLANOS,04607,086028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,003,CASTELLANOS,04608,086029,0,0,19,0,22,2,91,1,59,1,0,0,0,1,0
21,003,CASTELLANOS,04609,086030,0,0,14,0,22,6,94,11,107,2,0,0,0,1,8
21,003,CASTELLANOS,04609,086031,0,0,13,1,24,1,61,6,135,0,0,1,0,0,15
21,003,CASTELLANOS,04609,086032,0,0,8,0,28,3,40,9,156,2,0,0,0,0,16
21,003,CASTELLANOS,04609,086033,0,0,1,0,45,2,84,12,110,1,1,0,0,0,4
21,003,CASTELLANOS,04609,086034,0,0,11,0,32,5,101,7,87,1,0,1,0,0,6
21,003,CASTELLANOS,04609,086035,0,0,8,2,28,6,87,4,94,0,0,0,0,1,7
21,003,CASTELLANOS,04609,086036,0,0,25,0,29,5,77,6,109,4,0,0,0,1,12
21,003,CASTELLANOS,04609,086037,0,0,10,0,34,1,79,8,111,4,0,1,0,0,2
21,003,CASTELLANOS,04609,086038,0,0,20,0,28,2,87,7,103,0,0,0,0,1,10
21,003,CASTELLANOS,04609,086039,0,0,8,0,35,4,84,6,104,2,1,0,0,0,11
21,003,CASTELLANOS,04609,086040,0,0,2,0,34,4,87,9,112,1,0,1,0,0,3
21,003,CASTELLANOS,04609,086041,0,0,11,0,35,7,70,9,121,2,0,1,0,0,6
21,003,CASTELLANOS,04609,086042,0,0,5,0,37,2,51,6,136,2,0,1,1,0,11
21,003,CASTELLANOS,04609,086043,0,0,10,0,36,5,77,5,117,2,0,0,0,0,8
21,003,CASTELLANOS,04609,086044,0,0,2,2,21,2,64,4,83,1,0,0,0,1,4
21,003,CASTELLANOS,04610,086045,0,0,15,0,37,6,67,20,134,1,0,0,0,1,2
21,003,CASTELLANOS,04610,086046,0,0,17,0,30,5,60,4,134,1,0,0,0,0,5
21,003,CASTELLANOS,04610,086047,0,0,24,0,25,8,83,10,124,0,0,0,0,0,4
21,003,CASTELLANOS,04610,086048,0,0,6,0,6,1,34,5,51,0,0,0,0,0,3
21,003,CASTELLANOS,04611,086049,0,0,19,0,20,5,74,2,140,1,0,0,0,0,11
21,003,CASTELLANOS,04611,086050,0,0,18,0,16,5,83,3,134,1,0,0,1,1,5
21,003,CASTELLANOS,04611,086051,0,0,3,0,5,1,13,1,44,0,0,0,0,0,4
21,003,CASTELLANOS,04612,086052,0,0,3,0,8,2,40,0,74,0,0,0,0,0,1
21,003,CASTELLANOS,04612,086053,0,0,8,0,16,0,30,1,71,0,0,0,1,0,0
21,003,CASTELLANOS,04613,086054,0,0,1,0,11,1,11,2,116,2,0,0,0,0,2
21,003,CASTELLANOS,04613,086055,0,0,0,0,22,6,12,3,95,0,0,0,0,2,1
21,003,CASTELLANOS,04614,086056,0,0,1,0,6,2,63,2,38,1,0,0,0,0,2
21,003,CASTELLANOS,04615,086057,0,0,5,0,12,1,22,2,42,1,0,0,0,1,1
21,003,CASTELLANOS,04616,086058,0,0,3,1,5,0,23,0,36,0,0,0,0,0,1
21,003,CASTELLANOS,04617,086059,0,0,3,0,11,1,12,1,48,0,0,0,0,0,3
21,003,CASTELLANOS,04618,086060,0,0,4,0,20,5,107,2,93,3,0,0,0,1,4
21,003,CASTELLANOS,04619,086061,0,0,1,0,1,0,1,1,26,0,0,0,0,1,0
21,003,CASTELLANOS,04620,086062,0,0,2,0,2,0,10,0,22,0,0,0,0,0,1
21,003,CASTELLANOS,04621,086063,0,0,0,0,3,0,6,0,23,0,0,0,0,0,2
21,003,CASTELLANOS,04622,086064,0,0,6,1,25,2,110,10,93,0,0,0,0,1,12
21,003,CASTELLANOS,04622,086065,0,0,2,1,13,5,94,16,97,2,0,0,0,0,2
21,003,CASTELLANOS,04622,086066,0,0,6,0,26,4,83,11,121,2,0,1,1,1,5
21,003,CASTELLANOS,04622,086067,0,0,2,0,19,2,88,8,102,0,0,0,0,1,4
21,003,CASTELLANOS,04622,086068,0,0,3,1,26,7,98,14,100,0,0,0,0,1,5
21,003,CASTELLANOS,04622,086069,0,0,4,0,20,3,95,12,120,2,1,0,0,0,2
21,003,CASTELLANOS,04622,086070,0,0,5,0,14,6,96,12,94,1,0,0,0,0,9
21,003,CASTELLANOS,04622,086071,0,0,4,0,29,6,66,9,103,2,0,0,0,0,4
21,003,CASTELLANOS,04622,086072,0,0,3,0,21,7,101,8,113,1,0,0,0,1,9
21,003,CASTELLANOS,04622,086073,0,0,2,0,21,1,112,16,59,1,0,0,0,0,3
21,003,CASTELLANOS,04622,086074,0,0,0,1,17,5,67,30,114,0,0,2,1,0,6
21,003,CASTELLANOS,04622,086075,0,0,8,0,28,6,68,12,117,2,0,0,0,0,12
21,003,CASTELLANOS,04622,086076,0,0,3,0,19,7,54,13,136,1,0,0,0,1,18
21,003,CASTELLANOS,04622,086077,0,0,4,0,19,7,68,9,143,3,0,0,0,0,3
21,003,CASTELLANOS,04622,086078,0,0,6,0,25,6,76,5,125,0,0,1,0,0,5
21,003,CASTELLANOS,04622,086079,0,0,2,0,26,3,90,15,116,1,0,0,0,1,4
21,003,CASTELLANOS,04622,086080,0,0,5,0,24,6,79,7,127,0,0,0,0,0,10
21,003,CASTELLANOS,04622,086081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,003,CASTELLANOS,04622,086082,0,0,10,0,16,5,74,10,129,3,0,0,0,0,5
21,003,CASTELLANOS,04622,086083,0,0,9,0,27,3,95,9,104,1,0,0,0,0,0
21,003,CASTELLANOS,04622,086084,0,0,5,0,20,2,70,11,120,2,0,0,0,0,9
21,003,CASTELLANOS,04622,086085,0,0,7,0,27,4,88,7,121,0,0,0,1,0,10
21,003,CASTELLANOS,04622,086086,0,0,4,0,22,4,92,12,99,2,0,0,0,1,6
21,003,CASTELLANOS,04622,086087,0,0,3,1,26,6,85,14,121,1,0,0,0,0,6
21,003,CASTELLANOS,04622,086088,0,0,12,1,22,0,56,9,156,1,0,1,0,0,6
21,003,CASTELLANOS,04622,086089,0,0,3,1,25,5,87,17,88,3,0,0,0,0,3
21,003,CASTELLANOS,04622,086090,0,0,4,0,19,2,88,16,108,3,0,0,0,0,3
21,003,CASTELLANOS,04622,086091,0,0,4,0,14,3,97,13,107,1,0,0,1,0,6
21,003,CASTELLANOS,04622,086092,0,0,5,1,24,1,105,7,99,2,1,1,0,0,5
21,003,CASTELLANOS,04622,086093,0,0,2,0,19,4,76,17,111,1,0,0,2,0,8
21,003,CASTELLANOS,04622,086094,0,0,12,0,21,5,70,5,130,3,1,0,0,0,7
21,003,CASTELLANOS,04622,086095,0,0,4,0,29,6,58,10,137,2,0,0,1,0,7
21,003,CASTELLANOS,04622,086096,0,0,8,0,15,1,76,11,128,4,0,1,0,0,5
21,003,CASTELLANOS,04622,086097,0,0,5,0,41,3,70,8,113,1,1,0,0,0,7
21,003,CASTELLANOS,04622,086098,0,0,5,0,19,4,84,16,107,2,1,2,0,0,6
21,003,CASTELLANOS,04622,086099,0,0,5,1,12,3,93,9,94,2,1,0,0,1,8
21,003,CASTELLANOS,04622,086100,0,0,6,0,18,1,89,29,80,0,0,0,0,0,2
21,003,CASTELLANOS,04622,086101,0,0,4,0,19,1,113,13,93,0,0,0,0,0,8
21,003,CASTELLANOS,04622,086102,0,0,2,0,26,7,62,13,119,2,0,0,0,0,6
21,003,CASTELLANOS,04622,086103,0,0,4,1,20,1,98,25,91,0,0,0,0,0,4
21,003,CASTELLANOS,04622,086104,0,0,4,0,29,4,86,20,98,1,0,1,0,1,5
21,003,CASTELLANOS,04622,086105,0,0,0,1,16,3,97,26,93,0,0,0,0,0,10
21,003,CASTELLANOS,04622,086106,0,0,12,0,26,2,75,22,118,2,0,0,0,0,7
21,003,CASTELLANOS,04622,086107,0,0,5,0,20,6,103,10,112,0,0,0,1,1,2
21,003,CASTELLANOS,04622,086108,0,0,4,0,21,4,91,13,93,0,0,1,1,0,5
21,003,CASTELLANOS,04622,086109,0,0,2,0,16,2,83,18,119,2,0,0,0,1,6
21,003,CASTELLANOS,04622,086110,0,0,7,0,25,2,73,14,121,0,0,0,0,1,5
21,003,CASTELLANOS,04622,086111,0,0,5,0,15,2,122,16,94,0,0,0,1,0,9
21,003,CASTELLANOS,04622,086112,0,0,5,0,30,2,83,11,114,0,0,1,0,0,5
21,003,CASTELLANOS,04622,086113,0,0,9,0,29,3,78,17,109,0,0,0,0,0,8
21,003,CASTELLANOS,04622,086114,0,0,2,0,24,4,81,9,134,0,0,0,0,0,7
21,003,CASTELLANOS,04622,086115,0,0,10,0,21,3,77,13,84,3,1,0,0,0,3
21,003,CASTELLANOS,04622,086116,0,0,4,0,21,7,92,13,96,0,0,0,1,1,7
21,003,CASTELLANOS,04622,086117,0,0,0,0,20,4,102,12,127,0,0,0,1,0,10
21,003,CASTELLANOS,04622,086118,0,0,2,0,21,3,97,21,106,3,0,2,1,0,7
21,003,CASTELLANOS,04622,086119,0,0,0,0,15,5,116,11,91,0,1,0,0,0,6
21,003,CASTELLANOS,04622,086120,0,0,4,0,13,8,88,15,118,0,0,0,1,2,4
21,003,CASTELLANOS,04622,086121,0,0,5,1,17,5,82,9,126,1,0,0,0,1,10
21,003,CASTELLANOS,04622,086122,0,0,2,1,15,2,96,4,122,0,0,0,2,1,5
21,003,CASTELLANOS,04622,086123,0,0,3,0,17,2,80,13,120,0,0,0,0,0,9
21,003,CASTELLANOS,04622,086124,0,0,3,0,17,6,90,16,123,0,0,1,0,8,0
