codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00004,00037,00050,00024
06,001,San Fernando,0011B,000390,348,20,4,15,118,112,19
06,001,San Fernando,0011B,000391,346,15,3,11,132,100,14
06,001,San Fernando,0011B,000392,348,21,6,13,144,100,23
06,001,San Fernando,0011B,000393,350,20,0,12,125,111,16
06,001,San Fernando,0011B,000394,348,19,0,11,134,101,20
06,001,San Fernando,0011B,000395,347,24,3,15,138,99,7
06,001,San Fernando,0011B,000396,348,21,1,12,123,114,17
06,001,San Fernando,0011B,000397,348,9,2,10,121,113,17
06,001,San Fernando,0011B,000398,348,10,7,14,158,86,25
06,001,San Fernando,0011B,000399,347,15,3,8,104,120,20
06,001,San Fernando,0011B,000400,347,0,9,8,139,110,16
06,001,San Fernando,0011B,000401,346,17,1,10,131,108,19
06,001,San Fernando,0011B,000402,347,16,6,11,121,113,21
06,001,San Fernando,0011B,000403,347,31,0,12,141,83,26
06,001,San Fernando,0011B,000404,347,13,4,8,123,113,18
06,001,San Fernando,0011B,000405,348,22,2,10,126,95,12
06,001,San Fernando,0011B,000406,351,17,1,13,130,127,12
06,001,San Fernando,0011B,000407,348,14,1,14,137,109,13
06,001,San Fernando,0011B,000408,348,24,0,20,149,76,15
06,001,San Fernando,0011B,000409,347,18,3,9,148,105,12
06,001,San Fernando,0011B,000410,348,12,3,11,118,130,13
06,001,San Fernando,0011B,000411,347,20,2,15,128,112,22
06,001,San Fernando,0011B,000412,347,17,4,12,156,85,16
06,001,San Fernando,0011B,000413,348,9,1,9,154,96,14
06,001,San Fernando,0011B,000414,348,12,2,10,163,87,12
06,001,San Fernando,0011B,000415,346,24,1,19,120,102,16
06,001,San Fernando,0011B,000416,350,14,6,25,140,89,13
06,001,San Fernando,0011B,000417,345,15,0,6,127,111,21
06,001,San Fernando,0011B,000418,346,21,0,10,142,109,13
06,001,San Fernando,0011B,000419,345,19,4,12,144,106,7
06,001,San Fernando,0011B,000420,348,23,5,7,144,99,14
06,001,San Fernando,0011B,000421,347,14,1,11,140,110,11
06,001,San Fernando,0011B,000422,348,14,0,13,127,122,19
06,001,San Fernando,0011B,000423,347,17,1,27,126,96,21
06,001,San Fernando,0011B,000424,348,14,0,15,154,86,18
06,001,San Fernando,0011B,000425,347,13,2,5,108,125,14
06,001,San Fernando,0011B,000426,347,12,3,25,128,102,17
06,001,San Fernando,0011B,000427,349,20,4,5,150,97,7
06,001,San Fernando,0011B,000428,348,21,4,19,117,92,22
06,001,San Fernando,0011B,000429,348,15,0,16,138,105,23
06,001,San Fernando,0011B,000430,347,22,9,12,118,114,13
06,001,San Fernando,0011B,000431,346,19,1,10,123,104,11
06,001,San Fernando,0011B,000432,345,18,0,10,124,104,17
06,001,San Fernando,0011B,000433,348,2,10,8,126,112,17
06,001,San Fernando,0011B,000434,361,18,1,25,132,101,9
06,001,San Fernando,00012,000435,348,13,4,18,181,69,13
06,001,San Fernando,00012,000436,349,13,0,13,183,59,21
06,001,San Fernando,00012,000437,348,21,4,15,175,60,20
06,001,San Fernando,00012,000438,349,11,4,7,191,60,17
06,001,San Fernando,00012,000439,348,5,3,15,173,85,10
06,001,San Fernando,00012,000440,348,11,3,19,148,84,18
06,001,San Fernando,00012,000441,348,16,1,18,175,65,19
06,001,San Fernando,00012,000442,348,12,2,11,163,74,21
06,001,San Fernando,00012,000443,348,12,2,7,169,57,21
06,001,San Fernando,00012,000444,347,13,0,17,176,61,18
06,001,San Fernando,00012,000445,347,13,1,16,167,66,20
06,001,San Fernando,00012,000446,347,14,0,7,185,53,19
06,001,San Fernando,00012,000447,350,23,1,14,148,79,21
06,001,San Fernando,00012,000448,348,16,2,12,185,45,14
06,001,San Fernando,00012,000449,346,20,5,17,151,83,25
