codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024
18,014,25 de Mayo,00100,001457,353,NA,0,221,34,8
18,015,Caucete,00101,001458,349,NA,0,146,109,18
18,015,Caucete,00101,001459,348,NA,5,115,147,15
18,015,Caucete,00101,001460,347,NA,3,119,113,18
18,015,Caucete,00101,001461,349,NA,4,118,140,14
18,015,Caucete,00101,001462,347,NA,1,118,124,21
18,015,Caucete,00101,001463,352,NA,1,131,126,12
18,015,Caucete,00101,001464,345,NA,2,113,142,23
18,015,Caucete,00101,001465,347,NA,2,146,102,14
18,015,Caucete,00101,001466,347,NA,2,150,110,11
18,015,Caucete,00101,001467,345,NA,1,115,113,20
18,015,Caucete,00101,001468,344,NA,2,101,148,12
18,015,Caucete,00101,001469,357,NA,0,142,121,13
18,015,Caucete,00102,001470,332,NA,0,137,94,18
18,015,Caucete,00102,001471,333,NA,2,110,119,23
18,015,Caucete,00102,001472,336,NA,1,107,125,17
18,015,Caucete,00102,001473,333,NA,9,118,114,18
18,015,Caucete,00102,001474,333,NA,1,123,115,17
18,015,Caucete,00102,001475,331,NA,0,115,115,21
18,015,Caucete,00102,001476,334,NA,7,127,117,8
18,015,Caucete,00102,001477,332,NA,0,105,121,22
18,015,Caucete,00102,001478,335,NA,8,117,113,21
18,015,Caucete,00102,001479,331,NA,4,133,110,19
18,015,Caucete,00102,001480,332,NA,6,111,121,23
18,015,Caucete,00102,001481,329,NA,0,141,95,19
18,015,Caucete,00102,001482,329,NA,5,123,107,18
18,015,Caucete,00102,001483,332,NA,2,137,102,15
18,015,Caucete,00102,001483,332,NA,2,137,102,15
18,015,Caucete,00102,001484,331,NA,6,124,116,14
18,015,Caucete,00102,001485,334,NA,4,85,136,10
18,015,Caucete,00102,001486,327,NA,5,129,104,12
18,015,Caucete,00102,001487,334,NA,2,144,112,13
18,015,Caucete,00103,001488,349,NA,0,144,88,23
18,015,Caucete,00103,001489,342,NA,1,161,95,19
18,015,Caucete,00103,001490,348,NA,0,172,79,8
18,015,Caucete,00103,001491,345,NA,2,172,87,7
18,015,Caucete,00103,001492,347,NA,2,156,95,10
18,015,Caucete,00103,001493,344,NA,1,166,69,13
18,015,Caucete,00103,001494,344,NA,3,148,92,14
18,015,Caucete,00103,001495,345,NA,1,163,82,18
18,015,Caucete,00103,001496,346,NA,2,153,91,16
18,015,Caucete,00103,001497,351,NA,0,158,77,17
18,015,Caucete,00103,001498,345,NA,0,148,99,14
18,015,Caucete,00103,001499,344,NA,4,155,77,19
18,015,Caucete,00103,001500,351,NA,0,184,56,12
18,015,Caucete,00103,001501,347,NA,2,182,62,14
18,015,Caucete,00103,001502,346,NA,2,131,108,18
18,015,Caucete,00103,001503,349,NA,2,151,93,16
18,015,Caucete,00103,001504,346,NA,6,174,79,8
18,015,Caucete,00103,001505,344,NA,0,173,79,15
18,015,Caucete,00103,001506,344,NA,2,176,64,13
18,015,Caucete,00103,001507,344,NA,1,169,76,12
18,015,Caucete,00104,001508,332,NA,4,172,68,11
18,015,Caucete,00104,001509,336,NA,2,143,80,13
18,015,Caucete,00104,001510,329,NA,0,168,71,12
18,015,Caucete,00104,001511,332,NA,2,146,76,15
18,015,Caucete,00104,001512,331,NA,2,147,74,12
18,015,Caucete,00104,001513,329,NA,6,152,71,20
18,015,Caucete,00104,001514,325,NA,0,158,74,13
18,015,Caucete,00104,001515,326,NA,8,143,89,10
18,015,Caucete,00104,001516,328,NA,0,175,54,12
18,015,Caucete,00104,001517,328,NA,0,161,64,15
18,015,Caucete,00104,001518,328,NA,0,143,88,11
18,015,Caucete,00104,001519,333,NA,0,148,80,18
18,015,Caucete,00104,001520,332,NA,0,169,72,16
18,015,Caucete,00104,001521,326,NA,4,156,70,21
18,015,Caucete,00104,001522,334,NA,0,138,84,16
18,015,Caucete,00105,001523,340,NA,1,220,24,9
18,015,Caucete,00105,001524,340,NA,5,230,30,5
18,015,Caucete,00106,001525,336,NA,2,159,84,18
18,015,Caucete,00106,001526,330,NA,0,144,98,20
18,015,Caucete,00106,001527,337,NA,2,166,77,16
18,015,Caucete,00106,001528,335,NA,3,163,70,22
18,015,Caucete,00107,001529,316,NA,5,203,36,11
18,015,Caucete,00107,001530,316,NA,2,211,24,13
18,015,Caucete,00107,001531,319,NA,0,176,36,11
18,015,Caucete,00108,001532,327,NA,3,191,48,14
18,015,Caucete,00108,001533,334,NA,2,182,43,10
18,015,Caucete,00108,001534,332,NA,2,181,42,9
18,015,Caucete,00108,001535,328,NA,2,179,56,12
18,015,Caucete,00108,001536,333,NA,3,165,59,14
18,015,Caucete,00109,001537,253,NA,0,155,40,10
18,015,Caucete,00109,001538,256,NA,0,154,32,3
18,015,Caucete,00109,001539,255,NA,3,154,35,10
18,015,Caucete,00110,001540,299,NA,7,176,43,11
18,015,Caucete,00110,001541,296,NA,11,197,25,6
18,015,Caucete,00110,001542,299,NA,1,216,21,9
18,015,Caucete,0110A,001543,313,NA,0,208,32,7
18,015,Caucete,00111,001544,301,NA,0,198,14,4
18,015,Caucete,00111,001545,303,NA,0,188,11,4
18,015,Caucete,00112,001546,263,NA,1,152,9,2
18,016,Valle Fértil,00113,001547,349,NA,2,148,93,23
18,016,Valle Fértil,00113,001548,348,NA,0,204,60,11
18,016,Valle Fértil,00113,001549,348,NA,0,183,65,25
18,016,Valle Fértil,00113,001550,347,NA,3,170,83,18
18,016,Valle Fértil,00113,001551,345,NA,0,188,67,20
18,016,Valle Fértil,00113,001552,345,NA,1,184,65,21
18,016,Valle Fértil,00113,001553,347,NA,1,159,86,13
18,016,Valle Fértil,00113,001554,348,NA,2,172,70,20
18,016,Valle Fértil,00113,001555,348,NA,0,149,70,27
18,016,Valle Fértil,00113,001556,347,NA,4,148,97,13
18,016,Valle Fértil,00113,001557,346,NA,5,191,50,29
18,016,Valle Fértil,00113,001558,349,NA,3,171,81,16
18,016,Valle Fértil,00113,001559,352,NA,2,149,81,26
18,016,Valle Fértil,0113A,001560,180,NA,2,119,17,3
18,016,Valle Fértil,00114,001561,325,NA,0,194,60,9
18,016,Valle Fértil,0114A,001562,160,NA,0,85,24,14
18,016,Valle Fértil,00115,001563,271,NA,0,166,27,6
18,016,Valle Fértil,00115,001564,271,NA,0,137,52,14
18,016,Valle Fértil,00115,001565,270,NA,1,157,22,11
18,016,Valle Fértil,00116,001566,141,NA,0,85,6,8
18,016,Valle Fértil,00117,001567,195,NA,1,106,18,7
18,017,Jáchal,00118,001568,340,NA,5,177,68,18
18,017,Jáchal,00118,001569,341,NA,2,139,99,21
18,017,Jáchal,00118,001570,344,NA,0,164,97,21
18,017,Jáchal,00118,001571,341,NA,0,149,84,19
18,017,Jáchal,00118,001572,343,NA,2,144,78,25
18,017,Jáchal,00118,001573,344,NA,0,120,110,16
18,017,Jáchal,00118,001574,340,NA,3,148,82,23
18,017,Jáchal,00118,001575,339,NA,1,166,72,14
18,017,Jáchal,00118,001576,337,NA,5,157,83,21
18,017,Jáchal,00118,001577,337,NA,10,141,98,21
18,017,Jáchal,00118,001578,336,NA,2,137,103,13
18,017,Jáchal,00118,001579,339,NA,2,138,111,16
18,017,Jáchal,00118,001580,337,NA,2,119,110,16
18,017,Jáchal,00118,001581,339,NA,0,134,96,18
18,017,Jáchal,00118,001582,345,NA,3,156,73,16
18,017,Jáchal,00118,001583,348,NA,1,165,90,8
18,017,Jáchal,00118,001584,339,NA,1,145,101,16
18,017,Jáchal,00118,001585,336,NA,6,136,99,12
18,017,Jáchal,00118,001586,335,NA,0,133,95,24
18,017,Jáchal,00118,001587,345,NA,1,143,96,26
18,017,Jáchal,00118,001588,339,NA,2,129,113,26
18,017,Jáchal,00118,001589,341,NA,0,143,92,20
18,017,Jáchal,00118,001590,342,NA,0,133,90,15
18,017,Jáchal,00118,001591,342,NA,0,147,89,20
18,017,Jáchal,00118,001592,341,NA,3,111,130,19
18,017,Jáchal,00118,001593,338,NA,1,169,93,6
18,017,Jáchal,00118,001594,337,NA,3,155,85,12
18,017,Jáchal,00118,001595,340,NA,0,156,79,20
18,017,Jáchal,00118,001596,339,NA,1,148,96,20
18,017,Jáchal,00119,001597,216,NA,3,131,21,5
18,017,Jáchal,00119,001598,218,NA,0,133,35,5
18,017,Jáchal,00120,001599,188,NA,2,98,42,4
18,017,Jáchal,00120,001600,193,NA,5,116,29,8
18,017,Jáchal,00121,001601,281,NA,0,168,42,10
18,017,Jáchal,00121,001602,280,NA,1,184,35,5
18,017,Jáchal,00121,001603,282,NA,0,190,42,3
18,017,Jáchal,00122,001604,226,NA,0,164,16,6
18,017,Jáchal,00123,001605,276,NA,0,156,38,14
18,017,Jáchal,00123,001606,279,NA,1,149,48,16
18,017,Jáchal,00123,001607,282,NA,1,161,49,16
18,017,Jáchal,00124,001608,303,NA,1,135,61,30
18,017,Jáchal,00124,001609,302,NA,0,154,70,18
18,017,Jáchal,00124,001610,307,NA,0,172,56,14
18,017,Jáchal,00125,001611,301,NA,0,167,61,13
18,017,Jáchal,00125,001612,296,NA,10,149,61,12
18,017,Jáchal,00125,001613,302,NA,2,193,37,14
18,017,Jáchal,00126,001614,232,NA,0,156,25,8
18,017,Jáchal,00126,001615,235,NA,5,167,24,6
18,017,Jáchal,00127,001616,235,NA,3,149,29,7
18,017,Jáchal,00129,001617,287,NA,2,162,49,6
18,017,Jáchal,00129,001618,287,NA,0,175,41,13
18,017,Jáchal,00129,001619,287,NA,0,178,54,6
18,017,Jáchal,00129,001620,288,NA,0,173,62,8
18,017,Jáchal,00129,001621,290,NA,0,180,49,11
18,017,Jáchal,00130,001622,258,NA,0,160,30,13
18,017,Jáchal,00130,001623,259,NA,7,152,37,17
18,017,Jáchal,00130,001624,258,NA,8,140,36,14
18,017,Jáchal,00131,001625,233,NA,3,136,32,8
18,017,Jáchal,00131,001626,233,NA,1,147,28,13
18,017,Jáchal,00132,001627,274,NA,0,178,31,3
18,017,Jáchal,00132,001628,273,NA,1,175,40,7
18,017,Jáchal,00132,001629,279,NA,3,164,34,9
18,018,Iglesia,00134,001630,341,NA,1,127,84,20
18,018,Iglesia,00134,001631,341,NA,3,112,107,22
18,018,Iglesia,00134,001632,339,NA,2,146,104,16
18,018,Iglesia,00134,001633,341,NA,2,128,97,20
18,018,Iglesia,00135,001634,269,NA,3,80,107,12
18,018,Iglesia,00135,001635,271,NA,3,110,92,13
18,018,Iglesia,00135,001636,270,NA,1,95,89,16
18,018,Iglesia,00135,001637,268,NA,3,85,80,19
18,018,Iglesia,00136,001638,324,NA,0,85,128,17
18,018,Iglesia,00136,001639,324,NA,0,97,123,13
18,018,Iglesia,00136,001640,325,NA,0,101,130,13
18,018,Iglesia,00136,001641,325,NA,1,110,97,12
18,018,Iglesia,00136,001642,327,NA,0,111,114,10
18,018,Iglesia,00136,001643,326,NA,2,100,110,17
18,018,Iglesia,00136,001644,324,NA,1,127,97,11
18,018,Iglesia,00136,001645,325,NA,3,80,127,18
18,018,Iglesia,00136,001646,327,NA,0,107,109,7
18,018,Iglesia,00136,001647,325,NA,2,120,118,8
18,018,Iglesia,00137,001648,306,NA,0,122,63,10
18,018,Iglesia,00137,001649,304,NA,1,109,82,16
18,018,Iglesia,00137,001650,304,NA,1,129,64,10
18,018,Iglesia,00138,001651,238,NA,0,94,63,13
18,018,Iglesia,00138,001652,239,NA,6,107,54,3
18,019,Calingasta,00139,001653,327,NA,0,197,45,15
18,019,Calingasta,00139,001654,321,NA,4,199,44,13
18,019,Calingasta,00139,001655,323,NA,2,199,43,14
18,019,Calingasta,00139,001656,318,NA,1,199,33,11
18,019,Calingasta,00139,001657,321,NA,2,210,37,13
18,019,Calingasta,00139,001658,325,NA,3,197,34,18
18,019,Calingasta,00139,001659,321,NA,2,174,47,11
18,019,Calingasta,00139,001660,335,NA,2,171,66,26
18,019,Calingasta,00140,001661,307,NA,1,173,38,5
18,019,Calingasta,00141,001662,291,NA,2,157,52,22
18,019,Calingasta,00141,001663,291,NA,1,154,43,9
18,019,Calingasta,00141,001664,290,NA,0,176,55,17
18,019,Calingasta,00141,001665,294,NA,4,155,51,21
18,019,Calingasta,00142,001666,340,NA,2,93,116,23
18,019,Calingasta,00142,001667,334,NA,1,119,103,15
18,019,Calingasta,00142,001668,348,NA,0,93,118,11
18,019,Calingasta,00142,001669,345,NA,3,88,112,13
18,019,Calingasta,00142,001670,329,NA,4,111,93,19
18,019,Calingasta,00142,001671,338,NA,3,132,108,14
18,019,Calingasta,00142,001672,326,NA,0,113,99,11
18,019,Calingasta,00142,001673,336,NA,0,110,97,17
18,019,Calingasta,00142,001674,331,NA,7,97,119,19
18,019,Calingasta,00142,001675,322,NA,6,106,112,10
18,019,Calingasta,00142,001676,329,NA,7,140,102,17
18,019,Calingasta,00142,001677,340,NA,8,109,120,18
