codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00007,00055,00056,00008,00005,00009,00001,00002,00003,00057,00004,00006
01,001,Comuna 1,00011,000294,341,4,0,4,2,0,7,97,100,17,1,0,0,12,0
01,001,Comuna 1,00011,000295,342,9,0,5,0,0,6,75,106,13,2,5,1,4,0
01,001,Comuna 1,00012,000296,347,10,3,5,0,0,4,79,111,16,3,4,0,10,0
01,001,Comuna 1,00012,000297,342,11,0,1,1,0,15,82,110,9,0,0,0,10,0
01,001,Comuna 1,00012,000298,341,16,1,3,1,1,6,93,94,15,1,2,0,16,1
01,001,Comuna 1,00012,000299,344,4,1,2,0,0,10,78,106,12,1,1,1,8,2
01,001,Comuna 1,00012,000300,346,7,4,3,2,2,13,78,100,23,0,2,1,9,1
01,001,Comuna 1,00012,000301,346,19,0,2,2,0,18,92,101,17,2,4,0,5,0
01,001,Comuna 1,00012,000302,345,6,1,4,1,1,13,91,108,18,2,3,1,4,0
01,001,Comuna 1,00012,000303,348,14,3,2,2,0,12,90,92,16,4,3,0,9,1
01,001,Comuna 1,00012,000304,346,14,2,2,3,0,12,94,87,22,4,2,0,9,0
01,001,Comuna 1,00012,000305,344,20,1,4,1,1,7,83,107,16,1,2,0,4,1
01,001,Comuna 1,00012,000306,344,9,3,2,2,2,7,80,86,20,3,1,1,6,0
01,001,Comuna 1,00012,000307,346,12,4,2,0,0,11,79,105,11,3,4,0,4,1
01,001,Comuna 1,00012,000308,342,12,0,2,0,0,8,82,109,18,3,2,0,7,0
01,001,Comuna 1,00012,000309,342,13,0,1,0,0,7,86,99,14,0,2,0,8,0
01,001,Comuna 1,00012,000310,353,14,0,4,0,0,8,81,96,7,4,3,0,9,0
01,001,Comuna 1,00012,000311,346,19,2,1,2,0,10,79,93,16,3,2,1,7,1
01,001,Comuna 1,00012,000312,347,8,3,5,1,1,10,92,95,14,4,2,1,7,1
01,001,Comuna 1,00012,000313,343,7,1,4,1,1,7,95,87,16,3,0,0,9,0
01,001,Comuna 1,00012,000314,345,13,1,0,1,0,13,92,93,13,6,1,0,8,0
01,001,Comuna 1,00012,000315,343,12,1,3,0,0,18,83,87,21,0,1,0,11,1
01,001,Comuna 1,00012,000316,345,13,0,6,0,1,9,93,104,12,2,3,0,6,1
01,001,Comuna 1,00012,000317,346,12,1,0,2,0,7,89,104,12,3,2,0,6,0
01,001,Comuna 1,00012,000318,343,15,1,2,1,0,9,94,108,12,5,0,0,7,0
01,001,Comuna 1,00012,000319,346,5,0,1,1,0,14,92,107,15,5,1,0,8,0
01,001,Comuna 1,00012,000320,344,14,2,1,3,0,17,78,106,23,0,0,0,10,3
01,001,Comuna 1,00012,000321,348,19,2,2,1,1,11,104,104,9,1,2,1,7,0
01,001,Comuna 1,00012,000322,342,7,1,5,0,1,10,96,101,9,4,0,0,5,0
01,001,Comuna 1,00012,000323,344,18,1,3,0,0,6,75,105,18,1,1,0,11,0
01,001,Comuna 1,00012,000324,343,7,3,2,1,4,11,91,104,10,2,4,0,10,0
01,001,Comuna 1,00012,000325,344,5,1,7,0,2,7,80,108,24,0,2,1,5,0
01,001,Comuna 1,00012,000326,345,10,1,4,1,1,8,83,115,21,3,0,1,11,1
01,001,Comuna 1,00012,000327,348,16,0,1,0,1,7,81,97,16,1,3,1,10,0
01,001,Comuna 1,00013,000328,343,12,4,1,2,0,18,92,98,14,0,4,0,13,0
01,001,Comuna 1,00013,000329,344,17,3,2,1,0,18,71,90,25,2,2,0,6,0
01,001,Comuna 1,00013,000330,342,11,2,3,0,0,9,86,93,23,0,6,0,6,1
01,001,Comuna 1,00013,000331,342,11,0,7,2,2,16,84,98,22,5,2,0,8,0
01,001,Comuna 1,00013,000332,344,6,2,3,0,0,18,96,98,17,0,0,0,5,0
01,001,Comuna 1,00013,000333,344,5,2,5,0,0,11,90,114,16,2,1,0,3,0
01,001,Comuna 1,00013,000334,343,13,0,0,2,1,11,91,114,11,1,1,0,10,0
01,001,Comuna 1,00013,000335,346,7,0,6,2,2,10,92,97,19,6,2,1,8,0
01,001,Comuna 1,00013,000336,345,6,3,4,1,0,8,96,101,25,2,2,0,3,0
01,001,Comuna 1,00013,000337,345,12,1,4,1,1,8,107,92,23,1,2,1,7,0
01,001,Comuna 1,00013,000338,345,12,0,6,0,2,14,95,84,12,2,2,0,11,0
01,001,Comuna 1,00013,000339,342,14,1,7,0,0,10,97,98,20,4,1,0,6,1
01,001,Comuna 1,00013,000340,343,16,2,2,0,1,14,95,96,14,4,1,0,7,0
01,001,Comuna 1,00013,000341,342,10,2,2,2,0,9,87,91,21,2,4,0,10,0
01,001,Comuna 1,00013,000342,342,10,0,3,1,1,13,81,93,15,3,4,1,6,1
01,001,Comuna 1,00013,000343,343,8,1,1,2,4,14,90,89,18,6,5,0,10,1
01,001,Comuna 1,00013,000344,345,9,2,1,0,0,9,89,103,23,2,3,0,2,0
01,001,Comuna 1,00013,000345,343,6,3,5,3,0,17,97,86,13,0,2,1,12,2
01,001,Comuna 1,00013,000346,342,10,3,1,3,0,15,80,99,17,1,3,2,4,0
01,001,Comuna 1,00013,000347,344,13,3,2,1,2,14,80,102,21,1,6,0,9,1
01,001,Comuna 1,00013,000348,342,11,3,4,1,0,12,109,83,18,3,2,0,9,0
01,001,Comuna 1,00013,000349,346,10,7,6,2,0,10,83,101,17,1,1,1,9,2
01,001,Comuna 1,00013,000350,346,13,1,2,1,1,17,82,101,19,1,4,1,5,1
01,001,Comuna 1,00013,000351,343,9,3,6,0,1,11,96,93,16,2,5,0,10,0
01,001,Comuna 1,00013,000352,341,12,1,4,2,0,10,88,116,15,4,0,0,11,0
01,001,Comuna 1,00013,000353,344,1,4,3,2,0,15,88,108,20,1,0,0,5,1
01,001,Comuna 1,00013,000354,346,9,3,4,1,0,6,96,100,16,2,4,0,8,0
01,001,Comuna 1,00013,000355,346,7,2,2,1,0,16,89,108,21,3,0,0,8,0
01,001,Comuna 1,00013,000356,343,13,4,5,4,2,9,79,92,26,4,3,0,5,0
01,001,Comuna 1,00013,000357,341,11,6,1,2,0,8,95,96,12,3,0,0,7,0
01,001,Comuna 1,00013,000358,343,14,4,4,0,0,8,84,102,20,2,1,1,11,1
01,001,Comuna 1,00013,000359,343,14,0,4,2,0,8,82,89,16,3,1,0,9,0
01,001,Comuna 1,00013,000360,343,10,0,5,0,0,9,87,107,25,5,0,0,9,1
01,001,Comuna 1,00013,000361,342,15,3,6,1,0,12,75,99,18,3,1,0,9,0
01,001,Comuna 1,00013,000362,340,13,3,1,0,0,11,90,91,19,0,4,0,7,1
01,001,Comuna 1,00013,000363,343,10,0,4,1,0,10,90,98,16,0,2,0,13,0
01,001,Comuna 1,00014,000364,345,8,3,6,2,0,11,79,107,14,1,8,0,3,0
01,001,Comuna 1,00014,000365,346,7,1,3,0,1,9,81,107,22,3,1,0,7,0
01,001,Comuna 1,00014,000366,357,11,1,3,3,0,11,88,91,15,1,2,0,10,0
01,001,Comuna 1,00014,000367,346,3,2,5,0,0,9,78,100,15,2,5,0,9,0
01,001,Comuna 1,00014,000368,342,12,0,3,1,0,8,83,114,14,2,4,0,3,1
01,001,Comuna 1,00014,000369,342,5,2,5,1,0,5,84,89,9,1,3,0,11,0
01,001,Comuna 1,00014,000370,344,11,0,3,1,1,9,100,86,14,2,2,0,10,1
01,001,Comuna 1,00014,000371,345,15,3,4,0,1,8,76,101,17,2,1,0,9,1
01,001,Comuna 1,00014,000372,339,7,1,3,1,1,10,83,95,17,3,2,1,7,0
01,001,Comuna 1,00014,000373,345,8,5,2,0,0,9,67,105,19,4,1,0,7,0
01,001,Comuna 1,00014,000374,343,12,6,2,3,0,4,81,107,11,1,3,0,11,0
01,001,Comuna 1,00014,000375,340,7,3,5,0,0,5,81,101,15,2,4,0,9,1
01,001,Comuna 1,00014,000376,346,0,0,4,2,0,8,79,116,15,1,5,1,3,0
01,001,Comuna 1,00014,000377,343,11,3,1,0,0,7,79,111,7,2,1,0,4,1
01,001,Comuna 1,00014,000378,378,8,2,2,1,1,12,85,102,14,2,0,0,10,0
01,001,Comuna 1,00015,000379,338,17,0,2,0,0,9,103,73,16,2,4,0,4,0
01,001,Comuna 1,00015,000380,336,13,3,1,1,0,12,99,89,10,3,4,1,2,0
01,001,Comuna 1,00015,000381,336,15,2,6,3,0,17,99,71,12,1,0,0,12,0
01,001,Comuna 1,00015,000382,336,9,1,3,0,0,11,109,85,10,1,1,0,7,0
01,001,Comuna 1,00015,000383,336,10,3,2,0,1,9,90,99,16,0,2,0,5,0
01,001,Comuna 1,00015,000384,336,7,1,4,1,0,6,95,86,16,3,2,0,9,0
01,001,Comuna 1,00015,000385,335,13,0,4,2,0,9,87,90,13,5,3,0,8,0
01,001,Comuna 1,00015,000386,353,14,0,6,1,0,6,112,93,11,1,3,2,6,0
01,001,Comuna 1,00015,000387,339,7,2,4,0,0,11,88,93,15,4,1,1,3,0
01,001,Comuna 1,00015,000388,336,13,4,6,0,0,9,94,73,17,2,4,0,6,1
01,001,Comuna 1,00015,000389,334,9,4,3,0,2,10,94,88,19,0,1,0,4,1
01,001,Comuna 1,00015,000390,338,9,4,3,0,0,9,94,77,14,4,1,1,5,0
01,001,Comuna 1,00015,000391,332,4,3,3,1,0,10,108,74,24,0,4,0,6,0
01,001,Comuna 1,00015,000392,336,4,1,2,0,0,13,103,90,18,2,1,0,7,0
01,001,Comuna 1,00015,000393,337,10,2,1,0,1,13,105,69,21,4,1,0,1,0
01,001,Comuna 1,00015,000394,337,10,1,1,0,3,6,92,80,18,3,0,1,4,2
01,001,Comuna 1,00015,000395,354,10,3,2,1,1,15,88,89,14,2,0,0,2,0
01,001,Comuna 1,00015,000396,332,2,3,2,0,0,6,89,96,10,0,0,1,13,0
01,001,Comuna 1,00015,000397,335,10,1,0,0,0,15,118,73,18,2,3,0,15,1
01,001,Comuna 1,00015,000398,335,13,1,4,2,0,14,101,81,18,1,1,1,3,0
01,001,Comuna 1,00015,000399,336,6,4,5,1,2,8,113,70,6,0,3,0,7,1
01,001,Comuna 1,00015,000400,334,8,1,3,1,2,15,103,65,16,2,0,0,5,0
01,001,Comuna 1,00015,000401,337,10,6,5,0,1,12,90,71,17,4,0,1,4,0
01,001,Comuna 1,00015,000402,336,5,3,7,0,1,7,88,90,19,3,3,0,5,1
01,001,Comuna 1,00015,000403,352,9,3,5,3,3,10,94,81,9,4,3,0,5,0
01,001,Comuna 1,00016,000404,343,12,3,6,0,1,12,106,87,15,4,2,0,7,0
01,001,Comuna 1,00016,000405,345,12,0,2,1,1,14,99,84,22,4,1,0,6,0
01,001,Comuna 1,00016,000406,342,11,7,4,2,0,15,79,90,25,3,1,0,6,0
01,001,Comuna 1,00016,000407,345,7,1,1,0,0,12,102,82,20,6,1,0,15,0
01,001,Comuna 1,00016,000408,345,14,3,3,1,1,9,105,100,7,5,2,0,7,0
01,001,Comuna 1,00016,000409,343,14,2,5,0,1,12,79,103,21,1,2,0,8,1
01,001,Comuna 1,00016,000410,345,7,3,5,1,0,19,79,101,14,5,0,1,10,0
01,001,Comuna 1,00016,000411,345,9,1,4,2,1,14,88,88,18,2,0,1,3,0
01,001,Comuna 1,00016,000412,344,11,6,2,0,1,9,101,101,16,2,0,0,6,1
01,001,Comuna 1,00016,000413,344,6,1,3,4,0,18,103,92,13,3,0,0,7,1
01,001,Comuna 1,00016,000414,343,10,0,2,1,0,10,113,94,13,7,2,0,4,1
01,001,Comuna 1,00016,000415,344,9,4,4,1,1,15,99,82,15,1,1,0,2,0
01,001,Comuna 1,00016,000416,342,13,2,3,3,0,13,104,93,14,0,0,0,4,0
01,001,Comuna 1,00016,000417,344,9,0,5,1,0,9,101,82,23,2,1,0,4,0
01,001,Comuna 1,00016,000418,342,10,1,2,1,0,15,86,96,21,4,1,1,7,1
01,001,Comuna 1,00016,000419,343,15,1,5,0,0,9,89,89,13,2,0,0,6,1
01,001,Comuna 1,00016,000420,344,14,3,2,0,2,13,96,90,20,3,0,0,8,2
01,001,Comuna 1,00016,000421,342,11,1,2,2,0,9,99,105,15,4,1,0,6,0
01,001,Comuna 1,00016,000422,342,5,4,3,2,0,15,85,92,12,4,1,2,4,1
01,001,Comuna 1,00016,000423,345,18,0,5,0,0,17,90,98,20,0,1,0,5,0
01,001,Comuna 1,00016,000424,343,18,0,0,1,0,10,87,99,18,1,4,0,12,0
01,001,Comuna 1,00016,000425,345,7,0,4,0,2,17,102,90,20,4,1,1,4,0
01,001,Comuna 1,00016,000426,345,16,4,1,0,1,13,107,84,17,1,3,0,7,0
01,001,Comuna 1,00016,000427,363,21,4,3,2,2,9,93,101,22,2,3,1,12,0
01,001,Comuna 1,00017,000428,343,10,1,1,1,1,10,114,96,17,4,0,1,7,0
01,001,Comuna 1,00017,000429,341,10,3,4,0,1,11,98,87,18,6,1,2,6,2
01,001,Comuna 1,00017,000430,340,14,1,8,0,0,15,97,89,13,1,2,0,7,0
01,001,Comuna 1,00017,000431,343,15,2,2,1,2,13,91,98,24,3,2,0,5,0
01,001,Comuna 1,00017,000432,341,11,3,5,0,0,14,100,74,22,9,1,0,13,0
01,001,Comuna 1,00017,000433,343,6,6,6,0,0,18,93,96,17,4,3,0,4,0
01,001,Comuna 1,00017,000434,343,11,3,0,1,2,9,108,90,8,3,1,0,7,0
01,001,Comuna 1,00017,000435,342,11,3,2,0,0,11,109,83,16,1,0,0,9,0
01,001,Comuna 1,00017,000436,342,12,2,4,1,0,13,107,86,14,5,2,0,12,1
01,001,Comuna 1,00017,000437,341,11,2,1,0,1,15,89,97,19,4,1,0,7,1
01,001,Comuna 1,00017,000438,341,6,5,6,0,2,9,102,92,16,2,1,0,8,0
01,001,Comuna 1,00017,000439,341,15,2,2,1,1,10,96,95,29,3,0,0,3,0
01,001,Comuna 1,00017,000440,341,16,1,4,0,1,11,94,104,9,5,3,0,7,0
01,001,Comuna 1,00017,000441,343,8,0,2,2,2,12,105,95,12,3,2,1,9,0
01,001,Comuna 1,00017,000442,341,13,6,1,2,1,11,96,92,19,3,2,0,5,0
01,001,Comuna 1,00017,000443,341,5,1,3,4,2,9,95,96,16,1,4,0,9,1
01,001,Comuna 1,00017,000444,344,6,5,2,1,1,8,119,84,14,1,3,2,5,0
01,001,Comuna 1,00017,000445,341,6,1,4,1,0,14,102,89,15,4,1,0,5,0
01,001,Comuna 1,00017,000446,342,10,3,6,0,0,12,96,93,15,4,1,0,10,0
01,001,Comuna 1,00017,000447,339,16,1,3,3,2,9,110,79,17,5,2,0,6,0
01,001,Comuna 1,00017,000448,342,13,2,4,0,3,18,106,86,13,4,2,0,3,0
01,001,Comuna 1,00017,000449,343,10,0,5,1,1,8,104,95,12,3,3,2,9,1
01,001,Comuna 1,00017,000450,344,19,1,4,1,0,9,93,98,20,2,1,0,7,0
01,001,Comuna 1,00017,000451,342,14,1,1,1,0,3,124,79,22,0,3,1,8,0
01,001,Comuna 1,00017,000452,339,14,4,2,1,0,16,83,89,20,2,0,1,11,0
01,001,Comuna 1,00017,000453,341,11,2,8,0,1,15,100,80,21,5,1,0,8,0
01,001,Comuna 1,00017,000454,344,14,2,5,0,0,15,98,86,17,5,7,0,4,0
01,001,Comuna 1,00017,000455,340,14,0,1,0,0,9,104,91,16,2,1,0,9,0
01,001,Comuna 1,00017,000456,339,9,3,0,0,0,13,102,87,14,7,1,0,4,0
01,001,Comuna 1,00017,000457,338,5,2,2,0,1,6,109,108,13,4,1,0,6,0
01,001,Comuna 1,00017,000458,340,12,1,4,2,1,10,107,95,12,1,3,1,5,1
01,001,Comuna 1,00017,000459,339,10,7,6,2,1,10,99,67,24,3,1,0,6,0
01,001,Comuna 1,00017,000460,341,12,6,5,1,3,18,89,94,13,3,4,0,0,0
01,001,Comuna 1,00017,000461,343,5,4,6,0,0,14,104,101,9,1,1,0,9,0
01,001,Comuna 1,00017,000462,342,17,8,1,1,0,12,89,84,19,5,2,1,12,0
01,001,Comuna 1,00018,000463,338,10,4,2,1,1,13,104,72,19,3,2,1,12,0
01,001,Comuna 1,00018,000464,336,14,2,1,1,1,11,92,78,20,1,0,1,2,1
01,001,Comuna 1,00018,000465,336,9,1,2,2,1,6,94,76,13,1,2,1,6,2
01,001,Comuna 1,00018,000466,337,14,3,2,0,0,10,97,74,16,6,2,0,10,0
01,001,Comuna 1,00018,000467,337,11,0,3,1,1,7,105,75,15,2,2,1,9,0
01,001,Comuna 1,00018,000468,337,12,2,2,1,1,10,111,69,22,1,3,0,6,1
01,001,Comuna 1,00018,000469,338,15,0,5,0,0,8,96,81,17,1,0,0,8,0
01,001,Comuna 1,00018,000470,337,14,3,1,1,1,8,102,80,16,3,3,2,9,1
01,001,Comuna 1,00018,000471,337,16,3,3,2,0,11,89,86,15,4,1,1,3,1
01,001,Comuna 1,00018,000472,336,14,1,2,1,0,10,108,77,9,3,1,0,10,0
01,001,Comuna 1,00018,000473,336,9,2,1,1,0,9,89,79,25,1,2,1,6,0
01,001,Comuna 1,00018,000474,335,9,2,3,0,2,12,112,75,13,5,0,0,10,1
01,001,Comuna 1,00018,000475,339,19,3,3,0,0,12,96,61,21,0,1,2,10,0
01,001,Comuna 1,00018,000476,335,14,1,3,0,2,11,90,80,21,4,1,0,11,0
01,001,Comuna 1,00018,000477,340,12,2,2,0,0,16,96,82,11,0,7,0,5,1
01,001,Comuna 1,00018,000478,337,16,1,5,1,0,13,89,63,19,3,1,0,10,0
01,001,Comuna 1,00018,000479,336,19,0,2,1,0,10,91,91,14,2,1,0,4,1
01,001,Comuna 1,00018,000480,336,9,1,8,2,0,11,102,84,12,3,1,1,3,1
01,001,Comuna 1,00018,000481,336,15,2,4,0,2,7,91,89,13,1,2,0,8,0
01,001,Comuna 1,00018,000482,337,19,2,1,1,3,12,108,75,18,0,0,1,5,0
01,001,Comuna 1,00018,000483,340,17,3,3,2,0,11,108,71,18,2,1,0,8,1
01,001,Comuna 1,00018,000484,337,3,4,4,3,0,10,113,72,24,2,1,0,7,0
01,001,Comuna 1,00019,000485,340,19,1,0,0,1,11,124,69,15,2,1,1,9,1
01,001,Comuna 1,00019,000486,342,14,1,2,0,2,8,111,71,21,3,1,0,12,0
01,001,Comuna 1,00019,000487,340,8,2,3,1,0,12,98,93,20,2,1,0,4,0
01,001,Comuna 1,00019,000488,341,22,1,2,0,1,20,66,97,17,3,1,0,3,0
01,001,Comuna 1,00019,000489,342,16,0,1,0,0,9,98,76,6,3,3,0,11,1
01,001,Comuna 1,00019,000490,339,15,2,4,0,1,9,105,90,16,3,1,1,3,1
01,001,Comuna 1,00019,000491,342,13,2,1,1,1,12,107,84,12,0,2,0,3,3
01,001,Comuna 1,00019,000492,337,12,3,2,0,1,6,106,78,9,0,0,2,2,1
01,001,Comuna 1,00019,000493,340,13,2,3,2,1,7,93,90,12,3,2,0,11,2
01,001,Comuna 1,00019,000494,339,13,3,2,0,1,12,114,65,14,4,1,0,9,0
01,001,Comuna 1,00019,000495,342,23,1,3,0,0,11,93,75,12,0,3,0,8,1
01,001,Comuna 1,00019,000496,335,12,0,3,0,0,10,100,85,17,1,3,1,4,1
01,001,Comuna 1,00019,000497,340,12,3,4,0,0,9,83,103,20,4,2,0,4,2
01,001,Comuna 1,00019,000498,337,20,0,1,0,2,11,114,61,11,1,3,0,4,0
01,001,Comuna 1,00019,000499,339,19,0,0,0,0,10,112,71,7,3,6,0,8,0
01,001,Comuna 1,00019,000500,340,17,3,0,1,0,8,99,82,16,2,0,0,5,0
01,001,Comuna 1,00019,000501,340,14,0,1,3,2,17,94,80,15,4,2,0,5,1
01,001,Comuna 1,00019,000502,341,19,3,4,1,0,10,94,77,20,1,0,1,9,1
01,001,Comuna 1,00019,000503,340,12,3,3,3,0,11,116,84,12,4,3,0,6,0
01,001,Comuna 1,00019,000504,340,4,1,2,1,1,10,94,82,13,2,2,1,4,0
01,001,Comuna 1,00019,000505,340,18,3,2,2,1,10,107,62,11,3,1,0,9,2
01,001,Comuna 1,00019,000506,337,7,4,3,2,1,7,98,96,13,0,1,0,6,0
01,001,Comuna 1,00019,000507,340,22,0,2,0,2,18,108,86,20,0,0,0,7,1
01,001,Comuna 1,00019,000508,341,14,3,4,3,0,12,124,70,9,1,2,0,7,0
01,001,Comuna 1,00019,000509,339,13,2,2,2,0,13,98,73,14,0,2,0,8,0
01,001,Comuna 1,00019,000510,340,20,0,3,0,0,13,114,69,13,1,3,1,1,0
01,001,Comuna 1,00019,000511,336,10,4,1,0,1,15,118,61,20,5,2,1,6,2
01,001,Comuna 1,00019,000512,343,14,0,2,6,0,13,101,84,14,0,2,0,9,1
01,001,Comuna 1,00019,000513,340,16,4,3,1,0,11,120,77,13,1,2,0,3,0
01,001,Comuna 1,00019,000514,338,12,0,2,0,3,12,105,63,29,4,1,3,5,0
01,001,Comuna 1,00019,000515,339,14,1,0,0,1,12,102,79,19,4,3,0,9,0
01,001,Comuna 1,00019,000516,340,14,4,4,2,1,10,109,61,25,2,2,1,6,0
01,001,Comuna 1,00019,000517,341,7,2,2,0,1,14,124,82,13,2,3,2,3,0
01,002,Comuna 2,00020,000518,339,6,1,0,0,0,6,68,120,11,0,4,0,9,0
01,002,Comuna 2,00020,000519,342,11,6,1,1,0,5,66,110,9,0,7,0,6,1
01,002,Comuna 2,00020,000520,343,12,0,1,0,0,3,43,164,7,1,2,0,12,0
01,002,Comuna 2,00020,000521,343,8,1,1,0,0,4,55,150,11,2,9,1,7,0
01,002,Comuna 2,00020,000522,338,10,1,1,1,0,6,51,137,19,0,6,1,8,0
01,002,Comuna 2,00020,000523,340,11,0,0,0,1,4,57,146,9,0,5,0,8,0
01,002,Comuna 2,00020,000524,340,9,2,0,0,1,5,41,174,14,1,4,0,8,1
01,002,Comuna 2,00020,000525,341,9,2,4,1,0,2,52,148,9,1,10,0,5,0
01,002,Comuna 2,00020,000526,341,14,0,2,0,0,6,38,148,8,4,9,0,4,0
01,002,Comuna 2,00020,000527,342,16,4,0,0,0,9,47,143,9,1,9,0,6,1
01,002,Comuna 2,00020,000528,341,6,3,2,1,0,7,66,157,5,1,6,0,5,0
01,002,Comuna 2,00020,000529,342,10,1,0,0,0,12,42,145,8,0,5,1,11,0
01,002,Comuna 2,00020,000530,342,8,1,2,1,0,2,44,162,9,1,7,0,6,1
01,002,Comuna 2,00020,000531,341,11,3,0,0,0,4,50,145,10,0,7,0,4,0
01,002,Comuna 2,00020,000532,343,9,3,1,1,1,4,52,138,12,3,9,0,4,0
01,002,Comuna 2,00020,000533,341,7,4,3,1,0,5,48,148,11,2,4,0,4,0
01,002,Comuna 2,00020,000534,341,8,0,1,0,0,5,63,144,13,0,7,0,3,0
01,002,Comuna 2,00020,000535,341,8,0,0,0,1,1,44,166,13,2,8,0,7,0
01,002,Comuna 2,00020,000536,342,8,1,3,0,0,6,50,144,8,0,6,0,6,1
01,002,Comuna 2,00020,000537,341,10,1,4,0,0,2,58,138,16,4,4,0,8,0
01,002,Comuna 2,00020,000538,340,8,1,1,0,0,5,40,154,9,1,2,0,5,1
01,002,Comuna 2,00020,000539,342,13,1,0,0,0,5,40,146,13,0,7,0,4,1
01,002,Comuna 2,00020,000540,339,11,3,2,0,0,3,65,138,9,1,6,0,11,0
01,002,Comuna 2,00020,000541,349,8,4,1,1,0,6,58,142,7,0,4,0,7,0
01,002,Comuna 2,00021,000542,342,14,2,0,0,1,5,32,155,5,2,10,0,8,0
01,002,Comuna 2,00021,000543,343,4,2,1,1,1,3,20,181,3,0,8,0,5,0
01,002,Comuna 2,00021,000544,343,6,0,1,1,0,2,30,172,8,1,10,0,9,0
01,002,Comuna 2,00021,000545,346,10,2,0,1,0,5,13,173,10,1,12,0,7,0
01,002,Comuna 2,00021,000546,346,7,1,1,0,0,1,25,192,5,0,10,0,12,0
01,002,Comuna 2,00021,000547,346,8,2,1,1,0,6,15,163,14,0,11,0,11,0
01,002,Comuna 2,00021,000548,347,9,1,0,0,1,4,15,185,11,0,8,0,12,0
01,002,Comuna 2,00021,000549,342,13,0,1,0,0,4,16,178,12,0,14,0,8,0
01,002,Comuna 2,00021,000550,346,5,4,1,2,0,4,26,175,12,0,10,0,9,0
01,002,Comuna 2,00021,000551,345,6,2,1,0,0,4,17,186,5,1,16,0,5,0
01,002,Comuna 2,00021,000552,346,8,0,2,0,0,3,17,193,8,0,5,0,4,0
01,002,Comuna 2,00021,000553,348,11,1,0,1,0,3,16,198,4,1,11,0,5,0
01,002,Comuna 2,00021,000554,344,6,1,1,0,1,8,28,176,14,0,4,0,9,1
01,002,Comuna 2,00021,000555,344,9,5,1,2,0,3,16,188,12,0,13,1,5,0
01,002,Comuna 2,00021,000556,346,9,0,1,0,0,3,17,206,10,0,7,0,6,0
01,002,Comuna 2,00021,000557,345,4,0,1,2,0,3,22,189,4,0,13,0,5,0
01,002,Comuna 2,00021,000558,344,8,7,1,1,1,4,28,179,5,0,12,0,8,0
01,002,Comuna 2,00021,000559,345,12,3,0,0,0,4,16,176,9,1,9,0,8,0
01,002,Comuna 2,00021,000560,344,12,0,0,1,0,3,27,181,7,0,12,0,11,0
01,002,Comuna 2,00021,000561,343,6,1,4,1,0,4,16,189,5,3,13,0,7,0
01,002,Comuna 2,00021,000562,346,10,1,1,0,0,4,17,165,4,1,18,0,9,0
01,002,Comuna 2,00021,000563,342,9,1,0,0,0,4,26,178,10,0,10,0,5,0
01,002,Comuna 2,00021,000564,342,9,3,0,1,0,4,23,166,13,2,4,0,4,0
01,002,Comuna 2,00021,000565,344,9,0,1,1,0,2,14,192,6,0,11,1,6,0
01,002,Comuna 2,00021,000566,346,6,1,0,0,0,1,33,187,5,1,11,0,6,0
01,002,Comuna 2,00021,000567,343,2,0,1,0,0,3,21,179,6,0,7,0,7,0
01,002,Comuna 2,00021,000568,343,7,1,1,2,0,2,27,173,6,1,10,0,9,0
01,002,Comuna 2,00021,000569,344,7,1,1,0,0,1,17,180,10,1,14,0,7,0
01,002,Comuna 2,00021,000570,345,11,0,1,0,0,2,33,179,7,0,12,0,4,0
01,002,Comuna 2,00021,000571,345,13,2,0,0,0,6,36,165,6,2,10,0,7,0
01,002,Comuna 2,00021,000572,344,16,0,2,1,0,3,27,186,9,2,10,0,8,0
01,002,Comuna 2,00021,000573,346,9,2,0,1,0,4,35,185,10,1,7,0,4,0
01,002,Comuna 2,00021,000574,350,6,0,2,1,0,3,26,173,10,0,10,0,6,0
01,002,Comuna 2,00021,000575,342,11,1,0,2,0,6,17,174,7,3,12,0,11,1
01,002,Comuna 2,00021,000576,341,7,1,2,1,0,5,20,178,5,1,18,0,10,0
01,002,Comuna 2,00021,000577,343,9,1,1,0,0,4,26,169,11,0,12,0,5,0
01,002,Comuna 2,00021,000578,344,9,3,1,1,0,6,16,179,8,2,14,0,8,1
01,002,Comuna 2,00021,000579,345,6,0,1,0,0,6,31,162,4,1,11,0,6,0
01,002,Comuna 2,00021,000580,345,9,0,5,1,0,0,36,175,7,2,11,0,7,0
01,002,Comuna 2,00022,000581,344,10,2,3,0,0,9,55,136,18,1,5,0,5,0
01,002,Comuna 2,00022,000582,344,13,2,1,0,1,12,51,151,9,0,5,0,11,0
01,002,Comuna 2,00022,000583,343,10,2,3,0,0,4,41,162,18,2,2,0,6,1
01,002,Comuna 2,00022,000584,341,7,2,3,0,0,6,47,156,16,0,2,0,9,0
01,002,Comuna 2,00022,000585,344,7,2,5,0,0,12,59,152,12,4,1,0,4,1
01,002,Comuna 2,00022,000586,343,7,0,3,0,0,5,49,174,10,3,3,0,7,0
01,002,Comuna 2,00022,000587,345,9,1,2,0,0,8,37,166,13,0,3,0,6,0
01,002,Comuna 2,00022,000588,343,5,3,2,0,0,6,34,161,19,1,3,0,12,0
01,002,Comuna 2,00022,000589,342,11,3,6,1,1,12,47,135,11,0,4,0,11,0
