codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00036,00037,00047,00050
19,001,Pueyrredón,04398,082196,0,0,17,7,110,19,105
19,001,Pueyrredón,04398,082197,0,0,17,17,96,17,101
19,001,Pueyrredón,04398,082198,0,0,27,8,114,23,93
19,001,Pueyrredón,04398,082199,0,0,18,9,104,24,120
19,001,Pueyrredón,04399,082200,0,0,33,12,71,6,113
19,001,Pueyrredón,04399,082201,0,0,28,8,74,19,113
19,001,Pueyrredón,04399,082202,0,0,18,13,71,14,111
19,001,Pueyrredón,04399,082203,0,0,24,6,67,14,124
19,001,Pueyrredón,04399,082204,0,0,32,6,73,13,105
19,001,Pueyrredón,04399,082205,0,0,26,11,83,13,104
19,001,Pueyrredón,04399,082206,0,0,19,7,79,18,104
19,001,Pueyrredón,04399,082207,0,0,29,9,78,16,100
19,001,Pueyrredón,04399,082208,0,0,23,9,75,27,112
19,001,Pueyrredón,04399,082209,0,0,22,9,99,14,95
19,001,Pueyrredón,04400,082210,0,0,19,7,70,17,146
19,001,Pueyrredón,04400,082211,0,0,29,7,63,15,142
19,001,Pueyrredón,04400,082212,0,0,17,2,80,0,146
19,001,Pueyrredón,04400,082213,0,0,21,12,79,17,127
19,001,Pueyrredón,04400,082214,0,0,14,8,81,15,129
19,001,Pueyrredón,04400,082215,0,0,17,13,71,11,145
19,001,Pueyrredón,04400,082216,0,0,20,10,69,14,137
19,001,Pueyrredón,04400,082217,0,0,15,10,76,14,151
19,001,Pueyrredón,04400,082218,0,0,27,10,82,16,138
19,001,Pueyrredón,04401,082219,0,0,13,13,61,17,144
19,001,Pueyrredón,04401,082220,0,0,28,14,67,10,137
19,001,Pueyrredón,04401,082221,0,0,28,11,70,3,153
19,001,Pueyrredón,04401,082222,0,0,24,8,53,10,164
19,001,Pueyrredón,04401,082223,0,0,14,10,68,18,146
19,001,Pueyrredón,04401,082224,0,0,18,18,62,9,145
19,001,Pueyrredón,04401,082225,0,0,14,7,62,14,156
19,001,Pueyrredón,04401,082226,0,0,26,10,50,19,156
19,001,Pueyrredón,04401,082227,0,0,22,6,66,13,153
19,001,Pueyrredón,04401,082228,0,0,19,13,54,12,140
19,001,Pueyrredón,04401,082229,0,0,24,5,71,13,151
19,001,Pueyrredón,04401,082230,0,0,19,11,68,11,137
19,001,Pueyrredón,04401,082231,0,0,16,5,69,17,151
19,001,Pueyrredón,04401,082232,0,0,22,11,81,12,135
19,001,Pueyrredón,04402,082233,0,0,21,8,64,13,154
19,001,Pueyrredón,04402,082234,0,0,21,10,71,11,155
19,001,Pueyrredón,04402,082235,0,0,22,6,64,16,138
19,001,Pueyrredón,04402,082236,0,0,21,4,74,16,164
19,001,Pueyrredón,04402,082237,0,0,18,6,78,16,150
19,001,Pueyrredón,04402,082238,0,0,19,3,67,12,162
19,001,Pueyrredón,04402,082239,0,0,21,7,84,12,144
19,001,Pueyrredón,04402,082240,0,0,18,3,97,11,166
19,001,Pueyrredón,04402,101225,0,0,0,0,0,0,0
19,001,Pueyrredón,04403,082241,0,0,20,9,161,18,62
19,001,Pueyrredón,04403,082242,0,0,40,6,144,17,76
19,001,Pueyrredón,04403,082243,0,0,34,4,148,10,81
19,001,Pueyrredón,04403,082244,0,0,26,11,198,12,78
19,001,Pueyrredón,04403,082245,0,0,29,13,142,8,78
19,001,Pueyrredón,04404,082246,0,0,15,4,84,13,121
19,001,Pueyrredón,04404,082247,0,0,27,10,68,10,127
19,001,Pueyrredón,04404,082248,0,0,24,5,100,14,109
19,001,Pueyrredón,04404,082249,0,0,29,3,82,15,97
19,001,Pueyrredón,04404,082250,0,0,24,12,81,14,122
19,001,Pueyrredón,04404,082251,0,0,17,6,73,13,121
19,001,Pueyrredón,04404,082252,0,0,17,10,81,11,119
19,001,Pueyrredón,04404,082253,0,0,28,6,75,15,121
19,001,Pueyrredón,04405,082254,0,0,20,5,83,13,141
19,001,Pueyrredón,04405,082255,0,0,17,7,62,14,170
19,001,Pueyrredón,04405,082256,0,0,20,12,69,13,153
19,001,Pueyrredón,04405,082257,0,0,26,8,76,17,145
19,001,Pueyrredón,04405,082258,0,0,23,10,69,15,149
19,001,Pueyrredón,04405,082259,0,0,21,2,59,16,150
19,001,Pueyrredón,04405,082260,0,0,32,11,62,18,144
19,001,Pueyrredón,04405,082261,0,0,14,13,71,14,138
19,001,Pueyrredón,04405,082262,0,0,35,13,74,17,127
19,001,Pueyrredón,04405,082263,0,0,22,9,67,17,153
19,001,Pueyrredón,04405,082264,0,0,23,4,63,23,138
