codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0069,0158,0174,0199,0201,0501,0544
24,Ushuaia,001,0006 ,0171,293,15,9,7,5,6,43,36,1,23,41,31
24,Ushuaia,001,0006 ,0172,291,27,4,16,5,7,26,26,3,31,40,21
24,Ushuaia,001,0006 ,0173,293,12,6,10,6,3,45,22,10,25,34,28
24,Ushuaia,001,0006 ,0174,293,16,17,8,8,8,34,18,9,34,29,31
24,Ushuaia,001,0006 ,0175,293,35,12,11,8,6,36,10,11,34,35,18
24,Ushuaia,001,0006 ,0176,295,18,14,13,7,6,31,23,7,45,36,21
24,Ushuaia,001,0006 ,0177,295,18,12,11,7,4,28,34,3,33,40,32
24,Ushuaia,001,0007 ,0178,90,3,3,3,4,1,7,1,8,8,10,7
24,Río Grande,002,0008 ,0179,301,25,10,2,8,2,27,9,13,50,80,18
24,Río Grande,002,0008 ,0180,303,15,15,5,8,6,26,15,6,42,79,15
24,Río Grande,002,0008 ,0181,300,9,16,2,13,5,23,17,8,55,81,10
24,Río Grande,002,0008 ,0182,302,6,9,5,16,3,30,18,16,60,65,13
24,Río Grande,002,0008 ,0183,302,4,10,4,15,5,33,17,4,62,72,17
24,Río Grande,002,0008 ,0184,301,14,5,8,16,1,31,13,12,46,65,17
24,Río Grande,002,0008 ,0185,301,20,6,7,10,7,26,18,1,51,60,15
24,Río Grande,002,0008 ,0186,300,72,13,6,7,9,32,14,7,58,56,9
24,Río Grande,002,0008 ,0187,304,13,16,3,4,5,30,21,12,48,79,8
24,Río Grande,002,0008 ,0188,302,19,16,4,9,4,34,10,5,0,69,14
24,Río Grande,002,0008 ,0189,300,15,10,5,11,3,27,20,8,45,76,7
24,Río Grande,002,0008 ,0190,301,7,21,4,7,4,23,13,11,59,73,14
24,Río Grande,002,0008 ,0191,303,23,6,5,12,2,25,22,5,52,57,19
24,Río Grande,002,0008 ,0192,301,14,19,5,21,5,25,11,6,65,56,9
24,Río Grande,002,0008 ,0193,301,13,12,6,8,7,22,11,7,57,80,13
24,Río Grande,002,0008 ,0194,305,1,16,4,7,3,29,9,14,50,75,16
24,Río Grande,002,0008 ,0195,302,14,11,8,13,4,26,13,12,61,50,17
24,Río Grande,002,0008 ,0196,301,15,14,4,14,4,28,12,7,52,59,16
24,Río Grande,002,0008 ,0197,304,4,12,7,7,3,25,25,7,58,72,16
24,Río Grande,002,0008 ,0198,301,13,12,1,9,2,28,15,20,0,66,14
24,Río Grande,002,0008 ,0199,302,17,16,11,9,3,24,17,10,33,73,17
24,Río Grande,002,0008 ,0200,303,9,9,5,3,6,38,16,11,66,62,12
24,Río Grande,002,0008 ,0201,300,10,8,5,14,4,31,12,9,52,76,14
24,Río Grande,002,0008 ,0202,304,24,8,2,9,5,27,10,9,68,63,14
24,Río Grande,002,0008 ,0203,303,8,17,4,7,5,21,17,7,72,74,9
