codprov,coddepto,depto,circuito,mesa,electores,blancos,00045,00037,00050,00036,00024
23,011,Leales,00124,002348,347,23,3,182,89,7,12
23,011,Leales,00124,002349,347,16,7,181,91,2,8
23,011,Leales,00124,002350,347,14,15,150,113,4,12
23,011,Leales,00124,002351,345,12,13,170,82,4,11
23,011,Leales,00124,002352,349,9,18,165,87,4,10
23,011,Leales,00124,002353,345,9,10,185,76,0,7
23,011,Leales,00124,002354,347,15,6,204,71,8,5
23,011,Leales,00124,002355,347,15,10,194,73,1,12
23,011,Leales,00124,002356,346,11,12,178,74,3,13
23,011,Leales,00124,002357,346,17,15,163,95,2,11
23,011,Leales,00124,002358,348,13,10,204,58,2,9
23,011,Leales,00124,002359,346,13,12,170,96,3,6
23,011,Leales,00124,002360,345,9,11,140,126,5,9
23,011,Leales,00124,002361,346,13,10,193,78,3,7
23,011,Leales,00124,002362,347,20,4,178,84,4,5
23,011,Leales,00124,002363,347,7,4,204,68,2,10
23,011,Leales,00124,002364,348,15,5,180,98,2,7
23,011,Leales,00124,002365,346,12,12,172,91,2,11
23,011,Leales,00124,002366,345,9,15,157,101,7,8
23,011,Leales,00124,002367,348,18,10,143,105,1,14
23,011,Leales,00124,002368,348,19,11,159,93,4,10
23,011,Leales,00124,002369,346,14,7,167,92,4,4
23,011,Leales,00124,002370,347,9,14,172,89,2,5
23,011,Leales,00124,002371,347,24,22,156,89,4,9
23,011,Leales,00124,002372,347,13,15,167,82,4,11
23,011,Leales,00124,002373,347,8,14,183,76,0,13
23,011,Leales,00124,002374,345,12,10,179,70,4,9
23,011,Leales,00124,002375,345,10,13,145,112,7,6
23,011,Leales,00124,002376,348,18,10,200,75,3,5
23,011,Leales,00124,002377,345,6,17,167,82,2,6
23,011,Leales,00124,002378,346,11,13,167,83,1,14
23,011,Leales,00124,002379,345,10,10,174,85,8,6
23,011,Leales,00124,002380,345,10,14,145,109,10,9
23,011,Leales,00124,002381,349,17,11,175,80,7,9
23,011,Leales,00125,002382,349,7,6,235,41,2,5
23,011,Leales,00125,002383,348,7,9,227,49,1,7
23,011,Leales,00125,002384,349,6,8,210,66,3,1
23,011,Leales,00125,002385,348,5,7,208,62,3,5
23,011,Leales,00125,002386,347,0,1,247,32,0,9
23,011,Leales,00125,002387,348,5,8,225,52,2,4
23,011,Leales,00125,002388,349,7,2,245,31,1,4
23,011,Leales,00126,002389,339,7,5,181,85,3,12
23,011,Leales,00126,002390,339,8,8,211,55,3,9
23,011,Leales,00126,002391,337,5,15,196,51,1,10
23,011,Leales,0126A,002392,340,10,12,193,55,5,6
23,011,Leales,0126A,002393,335,6,8,156,81,10,11
23,011,Leales,0126A,002394,340,15,12,163,64,6,11
23,011,Leales,0126A,002395,341,4,18,164,84,4,4
23,011,Leales,00127,002396,331,12,8,213,45,2,7
23,011,Leales,00127,002397,329,11,10,192,68,2,15
23,011,Leales,00127,002398,329,7,5,200,62,0,6
23,011,Leales,00127,002399,330,7,12,183,72,3,13
23,011,Leales,00127,002400,331,11,11,197,41,4,12
23,011,Leales,00127,002401,331,10,15,203,46,2,7
23,011,Leales,00127,002402,331,14,10,197,52,1,10
23,011,Leales,00127,002403,328,8,8,197,59,1,9
23,011,Leales,00127,002404,329,12,14,199,43,1,11
23,011,Leales,00127,002405,330,4,6,215,40,1,12
23,011,Leales,00127,002406,329,14,15,175,66,7,6
23,011,Leales,00127,002407,330,14,8,176,78,4,9
23,011,Leales,00127,002408,330,26,0,184,67,3,17
23,011,Leales,00128,002409,339,10,6,220,39,0,7
23,011,Leales,00128,002410,338,20,4,230,28,1,2
23,011,Leales,00128,002411,342,26,5,204,33,4,6
23,011,Leales,00128,002412,343,12,13,176,58,1,9
23,011,Leales,00129,002413,322,8,5,195,52,3,6
23,011,Leales,00129,002414,320,7,8,160,83,2,8
23,011,Leales,00129,002415,320,25,0,167,77,1,0
23,011,Leales,00129,002416,323,12,10,173,68,1,7
23,011,Leales,00129,002417,320,0,7,177,66,1,14
23,011,Leales,00129,002418,320,12,14,166,65,3,7
23,011,Leales,00129,002419,319,14,11,151,71,2,5
23,011,Leales,00129,002420,319,12,6,188,59,5,8
23,011,Leales,00129,002421,319,5,4,181,56,2,11
23,011,Leales,00129,002422,321,13,11,170,52,2,6
23,011,Leales,00130,002423,344,6,11,222,44,11,10
23,011,Leales,00130,002424,344,6,5,224,55,0,9
23,011,Leales,00130,002425,342,4,4,224,52,3,9
23,011,Leales,00130,002426,343,9,14,197,58,5,7
23,011,Leales,00130,002427,342,12,0,208,34,1,11
23,011,Leales,00130,002428,341,8,12,189,60,2,13
23,011,Leales,00130,002429,342,14,14,192,66,1,9
23,011,Leales,00130,002430,341,6,13,189,60,4,10
23,011,Leales,00130,002431,344,4,9,213,46,1,14
23,011,Leales,00131,002432,320,5,15,153,62,2,12
23,011,Leales,00131,002433,318,9,11,152,84,6,10
23,011,Leales,00131,002434,317,13,7,148,65,2,14
23,011,Leales,00131,002435,315,7,9,148,62,1,17
23,011,Leales,00131,002436,320,3,13,174,54,2,17
23,011,Leales,00132,002437,208,12,4,106,23,1,8
23,011,Leales,00132,002438,209,12,3,129,16,0,1
23,011,Leales,00133,002439,352,6,11,218,41,4,6
23,011,Leales,00133,002440,356,1,27,217,28,0,7
23,011,Leales,00133,002441,352,4,20,209,42,0,4
23,011,Leales,00133,002442,354,5,26,232,18,2,8
23,011,Leales,00133,002443,351,1,16,229,31,2,3
23,011,Leales,00133,002444,355,1,18,234,27,2,13
23,011,Leales,00134,002445,320,3,5,180,56,5,9
23,011,Leales,00134,002446,316,2,8,163,57,15,6
23,011,Leales,00134,002447,319,9,5,191,39,4,3
23,011,Leales,00134,002448,320,5,5,186,33,6,16
23,011,Leales,00134,002449,323,1,6,200,34,3,5
23,011,Leales,00134,002450,319,11,11,184,34,5,7
23,011,Leales,00134,002451,320,10,6,178,49,9,6
23,011,Leales,00135,002452,316,2,9,167,59,2,4
23,011,Leales,00135,002453,313,4,1,199,42,3,7
23,011,Leales,00135,002454,313,12,4,180,48,2,8
23,011,Leales,00135,002455,312,7,10,170,64,3,5
23,011,Leales,00135,002456,315,4,3,189,51,0,7
23,011,Leales,00135,002457,315,6,5,195,37,1,12
23,011,Leales,00135,002458,317,7,6,170,49,1,10
23,011,Leales,00136,002459,304,5,2,196,31,1,2
23,011,Leales,00136,002460,306,6,5,189,25,4,6
23,011,Leales,00137,002461,321,8,12,185,64,1,6
23,011,Leales,00137,002462,322,17,13,183,51,1,13
23,011,Leales,00137,002463,321,3,14,205,38,1,12
23,011,Leales,00137,002464,321,6,9,195,54,4,5
23,011,Leales,00137,002465,318,10,6,162,62,2,9
23,011,Leales,00137,002466,322,8,12,178,55,1,9
23,011,Leales,00137,002467,326,4,14,195,51,2,11
23,011,Leales,0137A,002468,315,9,1,208,34,3,4
23,011,Leales,0137A,002469,313,6,7,212,24,2,2
23,011,Leales,0137A,002470,319,0,6,191,43,3,8
23,011,Leales,00138,002471,313,7,0,212,32,2,4
23,011,Leales,00138,002472,316,4,5,222,23,2,2
23,011,Leales,00138,002473,318,6,4,193,38,5,3
23,011,Leales,00139,002474,280,4,2,177,46,3,4
23,011,Leales,00139,002475,279,2,1,191,21,8,6
23,011,Leales,00139,002476,283,5,4,188,27,2,1
23,012,Cruz Alta,00140,002477,259,12,16,142,30,1,7
23,012,Cruz Alta,00140,002478,258,10,11,152,22,2,5
23,012,Cruz Alta,00140,002479,261,14,10,156,20,2,8
23,012,Cruz Alta,00141,002480,335,13,11,205,42,5,4
23,012,Cruz Alta,00141,002481,336,10,19,164,73,4,5
23,012,Cruz Alta,00141,002482,335,22,0,194,51,2,10
23,012,Cruz Alta,00141,002483,336,20,24,193,48,5,5
23,012,Cruz Alta,00141,002484,334,18,23,194,48,0,9
23,012,Cruz Alta,00141,002485,335,13,25,174,60,5,11
23,012,Cruz Alta,00141,002486,333,14,24,146,80,2,10
23,012,Cruz Alta,00141,002487,336,10,16,184,73,3,10
23,012,Cruz Alta,00141,002488,334,13,18,210,41,6,4
23,012,Cruz Alta,00141,002489,338,9,19,189,47,6,12
23,012,Cruz Alta,00141,002490,334,11,16,172,69,1,7
23,012,Cruz Alta,00141,002491,334,12,16,186,50,4,14
23,012,Cruz Alta,00141,002492,334,5,19,160,70,8,9
23,012,Cruz Alta,00141,002493,335,5,14,192,62,2,7
23,012,Cruz Alta,00141,002494,334,9,11,189,66,1,7
23,012,Cruz Alta,00141,002495,335,20,22,164,53,2,7
23,012,Cruz Alta,00141,002496,333,9,13,187,53,4,6
23,012,Cruz Alta,00141,002497,335,13,17,190,61,3,8
23,012,Cruz Alta,00141,002498,336,11,11,191,64,0,10
23,012,Cruz Alta,00141,002499,334,17,20,181,49,3,3
23,012,Cruz Alta,00141,002500,339,9,11,212,50,2,4
23,012,Cruz Alta,00142,002501,351,22,20,172,65,2,6
23,012,Cruz Alta,00142,002502,351,15,23,176,87,6,8
23,012,Cruz Alta,00142,002503,352,11,23,146,89,6,15
23,012,Cruz Alta,00142,002504,350,13,21,167,72,6,17
23,012,Cruz Alta,00142,002505,350,5,28,164,92,4,13
23,012,Cruz Alta,00142,002506,351,11,25,154,81,4,17
23,012,Cruz Alta,00142,002507,351,21,21,161,88,4,4
23,012,Cruz Alta,00142,002508,352,20,18,158,72,5,10
23,012,Cruz Alta,00142,002509,351,23,30,120,112,7,10
23,012,Cruz Alta,00142,002510,350,13,21,183,62,8,10
23,012,Cruz Alta,00142,002511,352,0,17,158,96,5,18
23,012,Cruz Alta,00142,002512,351,20,22,151,88,5,9
23,012,Cruz Alta,00142,002513,350,19,18,156,77,1,13
23,012,Cruz Alta,00142,002514,351,15,30,178,52,10,6
23,012,Cruz Alta,00142,002515,350,16,14,167,83,4,8
23,012,Cruz Alta,00142,002516,352,25,18,173,59,9,16
23,012,Cruz Alta,00142,002517,357,11,25,160,64,8,19
23,012,Cruz Alta,00142,002518,354,23,22,167,57,10,14
23,012,Cruz Alta,00142,002519,352,22,25,145,63,9,16
23,012,Cruz Alta,00142,002520,351,17,16,172,79,3,8
23,012,Cruz Alta,00142,002521,351,25,19,167,73,5,6
23,012,Cruz Alta,00142,002522,354,22,26,171,55,7,13
23,012,Cruz Alta,00142,002523,351,20,19,161,75,4,16
23,012,Cruz Alta,00142,002524,349,18,21,158,69,6,14
23,012,Cruz Alta,00142,002525,350,22,25,165,66,6,8
23,012,Cruz Alta,00142,002526,351,37,0,153,90,2,5
23,012,Cruz Alta,00142,002527,350,2,24,148,84,4,8
23,012,Cruz Alta,00142,002528,352,23,19,137,89,8,16
23,012,Cruz Alta,00142,002529,352,18,27,154,81,8,12
23,012,Cruz Alta,00142,002530,351,12,24,150,71,13,13
23,012,Cruz Alta,00142,002531,350,22,23,165,61,8,13
23,012,Cruz Alta,00142,002532,349,25,16,175,60,10,9
23,012,Cruz Alta,00142,002533,353,20,14,181,78,5,3
23,012,Cruz Alta,00142,002534,351,24,29,152,70,6,8
23,012,Cruz Alta,00142,002535,353,14,31,152,72,4,16
23,012,Cruz Alta,00142,002536,355,10,27,144,75,2,14
23,012,Cruz Alta,00142,002537,349,15,23,172,66,4,6
23,012,Cruz Alta,00142,002538,352,21,20,148,81,7,13
23,012,Cruz Alta,00142,002539,349,16,19,158,80,4,13
23,012,Cruz Alta,00142,002540,352,12,10,139,95,9,13
23,012,Cruz Alta,00142,002541,352,17,27,150,81,8,13
23,012,Cruz Alta,00142,002542,351,24,20,164,66,4,11
23,012,Cruz Alta,00142,002543,351,13,27,170,67,6,6
23,012,Cruz Alta,00142,002544,351,15,24,159,60,3,8
23,012,Cruz Alta,00142,002545,352,28,19,151,86,6,10
23,012,Cruz Alta,00142,002546,350,16,20,143,86,6,8
23,012,Cruz Alta,00142,002547,350,13,15,170,66,3,16
23,012,Cruz Alta,00142,002548,352,21,22,174,65,4,8
23,012,Cruz Alta,00142,002549,353,13,32,157,64,5,18
23,012,Cruz Alta,00142,002550,350,14,19,180,74,3,12
23,012,Cruz Alta,00142,002551,355,19,35,152,63,6,8
23,012,Cruz Alta,00142,002552,351,21,23,168,68,2,7
23,012,Cruz Alta,00142,002553,351,16,19,140,85,5,17
23,012,Cruz Alta,00142,002554,351,18,22,132,95,7,14
23,012,Cruz Alta,00142,002555,351,5,18,170,79,2,10
23,012,Cruz Alta,00142,002556,349,13,24,137,83,6,12
23,012,Cruz Alta,00142,002557,351,15,18,154,81,0,14
23,012,Cruz Alta,00142,002558,352,28,26,140,74,8,7
23,012,Cruz Alta,00142,002559,352,19,29,144,69,8,17
23,012,Cruz Alta,00142,002560,350,9,16,154,86,8,15
23,012,Cruz Alta,00142,002561,350,15,25,161,52,8,14
23,012,Cruz Alta,00142,002562,351,12,28,156,68,5,7
23,012,Cruz Alta,00142,002563,350,17,25,164,82,3,8
23,012,Cruz Alta,00142,002564,356,18,31,147,75,6,16
23,012,Cruz Alta,00142,002565,352,11,16,157,82,7,5
23,012,Cruz Alta,00142,002566,350,18,13,147,91,10,15
23,012,Cruz Alta,00142,002567,349,23,8,165,73,8,18
23,012,Cruz Alta,00142,002568,351,33,0,163,71,9,10
23,012,Cruz Alta,00142,002569,351,19,27,151,62,5,4
23,012,Cruz Alta,00142,002570,350,32,26,155,69,8,7
23,012,Cruz Alta,00142,002571,350,20,22,139,83,9,17
23,012,Cruz Alta,00142,002572,349,9,23,179,65,5,10
23,012,Cruz Alta,00142,002573,351,13,23,149,75,3,11
23,012,Cruz Alta,00142,002574,351,27,18,164,58,5,13
23,012,Cruz Alta,00142,002575,354,13,23,163,76,4,9
23,012,Cruz Alta,00142,002576,349,17,28,141,91,9,8
23,012,Cruz Alta,00142,002577,353,15,19,178,75,1,7
23,012,Cruz Alta,00142,002578,351,12,19,160,76,5,9
23,012,Cruz Alta,00142,002579,349,18,28,163,64,1,6
23,012,Cruz Alta,00142,002580,351,17,25,153,71,6,13
23,012,Cruz Alta,00142,002581,349,13,15,191,58,4,13
23,012,Cruz Alta,00142,002582,353,6,20,195,54,3,12
23,012,Cruz Alta,00142,002583,350,12,24,211,39,4,9
23,012,Cruz Alta,00142,002584,349,20,27,138,83,7,16
23,012,Cruz Alta,00142,002585,351,18,12,177,62,4,9
23,012,Cruz Alta,00142,002586,349,20,17,156,80,4,10
23,012,Cruz Alta,00142,002587,351,17,20,166,64,8,15
23,012,Cruz Alta,00142,002588,353,10,16,174,62,5,15
23,012,Cruz Alta,00142,002589,350,11,16,167,86,1,20
23,012,Cruz Alta,00142,002590,349,23,24,145,90,4,9
23,012,Cruz Alta,00142,002591,350,20,32,164,59,7,7
23,012,Cruz Alta,00142,002592,349,14,10,167,68,5,15
23,012,Cruz Alta,00142,002593,351,0,13,185,67,7,0
23,012,Cruz Alta,00142,002594,349,8,21,173,63,8,12
23,012,Cruz Alta,00142,002595,351,7,26,158,82,2,16
23,012,Cruz Alta,00142,002596,354,27,17,130,97,3,14
23,012,Cruz Alta,00143,002597,347,9,14,179,58,6,13
23,012,Cruz Alta,00143,002598,347,15,14,151,80,13,6
23,012,Cruz Alta,00143,002599,349,14,17,163,70,3,9
23,012,Cruz Alta,00143,002600,348,18,20,152,67,5,10
23,012,Cruz Alta,00143,002601,347,16,23,180,48,9,10
23,012,Cruz Alta,00143,002602,350,6,12,175,76,11,8
23,012,Cruz Alta,00143,002603,347,20,23,171,50,7,8
23,012,Cruz Alta,00143,002604,347,32,23,168,58,5,7
23,012,Cruz Alta,00143,002605,349,21,29,182,55,4,9
23,012,Cruz Alta,00143,002606,347,23,19,182,50,6,8
23,012,Cruz Alta,00143,002607,349,20,18,175,62,6,5
23,012,Cruz Alta,00143,002608,348,33,15,176,46,4,12
23,012,Cruz Alta,00143,002609,347,24,21,144,81,5,8
23,012,Cruz Alta,00143,002610,347,20,17,179,58,13,8
23,012,Cruz Alta,00143,002611,350,16,22,190,58,7,12
23,012,Cruz Alta,00143,002612,349,17,19,165,62,3,9
23,012,Cruz Alta,00143,002613,346,19,22,157,80,4,8
23,012,Cruz Alta,00143,002614,347,27,21,165,65,11,9
23,012,Cruz Alta,00143,002615,347,20,24,164,64,5,13
23,012,Cruz Alta,00143,002616,350,15,24,156,72,4,9
23,012,Cruz Alta,00143,002617,351,19,22,154,62,4,16
23,012,Cruz Alta,00143,002618,347,8,12,164,77,2,10
23,012,Cruz Alta,00143,002619,347,24,25,151,70,7,12
23,012,Cruz Alta,00143,002620,348,17,19,174,62,1,16
23,012,Cruz Alta,00143,002621,348,30,30,155,40,5,4
23,012,Cruz Alta,00143,002622,349,22,19,155,60,3,8
23,012,Cruz Alta,00143,002623,347,18,23,168,63,4,12
23,012,Cruz Alta,00143,002624,348,15,21,162,66,7,12
23,012,Cruz Alta,00143,002625,347,26,14,166,65,4,7
23,012,Cruz Alta,00143,002626,350,14,27,161,60,7,8
23,012,Cruz Alta,00144,002627,343,14,18,158,77,7,16
23,012,Cruz Alta,00144,002628,344,14,18,136,85,7,10
23,012,Cruz Alta,00144,002629,343,28,16,156,65,10,14
23,012,Cruz Alta,00144,002630,343,21,18,124,100,9,15
23,012,Cruz Alta,00144,002631,343,12,24,134,97,4,13
23,012,Cruz Alta,00144,002632,343,11,20,135,105,7,17
23,012,Cruz Alta,00144,002633,343,12,20,145,87,4,7
23,012,Cruz Alta,00144,002634,344,19,18,139,87,7,17
23,012,Cruz Alta,00144,002635,344,18,15,155,81,5,13
23,012,Cruz Alta,00144,002636,343,19,19,134,93,5,13
23,012,Cruz Alta,00144,002637,343,10,21,156,77,4,14
23,012,Cruz Alta,00144,002638,345,9,21,157,68,10,16
23,012,Cruz Alta,00144,002639,343,16,16,161,78,6,7
23,012,Cruz Alta,00144,002640,344,13,23,149,73,6,10
23,012,Cruz Alta,00144,002641,343,15,25,171,57,8,12
23,012,Cruz Alta,00144,002642,343,12,26,153,86,5,24
23,012,Cruz Alta,00144,002643,344,15,20,161,89,9,13
23,012,Cruz Alta,00144,002644,343,0,28,166,70,4,9
23,012,Cruz Alta,00144,002645,342,17,17,156,67,9,17
23,012,Cruz Alta,00144,002646,342,24,28,138,75,8,13
23,012,Cruz Alta,00144,002647,348,21,12,152,91,5,11
23,012,Cruz Alta,00144,002648,343,13,16,152,81,30,4
23,012,Cruz Alta,00144,002649,343,16,14,155,73,11,10
23,012,Cruz Alta,00144,002650,345,28,27,146,76,7,10
23,012,Cruz Alta,00144,002651,342,10,22,142,99,7,11
23,012,Cruz Alta,00144,002652,343,13,20,131,101,6,24
23,012,Cruz Alta,00144,002653,344,20,17,146,101,6,10
23,012,Cruz Alta,00144,002654,344,19,19,155,83,7,16
23,012,Cruz Alta,00144,002655,343,24,20,127,96,4,12
23,012,Cruz Alta,00144,002656,343,11,11,144,103,3,5
23,012,Cruz Alta,00144,002657,343,13,14,168,82,5,11
23,012,Cruz Alta,00144,002658,343,31,29,125,73,7,17
23,012,Cruz Alta,00144,002659,345,11,24,156,89,3,15
23,012,Cruz Alta,00144,002660,342,20,26,139,86,5,12
23,012,Cruz Alta,00144,002661,342,12,24,124,101,11,20
23,012,Cruz Alta,00144,002662,343,21,10,165,80,6,7
23,012,Cruz Alta,00144,002663,342,17,32,125,72,6,20
23,012,Cruz Alta,00144,002664,342,11,23,147,99,2,12
23,012,Cruz Alta,00144,002665,346,17,17,158,77,7,9
23,012,Cruz Alta,00145,002666,349,11,26,172,63,5,12
23,012,Cruz Alta,00145,002667,346,12,16,165,85,6,12
23,012,Cruz Alta,00145,002668,346,19,18,175,68,10,4
23,012,Cruz Alta,00145,002669,346,26,22,166,63,5,10
23,012,Cruz Alta,00145,002670,348,11,10,215,48,4,16
23,012,Cruz Alta,00145,002671,347,29,22,152,67,12,9
23,012,Cruz Alta,00145,002672,346,7,17,159,88,6,12
23,012,Cruz Alta,00145,002673,345,21,16,154,73,6,23
23,012,Cruz Alta,00145,002674,345,31,32,146,65,9,11
23,012,Cruz Alta,00145,002675,346,17,21,162,67,14,10
23,012,Cruz Alta,00145,002676,346,18,15,183,58,5,15
23,012,Cruz Alta,00145,002677,346,4,17,168,65,9,16
23,012,Cruz Alta,00145,002678,345,24,15,163,70,12,11
23,012,Cruz Alta,00145,002679,344,18,15,166,72,7,8
23,012,Cruz Alta,00145,002680,344,21,22,180,53,5,6
23,012,Cruz Alta,00145,002681,346,18,35,149,63,2,14
23,012,Cruz Alta,00145,002682,344,16,20,175,40,4,11
23,012,Cruz Alta,00145,002683,344,13,16,173,61,3,11
23,012,Cruz Alta,00145,002684,346,17,20,184,57,1,8
23,012,Cruz Alta,00145,002685,344,23,14,195,39,7,10
23,012,Cruz Alta,00145,002686,348,14,21,202,36,7,8
23,012,Cruz Alta,00145,002687,343,27,20,148,80,7,2
23,012,Cruz Alta,00145,002688,347,25,13,155,65,14,10
23,012,Cruz Alta,00145,002689,346,22,12,158,68,16,13
23,012,Cruz Alta,00145,002690,344,20,21,168,56,8,13
23,012,Cruz Alta,00145,002691,347,20,22,163,61,4,13
23,012,Cruz Alta,00145,002692,345,17,15,158,71,6,18
23,012,Cruz Alta,00145,002693,346,23,18,162,53,7,11
23,012,Cruz Alta,00145,002694,347,31,15,158,61,5,6
23,012,Cruz Alta,00145,002695,345,25,22,167,48,7,13
23,012,Cruz Alta,00145,002696,346,20,25,181,45,6,10
23,012,Cruz Alta,00145,002697,340,40,0,155,72,8,5
23,012,Cruz Alta,00145,002698,344,28,20,166,54,7,5
23,012,Cruz Alta,00145,002699,347,19,21,175,54,10,9
23,012,Cruz Alta,00145,002700,343,12,18,164,61,9,5
23,012,Cruz Alta,00145,002701,344,10,31,156,69,6,6
23,012,Cruz Alta,00145,002702,344,13,26,183,40,8,8
23,012,Cruz Alta,00145,002703,346,13,15,199,48,2,11
23,012,Cruz Alta,00145,002704,342,17,27,149,76,7,11
23,012,Cruz Alta,00145,002705,346,35,27,171,40,10,8
23,012,Cruz Alta,00145,002706,345,11,20,170,54,8,5
23,012,Cruz Alta,00145,002707,345,11,19,160,69,6,9
23,012,Cruz Alta,00145,002708,344,26,7,186,51,6,18
23,012,Cruz Alta,00145,002709,348,23,24,170,57,7,10
23,012,Cruz Alta,00146,002710,346,39,0,171,59,6,7
23,012,Cruz Alta,00146,002711,348,22,27,162,57,3,8
23,012,Cruz Alta,00146,002712,347,16,17,189,63,4,8
23,012,Cruz Alta,00146,002713,346,12,20,175,56,2,11
23,012,Cruz Alta,00146,002714,348,20,26,181,54,2,6
23,012,Cruz Alta,00146,002715,346,15,20,181,51,7,11
23,012,Cruz Alta,00146,002716,348,16,12,181,58,4,4
23,012,Cruz Alta,00146,002717,348,19,22,171,57,6,12
23,012,Cruz Alta,00146,002718,347,21,20,169,56,6,15
23,012,Cruz Alta,00146,002719,344,17,35,166,51,9,10
23,012,Cruz Alta,00146,002720,345,21,23,169,61,5,12
23,012,Cruz Alta,00146,002721,346,51,29,145,41,5,11
23,012,Cruz Alta,00146,002722,345,32,19,181,48,0,8
23,012,Cruz Alta,00146,002723,346,8,27,147,79,6,13
23,012,Cruz Alta,00146,002724,344,15,30,157,59,8,14
23,012,Cruz Alta,00146,002725,346,26,19,164,58,10,7
23,012,Cruz Alta,00146,002726,347,20,19,160,72,11,7
23,012,Cruz Alta,00146,002727,351,20,16,178,61,6,6
23,012,Cruz Alta,00146,002728,346,21,33,159,58,7,9
23,012,Cruz Alta,00146,002729,345,22,25,160,63,4,11
23,012,Cruz Alta,00146,002730,347,31,20,158,55,5,18
23,012,Cruz Alta,00146,002731,345,31,15,180,57,5,0
23,012,Cruz Alta,00146,002732,345,29,27,167,55,5,11
23,012,Cruz Alta,00146,002733,347,20,27,163,65,7,7
23,012,Cruz Alta,00146,002734,348,19,24,162,61,8,10
23,012,Cruz Alta,00146,002735,348,29,31,142,81,2,10
23,012,Cruz Alta,00146,002736,345,20,28,187,37,3,8
23,012,Cruz Alta,00146,002737,349,22,18,170,58,8,13
23,012,Cruz Alta,00146,002738,345,13,26,164,61,8,7
23,012,Cruz Alta,00146,002739,348,27,20,175,48,7,9
23,012,Cruz Alta,00146,002740,348,20,20,157,73,7,9
23,012,Cruz Alta,00146,002741,348,31,29,164,58,7,6
23,012,Cruz Alta,00146,002742,345,21,22,173,55,4,7
23,012,Cruz Alta,00146,002743,345,19,14,170,59,10,14
23,012,Cruz Alta,00146,002744,348,22,23,171,60,9,11
23,012,Cruz Alta,00146,002745,348,23,29,169,52,6,5
23,012,Cruz Alta,00146,002746,346,15,23,151,90,1,7
23,012,Cruz Alta,00146,002747,352,22,31,184,53,4,7
23,012,Cruz Alta,00146,002748,349,24,24,153,61,5,11
23,012,Cruz Alta,00146,002749,345,12,21,179,64,8,8
23,012,Cruz Alta,00146,002750,348,19,19,166,59,4,12
23,012,Cruz Alta,00146,002751,345,17,26,171,53,5,18
23,012,Cruz Alta,00146,002752,344,17,34,148,61,6,19
23,012,Cruz Alta,00146,002753,345,24,21,140,60,8,10
23,012,Cruz Alta,00146,002754,344,14,15,176,60,6,13
23,012,Cruz Alta,00146,002755,351,5,0,172,71,3,9
23,012,Cruz Alta,00146,002756,344,31,13,165,50,8,12
23,012,Cruz Alta,00146,002757,347,16,18,168,64,2,10
23,012,Cruz Alta,00146,002758,346,16,16,168,74,5,10
23,012,Cruz Alta,00146,002759,345,26,21,165,56,7,12
23,012,Cruz Alta,00146,002760,345,28,26,179,45,0,7
23,012,Cruz Alta,00146,002761,346,6,30,155,67,13,13
23,012,Cruz Alta,00146,002762,345,23,25,148,77,6,11
23,012,Cruz Alta,00146,002763,346,20,19,182,52,3,9
23,012,Cruz Alta,00146,002764,350,15,16,184,59,6,6
23,012,Cruz Alta,00146,002765,346,30,23,158,60,8,18
23,012,Cruz Alta,00146,002766,347,16,21,167,75,8,11
23,012,Cruz Alta,00146,002767,351,15,23,193,49,1,13
23,012,Cruz Alta,00147,002768,327,10,20,203,36,2,5
23,012,Cruz Alta,00147,002769,328,9,17,204,44,1,4
23,012,Cruz Alta,00148,002770,342,17,18,163,74,4,11
23,012,Cruz Alta,00148,002771,342,15,15,175,82,4,9
23,012,Cruz Alta,00148,002772,340,8,16,147,100,4,7
23,012,Cruz Alta,00148,002773,341,14,21,151,83,6,17
23,012,Cruz Alta,00148,002774,342,9,16,138,107,2,15
23,012,Cruz Alta,00148,002775,341,17,14,159,93,3,12
23,012,Cruz Alta,00148,002776,340,18,13,155,78,5,19
23,012,Cruz Alta,00148,002777,345,11,8,197,57,3,12
23,012,Cruz Alta,00148,002778,340,25,20,137,87,12,20
23,012,Cruz Alta,00148,002779,340,21,14,151,92,10,18
23,012,Cruz Alta,00148,002780,342,11,14,162,99,6,14
23,012,Cruz Alta,00148,002781,342,9,19,168,82,6,14
23,012,Cruz Alta,00148,002782,340,17,11,162,86,0,17
23,012,Cruz Alta,00148,002783,342,15,13,167,73,9,17
