codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00008,00005,00009,00086,00002
16,002,CONESA,03775,077279,0,0,6,0,16,4,6,0
16,003,SAN ANTONIO OESTE,03776,077280,0,0,42,2,120,30,50,1
16,003,SAN ANTONIO OESTE,03776,077281,0,0,0,6,124,24,41,1
16,003,SAN ANTONIO OESTE,03776,077282,0,0,0,2,125,16,57,2
16,003,SAN ANTONIO OESTE,03776,077283,0,0,33,4,112,35,47,2
16,003,SAN ANTONIO OESTE,03776,077284,0,0,0,1,113,32,55,2
16,003,SAN ANTONIO OESTE,03776,077285,0,0,52,0,105,32,48,0
16,003,SAN ANTONIO OESTE,03776,077286,0,0,63,5,128,26,48,0
16,003,SAN ANTONIO OESTE,03776,077287,0,0,32,2,119,18,50,1
16,003,SAN ANTONIO OESTE,03776,077288,0,0,26,7,136,26,44,4
16,003,SAN ANTONIO OESTE,03776,077289,0,0,37,6,131,26,41,1
16,003,SAN ANTONIO OESTE,03776,077290,0,0,61,3,98,34,50,0
16,003,SAN ANTONIO OESTE,03776,077291,0,0,40,4,96,33,50,2
16,003,SAN ANTONIO OESTE,03776,077292,0,0,56,4,101,37,45,0
16,003,SAN ANTONIO OESTE,03776,077293,0,0,39,2,117,30,48,3
16,003,SAN ANTONIO OESTE,03776,077294,0,0,47,4,123,23,0,2
16,003,SAN ANTONIO OESTE,03776,077295,0,0,41,2,116,34,54,1
16,003,SAN ANTONIO OESTE,03776,077296,0,0,55,3,118,35,53,0
16,003,SAN ANTONIO OESTE,03776,077297,0,0,35,12,102,25,0,4
16,003,SAN ANTONIO OESTE,03776,077298,0,0,49,8,120,22,41,1
16,003,SAN ANTONIO OESTE,03776,077299,0,0,50,6,125,21,43,2
16,003,SAN ANTONIO OESTE,03776,077300,0,0,45,2,131,24,43,2
16,003,SAN ANTONIO OESTE,03776,077301,0,0,40,2,121,28,0,4
16,003,SAN ANTONIO OESTE,03776,077302,0,0,53,4,117,21,55,2
16,003,SAN ANTONIO OESTE,03776,077303,0,0,0,3,97,0,44,0
16,003,SAN ANTONIO OESTE,03776,077304,0,0,57,2,114,20,49,2
16,003,SAN ANTONIO OESTE,03776,077305,0,0,45,3,128,23,52,1
16,003,SAN ANTONIO OESTE,03776,077306,0,0,0,4,129,0,52,3
16,003,SAN ANTONIO OESTE,03776,077307,0,0,3,4,125,19,45,0
16,003,SAN ANTONIO OESTE,03776,077308,0,0,0,8,111,24,53,2
16,003,SAN ANTONIO OESTE,03776,077309,0,0,31,6,122,30,5,2
16,003,SAN ANTONIO OESTE,03776,077310,0,0,34,8,121,26,38,1
16,003,SAN ANTONIO OESTE,03776,077311,0,0,39,1,119,25,54,0
16,003,SAN ANTONIO OESTE,03776,077312,0,0,45,6,122,26,41,6
16,003,SAN ANTONIO OESTE,03776,077313,0,0,56,5,115,18,55,0
16,003,SAN ANTONIO OESTE,03776,077314,0,0,49,2,108,21,66,1
16,003,SAN ANTONIO OESTE,03776,077315,0,0,61,7,91,33,64,2
16,003,SAN ANTONIO OESTE,03776,077316,0,0,41,5,118,41,41,2
16,003,SAN ANTONIO OESTE,03776,077317,0,0,41,0,120,32,45,1
16,003,SAN ANTONIO OESTE,03776,077318,0,0,45,4,116,33,58,0
16,003,SAN ANTONIO OESTE,03776,077319,0,0,58,7,109,23,39,1
16,003,SAN ANTONIO OESTE,03776,077320,0,0,68,5,95,32,50,0
16,003,SAN ANTONIO OESTE,03776,077321,0,0,43,2,101,23,55,1
16,003,SAN ANTONIO OESTE,03776,077322,0,0,41,5,112,35,45,0
16,003,SAN ANTONIO OESTE,03776,077323,0,0,49,4,129,29,51,2
16,003,SAN ANTONIO OESTE,03776,077324,0,0,47,6,111,26,57,4
16,003,SAN ANTONIO OESTE,03777,077325,0,0,48,5,110,26,55,2
16,003,SAN ANTONIO OESTE,03777,077326,0,0,27,2,131,23,46,1
16,003,SAN ANTONIO OESTE,03777,077327,0,0,40,6,115,29,45,1
16,003,SAN ANTONIO OESTE,03777,077328,0,0,0,0,0,0,0,0
16,003,SAN ANTONIO OESTE,03777,077329,0,0,15,4,103,39,56,4
16,003,SAN ANTONIO OESTE,03777,077330,0,0,27,1,113,22,67,1
16,003,SAN ANTONIO OESTE,03777,077331,0,0,28,5,119,27,47,0
16,003,SAN ANTONIO OESTE,03777,077332,0,0,21,1,128,28,58,2
16,003,SAN ANTONIO OESTE,03777,077333,0,0,31,6,126,15,49,1
16,003,SAN ANTONIO OESTE,03777,077334,0,0,34,5,104,29,50,1
