codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0137,0179
10,General Belgrano,001,0008 ,0245,348,49,5,61,32,132
10,General Belgrano,001,0008 ,0246,348,54,2,64,19,144
10,General Belgrano,001,0008 ,0247,337,59,0,76,22,131
10,General Belgrano,001,0008 ,0248,346,52,6,57,26,142
10,General Belgrano,001,0009 ,0249,185,18,0,25,20,84
10,General Belgrano,001,0009 ,0250,188,24,0,25,8,89
10,General Belgrano,001,0010A,0251,339,51,2,59,24,151
10,General Belgrano,001,0010A,0252,336,57,3,76,26,117
10,General Belgrano,001,0010A,0253,341,0,3,82,29,123
10,General Belgrano,001,0010A,0254,339,0,1,68,31,138
10,General Belgrano,001,0010A,0255,336,63,0,67,23,142
10,General Belgrano,001,0010A,0256,338,61,0,73,28,131
10,General Belgrano,001,0010A,0257,339,57,1,63,24,136
10,General Belgrano,001,0010A,0258,340,0,0,0,9,0
10,General Belgrano,001,0010A,0259,339,51,0,67,24,158
10,General Belgrano,001,0010A,0260,338,45,1,58,29,155
10,General Belgrano,001,0010A,0261,338,56,5,77,16,137
10,General Belgrano,001,0010A,0262,338,51,2,80,15,138
10,General Belgrano,001,0010A,0263,338,50,3,72,21,138
10,General Belgrano,001,0010A,0264,339,48,6,82,14,147
10,General Belgrano,001,0010A,0265,338,60,0,69,15,131
10,General Belgrano,001,0010A,0266,337,53,0,71,20,146
10,General Belgrano,001,0010A,0267,339,47,4,51,33,151
10,General Belgrano,001,0010A,0268,339,49,2,60,15,156
10,General Belgrano,001,0010A,0269,339,36,13,73,24,141
10,General Belgrano,001,0010A,0270,335,50,1,57,23,150
10,General Belgrano,001,0010A,0271,339,50,0,70,27,130
10,General Belgrano,001,0010A,0272,339,0,1,82,34,130
10,General Belgrano,001,0010A,0273,340,3,8,59,27,146
10,General Belgrano,001,0010A,0274,339,48,4,71,27,141
10,General Belgrano,001,0010A,0275,338,48,0,69,31,131
10,General Belgrano,001,0010A,0276,338,0,14,84,31,111
10,General Belgrano,001,0010A,0277,338,50,9,58,19,140
10,General Belgrano,001,0010A,0278,337,54,2,67,23,139
10,General Belgrano,001,0010A,0279,340,55,0,62,21,145
10,General Belgrano,001,0010A,0280,339,49,4,74,17,146
10,General Belgrano,001,0010A,0281,340,59,9,60,32,135
10,General Belgrano,001,0010A,0282,338,70,2,67,29,122
10,General Belgrano,001,0010A,0283,338,48,7,64,24,151
10,General Belgrano,001,0010A,0284,332,47,4,60,26,147
10,General Belgrano,001,0010A,0285,340,50,3,69,24,140
10,General Belgrano,001,0010A,0286,339,45,0,75,24,151
10,General Belgrano,001,0010A,0287,339,45,4,59,30,138
10,General Belgrano,001,0010A,0288,339,37,17,66,14,0
10,General Belgrano,001,0010A,0289,337,78,5,68,27,121
10,General Belgrano,001,0010A,0290,336,59,1,69,26,139
10,General Belgrano,001,0010A,0291,341,0,1,60,16,150
