codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0060,0071,0072,0165,0169,0501,0522,0529
14,El Dorado,014,0069 ,1999,353,27,1,19,1,0,2,3,4,15,136,35,23
14,El Dorado,014,0069 ,2000,351,24,4,27,3,2,2,2,5,18,109,56,22
14,El Dorado,014,0069 ,2001,351,33,5,23,4,0,1,2,8,33,124,26,25
14,El Dorado,014,0069 ,2002,352,26,3,23,1,0,0,3,11,38,122,29,10
14,El Dorado,014,0069 ,2003,352,8,5,20,0,0,2,4,8,34,96,29,12
14,El Dorado,014,0069 ,2004,351,42,3,16,3,2,0,2,9,31,113,24,24
14,El Dorado,014,0069 ,2005,349,41,0,21,7,0,5,3,5,24,111,32,19
14,El Dorado,014,0069 ,2006,350,39,6,31,3,1,5,1,9,22,97,32,13
14,El Dorado,014,0069 ,2007,350,0,0,15,0,0,5,0,8,27,140,26,23
14,El Dorado,014,0069 ,2008,351,32,10,29,5,1,5,4,8,0,117,29,26
14,El Dorado,014,0069 ,2009,351,40,0,31,0,3,2,0,4,15,122,34,26
14,El Dorado,014,0069 ,2010,354,31,7,15,5,2,3,0,8,6,156,23,17
14,El Dorado,014,0069 ,2011,353,63,2,31,2,1,2,3,18,18,117,0,7
14,El Dorado,014,0069 ,2012,353,32,1,24,3,1,1,0,6,16,131,35,23
14,El Dorado,014,0069 ,2013,352,57,3,24,2,0,1,0,0,24,140,22,0
14,El Dorado,014,0069 ,2014,352,27,4,23,2,2,1,0,6,11,13,46,20
14,El Dorado,014,0069 ,2015,352,21,2,27,2,4,4,0,4,9,126,47,25
14,El Dorado,014,0069 ,2016,354,4,8,27,2,0,4,0,14,10,147,43,17
14,El Dorado,014,0069 ,2017,353,4,3,18,3,2,1,0,7,28,121,45,15
14,El Dorado,014,0069 ,2018,350,29,5,29,3,0,3,0,2,24,132,34,16
14,El Dorado,014,0069 ,2019,350,25,0,18,5,2,1,0,19,19,134,35,11
14,El Dorado,014,0069 ,2020,353,36,3,19,2,1,1,2,17,29,121,29,18
14,El Dorado,014,0069 ,2021,355,8,3,19,5,0,0,0,7,9,142,27,14
14,El Dorado,014,0069 ,2022,354,27,1,34,1,2,0,1,14,27,132,25,22
