codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0005,0012,0014,0017,0038,0050,0056,0057,0060,0175,0187,0209,0210,0211,0212,0213,0442
22,Río Hondo                               ,022,0183 ,0639,108,0,0,0,1,0,0,0,0,1,0,0,0,10,10,35,0,0,7,4,1
22,Río Hondo                               ,022,0183 ,0642,450,4,1,0,1,0,2,0,2,0,0,1,0,53,26,145,0,5,21,6,0
22,Río Hondo                               ,022,0183 ,0643,114,0,0,0,1,0,0,0,0,0,0,0,0,10,8,50,0,1,6,3,2
22,Río Hondo                               ,022,0183A,0640,105,0,0,0,0,0,0,0,0,0,0,0,0,2,6,71,0,0,4,3,0
22,Río Hondo                               ,022,0183A,0644,151,1,0,1,2,0,0,0,1,0,0,2,0,15,13,40,2,1,8,6,0
22,Río Hondo                               ,022,0184 ,0641,247,0,0,0,0,0,0,0,0,0,0,0,0,13,27,75,1,3,10,16,0
22,Río Hondo                               ,022,0184 ,0642,247,5,1,1,2,0,0,0,0,0,0,0,0,12,20,73,0,5,16,11,2
22,Río Hondo                               ,022,0184 ,0645,450,0,0,0,3,0,8,0,4,0,1,1,0,22,40,93,0,1,36,33,3
22,Río Hondo                               ,022,0184 ,0646,161,2,1,0,0,0,0,0,0,0,0,0,0,11,12,24,0,1,18,15,0
22,Río Hondo                               ,022,0185 ,0643,450,4,0,0,0,0,1,0,0,0,2,2,2,40,40,117,0,0,18,20,0
22,Río Hondo                               ,022,0185 ,0644,128,0,0,0,0,0,0,0,0,0,1,0,0,10,22,32,0,0,4,0,1
22,Río Hondo                               ,022,0185 ,0647,450,0,0,0,0,4,0,0,0,0,0,0,0,40,40,66,0,5,14,31,0
22,Río Hondo                               ,022,0185 ,0648,270,4,1,0,0,0,0,0,1,0,0,0,0,29,18,45,0,4,23,23,3
22,Río Hondo                               ,022,0186 ,0645,340,0,0,1,4,1,0,0,0,2,0,0,0,11,40,108,0,7,4,22,0
22,Río Hondo                               ,022,0186 ,0649,384,0,1,1,0,0,0,0,0,3,0,1,1,16,28,102,1,5,8,40,0
22,Río Hondo                               ,022,0187 ,0646,187,0,0,0,0,0,1,0,3,0,0,0,0,3,0,54,0,1,4,26,0
22,Río Hondo                               ,022,0187 ,0650,243,1,0,1,3,0,1,0,0,2,2,0,0,3,7,59,0,3,9,38,1
22,Río Hondo                               ,022,0187A,0647,362,16,0,2,0,1,1,0,1,0,0,1,0,7,28,95,2,0,13,36,5
22,Río Hondo                               ,022,0187A,0651,410,7,0,0,1,1,0,0,2,1,2,0,0,16,24,107,0,0,11,19,0
22,Río Hondo                               ,022,0188 ,0648,300,0,0,1,1,0,1,0,2,0,1,1,0,3,2,99,0,0,14,20,2
22,Río Hondo                               ,022,0188 ,0652,367,9,0,1,0,2,0,0,2,1,2,0,0,12,7,109,0,6,11,39,2
22,Río Hondo                               ,022,0189 ,0649,450,6,2,0,0,0,1,0,1,0,0,0,0,8,20,163,0,3,20,18,0
22,Río Hondo                               ,022,0189 ,0650,99,0,1,0,0,0,0,0,0,0,0,0,0,2,5,30,1,0,10,0,0
22,Río Hondo                               ,022,0189 ,0653,450,0,0,0,8,3,0,0,1,0,0,2,0,13,18,155,2,4,34,17,2
22,Río Hondo                               ,022,0189 ,0654,137,0,0,1,0,0,0,0,0,1,0,1,0,2,12,40,0,0,7,2,0
22,Río Hondo                               ,022,0190 ,0651,450,5,1,1,4,0,0,0,1,0,0,1,0,0,55,89,0,3,12,39,2
22,Río Hondo                               ,022,0190 ,0652,244,0,0,0,1,0,0,0,0,0,0,1,0,0,17,61,0,1,13,19,2
22,Río Hondo                               ,022,0190 ,0653,245,1,1,1,0,0,0,0,2,1,1,1,0,16,24,57,0,2,10,18,2
22,Río Hondo                               ,022,0190 ,0655,450,12,2,2,1,0,0,0,3,0,1,0,0,43,42,103,0,7,6,26,4
22,Río Hondo                               ,022,0190 ,0656,450,0,0,1,1,1,0,0,1,0,0,1,0,31,46,79,0,5,14,52,4
22,Río Hondo                               ,022,0190 ,0657,244,2,0,0,0,0,0,0,0,0,1,0,0,11,25,39,0,2,1,21,0
22,Río Hondo                               ,022,0190A,0654,233,0,0,2,1,2,0,0,0,0,0,1,0,14,22,57,1,1,0,17,1
22,Río Hondo                               ,022,0190A,0658,274,0,0,2,3,1,1,0,0,0,1,0,0,11,14,81,1,3,13,19,0
22,Río Hondo                               ,022,0191 ,0655,450,3,1,1,2,0,2,0,0,1,0,0,0,36,52,110,0,2,20,26,0
22,Río Hondo                               ,022,0191 ,0656,106,0,0,2,1,0,1,0,0,0,0,1,0,8,8,27,0,0,5,6,0
22,Río Hondo                               ,022,0191 ,0659,450,12,1,0,1,1,0,0,1,1,3,1,1,45,53,76,0,3,20,21,0
22,Río Hondo                               ,022,0191 ,0660,189,0,0,0,1,0,0,0,1,0,0,0,0,22,26,46,2,0,12,5,0
22,Río Hondo                               ,022,0192 ,0657,410,0,0,0,2,0,0,0,2,0,1,0,0,53,45,101,1,4,1,25,4
22,Río Hondo                               ,022,0192 ,0661,450,0,0,0,0,0,1,1,5,0,0,0,0,0,45,75,0,2,7,38,0
22,Río Hondo                               ,022,0192 ,0662,94,0,0,0,2,0,0,0,0,0,0,0,0,8,11,20,0,0,4,6,2
22,Río Hondo                               ,022,0193 ,0658,450,0,0,5,4,1,0,0,0,2,2,0,0,0,20,119,2,2,51,25,5
22,Río Hondo                               ,022,0193 ,0659,450,0,0,4,4,0,0,0,0,3,0,1,1,34,32,111,2,11,53,41,3
22,Río Hondo                               ,022,0193 ,0660,450,0,0,6,7,0,1,0,1,7,2,2,0,14,45,108,3,6,62,14,0
22,Río Hondo                               ,022,0193 ,0661,450,0,0,0,0,0,0,0,3,9,6,0,0,9,0,119,0,0,63,21,0
22,Río Hondo                               ,022,0193 ,0662,450,3,7,4,4,0,0,0,0,8,2,1,0,22,49,125,4,7,38,16,5
22,Río Hondo                               ,022,0193 ,0663,900,9,2,8,6,0,8,0,4,14,16,4,0,42,70,228,4,24,110,72,16
22,Río Hondo                               ,022,0193 ,0664,900,3,2,12,18,4,4,0,2,8,8,2,2,54,64,212,6,14,114,80,10
22,Río Hondo                               ,022,0193 ,0665,900,12,0,20,18,4,4,0,2,18,8,0,0,38,72,208,6,16,120,74,10
22,Río Hondo                               ,022,0193 ,0666,900,0,0,12,20,2,4,0,2,10,14,0,0,28,58,220,2,22,134,34,14
22,Río Hondo                               ,022,0193 ,0667,900,0,0,14,12,0,0,0,2,14,8,22,0,40,0,210,2,16,102,32,6
22,Río Hondo                               ,022,0193 ,0668,900,0,2,18,20,0,6,0,4,8,10,2,6,42,72,202,2,114,114,42,16
22,Río Hondo                               ,022,0193 ,0669,900,5,6,14,8,2,6,0,2,0,8,0,2,46,82,274,4,28,116,36,6
22,Río Hondo                               ,022,0193 ,0670,900,42,6,8,14,0,2,0,6,8,10,4,0,44,70,244,8,14,120,46,6
22,Río Hondo                               ,022,0193 ,0671,900,59,4,26,14,4,6,0,4,12,8,6,2,54,50,232,10,14,128,38,8
22,Río Hondo                               ,022,0193 ,0672,900,0,0,14,30,4,4,0,4,12,16,4,0,28,76,222,4,24,116,36,22
22,Río Hondo                               ,022,0193 ,0673,900,3,1,10,14,2,4,0,0,12,12,4,0,44,100,236,6,18,154,28,12
22,Río Hondo                               ,022,0193 ,0674,900,4,6,10,36,4,4,0,2,0,10,2,2,40,82,226,8,16,100,28,16
22,Río Hondo                               ,022,0193 ,0675,900,6,8,12,16,2,2,0,0,8,10,0,0,44,80,242,8,16,154,34,18
22,Río Hondo                               ,022,0193 ,0676,900,10,13,10,24,2,6,0,6,12,10,8,2,36,70,220,8,10,132,34,6
22,Río Hondo                               ,022,0193 ,0677,900,4,3,14,22,2,0,0,6,4,20,2,2,36,70,218,12,20,132,44,14
22,Río Hondo                               ,022,0193 ,0678,900,4,3,12,20,2,4,0,2,14,8,2,0,58,94,242,8,14,108,50,14
22,Río Hondo                               ,022,0193 ,0679,900,4,0,18,0,0,6,0,0,44,14,0,2,38,68,260,10,4,110,56,14
22,Río Hondo                               ,022,0193 ,0680,900,0,0,16,12,4,6,0,8,14,16,0,2,32,76,254,10,12,362,62,20
22,Río Hondo                               ,022,0193 ,0681,900,0,8,12,12,0,2,0,6,12,16,0,2,36,72,286,4,16,128,50,8
22,Río Hondo                               ,022,0193 ,0682,900,3,5,16,14,4,4,0,4,16,14,2,2,56,80,222,2,16,114,64,12
22,Río Hondo                               ,022,0193 ,0683,900,7,13,10,12,4,2,0,2,6,6,2,2,58,80,194,4,20,96,66,14
22,Río Hondo                               ,022,0193 ,0684,731,21,0,12,6,0,0,0,0,0,6,2,0,26,58,248,8,8,74,62,12
22,Río Hondo                               ,022,0193 ,0685,450,0,0,5,6,2,2,0,2,5,3,1,0,16,38,89,2,11,42,11,8
22,Río Hondo                               ,022,0193 ,0686,450,5,6,8,3,1,1,0,1,10,5,0,0,24,45,82,0,5,52,23,2
22,Río Hondo                               ,022,0193 ,0687,450,9,1,8,1,1,3,0,0,4,4,1,1,36,33,99,1,8,42,37,7
22,Río Hondo                               ,022,0193 ,0688,450,8,4,6,5,0,0,0,0,2,4,0,0,33,32,100,3,5,34,37,2
22,Río Hondo                               ,022,0193 ,0689,215,2,0,5,5,0,1,0,4,2,0,0,0,8,20,45,2,2,28,5,1
22,Silipica                                ,023,0194 ,0685,363,8,0,0,0,1,0,0,0,2,1,0,1,1,14,143,0,9,7,18,0
22,Silipica                                ,023,0194 ,0690,236,8,1,0,0,0,1,0,0,1,1,1,0,4,7,94,0,5,2,17,3
22,Silipica                                ,023,0194 ,0691,237,0,0,0,3,0,1,0,1,0,2,1,1,2,11,77,0,6,4,7,0
22,Silipica                                ,023,0195 ,0686,450,5,0,2,4,0,0,0,0,0,0,0,0,5,29,179,3,14,6,58,1
22,Silipica                                ,023,0195 ,0687,450,11,2,2,3,0,0,0,0,1,0,0,0,3,25,204,1,21,5,37,1
22,Silipica                                ,023,0195 ,0688,329,2,8,1,6,0,0,0,2,1,1,0,0,0,19,127,2,22,5,32,0
22,Silipica                                ,023,0195 ,0692,450,0,0,3,1,0,1,0,0,2,0,0,0,7,28,157,3,8,7,39,0
22,Silipica                                ,023,0195 ,0693,450,3,15,1,0,0,0,0,1,1,2,0,0,0,40,132,0,14,4,37,1
22,Silipica                                ,023,0195 ,0694,450,0,0,3,0,3,1,0,2,4,1,1,0,12,24,182,2,8,7,28,0
22,Silipica                                ,023,0195 ,0695,105,0,0,0,0,0,1,0,0,1,0,0,0,1,9,39,0,2,1,4,0
22,Silipica                                ,023,0196 ,0689,450,0,0,0,1,0,0,0,0,2,0,0,0,4,13,227,1,11,3,20,0
22,Silipica                                ,023,0196 ,0690,292,2,0,1,0,0,0,0,2,0,0,0,0,0,13,161,0,14,2,17,0
22,Silipica                                ,023,0196 ,0696,450,9,0,2,3,0,0,0,0,3,0,0,0,5,22,176,1,5,4,22,0
22,Silipica                                ,023,0196 ,0697,414,8,0,0,3,1,0,0,1,2,1,1,0,3,13,196,1,11,5,19,0
22,Silipica                                ,023,0197 ,0691,171,4,0,1,0,0,0,0,1,1,0,1,0,1,3,74,0,1,5,18,0
22,Silipica                                ,023,0197 ,0698,195,7,0,0,0,1,0,0,0,2,0,0,0,4,9,77,0,3,0,17,0
22,San Martín                              ,024,0198 ,0692,450,3,1,0,0,0,0,0,0,2,0,0,0,6,16,151,3,38,5,66,0
22,San Martín                              ,024,0198 ,0693,143,0,0,0,0,0,0,0,0,1,0,0,0,3,3,53,1,16,3,23,0
22,San Martín                              ,024,0198 ,0699,450,6,2,0,2,0,4,0,0,2,0,0,0,8,5,106,2,25,3,66,1
22,San Martín                              ,024,0198 ,0700,289,1,0,0,0,0,0,0,2,0,0,0,0,2,7,78,3,29,1,44,0
22,San Martín                              ,024,0199 ,0694,169,0,0,0,3,0,0,0,0,0,0,0,0,6,2,72,0,4,1,11,0
22,San Martín                              ,024,0199 ,0701,200,3,0,0,0,0,0,0,0,0,0,0,0,8,1,81,0,5,5,6,0
22,San Martín                              ,024,0200 ,0695,450,2,0,0,1,0,0,0,2,0,0,0,0,7,33,180,0,2,5,14,0
22,San Martín                              ,024,0200 ,0696,195,0,0,0,0,0,0,0,0,0,0,0,0,1,3,96,0,1,1,6,0
22,San Martín                              ,024,0200 ,0702,450,4,0,3,0,0,0,0,0,0,0,0,0,13,22,116,2,2,11,15,2
22,San Martín                              ,024,0200 ,0703,248,2,0,3,0,0,1,0,0,0,0,1,0,10,11,74,0,3,4,6,0
22,San Martín                              ,024,0201 ,0697,450,0,0,0,0,2,0,0,0,0,2,0,0,15,20,190,3,20,7,19,0
22,San Martín                              ,024,0201 ,0698,251,0,0,0,1,0,1,0,1,1,2,2,0,1,0,99,0,1,8,2,0
22,San Martín                              ,024,0201 ,0699,251,0,0,0,0,0,0,0,0,1,0,0,0,8,9,125,1,0,2,14,1
22,San Martín                              ,024,0201 ,0704,450,0,0,1,0,0,1,0,0,4,0,0,1,18,10,174,6,5,26,11,1
22,San Martín                              ,024,0201 ,0705,450,7,3,2,0,0,3,0,0,1,3,1,0,11,13,143,2,5,9,19,0
22,San Martín                              ,024,0201 ,0706,96,2,1,1,0,0,0,0,0,0,3,0,0,3,2,39,1,1,1,4,0
22,San Martín                              ,024,0202 ,0700,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,1,0,4,0
22,San Martín                              ,024,0202 ,0707,125,2,0,0,0,0,0,0,0,0,0,1,0,0,3,53,0,1,0,5,1
22,San Martín                              ,024,0203 ,0701,53,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,0,2,0,10,0
22,San Martín                              ,024,0203 ,0708,74,1,0,0,0,0,0,0,0,0,1,0,0,3,1,12,0,0,0,11,0
22,San Martín                              ,024,0204 ,0702,169,0,0,0,1,0,0,0,1,1,0,0,0,2,12,86,0,4,3,1,1
22,San Martín                              ,024,0204 ,0709,220,5,1,1,0,0,0,0,0,0,1,1,0,3,9,85,0,0,2,13,0
22,San Martín                              ,024,0205 ,0703,210,1,0,1,4,0,0,0,0,1,0,1,0,2,7,64,0,3,8,29,0
22,San Martín                              ,024,0205 ,0710,286,0,0,0,0,0,0,0,0,0,0,0,0,6,6,66,0,3,7,0,4
22,San Martín                              ,024,0206 ,0704,132,0,0,0,0,0,1,0,0,0,0,0,1,0,6,26,0,6,4,17,0
22,San Martín                              ,024,0206 ,0711,162,1,0,0,0,0,0,0,0,0,0,0,0,8,1,30,0,1,6,28,0
22,Salavina                                ,025,0207 ,0705,450,0,0,0,0,2,1,0,0,2,0,0,0,6,26,135,0,0,0,59,2
22,Salavina                                ,025,0207 ,0706,101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,1,0,0,0
22,Salavina                                ,025,0207 ,0712,450,0,0,2,2,1,2,0,2,3,3,1,4,12,24,107,2,3,7,44,0
22,Salavina                                ,025,0207 ,0713,304,0,0,2,0,0,0,0,2,0,1,1,1,5,16,82,2,1,1,30,0
22,Salavina                                ,025,0208 ,0707,131,1,1,0,0,0,0,0,0,0,0,0,0,2,5,50,0,0,5,14,0
22,Salavina                                ,025,0208 ,0714,166,1,0,0,0,0,0,0,1,0,0,0,0,1,2,63,0,0,1,22,0
22,Salavina                                ,025,0209 ,0708,214,1,0,1,0,1,0,0,1,0,0,0,0,3,7,86,0,2,1,9,0
22,Salavina                                ,025,0209 ,0715,279,5,0,0,1,0,0,0,0,0,1,0,0,5,10,115,0,1,1,17,1
22,Salavina                                ,025,0210 ,0709,313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Salavina                                ,025,0210 ,0716,228,2,0,1,1,0,1,0,0,0,1,0,0,2,20,28,0,5,1,41,0
22,Salavina                                ,025,0210 ,0717,229,1,0,0,1,0,1,0,0,0,0,0,0,0,18,32,0,2,0,37,0
22,Salavina                                ,025,0211 ,0710,56,0,0,0,0,0,0,0,1,0,0,1,0,2,8,19,0,2,0,6,0
22,Salavina                                ,025,0211 ,0718,73,1,0,0,0,0,0,0,1,0,0,0,1,0,0,27,1,2,2,5,0
22,Salavina                                ,025,0212 ,0711,247,0,0,0,0,0,1,0,0,0,0,0,0,0,26,33,0,3,6,11,0
22,Salavina                                ,025,0212 ,0719,386,0,0,1,1,3,0,0,0,0,0,0,0,1,38,64,2,0,1,27,0
22,Salavina                                ,025,0213 ,0712,450,4,0,2,3,0,0,0,0,3,0,0,0,6,118,131,1,4,1,24,0
22,Salavina                                ,025,0213 ,0713,450,3,0,1,0,0,0,0,1,4,2,0,0,6,107,156,0,9,5,19,2
22,Salavina                                ,025,0213 ,0714,218,1,1,2,0,0,0,0,0,0,0,0,0,4,49,75,0,1,3,6,0
22,Salavina                                ,025,0213 ,0720,450,21,1,3,0,0,2,0,1,2,1,1,0,7,86,101,4,4,2,30,0
22,Salavina                                ,025,0213 ,0721,450,9,3,1,7,0,0,0,0,1,0,0,1,5,117,104,2,9,3,19,3
22,Salavina                                ,025,0213 ,0722,423,5,1,2,1,0,1,0,0,1,1,0,0,7,113,106,2,7,0,13,3
22,Salavina                                ,025,0214 ,0715,284,0,0,1,0,0,0,0,0,1,0,0,0,19,1,38,0,1,0,68,0
22,Salavina                                ,025,0214 ,0723,372,0,0,0,1,0,2,0,0,0,0,0,0,27,4,59,0,1,1,93,2
22,Salavina                                ,025,0215 ,0716,325,0,0,0,0,0,0,0,0,0,0,0,0,2,18,154,0,1,2,35,0
22,Salavina                                ,025,0215 ,0724,412,1,1,0,0,0,1,0,0,0,0,0,0,10,26,172,0,1,3,47,0
22,Salavina                                ,025,0215A,0717,160,0,0,0,0,1,0,0,0,0,0,0,0,5,6,33,1,1,1,16,0
22,Salavina                                ,025,0215A,0725,190,0,0,0,0,0,0,0,0,0,0,0,1,4,12,44,0,1,3,22,0
22,Sarmiento                               ,026,0216 ,0718,61,0,0,0,0,0,1,0,0,0,0,0,0,2,1,21,1,0,0,3,0
22,Sarmiento                               ,026,0216 ,0726,89,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,2,2,11,0
22,Sarmiento                               ,026,0217 ,0719,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,2,0
22,Sarmiento                               ,026,0217 ,0727,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,2,0
22,Sarmiento                               ,026,0218 ,0720,86,3,1,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,18,0
22,Sarmiento                               ,026,0218 ,0728,93,0,0,0,0,0,2,0,0,0,0,0,0,2,0,28,0,0,0,29,0
22,Sarmiento                               ,026,0219 ,0721,450,0,0,0,2,0,0,0,0,0,0,1,0,23,17,170,0,3,17,48,0
22,Sarmiento                               ,026,0219 ,0722,245,0,0,0,0,0,0,0,1,0,0,0,2,15,4,73,0,3,17,28,1
22,Sarmiento                               ,026,0219 ,0723,246,0,0,0,5,0,0,0,0,0,1,0,0,8,4,76,1,3,6,37,0
22,Sarmiento                               ,026,0219 ,0729,450,0,0,2,2,3,0,0,4,1,3,3,0,12,15,114,2,6,9,45,0
22,Sarmiento                               ,026,0219 ,0730,450,0,0,0,3,0,0,0,1,0,3,1,0,12,19,129,3,12,7,49,0
22,Sarmiento                               ,026,0219 ,0731,270,0,0,0,4,1,0,0,1,2,1,1,0,17,18,68,0,2,1,26,0
22,Sarmiento                               ,026,0220 ,0732,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,Taboada                                 ,027,0221 ,0725,450,0,1,5,0,0,0,0,3,15,0,0,0,19,15,183,5,11,6,11,5
22,Taboada                                 ,027,0221 ,0726,450,2,3,9,6,1,1,0,1,9,0,0,3,18,11,195,1,5,15,3,3
22,Taboada                                 ,027,0221 ,0727,450,0,0,5,3,0,0,0,1,7,1,1,0,8,8,197,2,16,14,11,2
22,Taboada                                 ,027,0221 ,0728,450,0,0,3,10,0,2,0,0,2,1,0,0,22,12,207,4,8,6,8,4
22,Taboada                                 ,027,0221 ,0729,293,2,0,7,2,2,0,0,0,4,1,0,0,13,12,125,0,6,10,3,10
22,Taboada                                 ,027,0221 ,0733,450,5,1,10,8,0,4,0,2,11,2,0,0,18,18,144,3,7,13,14,0
22,Taboada                                 ,027,0221 ,0734,450,6,0,4,6,3,0,0,3,6,3,0,1,25,10,158,0,11,13,23,3
22,Taboada                                 ,027,0221 ,0735,450,6,2,8,5,0,3,0,0,0,1,3,0,18,13,153,2,7,7,3,1
22,Taboada                                 ,027,0221 ,0736,450,8,0,3,9,5,1,0,1,2,1,0,0,30,25,156,5,8,16,12,5
22,Taboada                                 ,027,0221 ,0737,450,0,0,11,15,1,0,0,0,4,2,1,0,12,9,158,4,8,20,7,4
22,Taboada                                 ,027,0221 ,0738,314,3,1,5,1,0,0,0,2,3,2,0,0,17,5,103,3,10,10,12,10
22,Taboada                                 ,027,0222 ,0730,388,16,2,3,5,0,1,0,2,3,4,1,0,20,7,199,2,4,4,5,4
22,Taboada                                 ,027,0222 ,0739,450,7,2,5,8,4,0,0,0,4,4,1,0,58,6,187,6,6,5,4,0
22,Taboada                                 ,027,0222 ,0740,82,0,0,3,2,0,1,0,0,0,1,0,0,8,3,30,0,1,0,1,0
22,Taboada                                 ,027,0223 ,0731,428,2,0,6,5,1,0,0,2,4,1,2,2,1,19,183,0,3,9,13,5
22,Taboada                                 ,027,0223 ,0741,450,28,0,3,0,1,0,0,0,0,1,0,0,0,4,317,0,0,2,0,3
22,Taboada                                 ,027,0223 ,0742,134,1,0,0,0,0,0,0,1,4,0,0,0,1,5,45,1,2,2,1,5
22,Taboada                                 ,027,0224 ,0732,450,4,2,5,0,2,0,0,0,13,1,3,0,27,13,142,2,19,29,27,2
22,Taboada                                 ,027,0224 ,0733,450,15,15,8,13,0,1,0,1,5,2,1,3,16,29,121,2,22,28,26,4
22,Taboada                                 ,027,0224 ,0734,450,24,2,7,11,0,0,0,0,12,3,2,1,26,31,99,1,15,30,35,3
22,Taboada                                 ,027,0224 ,0735,450,1,3,3,4,0,0,0,0,6,0,0,3,24,23,133,3,26,15,40,3
22,Taboada                                 ,027,0224 ,0736,450,25,0,6,6,0,0,0,0,7,2,0,0,24,35,137,2,12,27,37,1
22,Taboada                                 ,027,0224 ,0737,450,6,1,4,10,0,2,0,1,17,2,0,1,12,19,128,0,22,28,26,2
22,Taboada                                 ,027,0224 ,0738,450,21,0,6,10,1,0,0,0,0,0,0,0,27,22,126,2,22,18,42,7
22,Taboada                                 ,027,0224 ,0739,450,9,4,2,8,1,4,0,3,8,0,0,2,16,25,143,0,22,33,17,4
22,Taboada                                 ,027,0224 ,0740,450,0,0,2,12,0,1,0,2,0,0,2,1,15,25,141,1,19,26,40,3
22,Taboada                                 ,027,0224 ,0741,450,31,2,6,8,0,0,0,1,12,0,0,1,19,23,144,4,22,22,26,3
22,Taboada                                 ,027,0224 ,0742,450,9,6,3,11,1,2,0,0,7,2,2,1,21,29,124,3,25,18,33,4
22,Taboada                                 ,027,0224 ,0743,900,37,4,8,12,0,4,0,0,18,0,8,6,38,30,282,8,28,64,80,8
22,Taboada                                 ,027,0224 ,0744,900,0,5,8,22,8,2,0,6,16,4,2,2,64,64,254,2,44,50,70,10
22,Taboada                                 ,027,0224 ,0745,900,44,1,4,26,0,4,0,2,12,4,8,2,46,76,246,6,32,32,62,26
22,Taboada                                 ,027,0224 ,0746,900,6,0,6,24,6,20,2,6,26,2,0,0,38,38,266,10,44,60,86,6
22,Taboada                                 ,027,0224 ,0747,900,15,0,8,20,6,2,0,6,30,6,4,0,68,54,260,4,42,62,72,22
22,Taboada                                 ,027,0224 ,0748,900,15,1,20,6,4,2,0,0,32,0,4,6,46,60,218,2,32,64,72,18
22,Taboada                                 ,027,0224 ,0749,884,27,0,18,24,4,4,0,2,8,0,4,0,36,38,266,10,34,50,82,42
22,Taboada                                 ,027,0224 ,0750,450,14,2,4,7,1,1,0,1,3,2,1,0,18,21,125,1,11,20,34,3
22,Taboada                                 ,027,0224 ,0751,450,39,0,11,5,1,1,0,0,6,1,3,0,27,17,103,2,25,19,30,1
22,Taboada                                 ,027,0224 ,0752,450,0,0,4,4,1,1,0,0,7,3,2,0,27,23,123,4,5,16,32,5
22,Taboada                                 ,027,0224 ,0753,450,0,0,7,6,0,0,0,0,7,2,1,0,29,22,94,1,24,7,40,12
22,Taboada                                 ,027,0224 ,0754,450,0,0,0,16,1,3,0,1,0,1,0,4,17,17,101,2,25,24,24,4
22,Taboada                                 ,027,0224 ,0755,450,0,0,2,0,4,0,0,2,0,6,2,0,17,18,92,1,24,24,39,8
22,Taboada                                 ,027,0224 ,0756,450,0,0,5,8,1,0,0,0,0,0,0,0,32,18,117,5,10,36,25,5
22,Taboada                                 ,027,0224 ,0757,450,26,0,2,6,1,1,0,2,9,0,1,0,20,20,89,5,13,23,37,5
22,Taboada                                 ,027,0224 ,0758,450,12,0,2,13,0,1,0,2,3,1,2,0,24,17,101,1,22,25,41,2
22,Taboada                                 ,027,0224 ,0759,450,4,3,1,0,0,2,0,0,20,6,2,0,22,19,107,1,8,33,52,4
22,Taboada                                 ,027,0224 ,0760,238,5,0,0,1,2,0,0,0,4,1,0,1,11,12,69,0,6,9,15,0
22,Taboada                                 ,027,0224 ,0761,238,0,1,3,0,0,0,0,0,14,0,0,0,13,6,57,4,16,12,13,2
22,Taboada                                 ,027,0224A,0750,118,0,0,0,1,0,0,0,0,1,1,0,0,8,2,28,0,2,4,4,0
22,Taboada                                 ,027,0224A,0762,166,6,0,0,3,0,0,0,1,0,0,0,2,2,7,48,1,4,5,8,1
22,Taboada                                 ,027,0225 ,0751,287,0,0,1,3,2,0,0,0,10,3,0,0,10,8,121,4,5,4,12,1
22,Taboada                                 ,027,0225 ,0763,406,4,0,0,0,0,0,0,0,5,4,2,0,10,12,174,3,5,14,0,0
22,Taboada                                 ,027,0226 ,0752,450,4,0,4,8,3,4,0,3,0,0,1,3,29,0,155,1,5,32,30,0
22,Taboada                                 ,027,0226 ,0753,234,0,0,0,4,0,1,0,1,2,0,0,0,17,5,78,1,3,5,30,0
22,Taboada                                 ,027,0226 ,0764,450,8,0,2,2,0,0,0,2,6,6,0,0,35,20,102,3,2,25,39,0
22,Taboada                                 ,027,0226 ,0765,432,16,0,2,3,0,0,0,1,9,3,2,1,24,11,102,2,9,24,62,2
