codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0041,0047,0050,0111,0219,0269,0270,0271,0272
14,Capital                                 ,001,0004 ,0111,450,30,16,7,3,3,12,4,83,91,34,46,2
14,Capital                                 ,001,0004 ,0112,450,8,28,5,3,3,9,5,79,135,32,46,1
14,Capital                                 ,001,0004 ,0113,450,25,7,8,6,2,8,4,67,118,45,48,2
14,Capital                                 ,001,0004 ,0114,450,39,5,3,3,3,9,1,90,115,36,43,3
14,Capital                                 ,001,0004 ,0115,450,9,6,4,4,0,3,4,93,116,40,38,2
14,Capital                                 ,001,0004 ,0116,450,37,5,5,7,5,7,2,80,121,42,31,8
14,Capital                                 ,001,0004 ,0117,450,32,3,4,4,5,9,2,80,113,49,42,4
14,Capital                                 ,001,0004 ,0118,450,6,6,6,5,6,6,2,92,121,28,41,1
14,Capital                                 ,001,0004 ,0119,450,29,0,7,10,5,9,3,78,109,46,30,3
14,Capital                                 ,001,0004 ,0120,450,38,5,9,6,1,8,3,82,106,31,38,9
14,Capital                                 ,001,0004 ,0121,450,24,12,5,2,5,12,4,80,129,27,51,4
14,Capital                                 ,001,0004 ,0122,450,0,0,5,5,4,7,2,96,109,41,37,6
14,Capital                                 ,001,0004 ,0123,450,0,9,6,1,3,5,0,79,127,31,50,0
14,Capital                                 ,001,0004 ,0124,450,0,0,3,5,4,7,7,96,96,37,49,1
14,Capital                                 ,001,0004 ,0125,450,8,10,9,8,5,12,4,105,91,26,42,3
14,Capital                                 ,001,0004 ,0126,450,7,42,5,1,1,5,7,83,123,39,37,0
14,Capital                                 ,001,0004 ,0127,450,23,3,4,8,3,12,2,108,120,25,38,3
14,Capital                                 ,001,0004 ,0128,450,40,2,7,7,2,21,3,94,97,28,55,3
14,Capital                                 ,001,0004 ,0129,450,1,14,3,2,2,12,2,102,103,26,50,2
14,Capital                                 ,001,0004 ,0130,450,41,9,15,4,2,11,1,101,103,28,36,4
14,Capital                                 ,001,0004 ,0131,450,3,5,4,4,3,10,0,83,132,29,41,1
14,Capital                                 ,001,0004 ,0132,450,9,6,5,3,3,9,2,106,104,40,49,2
14,Capital                                 ,001,0004 ,0133,450,26,7,6,2,6,12,2,67,123,37,52,3
14,Capital                                 ,001,0004 ,0134,450,32,8,8,3,5,6,7,90,132,23,33,4
14,Capital                                 ,001,0004 ,0135,450,5,5,2,6,5,12,3,106,103,38,38,1
14,Capital                                 ,001,0004 ,0136,450,33,13,8,6,4,11,2,77,105,28,50,5
14,Capital                                 ,001,0004 ,0137,450,8,6,3,7,6,13,0,82,113,35,44,3
14,Capital                                 ,001,0004 ,0138,450,40,4,6,5,9,5,2,104,108,22,40,2
14,Capital                                 ,001,0004 ,0139,450,2,5,5,9,3,9,1,98,116,31,35,6
14,Capital                                 ,001,0004 ,0140,450,32,3,6,6,10,12,3,88,108,37,52,2
14,Capital                                 ,001,0004 ,0141,402,18,14,8,3,4,12,6,70,96,43,45,1
14,Capital                                 ,001,0004 ,0817,450,25,10,3,8,4,11,5,110,100,23,40,0
14,Capital                                 ,001,0004 ,0818,450,5,8,2,4,4,3,4,81,102,36,54,3
14,Capital                                 ,001,0004 ,0819,450,3,3,4,5,4,8,4,82,113,25,57,1
14,Capital                                 ,001,0004 ,0820,450,0,0,9,3,1,7,7,80,91,30,40,1
14,Capital                                 ,001,0004 ,0821,450,45,4,6,4,2,6,1,76,101,34,42,8
14,Capital                                 ,001,0004 ,0822,450,13,27,2,6,2,7,3,75,116,19,37,4
14,Capital                                 ,001,0004 ,0823,450,30,11,7,4,3,6,4,89,101,31,46,6
14,Capital                                 ,001,0004 ,0824,450,33,6,2,2,7,11,1,85,93,26,46,4
14,Capital                                 ,001,0004 ,0825,450,6,19,1,5,6,2,2,86,89,37,34,1
14,Capital                                 ,001,0004 ,0826,450,30,10,7,6,3,11,2,74,94,35,46,4
14,Capital                                 ,001,0004 ,0827,450,4,6,5,2,3,10,5,93,89,33,32,4
14,Capital                                 ,001,0004 ,0828,450,33,7,1,4,2,10,5,102,81,36,39,4
14,Capital                                 ,001,0004 ,0829,450,24,5,7,6,4,16,4,76,113,26,46,1
14,Capital                                 ,001,0004 ,0830,450,32,9,0,5,3,9,5,74,106,33,43,2
14,Capital                                 ,001,0004 ,0831,450,7,11,2,3,3,7,0,73,101,25,36,5
14,Capital                                 ,001,0004 ,0832,450,42,6,2,3,6,13,3,76,93,31,37,4
14,Capital                                 ,001,0004 ,0833,450,7,6,6,9,0,8,3,88,105,28,29,4
14,Capital                                 ,001,0004 ,0834,450,2,3,10,10,8,13,3,90,75,33,43,4
14,Capital                                 ,001,0004 ,0835,450,29,4,3,5,8,12,4,80,118,22,35,5
14,Capital                                 ,001,0004 ,0836,450,29,8,3,1,3,13,4,81,100,26,38,2
14,Capital                                 ,001,0004 ,0837,450,26,7,8,5,1,9,3,71,89,30,50,3
14,Capital                                 ,001,0004 ,0838,450,26,14,5,2,5,4,4,83,105,22,39,1
14,Capital                                 ,001,0004 ,0839,450,9,4,5,5,0,13,5,106,85,28,39,4
14,Capital                                 ,001,0004 ,0840,450,25,4,1,5,5,8,3,95,86,31,40,3
14,Capital                                 ,001,0004 ,0841,450,34,7,1,3,0,6,4,98,112,27,38,3
14,Capital                                 ,001,0004 ,0842,450,25,9,5,4,4,11,4,72,111,25,40,2
14,Capital                                 ,001,0004 ,0843,450,31,13,4,5,2,8,7,85,99,35,43,2
14,Capital                                 ,001,0004 ,0844,450,22,16,1,5,4,8,1,66,96,49,46,2
14,Capital                                 ,001,0004 ,0845,450,38,1,3,0,1,5,4,81,120,26,25,1
14,Capital                                 ,001,0004 ,0846,450,5,15,10,5,1,14,2,94,99,29,30,5
14,Capital                                 ,001,0004 ,0847,450,32,7,1,3,9,4,4,73,110,31,50,1
14,Capital                                 ,001,0004 ,0848,450,38,1,3,2,1,7,4,90,77,36,57,3
14,Capital                                 ,001,0004 ,0849,450,35,4,5,10,0,5,5,86,90,42,38,5
14,Capital                                 ,001,0004 ,0850,450,8,3,6,2,6,7,4,86,100,30,31,2
14,Capital                                 ,001,0004 ,0851,450,36,7,7,1,6,13,7,88,97,17,52,7
14,Capital                                 ,001,0004 ,0852,450,26,0,4,4,2,7,2,83,110,40,32,8
14,Capital                                 ,001,0004 ,0853,450,33,8,3,4,5,5,3,82,108,29,34,0
14,Capital                                 ,001,0004 ,0854,450,37,4,2,3,3,8,5,83,91,43,33,2
14,Capital                                 ,001,0004 ,0855,450,36,2,6,6,1,8,9,80,112,38,39,2
14,Capital                                 ,001,0004 ,0856,450,26,8,4,5,6,8,6,82,114,29,37,3
14,Capital                                 ,001,0004 ,0857,450,37,4,7,6,4,6,3,82,108,26,38,3
14,Capital                                 ,001,0004 ,0858,450,4,13,9,4,3,2,3,99,95,22,36,4
14,Capital                                 ,001,0004 ,0859,450,35,6,7,3,4,12,1,84,99,26,38,3
14,Capital                                 ,001,0004 ,0860,450,19,5,4,2,2,8,3,0,101,27,54,1
14,Capital                                 ,001,0004 ,0861,450,33,8,4,3,3,9,5,62,102,36,56,3
14,Capital                                 ,001,0004 ,0862,450,19,8,1,6,6,11,4,76,82,40,47,1
14,Capital                                 ,001,0004 ,0863,450,39,10,4,7,0,8,6,73,100,31,29,6
14,Capital                                 ,001,0004 ,0864,450,41,2,1,4,3,6,2,109,104,19,32,2
14,Capital                                 ,001,0004 ,0865,450,33,14,4,2,3,10,2,69,101,35,49,2
14,Capital                                 ,001,0004 ,0866,450,25,5,1,9,6,8,6,100,107,38,42,4
14,Capital                                 ,001,0004 ,0867,450,29,5,5,2,3,9,2,91,84,26,45,5
14,Capital                                 ,001,0004 ,0868,450,28,9,7,5,6,6,4,97,91,31,36,5
14,Capital                                 ,001,0004 ,0869,450,39,8,4,3,3,16,5,52,97,30,55,3
14,Capital                                 ,001,0004 ,0870,208,15,3,7,2,3,6,1,28,42,18,23,1
14,Capital                                 ,001,0004A,0142,450,61,10,12,0,1,11,2,108,102,36,28,3
14,Capital                                 ,001,0004A,0143,450,36,8,9,9,3,5,2,72,149,32,31,4
14,Capital                                 ,001,0004A,0144,450,0,0,4,3,4,6,4,110,104,20,38,1
14,Capital                                 ,001,0004A,0145,450,34,8,12,2,2,6,2,113,106,25,45,4
14,Capital                                 ,001,0004A,0146,450,35,13,13,5,2,8,4,89,123,24,37,3
14,Capital                                 ,001,0004A,0147,450,39,4,6,5,3,13,2,87,129,19,33,2
14,Capital                                 ,001,0004A,0148,450,10,6,3,3,6,8,1,123,121,22,26,3
14,Capital                                 ,001,0004A,0149,450,7,6,11,4,2,6,0,97,117,34,31,3
14,Capital                                 ,001,0004A,0150,450,8,0,8,10,1,6,4,106,118,25,23,1
14,Capital                                 ,001,0004A,0151,450,3,9,5,3,4,3,2,99,124,24,37,4
14,Capital                                 ,001,0004A,0152,450,44,7,6,4,2,3,1,100,107,28,36,8
14,Capital                                 ,001,0004A,0153,450,37,3,6,5,3,6,8,94,133,34,29,6
14,Capital                                 ,001,0004A,0154,450,39,8,7,6,7,8,3,94,138,21,31,2
14,Capital                                 ,001,0004A,0155,450,10,0,6,0,3,3,4,99,124,22,40,4
14,Capital                                 ,001,0004A,0156,450,0,0,5,3,6,5,1,111,98,24,48,3
14,Capital                                 ,001,0004A,0157,450,42,0,4,3,3,11,1,92,136,25,33,5
14,Capital                                 ,001,0004A,0158,175,14,4,4,0,2,2,1,32,55,10,18,3
14,Capital                                 ,001,0004A,0871,450,32,9,9,7,1,7,7,96,103,25,39,4
14,Capital                                 ,001,0004A,0872,450,7,6,3,7,0,6,1,96,103,19,32,8
14,Capital                                 ,001,0004A,0873,450,0,0,7,9,3,9,4,97,99,16,38,1
14,Capital                                 ,001,0004A,0874,450,60,0,4,16,2,4,8,83,110,14,27,3
14,Capital                                 ,001,0004A,0875,450,10,7,10,12,4,4,0,89,106,20,27,4
14,Capital                                 ,001,0004A,0876,450,42,5,4,7,1,10,2,77,118,16,34,7
14,Capital                                 ,001,0004A,0877,450,8,12,4,2,2,8,3,76,114,39,30,0
14,Capital                                 ,001,0004A,0878,450,46,4,5,3,3,4,1,97,116,25,23,2
14,Capital                                 ,001,0004A,0879,450,11,3,8,2,3,5,4,97,98,20,32,8
14,Capital                                 ,001,0004A,0880,450,6,8,6,8,1,3,3,93,101,27,31,4
14,Capital                                 ,001,0004A,0881,450,35,5,5,7,3,4,6,75,119,25,26,2
