codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00088,00008,00005,00009,00087
17,001,CAPITAL,03914,079076,0,0,3,9,4,97,89,57
17,001,CAPITAL,03914,079077,0,0,3,14,18,96,107,43
17,001,CAPITAL,03914,079078,0,0,4,3,10,108,46,49
17,001,CAPITAL,03914,079079,0,0,0,0,18,111,116,38
17,001,CAPITAL,03914,079080,0,0,0,11,10,104,52,52
17,001,CAPITAL,03914,079081,0,0,0,8,18,103,55,40
17,001,CAPITAL,03914,079082,0,0,0,0,0,0,0,0
17,001,CAPITAL,03914,079083,0,0,0,0,0,0,0,0
17,001,CAPITAL,03914,079084,0,0,0,9,12,95,38,57
17,001,CAPITAL,03914,079085,0,0,0,13,12,102,51,36
17,001,CAPITAL,03914,079086,0,0,3,9,11,95,61,52
17,001,CAPITAL,03914,079087,0,0,33,10,11,106,61,41
17,001,CAPITAL,03914,079088,0,0,24,11,11,101,53,36
17,001,CAPITAL,03914,079089,0,0,0,8,14,88,58,40
17,001,CAPITAL,03914,079090,0,0,0,12,16,105,5,40
17,001,CAPITAL,03914,079091,0,0,0,15,11,91,49,60
17,001,CAPITAL,03914,079092,0,0,0,14,20,125,93,53
17,001,CAPITAL,03914,079093,0,0,26,13,9,103,47,44
17,001,CAPITAL,03914,079094,0,0,21,15,13,94,45,53
17,001,CAPITAL,03914,079095,0,0,0,11,8,110,52,46
17,001,CAPITAL,03914,079096,0,0,0,9,18,97,66,48
17,001,CAPITAL,03914,079097,0,0,0,10,15,93,64,43
17,001,CAPITAL,03915,079098,0,0,0,13,11,87,57,38
17,001,CAPITAL,03915,079099,0,0,0,18,11,93,52,39
17,001,CAPITAL,03915,079100,0,0,3,12,12,96,68,43
17,001,CAPITAL,03915,079101,0,0,45,14,12,100,46,54
17,001,CAPITAL,03915,079102,0,0,0,11,12,102,51,39
17,001,CAPITAL,03915,079103,0,0,0,18,11,84,60,58
17,001,CAPITAL,03915,079104,0,0,0,10,12,115,46,38
17,001,CAPITAL,03915,079105,0,0,40,9,9,82,58,55
17,001,CAPITAL,03915,079106,0,0,2,15,12,91,7,45
17,001,CAPITAL,03915,079107,0,0,31,15,8,95,51,36
17,001,CAPITAL,03915,079108,0,0,28,16,18,108,46,51
17,001,CAPITAL,03915,079109,0,0,35,13,15,97,53,57
17,001,CAPITAL,03915,079110,0,0,0,12,6,93,54,50
17,001,CAPITAL,03915,079111,0,0,36,12,10,110,47,48
17,001,CAPITAL,03915,079112,0,0,29,10,10,108,53,45
17,001,CAPITAL,03915,079113,0,0,0,0,14,85,47,44
17,001,CAPITAL,03915,079114,0,0,2,15,15,95,63,36
