codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0003,0014,0020,0038,0041,0043,0047,0056,0057,0132,0134,0135,0151,0152,0153,0154,0155,0157,0158,0159,0160,0161
04,Calamuchita                             ,002,0020A,1371,342,23,0,0,59,0,18,3,10,NA,57,1,1,0,31,1,5,8,0,2,1,0,2,0,6,0
04,Calamuchita                             ,002,0020A,1372,341,10,8,12,53,0,16,2,16,NA,44,1,2,1,24,2,1,8,13,0,0,0,1,1,9,0
04,Calamuchita                             ,002,0020A,1373,341,10,5,9,80,0,15,1,6,NA,45,0,0,0,28,1,5,7,11,1,0,0,1,1,7,0
04,Calamuchita                             ,002,0020A,1374,341,8,5,4,61,1,19,4,5,NA,0,4,0,0,24,1,2,7,5,0,0,0,1,0,0,0
04,Calamuchita                             ,002,0020A,4726,367,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Calamuchita                             ,002,0020A,4727,367,11,3,9,58,2,18,2,5,NA,43,1,0,6,32,3,7,15,6,1,0,0,1,2,7,0
04,Calamuchita                             ,002,0020A,4728,367,19,2,1,87,0,18,1,9,NA,41,1,0,0,34,0,6,6,2,0,0,0,1,0,5,2
04,Calamuchita                             ,002,0020A,4729,367,0,0,10,73,0,14,0,9,NA,41,0,0,0,22,1,3,18,13,0,0,0,0,4,8,0
04,Calamuchita                             ,002,0020A,4730,367,11,5,5,63,0,28,0,10,NA,32,0,0,1,45,2,3,12,11,0,0,0,2,0,9,1
04,Calamuchita                             ,002,0020A,4731,366,15,0,8,69,3,18,4,5,NA,0,0,0,3,44,36,4,8,9,0,1,0,0,0,10,2
04,Calamuchita                             ,002,0020A,4732,366,18,0,6,74,1,15,2,8,NA,53,0,0,0,40,1,5,14,8,1,0,0,2,0,4,1
04,Calamuchita                             ,002,0020B,1375,205,9,0,5,27,0,5,1,5,NA,27,0,0,0,30,1,1,5,13,0,0,2,0,1,10,2
04,Calamuchita                             ,002,0020B,4733,240,14,0,6,41,0,8,1,4,NA,21,0,0,0,33,2,3,12,4,2,0,2,1,0,5,0
04,Calamuchita                             ,002,0021 ,1376,152,10,0,1,72,0,2,0,1,NA,0,0,0,0,0,6,0,1,2,13,0,0,0,0,1,0
04,Calamuchita                             ,002,0021 ,4734,184,8,0,3,82,0,2,0,5,NA,7,0,0,1,3,0,0,10,6,0,0,0,1,0,1,0
04,Calamuchita                             ,002,0022 ,1377,253,7,0,0,66,0,14,0,4,NA,18,0,0,0,39,0,0,4,0,0,0,0,0,1,2,0
04,Calamuchita                             ,002,0022 ,1378,252,5,0,0,78,0,12,1,5,NA,16,0,0,0,25,1,0,2,0,0,0,0,0,0,0,0
04,Calamuchita                             ,002,0022 ,4735,297,0,0,0,89,0,12,0,1,NA,21,0,0,0,55,2,0,0,0,0,0,0,0,0,2,0
04,Calamuchita                             ,002,0022 ,4736,296,1,0,0,73,0,36,0,7,NA,15,0,0,2,44,2,0,6,0,1,1,0,1,0,2,0
04,Calamuchita                             ,002,0023 ,1379,313,0,0,3,44,0,22,0,42,NA,24,0,0,0,0,0,2,11,27,5,1,1,0,0,2,1
04,Calamuchita                             ,002,0023 ,4737,228,7,2,4,22,0,4,0,21,NA,11,0,0,2,20,2,0,11,8,1,1,2,2,3,2,3
04,Calamuchita                             ,002,0023 ,4738,227,2,1,5,22,13,0,0,32,NA,17,0,0,1,10,1,0,4,7,6,0,1,0,5,1,1
04,Calamuchita                             ,002,0024 ,1380,314,30,4,11,36,0,0,2,9,NA,38,1,0,1,50,4,0,4,13,1,0,1,0,0,2,0
04,Calamuchita                             ,002,0024 ,1381,314,10,4,5,51,0,11,0,12,NA,43,1,0,3,49,1,1,10,10,0,0,0,1,0,5,3
04,Calamuchita                             ,002,0024 ,1382,314,7,7,9,51,0,16,1,14,NA,41,2,0,1,35,1,1,4,11,0,0,0,0,0,4,0
04,Calamuchita                             ,002,0024 ,4739,305,19,10,7,39,0,11,1,6,NA,26,0,0,4,51,3,2,8,191,0,1,0,1,0,5,0
04,Calamuchita                             ,002,0024 ,4740,305,11,3,5,44,1,17,1,11,NA,28,0,2,0,39,3,3,5,12,0,0,0,4,1,7,1
04,Calamuchita                             ,002,0024 ,4741,305,20,4,10,53,1,7,1,22,NA,24,0,0,0,33,0,1,10,2,0,0,0,2,0,6,0
04,Calamuchita                             ,002,0024A,1383,298,0,0,0,73,0,5,0,0,NA,14,0,1,0,87,1,1,19,0,2,0,3,0,0,0,0
04,Calamuchita                             ,002,0024A,1384,298,1,5,5,64,0,4,0,1,NA,24,0,0,0,75,1,1,30,1,4,0,1,0,0,3,0
04,Calamuchita                             ,002,0024A,1385,298,0,0,0,45,0,7,0,3,NA,14,0,0,0,88,0,0,30,0,1,0,0,0,0,3,0
04,Calamuchita                             ,002,0024A,1386,298,2,0,2,52,1,5,2,1,NA,14,0,0,0,84,1,4,30,4,2,1,0,0,3,2,1
04,Calamuchita                             ,002,0024A,4742,364,0,0,1,71,1,6,0,2,NA,21,1,1,0,117,0,0,38,8,5,1,1,0,0,1,0
04,Calamuchita                             ,002,0024A,4743,364,8,0,2,75,0,6,3,3,NA,10,0,0,0,89,2,5,32,5,5,0,1,0,0,4,0
04,Calamuchita                             ,002,0024A,4744,364,0,0,0,68,0,11,3,2,NA,16,0,0,0,120,2,6,39,5,2,0,0,0,0,4,0
04,Calamuchita                             ,002,0025 ,1387,328,0,0,6,83,1,25,0,7,NA,28,1,0,0,17,1,2,4,7,1,1,2,1,0,1,2
04,Calamuchita                             ,002,0025 ,1388,328,13,0,3,90,0,23,0,4,NA,21,1,1,0,22,1,2,7,4,0,0,2,1,1,2,0
04,Calamuchita                             ,002,0025 ,1389,328,13,0,5,90,0,20,2,4,NA,17,2,0,0,35,1,1,3,4,2,0,1,2,0,0,0
04,Calamuchita                             ,002,0025 ,1390,328,13,0,6,82,0,10,0,7,NA,27,1,0,0,28,2,2,8,2,0,1,1,2,0,0,0
04,Calamuchita                             ,002,0025 ,4745,356,21,0,3,65,0,24,1,7,NA,13,1,0,0,23,1,3,7,17,1,1,1,1,3,0,1
04,Calamuchita                             ,002,0025 ,4746,355,7,0,10,69,0,30,1,10,NA,18,1,1,0,19,2,2,1,10,5,0,0,0,0,0,0
04,Calamuchita                             ,002,0025 ,4747,355,14,0,3,84,0,24,0,1,NA,16,0,0,0,40,1,1,2,16,2,0,2,0,0,5,0
04,Calamuchita                             ,002,0025 ,4748,355,9,0,8,86,0,25,1,1,NA,11,2,0,0,1,31,3,8,14,0,1,1,0,0,1,0
04,Calamuchita                             ,002,0025A,1391,41,2,0,1,15,0,2,0,0,NA,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
04,Calamuchita                             ,002,0025A,4749,63,3,0,5,11,0,0,0,0,NA,8,0,0,0,2,1,0,0,3,0,1,0,0,0,1,0
04,Calamuchita                             ,002,0025B,1392,118,0,0,0,36,0,0,1,7,NA,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0
04,Calamuchita                             ,002,0025B,4750,139,0,0,9,27,1,3,1,4,NA,0,0,0,1,7,0,1,10,2,0,1,0,2,2,0,0
04,Calamuchita                             ,002,0026 ,1393,382,17,3,14,56,2,24,1,4,NA,44,1,0,0,42,3,1,8,12,3,0,3,1,1,3,0
04,Calamuchita                             ,002,0026 ,1394,382,29,2,10,62,0,22,4,7,NA,52,0,1,3,40,2,4,9,0,0,0,0,2,1,4,1
04,Calamuchita                             ,002,0026 ,1395,382,18,0,12,85,1,18,1,9,NA,53,4,2,1,38,7,0,9,0,0,0,0,0,0,5,0
04,Calamuchita                             ,002,0026 ,1396,382,0,0,8,51,0,36,2,8,NA,46,0,0,0,46,2,1,9,14,1,0,0,1,0,5,0
04,Calamuchita                             ,002,0026 ,1397,382,23,0,6,55,1,20,2,8,NA,49,0,1,1,59,2,1,3,17,2,1,0,1,2,2,0
04,Calamuchita                             ,002,0026 ,1398,381,7,4,6,50,3,13,1,22,NA,54,0,1,0,33,1,5,13,12,1,0,0,3,2,3,1
04,Calamuchita                             ,002,0026 ,1399,381,0,0,10,41,0,22,2,29,NA,52,3,1,2,23,2,2,10,11,1,0,2,1,1,6,0
04,Calamuchita                             ,002,0026 ,1400,381,25,5,9,56,3,13,1,12,NA,40,2,1,0,47,3,0,6,14,0,0,0,2,1,9,0
04,Calamuchita                             ,002,0026 ,1401,381,30,2,8,48,1,19,0,14,NA,42,0,0,3,48,2,0,8,0,0,0,0,1,2,6,1
04,Calamuchita                             ,002,0026 ,1402,381,32,7,11,55,1,20,5,9,NA,41,0,1,2,43,4,3,5,0,3,1,0,1,0,4,1
04,Calamuchita                             ,002,0026 ,1403,381,23,11,9,54,1,19,1,12,NA,52,2,0,0,47,0,3,12,7,0,1,0,1,0,2,0
04,Calamuchita                             ,002,0026 ,4751,368,24,5,8,55,2,13,2,19,NA,38,0,2,1,43,4,0,6,27,0,0,1,0,1,2,1
04,Calamuchita                             ,002,0026 ,4752,368,20,0,25,57,1,11,3,30,NA,29,2,1,3,40,0,3,6,13,0,3,0,0,0,4,0
04,Calamuchita                             ,002,0026 ,4753,368,24,0,12,60,2,16,5,8,NA,33,3,0,0,33,1,1,9,6,0,0,0,1,0,9,4
04,Calamuchita                             ,002,0026 ,4754,368,16,3,9,51,0,34,2,9,NA,30,3,0,3,40,0,5,5,21,2,0,0,0,1,2,0
04,Calamuchita                             ,002,0026 ,4755,368,0,0,3,46,1,27,3,10,NA,37,0,2,0,39,0,3,10,25,0,0,0,2,1,3,0
04,Calamuchita                             ,002,0026 ,4756,368,18,4,9,63,3,9,0,6,NA,30,0,1,2,59,4,1,11,11,0,1,0,1,1,3,1
04,Calamuchita                             ,002,0026 ,4757,368,13,9,11,50,2,21,1,13,NA,34,1,0,3,54,0,2,9,5,1,0,0,2,1,0,1
04,Calamuchita                             ,002,0026 ,4758,368,0,0,8,73,0,16,0,0,NA,0,0,1,0,0,0,0,17,10,0,0,0,1,2,6,1
04,Calamuchita                             ,002,0026 ,4759,367,19,0,5,45,0,18,0,13,NA,29,0,1,2,38,7,1,23,32,6,0,0,1,0,4,1
04,Calamuchita                             ,002,0026 ,4760,367,21,4,0,77,2,14,1,15,NA,23,0,1,0,46,4,2,7,0,0,0,0,3,2,5,1
04,Calamuchita                             ,002,0026 ,4761,367,0,0,10,45,1,24,0,7,NA,34,0,1,1,52,0,1,10,13,2,0,1,2,0,1,2
04,Calamuchita                             ,002,0026A,1404,78,0,0,0,0,0,0,0,0,NA,1,1,0,0,24,1,0,12,0,19,0,0,0,1,1,0
04,Calamuchita                             ,002,0026A,4762,67,0,0,0,1,0,0,0,0,NA,0,0,0,0,16,0,0,15,0,18,0,1,0,0,0,0
04,Calamuchita                             ,002,0026B,1405,55,1,0,1,8,0,0,0,2,NA,2,0,0,1,7,0,0,3,4,0,1,0,0,0,0,0
04,Calamuchita                             ,002,0026B,4763,82,3,0,1,15,0,1,0,1,NA,8,0,1,0,12,1,0,2,7,0,0,1,2,0,1,0
04,Calamuchita                             ,002,0328A,1406,195,10,5,5,26,0,2,2,16,NA,17,0,0,1,42,1,1,8,10,1,0,0,0,0,2,0
04,Calamuchita                             ,002,0328A,4764,216,6,2,9,24,1,7,1,9,NA,16,1,0,1,44,0,3,8,9,0,1,0,0,1,5,1
04,Colón                                   ,003,0027 ,1407,365,4,10,5,46,2,12,2,10,NA,52,1,0,0,18,1,2,14,40,0,1,2,0,1,12,2
04,Colón                                   ,003,0027 ,1408,365,19,3,14,39,2,8,3,7,NA,51,1,1,1,31,4,2,10,44,3,1,1,1,0,9,0
04,Colón                                   ,003,0027 ,1409,365,0,0,6,54,0,8,1,1,NA,67,0,0,1,47,3,3,10,30,0,0,1,0,1,10,0
04,Colón                                   ,003,0027 ,4765,386,5,4,6,57,0,8,0,0,NA,51,0,0,1,37,5,4,7,35,0,0,0,2,1,10,2
04,Colón                                   ,003,0027 ,4766,385,16,4,6,49,0,16,1,11,NA,37,1,0,1,45,1,2,6,44,0,0,0,2,0,11,0
04,Colón                                   ,003,0027 ,4767,385,13,3,7,50,0,10,1,14,NA,47,0,1,3,32,2,5,4,36,0,0,2,0,0,9,0
04,Colón                                   ,003,0028 ,1410,387,1,12,9,60,1,16,2,11,NA,62,1,2,0,39,3,1,9,39,1,0,0,2,0,3,1
04,Colón                                   ,003,0028 ,1411,387,8,10,13,41,0,19,2,24,NA,0,1,0,3,54,4,2,14,17,4,0,0,0,0,0,0
04,Colón                                   ,003,0028 ,1412,387,0,0,5,54,0,16,0,17,NA,40,0,1,1,41,3,1,9,29,0,2,0,2,4,4,0
04,Colón                                   ,003,0028 ,1413,387,3,6,12,53,2,23,0,18,NA,44,0,0,0,0,5,3,10,22,2,1,0,1,1,4,0
04,Colón                                   ,003,0028 ,1414,387,9,10,14,55,1,26,0,12,NA,48,0,0,0,43,2,0,11,15,0,1,1,6,0,2,0
04,Colón                                   ,003,0028 ,1415,387,27,0,7,62,2,13,3,13,NA,52,0,1,2,34,1,1,15,29,0,1,0,2,2,2,1
04,Colón                                   ,003,0028 ,1416,387,5,8,6,62,6,15,1,22,NA,54,4,0,2,41,4,5,21,0,3,1,0,0,1,3,5
04,Colón                                   ,003,0028 ,1417,387,31,14,1,55,1,14,1,18,NA,63,0,0,0,38,3,2,13,13,0,1,1,4,0,1,0
04,Colón                                   ,003,0028 ,1418,387,8,16,11,60,0,24,3,15,NA,52,0,0,3,51,0,0,10,15,1,0,0,1,1,3,0
04,Colón                                   ,003,0028 ,1419,386,10,4,7,66,0,18,1,7,NA,55,2,0,1,41,2,1,12,12,2,0,2,3,1,2,0
04,Colón                                   ,003,0028 ,1420,386,17,0,7,69,2,29,0,8,NA,41,1,1,1,47,0,3,13,19,0,2,1,1,0,0,0
04,Colón                                   ,003,0028 ,1421,386,7,9,8,50,0,23,0,16,NA,43,0,0,0,26,4,3,22,25,1,1,0,3,4,1,3
04,Colón                                   ,003,0028 ,1422,386,8,5,10,58,1,29,0,20,NA,54,1,0,0,26,3,1,8,33,2,0,1,1,0,2,0
04,Colón                                   ,003,0028 ,1423,386,15,10,1,40,2,21,0,17,NA,53,1,1,2,48,1,2,13,21,0,1,1,1,0,0,1
04,Colón                                   ,003,0028 ,1424,386,8,4,12,56,1,24,0,10,NA,64,0,0,1,38,0,4,25,16,2,1,1,1,1,3,1
04,Colón                                   ,003,0028 ,1425,386,22,10,15,4,1,25,1,21,NA,56,0,1,1,41,5,2,7,16,0,1,0,4,0,2,1
04,Colón                                   ,003,0028 ,4768,369,22,0,11,45,3,13,1,14,NA,36,0,0,1,25,4,0,21,30,1,0,0,1,0,3,3
04,Colón                                   ,003,0028 ,4769,369,22,0,12,39,1,20,3,16,NA,24,0,0,0,43,2,1,23,20,4,0,0,2,4,2,1
04,Colón                                   ,003,0028 ,4770,369,12,0,9,39,1,20,2,7,NA,30,1,1,0,57,3,2,19,12,0,3,1,1,3,1,2
04,Colón                                   ,003,0028 ,4771,369,5,4,16,45,0,17,2,1,NA,32,0,0,0,54,0,1,17,16,0,1,0,4,1,3,1
04,Colón                                   ,003,0028 ,4772,369,3,6,3,51,1,0,1,12,NA,35,0,0,1,40,3,0,22,16,1,0,3,1,1,2,0
04,Colón                                   ,003,0028 ,4773,369,0,0,5,32,1,20,4,14,NA,12,4,0,4,37,2,2,1,54,3,1,0,2,0,1,0
04,Colón                                   ,003,0028 ,4774,369,16,4,15,60,1,6,1,10,NA,27,1,1,1,59,3,1,15,13,0,0,4,1,1,2,2
04,Colón                                   ,003,0028 ,4775,369,27,0,5,46,1,6,1,6,NA,32,0,0,0,40,3,2,6,4,0,0,0,2,2,2,2
04,Colón                                   ,003,0028 ,4776,369,23,0,8,52,0,21,6,12,NA,41,0,1,1,30,3,3,9,14,0,0,0,0,0,4,1
04,Colón                                   ,003,0028 ,4777,369,7,9,12,45,1,16,1,15,NA,32,0,0,1,39,3,1,11,15,0,1,3,1,0,6,0
04,Colón                                   ,003,0028 ,4778,369,9,8,8,54,1,14,0,9,NA,43,0,0,1,42,2,1,4,14,1,0,1,1,0,3,3
04,Colón                                   ,003,0028 ,4779,368,22,0,10,49,1,13,2,18,NA,24,0,0,1,42,2,1,17,17,1,0,0,0,3,3,4
04,Colón                                   ,003,0028 ,4780,368,16,0,6,52,1,3,1,12,NA,25,1,0,2,58,1,4,10,13,0,0,1,1,0,6,1
04,Colón                                   ,003,0028 ,4781,368,30,4,5,45,3,7,2,10,NA,28,1,1,1,37,2,3,11,25,0,0,0,2,0,0,1
04,Colón                                   ,003,0028 ,4782,368,15,2,10,47,1,17,4,7,NA,29,1,0,2,56,4,2,17,12,1,2,0,2,1,3,1
04,Colón                                   ,003,0028 ,4783,368,0,0,19,53,1,16,0,9,NA,40,3,0,1,39,2,0,24,3,2,2,0,1,1,1,2
04,Colón                                   ,003,0028 ,4784,368,1,5,12,50,2,13,2,11,NA,0,0,0,1,42,0,2,10,17,0,0,2,1,1,3,1
04,Colón                                   ,003,0028A,1426,374,4,11,25,36,2,16,0,13,NA,40,2,1,0,34,1,2,14,24,0,1,0,0,0,2,1
04,Colón                                   ,003,0028A,1427,374,0,0,9,38,1,15,0,6,NA,44,0,2,2,34,5,27,36,0,4,0,0,0,0,1,1
04,Colón                                   ,003,0028A,1428,374,0,0,12,35,0,15,2,26,NA,53,1,0,1,30,3,2,25,24,0,0,1,3,0,0,2
04,Colón                                   ,003,0028A,1429,374,0,0,5,59,4,14,1,15,NA,54,1,0,2,27,0,1,18,32,1,0,0,2,0,2,2
04,Colón                                   ,003,0028A,1430,374,0,0,11,61,1,25,1,20,NA,47,0,0,0,24,3,1,3,23,0,1,0,0,1,4,0
04,Colón                                   ,003,0028A,1431,373,0,0,3,56,0,13,4,12,NA,42,0,2,0,23,2,1,25,43,0,1,1,3,2,2,5
04,Colón                                   ,003,0028A,1432,373,5,4,4,46,1,23,2,10,NA,55,0,0,1,40,0,1,22,38,3,0,0,0,3,2,0
04,Colón                                   ,003,0028A,1433,373,19,5,9,59,2,21,1,15,NA,42,0,0,1,28,2,3,22,15,3,1,0,2,4,0,1
04,Colón                                   ,003,0028A,1434,373,38,14,12,47,0,18,2,14,NA,48,0,0,2,35,2,1,20,16,5,0,2,2,0,1,0
04,Colón                                   ,003,0028A,1435,373,0,0,4,53,1,10,1,13,NA,44,0,0,3,37,5,2,12,29,1,0,2,0,1,3,1
04,Colón                                   ,003,0028A,4785,377,6,6,8,40,2,14,2,14,NA,29,6,0,0,36,1,4,15,20,3,0,3,1,1,2,3
04,Colón                                   ,003,0028A,4786,377,0,0,6,46,0,22,2,17,NA,35,1,1,1,34,1,5,6,35,1,1,1,2,0,3,2
04,Colón                                   ,003,0028A,4787,376,0,0,6,40,2,9,1,16,NA,0,0,0,2,43,3,4,25,22,1,0,0,0,0,2,2
04,Colón                                   ,003,0028A,4788,376,8,0,15,42,1,17,3,17,NA,34,1,0,3,46,1,2,22,20,0,0,1,2,1,1,1
04,Colón                                   ,003,0028A,4789,376,0,0,8,42,1,15,1,16,NA,30,4,1,0,35,5,0,20,31,1,0,1,3,0,0,3
04,Colón                                   ,003,0028A,4790,376,3,11,11,40,3,25,5,11,NA,39,0,0,2,32,3,0,17,23,0,0,0,0,0,2,1
04,Colón                                   ,003,0028A,4791,376,0,0,24,41,2,12,2,13,NA,31,1,0,2,26,5,26,26,233,0,0,1,1,1,5,1
04,Colón                                   ,003,0028A,4792,376,0,0,9,28,0,24,0,10,NA,28,1,1,0,35,2,0,23,29,0,2,2,2,1,3,0
04,Colón                                   ,003,0028A,4793,376,0,0,4,46,1,25,2,15,NA,30,0,1,2,26,3,4,30,21,2,3,0,3,4,1,0
04,Colón                                   ,003,0029 ,1436,386,15,8,23,65,0,11,0,6,NA,50,1,0,0,18,3,4,21,43,1,1,1,1,3,3,1
04,Colón                                   ,003,0029 ,1437,386,12,10,7,88,2,5,1,5,NA,53,0,0,2,24,3,2,17,3,0,0,0,1,1,7,2
04,Colón                                   ,003,0029 ,1438,385,18,7,8,112,1,14,0,11,NA,41,0,0,2,18,0,2,11,7,0,0,0,0,1,6,1
04,Colón                                   ,003,0029 ,1439,385,9,4,25,68,2,7,0,19,NA,55,0,2,1,21,1,4,12,41,0,1,1,0,1,6,0
04,Colón                                   ,003,0029 ,1440,385,25,0,9,103,1,15,0,12,NA,55,0,0,3,18,0,2,10,14,0,0,0,1,0,13,1
04,Colón                                   ,003,0029 ,1441,385,14,5,8,70,0,19,1,19,NA,50,0,0,1,12,3,4,1,28,1,0,1,0,0,9,0
04,Colón                                   ,003,0029 ,1442,385,7,9,9,75,1,6,0,15,NA,46,0,0,0,22,1,3,21,31,3,0,0,1,0,6,4
04,Colón                                   ,003,0029 ,1443,385,0,0,14,88,1,15,1,14,NA,62,0,0,1,17,4,56,16,10,0,0,0,1,1,3,0
04,Colón                                   ,003,0029 ,1444,385,14,9,10,107,0,11,1,2,NA,46,0,0,2,19,3,2,11,11,1,1,1,2,1,5,0
04,Colón                                   ,003,0029 ,1445,385,42,8,9,66,0,15,0,6,NA,56,0,0,0,32,1,2,9,0,1,0,0,1,0,10,1
04,Colón                                   ,003,0029 ,1446,385,4,13,15,78,1,10,1,12,NA,48,1,0,0,16,2,4,9,26,0,0,0,1,0,7,0
04,Colón                                   ,003,0029 ,1447,385,13,13,6,82,2,5,4,6,NA,66,0,1,1,20,3,0,7,30,0,1,4,1,0,9,0
04,Colón                                   ,003,0029 ,1448,385,16,7,10,91,2,10,0,4,NA,58,0,0,0,27,2,3,10,25,1,0,0,0,0,4,1
04,Colón                                   ,003,0029 ,1449,385,12,0,19,78,1,15,0,15,NA,62,0,0,2,15,4,4,7,17,0,1,0,1,0,11,0
04,Colón                                   ,003,0029 ,1450,385,23,0,19,79,0,6,3,12,NA,62,0,0,0,23,2,5,5,20,0,0,0,1,1,3,1
04,Colón                                   ,003,0029 ,1451,385,24,0,24,88,0,14,0,8,NA,53,3,0,0,27,2,0,8,19,0,0,0,1,0,7,1
04,Colón                                   ,003,0029 ,1452,385,30,0,11,87,0,18,2,11,NA,51,0,0,1,25,0,4,7,6,0,0,0,0,2,10,1
04,Colón                                   ,003,0029 ,4794,368,0,0,13,67,0,4,2,10,NA,27,0,1,0,24,4,5,10,29,1,2,0,1,0,3,1
04,Colón                                   ,003,0029 ,4795,368,0,0,25,58,0,3,1,9,NA,46,1,0,1,25,2,2,13,0,1,1,0,3,2,8,0
04,Colón                                   ,003,0029 ,4796,368,17,4,8,103,0,13,1,8,NA,29,3,1,0,15,4,3,6,11,0,0,1,1,3,6,0
04,Colón                                   ,003,0029 ,4797,368,15,2,9,96,1,3,0,19,NA,39,0,0,2,22,1,3,5,10,2,0,0,2,0,3,0
04,Colón                                   ,003,0029 ,4798,368,22,0,9,82,1,14,0,9,NA,32,2,1,1,17,1,10,25,0,0,1,0,0,11,6,1
04,Colón                                   ,003,0029 ,4799,368,15,1,16,77,1,15,1,9,NA,37,0,0,0,25,1,5,15,13,0,0,0,1,0,4,0
04,Colón                                   ,003,0029 ,4800,368,26,0,16,76,5,5,1,8,NA,32,0,0,3,23,2,3,5,18,2,1,1,0,0,5,1
04,Colón                                   ,003,0029 ,4801,368,17,0,7,78,2,16,0,6,NA,44,2,1,1,19,0,5,1,33,3,1,1,1,0,4,3
04,Colón                                   ,003,0029 ,4802,368,17,2,11,74,2,15,0,5,NA,29,1,2,0,20,2,5,19,27,0,1,0,0,0,7,1
04,Colón                                   ,003,0029 ,4803,368,29,0,11,67,0,5,1,8,NA,51,0,0,0,25,0,3,3,20,1,1,0,0,0,7,0
04,Colón                                   ,003,0029 ,4804,368,0,11,14,67,0,16,2,4,NA,30,4,1,2,41,2,4,1,25,0,0,0,0,0,7,1
04,Colón                                   ,003,0029 ,4805,368,5,0,6,94,0,3,1,9,NA,27,0,0,0,28,3,3,8,22,1,0,1,1,1,10,0
04,Colón                                   ,003,0029 ,4806,368,11,0,14,81,0,21,0,7,NA,36,2,0,1,30,0,7,3,30,0,0,0,0,0,6,0
04,Colón                                   ,003,0029 ,4807,368,23,0,11,71,1,5,5,7,NA,40,0,0,4,30,1,11,0,26,5,0,0,0,0,6,8
04,Colón                                   ,003,0029 ,4808,368,24,2,6,72,0,8,2,11,NA,42,0,0,2,24,1,4,5,27,0,0,0,1,2,5,0
04,Colón                                   ,003,0029 ,4809,368,13,7,7,77,1,11,1,2,NA,29,1,0,0,16,4,3,17,27,0,1,0,0,1,8,2
04,Colón                                   ,003,0029 ,4810,367,29,0,9,69,0,14,2,18,NA,39,4,0,1,22,1,3,7,21,0,1,4,1,4,8,0
04,Colón                                   ,003,0029A,1453,125,0,0,0,14,0,2,0,0,NA,4,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
04,Colón                                   ,003,0029A,4811,139,3,0,0,26,0,2,0,0,NA,6,0,0,0,72,0,1,0,0,0,0,0,1,0,0,0
04,Colón                                   ,003,0030 ,1454,373,20,8,12,78,2,10,2,10,NA,25,2,0,2,30,2,3,16,21,0,0,1,2,2,2,0
04,Colón                                   ,003,0030 ,1455,373,9,3,6,74,0,10,3,8,NA,41,2,0,3,27,0,1,18,31,0,0,0,2,2,3,0
04,Colón                                   ,003,0030 ,1456,373,13,5,3,114,2,11,0,20,NA,31,0,1,2,24,2,7,11,19,2,0,1,0,0,2,1
04,Colón                                   ,003,0030 ,1457,373,8,5,16,81,0,11,3,2,NA,36,0,1,2,29,3,6,19,31,0,6,1,3,2,1,0
04,Colón                                   ,003,0030 ,1458,372,26,0,14,82,0,6,0,18,NA,41,1,0,0,26,2,2,19,13,0,0,1,0,0,1,0
04,Colón                                   ,003,0030 ,4812,371,24,0,12,40,1,8,1,14,NA,22,0,0,3,37,0,2,5,25,0,0,0,1,0,3,0
04,Colón                                   ,003,0030 ,4813,371,0,0,8,40,1,11,0,10,NA,22,0,0,0,25,3,2,0,20,1,0,1,0,0,3,0
04,Colón                                   ,003,0030 ,4814,371,19,0,15,74,3,8,0,15,NA,26,2,0,1,26,1,2,12,15,1,1,0,1,1,0,2
04,Colón                                   ,003,0030 ,4815,371,10,0,25,97,2,11,1,10,NA,27,0,1,2,25,2,4,13,1,1,0,0,1,1,3,0
04,Colón                                   ,003,0030 ,4816,371,4,0,17,74,0,18,0,4,NA,19,0,0,3,25,2,5,13,20,0,1,2,3,0,2,5
04,Colón                                   ,003,0030 ,4817,370,8,0,20,75,1,10,0,23,NA,29,0,0,2,26,1,2,16,23,1,0,0,1,1,1,2
04,Colón                                   ,003,0031 ,1459,227,9,0,5,27,0,10,1,8,NA,16,0,0,0,38,0,2,9,0,1,0,1,0,2,1,1
04,Colón                                   ,003,0031 ,1460,226,0,0,6,27,2,9,0,6,NA,15,0,0,0,45,0,1,7,8,0,0,0,1,0,2,0
04,Colón                                   ,003,0031 ,4818,241,2,0,2,25,0,7,1,7,NA,8,1,0,0,48,1,2,10,8,0,1,0,0,0,0,0
04,Colón                                   ,003,0031 ,4819,241,10,0,3,18,4,5,0,4,NA,18,0,0,1,57,0,1,0,4,0,0,1,0,0,2,0
04,Colón                                   ,003,0031A,1461,275,7,1,21,46,3,7,4,6,NA,35,0,0,2,19,1,1,5,29,0,1,0,0,0,14,0
04,Colón                                   ,003,0031A,1462,275,18,0,14,51,0,5,0,4,NA,37,3,0,0,24,3,2,3,11,0,0,0,0,0,18,1
04,Colón                                   ,003,0031A,1463,274,20,0,16,39,2,7,1,6,NA,40,0,1,0,21,2,4,3,17,0,0,0,0,0,8,4
04,Colón                                   ,003,0031A,4820,303,4,8,7,42,2,8,1,3,NA,38,0,2,0,22,3,2,14,19,0,0,1,3,1,11,2
04,Colón                                   ,003,0031A,4821,302,8,7,8,58,0,10,1,4,NA,26,0,0,0,26,2,3,4,17,0,0,2,0,2,17,2
