codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0005,0033,0036,0037,0047,0064,0065,0131,0133,0134,0136,0186,0191,0196
21,Rosario Barr.,014,0359A,5460,350,6,0,10,1,2,3,2,3,4,0,140,7,65,0,0,1,1
21,Rosario Barr.,014,0359A,5461,350,10,4,7,7,2,2,0,6,6,0,82,15,105,2,3,3,0
21,Rosario Barr.,014,0359A,5462,350,3,8,6,3,4,3,0,8,3,0,153,4,63,2,5,4,0
21,Rosario Barr.,014,0359A,5463,350,8,0,4,3,1,11,1,11,3,0,113,8,84,2,4,0,1
21,Rosario Barr.,014,0359A,5464,350,10,3,5,2,6,2,2,11,11,1,101,8,83,3,8,2,0
21,Rosario Barr.,014,0359A,5465,350,0,0,9,3,2,6,0,10,4,0,118,12,75,2,7,1,0
21,Rosario Barr.,014,0359A,5466,350,9,5,9,1,4,6,0,10,6,1,78,13,86,12,6,4,2
21,Rosario Barr.,014,0359A,5467,350,2,2,1,0,0,0,0,9,4,1,138,21,84,3,6,1,0
21,Rosario Barr.,014,0359A,5468,351,1,7,3,3,2,1,1,9,11,0,123,6,75,1,3,3,0
21,Rosario Barr.,014,0359A,5469,350,4,3,6,0,1,4,0,5,0,0,116,10,87,2,0,2,1
21,Rosario Barr.,014,0359A,5470,350,13,3,3,3,5,5,1,12,7,0,87,15,91,2,4,2,0
21,Rosario Barr.,014,0359A,5471,351,11,6,7,1,5,2,2,7,5,1,135,7,76,2,6,2,1
21,Rosario Barr.,014,0359A,5472,350,5,4,18,0,2,2,0,7,7,0,106,9,72,4,2,0,1
21,Rosario Barr.,014,0359A,5473,350,8,2,5,5,3,6,0,7,7,0,105,11,92,3,2,3,0
21,Rosario Barr.,014,0359A,5474,351,9,12,8,3,1,6,1,3,4,3,111,10,71,0,8,2,0
21,Rosario Barr.,014,0359A,5475,350,16,8,5,2,2,5,0,5,2,0,137,10,76,0,2,2,1
21,Rosario Barr.,014,0359A,5476,350,8,2,12,1,5,2,0,6,5,0,151,7,80,4,0,3,0
21,Rosario Barr.,014,0359A,5477,350,10,4,7,4,0,3,1,6,9,0,133,9,68,2,8,0,1
21,Rosario Barr.,014,0359A,5478,351,6,5,7,19,0,2,1,11,0,1,112,6,72,0,9,6,0
21,Rosario Barr.,014,0359A,5479,350,9,7,9,5,0,5,0,8,9,0,83,14,102,4,8,1,0
21,Rosario Barr.,014,0359A,5480,351,1,4,6,9,2,8,1,11,6,0,120,9,83,6,3,1,0
21,Rosario Barr.,014,0359A,5481,350,0,2,1,1,4,0,0,2,3,0,150,4,84,1,4,0,0
21,Rosario Barr.,014,0359A,5482,350,2,5,5,2,3,0,1,12,7,0,114,11,82,2,2,5,1
21,Rosario Barr.,014,0359A,5483,350,5,17,2,5,2,2,1,6,5,1,127,8,48,3,4,1,0
21,Rosario Barr.,014,0359A,5484,350,3,7,6,4,0,5,0,7,4,0,83,13,99,3,4,3,0
21,Rosario Barr.,014,0359A,5485,350,2,6,14,5,3,1,5,6,8,0,104,13,74,2,6,4,0
21,Rosario Barr.,014,0359A,5486,350,8,0,8,5,0,4,2,11,5,0,107,17,92,4,6,2,0
21,Rosario Barr.,014,0359A,5487,350,8,6,3,2,5,6,0,13,6,0,114,7,83,1,5,1,0
21,Rosario Barr.,014,0359A,5488,350,1,10,3,2,2,0,1,3,0,0,134,8,78,2,6,1,2
21,Rosario Barr.,014,0359A,5489,351,4,12,0,1,9,0,0,1,0,0,130,6,73,3,0,1,1
21,Rosario Barr.,014,0359A,5490,350,8,7,6,9,6,1,0,6,4,0,127,9,91,6,4,1,0
21,Rosario Barr.,014,0359A,5491,351,19,0,0,0,3,0,0,5,9,0,140,13,84,0,0,1,0
21,Rosario Barr.,014,0359A,5492,350,7,2,5,0,0,0,1,0,0,2,134,13,72,2,0,0,0
21,Rosario Barr.,014,0359A,5493,350,0,0,7,4,7,6,0,6,11,0,119,10,85,2,5,1,1
21,Rosario Barr.,014,0359A,5494,350,8,12,9,4,4,1,2,9,8,0,122,7,85,1,2,1,0
21,Rosario Barr.,014,0359A,5495,350,2,8,7,7,0,11,3,13,4,0,104,16,94,2,5,1,0
21,Rosario Barr.,014,0359A,5496,350,2,15,5,3,3,3,0,10,10,1,102,12,80,4,3,2,0
21,Rosario Barr.,014,0359A,5497,350,4,9,8,1,6,6,0,13,4,0,109,4,74,2,5,2,0
21,Rosario Barr.,014,0359A,5498,350,10,2,10,2,2,4,1,6,4,0,132,6,78,2,2,6,0
21,Rosario Barr.,014,0359A,5499,350,14,2,5,6,5,2,2,12,9,0,107,11,92,3,0,1,0
21,Rosario Barr.,014,0359A,5500,351,12,0,9,2,1,3,0,12,14,0,99,16,92,0,7,0,0
21,Rosario Barr.,014,0359A,5501,351,0,0,7,0,0,5,1,5,10,0,134,14,70,3,2,0,0
21,Rosario Barr.,014,0359A,5502,350,18,12,7,1,8,2,2,9,2,0,105,6,82,5,7,2,0
21,Rosario Barr.,014,0359A,5503,351,9,0,3,4,0,6,0,9,6,1,129,13,88,3,0,1,0
21,Rosario Barr.,014,0359A,5504,351,8,5,11,1,5,2,0,4,2,0,125,9,85,1,1,5,0
21,Rosario Barr.,014,0359A,5505,350,9,9,2,0,3,1,0,9,8,1,138,9,75,5,6,0,0
21,Rosario Barr.,014,0359A,5506,350,6,7,9,4,4,4,0,7,9,0,106,3,95,2,6,3,0
21,Rosario Barr.,014,0359A,5507,351,0,0,6,2,4,4,0,7,11,0,106,8,97,4,1,5,2
21,Rosario Barr.,014,0359A,5508,153,6,3,4,1,1,3,1,4,4,0,42,5,43,3,1,0,0
21,Rosario Camp.,015,0341 ,5509,350,11,15,24,6,6,7,0,7,7,1,109,11,67,2,4,11,0
21,Rosario Camp.,015,0341 ,5510,350,4,0,27,11,8,5,0,15,14,0,75,20,85,4,2,1,0
21,Rosario Camp.,015,0341 ,5511,350,7,0,19,0,7,10,0,13,23,0,63,21,61,5,0,0,0
21,Rosario Camp.,015,0341 ,5512,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Rosario Camp.,015,0341 ,5513,351,4,13,22,14,2,5,1,7,13,0,105,22,76,5,5,0,2
21,Rosario Camp.,015,0341 ,5514,350,30,0,17,0,9,5,0,13,17,0,83,20,86,1,0,9,0
21,Rosario Camp.,015,0341 ,5515,350,6,6,16,4,4,7,1,5,17,0,104,14,71,0,3,2,1
21,Rosario Camp.,015,0341 ,5516,350,7,0,19,18,6,6,0,6,13,1,81,19,90,3,3,10,0
21,Rosario Camp.,015,0341 ,5517,350,8,0,29,5,1,21,0,13,16,0,63,12,99,2,5,4,0
21,Rosario Camp.,015,0341 ,5518,350,8,2,23,17,8,5,0,11,6,0,72,12,82,3,4,7,0
21,Rosario Camp.,015,0341 ,5519,350,10,0,20,8,3,16,0,10,15,0,86,15,70,2,5,8,0
21,Rosario Camp.,015,0341 ,5520,350,18,0,25,15,17,7,1,11,14,1,65,9,73,0,4,6,2
21,Rosario Camp.,015,0341 ,5521,170,4,0,7,8,3,2,0,8,8,0,38,4,46,0,3,4,1
21,Rosario Camp.,015,0341A,5522,350,5,4,74,5,5,15,2,6,36,0,67,14,41,0,7,15,0
21,Rosario Camp.,015,0341A,5523,93,0,0,16,0,3,14,0,3,7,0,24,3,10,0,0,0,0
21,Rosario Camp.,015,0341B,5524,298,10,0,42,8,9,4,1,12,40,0,49,6,55,1,1,12,1
21,Rosario Camp.,015,0343 ,5525,350,13,0,20,14,3,6,3,9,3,1,94,13,74,5,4,1,1
21,Rosario Camp.,015,0343 ,5526,349,4,4,22,20,4,13,0,13,18,3,75,9,86,3,0,0,2
21,Rosario Camp.,015,0343 ,5527,350,8,6,25,11,8,5,1,12,11,3,68,17,63,4,3,8,0
21,Rosario Camp.,015,0343 ,5528,350,2,4,34,4,10,8,11,31,0,3,66,13,75,5,1,4,0
21,Rosario Camp.,015,0343 ,5529,350,13,0,37,4,2,15,3,10,9,0,94,7,78,5,4,11,0
21,Rosario Camp.,015,0343 ,5530,350,9,16,23,18,6,4,1,9,12,0,69,14,75,5,2,2,1
21,Rosario Camp.,015,0343 ,5531,350,13,7,23,6,1,2,0,9,19,2,72,12,80,3,3,4,1
21,Rosario Camp.,015,0343 ,5532,351,5,11,27,4,3,5,0,6,19,0,88,15,77,2,1,12,0
21,Rosario Camp.,015,0343 ,5533,350,2,9,21,10,3,10,0,10,34,4,75,14,70,4,2,3,1
21,Rosario Camp.,015,0343 ,5534,350,10,11,25,3,9,11,0,14,21,1,73,6,82,4,1,2,1
21,Rosario Camp.,015,0343 ,5535,350,7,2,23,0,6,31,0,15,18,1,80,11,69,9,3,4,0
21,Rosario Camp.,015,0343 ,5536,350,6,3,30,8,4,14,0,3,13,0,78,13,75,0,0,0,0
21,Rosario Camp.,015,0343 ,5537,350,12,9,18,3,10,9,1,13,17,0,78,10,55,5,4,14,0
21,Rosario Camp.,015,0343 ,5538,350,6,4,31,3,10,18,1,5,12,0,84,14,71,5,2,2,0
21,Rosario Camp.,015,0343 ,5539,127,0,0,4,1,0,5,0,1,9,0,48,4,26,0,0,5,0
21,Rosario Camp.,015,0343A,5540,350,14,4,18,3,7,8,2,3,11,0,90,11,80,3,1,3,1
21,Rosario Camp.,015,0343A,5541,350,15,5,10,1,4,7,0,2,12,1,107,18,67,3,2,0,0
21,Rosario Camp.,015,0343A,5542,349,6,5,13,0,6,4,0,3,21,1,113,13,62,3,5,3,0
21,Rosario Camp.,015,0343A,5543,191,3,4,4,0,3,6,0,2,4,0,54,9,25,0,2,8,0
21,Rosario Camp.,015,0343A,5544,191,5,2,8,1,4,3,0,7,6,1,53,4,47,0,2,3,1
21,Rosario Camp.,015,0345 ,5545,350,11,5,10,2,5,3,1,6,12,1,120,20,62,2,4,4,0
21,Rosario Camp.,015,0345 ,5546,350,16,0,6,6,2,11,0,8,14,0,111,14,69,0,2,1,0
21,Rosario Camp.,015,0345 ,5547,350,14,0,21,9,0,6,0,5,24,0,101,20,77,0,1,3,0
21,Rosario Camp.,015,0345 ,5548,350,9,4,7,0,12,4,2,2,0,0,107,12,79,2,2,0,0
21,Rosario Camp.,015,0345 ,5549,350,1,1,7,5,5,18,0,14,10,0,85,12,73,2,4,1,0
21,Rosario Camp.,015,0345 ,5550,350,8,7,16,7,7,6,1,10,14,0,100,13,98,0,3,3,1
21,Rosario Camp.,015,0345 ,5551,350,17,0,11,3,2,20,1,9,7,2,119,18,63,1,2,0,1
21,Rosario Camp.,015,0345 ,5552,350,19,0,16,6,3,18,0,10,18,1,100,13,66,2,6,0,1
21,Rosario Camp.,015,0345 ,5553,351,18,0,13,4,4,4,1,14,8,2,95,12,91,1,6,7,0
21,Rosario Camp.,015,0345 ,5554,350,6,9,17,3,3,6,0,7,17,0,105,9,74,0,2,7,0
21,Rosario Camp.,015,0345 ,5555,350,12,7,18,12,10,7,0,6,11,1,76,18,86,2,3,3,1
21,Rosario Camp.,015,0345 ,5556,350,4,18,18,6,4,3,1,9,9,0,95,20,83,0,1,0,0
21,Rosario Camp.,015,0345 ,5557,350,12,2,16,3,6,5,0,10,12,0,96,16,86,1,6,6,0
21,Rosario Camp.,015,0345 ,5558,350,19,1,22,5,4,11,0,8,20,0,80,15,83,1,3,0,0
21,Rosario Camp.,015,0345 ,5559,350,10,4,14,0,8,9,0,13,13,0,86,12,62,2,0,3,2
21,Rosario Camp.,015,0345 ,5560,350,0,15,17,0,3,14,0,16,7,1,84,15,83,1,2,2,2
21,Rosario Camp.,015,0345 ,5561,350,2,9,13,2,4,7,0,6,15,1,99,12,90,0,2,0,0
21,Rosario Camp.,015,0345 ,5562,350,2,0,21,7,3,8,0,8,14,0,98,17,79,1,5,13,0
21,Rosario Camp.,015,0345 ,5563,350,9,6,11,8,5,10,0,12,10,0,111,14,58,2,2,3,0
21,Rosario Camp.,015,0345 ,5564,350,17,4,15,2,10,11,0,10,7,0,104,14,92,2,3,1,0
21,Rosario Camp.,015,0345 ,5565,350,8,9,20,3,8,5,0,10,6,0,113,10,76,1,0,9,0
21,Rosario Camp.,015,0345 ,5566,350,14,0,10,11,3,6,0,9,11,1,113,18,71,0,3,0,0
21,Rosario Camp.,015,0345 ,5567,350,16,0,16,7,1,6,0,9,14,0,93,18,82,2,3,4,1
21,Rosario Camp.,015,0345 ,5568,350,24,0,15,2,5,13,0,13,15,0,98,13,78,1,0,1,1
21,Rosario Camp.,015,0345 ,5569,350,3,2,6,0,0,0,0,11,0,0,102,13,74,1,6,0,0
21,Rosario Camp.,015,0345 ,5570,351,8,0,12,5,14,6,2,14,17,0,101,6,72,0,1,14,0
21,Rosario Camp.,015,0345 ,5571,350,0,0,11,5,4,2,0,11,6,2,129,22,79,3,6,13,1
21,Rosario Camp.,015,0345 ,5572,351,9,4,17,14,8,7,0,10,12,0,88,13,80,2,5,3,0
21,Rosario Camp.,015,0345 ,5573,350,5,2,15,0,9,6,0,16,16,0,97,11,76,2,0,12,2
21,Rosario Camp.,015,0345 ,5574,350,7,1,14,9,1,2,2,13,12,0,100,17,85,0,1,2,0
21,Rosario Camp.,015,0345 ,5575,350,5,5,17,13,0,7,0,10,7,0,115,18,70,0,0,0,0
21,Rosario Camp.,015,0345 ,5576,350,5,7,12,11,10,5,0,13,12,0,116,10,67,1,3,2,1
21,Rosario Camp.,015,0345 ,5577,350,8,5,0,10,0,2,0,8,9,1,95,0,92,1,1,2,1
21,Rosario Camp.,015,0345 ,5578,350,7,7,16,4,5,5,0,9,10,0,137,14,67,1,3,6,0
21,Rosario Camp.,015,0345 ,5579,350,5,5,12,3,5,15,0,12,17,0,89,12,99,3,2,1,0
21,Rosario Camp.,015,0345 ,5580,351,6,6,23,9,7,9,0,15,15,0,94,10,73,1,1,1,0
21,Rosario Camp.,015,0345 ,5581,350,12,11,18,11,17,14,0,12,13,0,73,10,68,3,3,3,1
21,Rosario Camp.,015,0345 ,5582,350,18,0,15,6,9,4,1,5,8,0,117,11,71,1,3,0,0
21,Rosario Camp.,015,0345 ,5583,350,3,11,9,4,4,16,1,7,13,0,103,14,83,2,2,4,1
21,Rosario Camp.,015,0345 ,5584,350,12,6,16,4,5,4,0,13,18,1,96,14,61,1,8,4,0
21,Rosario Camp.,015,0345 ,5585,350,16,10,11,5,7,4,1,16,14,0,82,20,64,2,4,4,0
21,Rosario Camp.,015,0345 ,5586,351,26,0,17,3,3,11,0,8,6,0,98,9,78,0,0,2,1
21,Rosario Camp.,015,0345 ,5587,351,11,13,16,0,4,2,0,5,18,0,106,14,74,2,5,3,0
21,Rosario Camp.,015,0345 ,5588,350,20,2,11,0,6,9,0,2,9,0,129,16,53,0,0,4,0
21,Rosario Camp.,015,0345 ,5589,350,4,10,22,0,0,9,1,11,8,1,88,8,80,1,4,4,2
21,Rosario Camp.,015,0345 ,5590,350,2,2,19,0,5,0,1,12,8,0,88,13,87,1,4,1,1
21,Rosario Camp.,015,0345 ,5591,350,11,0,21,0,6,17,0,12,19,0,73,14,91,1,0,2,0
21,Rosario Camp.,015,0345 ,5592,350,23,0,11,0,6,6,2,9,5,0,124,18,64,0,3,3,0
21,Rosario Camp.,015,0345 ,5593,351,18,0,16,0,5,7,0,5,13,0,111,15,70,0,1,2,0
21,Rosario Camp.,015,0345 ,5594,91,0,6,3,0,0,3,0,1,2,0,25,4,25,0,2,0,0
21,Rosario Camp.,015,0345A,5595,350,9,11,23,4,4,6,1,7,4,0,131,8,64,1,2,2,0
21,Rosario Camp.,015,0345A,5596,350,5,11,22,6,4,4,1,5,2,0,125,16,79,1,2,2,1
21,Rosario Camp.,015,0345A,5597,350,17,0,26,9,7,6,0,12,6,1,82,26,82,4,4,4,0
21,Rosario Camp.,015,0345A,5598,350,4,12,18,8,8,9,1,12,13,0,118,15,71,0,4,2,0
21,Rosario Camp.,015,0345A,5599,350,0,0,17,2,3,8,0,6,10,0,125,17,66,0,1,4,0
21,Rosario Camp.,015,0345A,5600,350,6,4,16,10,8,5,1,4,7,0,118,13,72,0,3,3,0
21,Rosario Camp.,015,0345A,5601,350,5,8,15,8,7,4,1,11,3,2,122,18,71,0,3,2,0
21,Rosario Camp.,015,0345A,5602,350,11,2,10,5,5,3,1,6,5,1,128,14,63,2,1,3,2
21,Rosario Camp.,015,0345A,5603,350,16,0,21,0,2,2,0,6,3,2,111,16,84,3,4,11,1
21,Rosario Camp.,015,0345A,5604,350,6,3,17,2,7,10,2,5,6,0,140,16,62,1,0,1,1
21,Rosario Camp.,015,0345A,5605,350,10,8,24,3,7,12,2,9,10,1,115,19,71,0,1,2,0
21,Rosario Camp.,015,0345A,5606,298,1,6,11,11,1,6,0,7,9,1,119,8,48,1,1,3,3
21,Rosario Camp.,015,0350 ,5607,350,1,19,39,2,4,8,0,3,21,1,102,11,41,2,3,14,2
21,Rosario Camp.,015,0350 ,5608,342,18,0,50,7,4,20,1,4,12,1,85,11,60,0,0,3,0
21,Rosario Camp.,015,0350A,5609,350,18,0,26,5,3,23,0,12,37,0,37,16,76,1,4,6,0
21,Rosario Camp.,015,0350A,5610,349,15,0,18,9,6,16,0,14,20,0,50,24,82,0,4,5,0
21,Rosario Camp.,015,0350A,5611,150,6,0,7,3,1,6,1,13,19,0,15,11,32,0,2,2,0
21,Rosario Camp.,015,0351 ,5612,350,9,0,7,10,8,3,1,11,9,2,99,8,79,2,5,3,0
21,Rosario Camp.,015,0351 ,5613,350,4,1,23,4,2,14,0,18,10,0,88,7,89,0,1,7,0
21,Rosario Camp.,015,0351 ,5614,350,8,0,26,11,2,3,0,9,9,0,69,12,87,5,2,5,0
21,Rosario Camp.,015,0351 ,5615,350,4,7,23,1,3,8,0,11,9,1,87,12,75,2,2,6,0
21,Rosario Camp.,015,0351 ,5616,350,15,0,18,4,1,9,0,9,7,0,86,10,83,6,3,5,0
21,Rosario Camp.,015,0351 ,5617,350,9,0,19,5,4,7,0,9,20,0,96,6,64,4,3,4,1
21,Rosario Camp.,015,0351 ,5618,219,4,1,16,2,1,4,0,9,6,0,57,3,56,1,0,0,0
21,Rosario Camp.,015,0351A,5619,189,4,1,25,4,2,6,1,2,17,0,41,7,30,1,1,3,1
21,Rosario Camp.,015,0351A,5620,189,5,0,16,6,1,10,0,2,8,1,44,4,34,0,5,7,1
21,Rosario Camp.,015,0352 ,5621,351,3,9,15,6,5,16,1,22,14,1,74,14,82,3,3,0,1
21,Rosario Camp.,015,0352 ,5622,351,6,7,6,8,1,4,0,13,11,1,82,8,117,4,5,0,0
21,Rosario Camp.,015,0352 ,5623,350,8,4,9,5,2,11,0,8,19,0,76,13,105,7,7,2,0
21,Rosario Camp.,015,0352 ,5624,350,4,0,7,3,5,6,1,12,19,1,92,16,100,3,3,4,0
21,Rosario Camp.,015,0352 ,5625,350,3,3,6,3,3,14,0,22,18,0,69,10,95,4,3,6,0
21,Rosario Camp.,015,0352 ,5626,350,9,2,14,2,1,9,0,17,21,0,75,17,113,5,5,1,0
21,Rosario Camp.,015,0352 ,5627,350,2,9,22,6,5,12,1,21,25,1,50,5,99,5,7,4,0
21,Rosario Camp.,015,0352 ,5628,350,13,5,8,8,2,13,2,13,13,1,69,8,94,1,7,3,2
21,Rosario Camp.,015,0352 ,5629,350,15,4,10,3,5,14,1,8,20,1,76,10,117,2,0,6,0
21,Rosario Camp.,015,0352 ,5630,350,6,6,11,2,1,13,0,9,32,0,69,17,98,3,2,3,0
21,Rosario Camp.,015,0352 ,5631,350,2,5,9,10,6,10,3,27,19,0,71,11,97,1,6,2,1
21,Rosario Camp.,015,0352 ,5632,349,6,2,11,0,8,7,2,16,16,0,55,20,130,4,0,1,1
21,Rosario Camp.,015,0352 ,5633,350,13,0,12,7,1,5,2,17,18,2,58,13,107,7,3,1,0
21,Rosario Camp.,015,0352 ,5634,351,5,3,15,6,5,9,0,22,15,0,50,0,123,5,7,2,0
21,Rosario Camp.,015,0352 ,5635,350,6,5,11,10,1,8,2,19,20,1,64,10,102,4,6,6,0
21,Rosario Camp.,015,0352 ,5636,350,7,8,10,4,6,7,1,20,17,1,66,8,111,1,7,0,0
21,Rosario Camp.,015,0352 ,5637,350,9,0,21,5,5,5,1,9,16,0,69,9,107,3,6,2,0
21,Rosario Camp.,015,0352 ,5638,349,6,5,15,12,0,4,0,19,28,1,70,9,90,3,2,3,0
21,Rosario Camp.,015,0352 ,5639,350,6,2,11,4,6,10,4,25,22,1,65,17,90,5,0,2,0
21,Rosario Camp.,015,0352 ,5640,351,6,3,15,4,4,7,0,17,16,1,59,8,115,8,5,2,0
21,Rosario Camp.,015,0352 ,5641,350,3,2,16,4,6,3,0,14,13,1,63,16,102,1,5,9,1
21,Rosario Camp.,015,0352 ,5642,350,6,8,7,2,4,9,0,14,10,0,83,12,100,0,9,2,0
21,Rosario Camp.,015,0352 ,5643,350,7,3,10,7,3,8,0,20,16,0,72,17,102,4,7,2,0
21,Rosario Camp.,015,0352 ,5644,350,4,6,16,0,0,13,1,15,10,1,77,17,98,7,6,7,0
21,Rosario Camp.,015,0352 ,5645,350,4,3,19,0,6,12,1,20,23,0,58,10,105,3,10,12,0
21,Rosario Camp.,015,0352 ,5646,350,5,5,14,2,7,7,0,17,17,0,72,14,96,2,3,11,0
21,Rosario Camp.,015,0352 ,5647,352,5,3,11,7,7,8,2,13,22,1,80,8,97,2,0,2,1
21,Rosario Camp.,015,0352 ,5648,351,8,1,8,4,6,6,0,13,22,0,81,28,98,2,3,2,2
21,Rosario Camp.,015,0352 ,5649,350,23,0,14,10,1,11,1,12,25,1,52,0,115,4,5,0,0
21,Rosario Camp.,015,0352 ,5650,350,9,2,19,6,1,3,2,18,21,0,58,17,110,3,5,4,1
21,Rosario Camp.,015,0352 ,5651,350,2,5,15,5,1,9,3,13,0,0,81,6,110,3,3,3,1
21,Rosario Camp.,015,0352 ,5652,350,4,5,12,5,2,8,0,14,23,0,83,7,120,1,7,6,1
21,Rosario Camp.,015,0352 ,5653,350,24,0,9,5,7,5,1,19,18,0,55,15,11,2,6,0,0
21,Rosario Camp.,015,0352 ,5654,350,5,6,18,11,4,13,1,22,15,1,58,11,93,2,6,4,1
21,Rosario Camp.,015,0352 ,5655,350,6,4,14,8,6,8,1,16,10,0,69,14,90,3,4,3,0
21,Rosario Camp.,015,0352 ,5656,350,13,0,14,6,10,12,1,15,24,1,53,15,102,3,4,5,1
21,Rosario Camp.,015,0352 ,5657,350,0,8,13,5,3,6,1,8,13,0,70,20,118,5,9,6,1
21,Rosario Camp.,015,0352 ,5658,350,2,3,12,1,3,16,2,18,24,1,68,8,106,4,7,3,4
21,Rosario Camp.,015,0352 ,5659,351,7,3,14,1,2,3,1,19,18,0,64,12,116,4,3,9,1
21,Rosario Camp.,015,0352 ,5660,350,6,10,11,4,4,12,0,19,12,2,87,8,94,5,4,8,0
21,Rosario Camp.,015,0352 ,5661,350,9,0,19,3,4,5,0,14,19,1,69,15,109,4,6,3,1
21,Rosario Camp.,015,0352 ,5662,350,3,6,25,2,4,6,1,12,15,1,70,12,95,3,2,2,0
21,Rosario Camp.,015,0352 ,5663,350,5,5,16,4,4,16,2,21,12,1,64,5,101,2,3,4,0
21,Rosario Camp.,015,0352 ,5664,350,7,8,9,2,2,7,3,11,13,0,65,10,118,6,4,3,1
21,Rosario Camp.,015,0352 ,5665,350,5,0,14,3,5,4,1,15,16,0,78,9,123,2,5,3,1
21,Rosario Camp.,015,0352 ,5666,350,8,5,13,6,4,6,0,19,17,1,76,11,117,4,4,3,0
21,Rosario Camp.,015,0352 ,5667,350,8,1,11,2,7,15,1,15,21,0,49,14,118,1,3,1,3
21,Rosario Camp.,015,0352 ,5668,350,9,6,17,9,1,9,1,16,19,0,66,16,114,3,4,0,1
21,Rosario Camp.,015,0352 ,5669,351,27,6,13,15,6,2,2,22,18,0,62,11,85,8,0,0,0
21,Rosario Camp.,015,0352 ,5670,350,8,4,14,1,2,4,1,19,11,1,66,9,111,4,3,8,1
21,Rosario Camp.,015,0352 ,5671,349,3,3,12,6,12,9,0,17,20,0,70,6,117,1,2,8,1
21,Rosario Camp.,015,0352 ,5672,142,1,1,7,0,6,8,1,4,7,0,23,8,35,0,3,1,1
21,Rosario Camp.,015,0355 ,5673,350,1,3,14,5,4,1,1,8,2,3,158,2,56,2,2,2,4
21,Rosario Camp.,015,0355 ,5674,351,24,0,4,5,3,2,0,6,6,0,155,0,64,2,2,0,1
21,Rosario Camp.,015,0355 ,5675,350,14,0,1,1,5,5,0,5,3,0,144,5,73,0,7,1,0
21,Rosario Camp.,015,0355 ,5676,350,0,7,6,0,2,3,0,8,6,1,151,9,59,1,3,6,1
21,Rosario Camp.,015,0355 ,5677,350,13,0,6,0,1,7,0,14,9,0,119,7,90,4,5,3,1
21,Rosario Camp.,015,0355 ,5678,350,6,8,10,0,3,3,0,5,8,2,156,9,76,2,6,5,0
21,Rosario Camp.,015,0355 ,5679,350,12,0,9,3,0,1,1,3,2,1,183,9,74,0,2,4,0
21,Rosario Camp.,015,0355 ,5680,350,14,0,6,6,6,6,2,12,9,0,105,4,94,2,2,5,1
21,Rosario Camp.,015,0355 ,5681,350,21,0,0,0,3,4,0,4,3,0,116,5,85,1,0,5,1
21,Rosario Camp.,015,0355 ,5682,351,11,5,2,1,2,3,1,4,10,0,148,10,64,1,4,6,1
21,Rosario Camp.,015,0355 ,5683,350,11,0,7,6,6,9,2,16,11,0,168,4,51,0,4,0,0
21,Rosario Camp.,015,0355 ,5684,350,6,6,14,13,6,0,0,7,5,0,130,9,89,1,4,2,3
21,Rosario Camp.,015,0355 ,5685,352,5,4,12,1,5,8,1,6,9,2,116,16,69,2,3,5,0
21,Rosario Camp.,015,0355 ,5686,350,6,4,7,0,2,5,0,5,4,0,155,11,64,1,3,9,1
21,Rosario Camp.,015,0355 ,5687,350,14,0,2,2,6,8,1,11,5,0,130,13,70,4,3,0,1
21,Rosario Camp.,015,0355 ,5688,351,6,3,8,4,6,0,0,8,9,1,129,4,90,2,5,0,1
21,Rosario Camp.,015,0355 ,5689,350,8,4,2,4,0,5,0,9,9,0,171,3,75,4,4,1,0
21,Rosario Camp.,015,0355 ,5690,350,0,0,11,5,5,1,0,10,6,2,110,5,85,5,6,3,3
21,Rosario Camp.,015,0355 ,5691,350,8,0,7,1,5,5,0,7,2,0,145,7,78,3,2,1,0
21,Rosario Camp.,015,0355 ,5692,351,6,0,16,7,2,4,2,17,10,0,148,6,68,5,3,5,1
21,Rosario Camp.,015,0355 ,5693,350,8,3,11,1,1,7,0,6,5,1,142,7,69,2,7,1,0
21,Rosario Camp.,015,0355 ,5694,351,9,0,5,10,6,3,0,8,8,0,140,7,77,3,5,0,1
21,Rosario Camp.,015,0355 ,5695,350,2,2,10,4,3,4,0,5,11,1,119,8,92,4,5,0,1
21,Rosario Camp.,015,0355 ,5696,350,12,11,5,3,7,2,0,7,9,0,116,10,73,3,12,3,0
21,Rosario Camp.,015,0355 ,5697,349,9,4,4,2,4,5,1,9,8,0,123,14,69,3,4,2,0
21,Rosario Camp.,015,0355 ,5698,350,5,5,6,4,6,3,2,3,6,0,122,8,101,2,4,3,0
21,Rosario Camp.,015,0355 ,5699,350,4,4,5,1,1,5,1,9,5,0,146,12,70,5,4,0,0
21,Rosario Camp.,015,0355 ,5700,350,11,4,3,3,3,7,1,4,4,0,144,12,77,1,0,2,0
21,Rosario Camp.,015,0355 ,5701,351,5,0,5,3,6,10,0,5,10,0,122,24,84,2,1,0,2
21,Rosario Camp.,015,0355 ,5702,352,17,0,8,1,3,3,3,6,10,1,123,12,77,1,4,8,1
21,Rosario Camp.,015,0355 ,5703,350,7,5,10,1,1,2,1,11,5,0,116,8,96,1,6,0,0
21,Rosario Camp.,015,0355 ,5704,350,5,5,13,4,6,3,0,5,10,1,134,5,74,2,7,1,2
