codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00062,00008,00005,00065,00063,00009,00002,00051,00064,00004
04,020,SAN JUSTO,01884,052864,0,0,11,5,2,2,77,1,45,61,2,0,0,1
04,020,SAN JUSTO,01884,052865,0,0,9,12,2,1,90,0,32,70,3,1,1,3
04,020,SAN JUSTO,01884,052866,0,0,11,8,0,1,57,1,44,88,2,2,0,2
04,020,SAN JUSTO,01884,052867,0,0,6,9,0,4,84,1,43,73,3,2,0,0
04,020,SAN JUSTO,01884,052868,0,0,7,6,1,2,75,2,39,65,2,0,0,4
04,020,SAN JUSTO,01884,052869,0,0,14,7,2,2,75,0,33,75,2,0,0,2
04,020,SAN JUSTO,01885,052870,0,0,17,19,0,1,96,0,26,96,1,0,1,0
04,020,SAN JUSTO,01885,052871,0,0,6,20,4,2,71,0,32,91,1,0,0,6
04,020,SAN JUSTO,01885,052872,0,0,13,26,2,7,73,1,25,99,4,2,0,6
04,020,SAN JUSTO,01885,052873,0,0,8,11,3,3,80,2,28,105,2,0,0,8
04,020,SAN JUSTO,01885,052874,0,0,13,20,1,1,86,0,30,92,0,0,0,2
04,020,SAN JUSTO,01885,052875,0,0,17,29,0,6,81,0,31,87,2,0,0,7
04,020,SAN JUSTO,01885,052876,0,0,10,23,1,3,74,1,31,91,2,0,1,5
04,020,SAN JUSTO,01885,052877,0,0,4,15,2,1,93,0,19,75,1,1,0,8
04,020,SAN JUSTO,01885,052878,0,0,11,19,1,3,107,1,26,61,0,1,0,3
04,020,SAN JUSTO,01885,052879,0,0,8,16,1,6,95,1,25,73,0,2,0,3
04,020,SAN JUSTO,01885,052880,0,0,7,14,3,4,78,0,26,100,2,1,0,5
04,020,SAN JUSTO,01885,052881,0,0,4,28,0,3,92,1,25,72,2,0,0,5
04,020,SAN JUSTO,01885,052882,0,0,7,17,2,7,69,1,33,112,0,0,1,6
04,020,SAN JUSTO,01885,052883,0,0,11,18,2,6,72,1,26,92,2,1,0,8
04,020,SAN JUSTO,01885,052884,0,0,10,18,0,3,83,2,38,76,1,0,1,4
04,020,SAN JUSTO,01885,052885,0,0,5,23,0,0,82,1,25,102,1,0,0,3
04,020,SAN JUSTO,01885,052886,0,0,13,12,0,4,69,1,30,96,2,1,1,5
04,020,SAN JUSTO,01886,052887,0,0,3,6,1,0,18,0,9,58,0,0,0,1
04,020,SAN JUSTO,01887,052888,0,0,4,3,0,0,18,0,4,28,2,0,0,0
04,020,SAN JUSTO,01888,052889,0,0,1,4,0,0,31,0,108,87,1,0,1,4
04,020,SAN JUSTO,01888,052890,0,0,5,6,1,2,34,0,106,69,1,1,0,3
04,020,SAN JUSTO,01888,052891,0,0,25,3,0,1,31,1,104,98,2,2,0,1
04,020,SAN JUSTO,01888,052892,0,0,7,8,2,3,32,1,106,75,1,0,0,3
04,020,SAN JUSTO,01888,052893,0,0,25,5,2,0,34,0,112,69,0,0,0,2
04,020,SAN JUSTO,01888,052894,0,0,31,10,3,4,37,0,114,50,0,3,0,2
04,020,SAN JUSTO,01889,052895,0,0,21,8,1,1,54,0,46,82,1,0,0,1
04,020,SAN JUSTO,01889,052896,0,0,6,6,0,0,53,0,48,100,1,0,1,2
04,020,SAN JUSTO,01889,052897,0,0,4,6,3,3,59,0,35,82,3,0,0,2
04,020,SAN JUSTO,01889,052898,0,0,12,8,0,3,69,1,34,81,3,2,1,2
04,020,SAN JUSTO,01890,052899,0,0,12,9,0,6,38,1,46,130,3,0,0,5
04,020,SAN JUSTO,01890,052900,0,0,9,5,1,2,49,1,47,113,0,1,0,0
04,020,SAN JUSTO,01890,052901,0,0,1,8,0,2,40,1,65,126,0,1,0,4
04,020,SAN JUSTO,01890,052902,0,0,0,11,4,3,46,0,44,125,0,0,0,2
04,020,SAN JUSTO,01890,052903,0,0,8,9,3,1,53,0,53,92,4,1,0,0
04,020,SAN JUSTO,01890,052904,0,0,10,7,1,1,52,1,59,99,2,0,1,1
04,020,SAN JUSTO,01891,052905,0,0,22,14,1,2,85,2,40,83,1,3,0,2
04,020,SAN JUSTO,01891,052906,0,0,23,13,1,3,71,0,39,108,2,0,0,1
04,020,SAN JUSTO,01891,052907,0,0,15,16,1,2,40,0,55,130,3,0,0,4
04,020,SAN JUSTO,01891,052908,0,0,23,14,1,3,70,0,43,108,1,0,0,4
04,020,SAN JUSTO,01891,052909,0,0,16,10,0,0,56,0,43,115,1,1,0,5
04,020,SAN JUSTO,01891,052910,0,0,14,16,4,3,53,0,53,103,1,0,0,10
04,020,SAN JUSTO,01891,052911,0,0,16,14,0,7,56,0,46,99,3,0,0,6
04,020,SAN JUSTO,01891,052912,0,0,18,11,0,0,39,0,52,131,2,1,0,6
04,020,SAN JUSTO,01891,052913,0,0,15,14,1,6,76,1,50,94,2,0,0,5
04,020,SAN JUSTO,01891,052914,0,0,22,18,0,2,45,1,55,99,1,1,0,2
04,020,SAN JUSTO,01891,052915,0,0,12,16,1,3,62,0,36,109,1,1,1,10
04,020,SAN JUSTO,01891,052916,0,0,12,14,0,6,65,0,27,120,4,0,0,6
04,020,SAN JUSTO,01891,052917,0,0,25,10,2,1,75,0,39,100,0,0,1,5
04,020,SAN JUSTO,01891,052918,0,0,1,11,2,5,78,2,65,77,1,2,0,2
04,020,SAN JUSTO,01891,052919,0,0,17,13,0,3,75,1,48,107,1,0,0,4
04,020,SAN JUSTO,01891,052920,0,0,7,14,1,1,60,2,38,119,1,0,0,8
04,020,SAN JUSTO,01891,052921,0,0,0,14,0,0,45,0,39,120,2,6,1,5
04,020,SAN JUSTO,01891,052922,0,0,5,10,1,4,84,1,42,77,1,1,1,2
04,020,SAN JUSTO,01892,052923,0,0,4,3,0,0,11,0,9,43,1,0,0,2
04,020,SAN JUSTO,01893,052924,0,0,27,4,0,2,55,8,70,89,0,1,0,7
04,020,SAN JUSTO,01893,052925,0,0,14,11,0,4,30,0,50,104,7,0,0,8
04,020,SAN JUSTO,01893,052926,0,0,7,8,2,2,37,1,51,121,1,1,0,1
04,020,SAN JUSTO,01893,052927,0,0,16,8,0,3,57,0,64,92,0,0,0,5
04,020,SAN JUSTO,01893,052928,0,0,8,6,3,3,37,3,76,101,0,0,1,7
04,020,SAN JUSTO,01893,052929,0,0,22,7,0,3,71,0,59,88,1,1,0,3
04,020,SAN JUSTO,01893,052930,0,0,0,15,0,6,44,0,82,73,2,0,1,10
04,020,SAN JUSTO,01893,052931,0,0,10,16,0,2,41,0,53,108,3,0,0,3
04,020,SAN JUSTO,01893,052932,0,0,14,10,1,3,44,1,53,87,0,0,0,4
04,020,SAN JUSTO,01893,052933,0,0,3,9,0,2,60,0,57,85,0,0,0,6
04,020,SAN JUSTO,01893,052934,0,0,16,5,0,0,50,0,48,100,3,2,1,3
04,020,SAN JUSTO,01894,052935,0,0,6,4,1,1,51,0,47,79,0,0,0,1
04,020,SAN JUSTO,01894,052936,0,0,5,4,0,3,56,0,45,72,1,0,0,3
04,020,SAN JUSTO,01894,052937,0,0,8,6,1,0,66,0,45,59,0,0,0,2
04,020,SAN JUSTO,01894,052938,0,0,1,7,0,5,78,0,35,55,0,0,0,2
04,020,SAN JUSTO,01895,052939,0,0,25,4,1,0,23,0,89,97,2,1,1,1
04,020,SAN JUSTO,01895,052940,0,0,3,6,1,0,37,2,63,105,3,1,0,2
04,020,SAN JUSTO,01895,052941,0,0,5,3,0,0,44,0,63,99,0,1,0,0
04,020,SAN JUSTO,01895,052942,0,0,10,7,5,3,30,0,67,100,1,0,0,1
04,020,SAN JUSTO,01895,052943,0,0,11,2,5,0,28,2,59,102,3,0,0,6
04,020,SAN JUSTO,01896,052944,0,0,6,17,6,3,56,1,22,96,1,2,0,4
04,020,SAN JUSTO,01896,052945,0,0,7,18,3,1,56,1,30,117,1,0,0,7
04,020,SAN JUSTO,01896,052946,0,0,10,3,6,2,49,0,20,120,2,3,1,4
04,020,SAN JUSTO,01896,052947,0,0,16,18,2,1,50,2,9,111,6,0,0,1
04,020,SAN JUSTO,01896,052948,0,0,6,9,3,3,42,0,15,107,3,0,1,10
04,020,SAN JUSTO,01896,052949,0,0,15,13,1,5,58,2,17,98,1,0,0,2
04,020,SAN JUSTO,01896,052950,0,0,0,13,5,3,62,1,15,96,2,1,0,1
04,020,SAN JUSTO,01897,052951,0,0,14,14,0,1,52,1,74,71,2,1,0,0
04,020,SAN JUSTO,01897,052952,0,0,5,9,2,2,39,1,74,86,2,0,0,5
04,020,SAN JUSTO,01897,052953,0,0,4,5,4,3,46,1,66,81,2,1,0,7
04,020,SAN JUSTO,01897,052954,0,0,20,9,2,3,32,1,54,89,1,0,0,4
04,020,SAN JUSTO,01898,052955,0,0,5,26,0,4,76,1,42,86,1,3,1,6
04,020,SAN JUSTO,01898,052956,0,0,14,8,3,0,67,2,46,90,6,0,1,6
04,020,SAN JUSTO,01898,052957,0,0,4,26,2,7,56,0,61,79,4,1,2,5
04,020,SAN JUSTO,01898,052958,0,0,13,13,4,2,45,2,52,104,1,4,0,10
04,020,SAN JUSTO,01898,052959,0,0,13,21,1,4,58,2,49,96,0,1,1,5
04,020,SAN JUSTO,01898,052960,0,0,23,13,0,5,45,1,56,135,0,1,0,3
04,020,SAN JUSTO,01898,052961,0,0,11,12,0,7,43,1,48,119,2,0,1,3
04,020,SAN JUSTO,01898,052962,0,0,29,15,5,0,56,0,53,90,4,1,0,0
04,020,SAN JUSTO,01898,052963,0,0,23,13,0,4,68,1,50,93,2,1,1,3
04,020,SAN JUSTO,01898,052964,0,0,14,15,0,2,65,0,51,80,5,0,0,1
04,020,SAN JUSTO,01898,052965,0,0,12,13,2,7,70,0,57,95,2,2,0,9
04,020,SAN JUSTO,01898,052966,0,0,5,17,1,4,55,0,62,90,1,1,0,3
04,020,SAN JUSTO,01898,052967,0,0,19,12,1,3,71,1,52,89,3,1,0,6
04,020,SAN JUSTO,01898,052968,0,0,14,28,0,5,38,0,44,90,6,2,0,9
04,020,SAN JUSTO,01898,052969,0,0,7,10,0,4,67,0,50,98,2,0,1,0
04,020,SAN JUSTO,01898,052970,0,0,16,14,2,5,70,0,55,83,2,0,0,9
04,020,SAN JUSTO,01898,052971,0,0,18,19,0,3,53,1,40,111,8,1,0,5
04,020,SAN JUSTO,01898,052972,0,0,0,18,2,5,62,0,45,86,1,1,1,9
04,020,SAN JUSTO,01898,052973,0,0,10,13,1,8,55,0,46,110,4,0,0,10
04,020,SAN JUSTO,01898,052974,0,0,10,16,2,4,71,1,63,78,3,2,0,16
04,020,SAN JUSTO,01898,052975,0,0,11,18,1,6,50,1,57,87,2,1,1,8
04,020,SAN JUSTO,01898,052976,0,0,9,9,0,2,68,2,57,82,1,0,1,4
04,020,SAN JUSTO,01898,052977,0,0,5,20,0,9,68,0,57,95,5,0,0,4
04,020,SAN JUSTO,01898,052978,0,0,0,9,3,2,63,0,49,109,0,0,0,3
04,020,SAN JUSTO,01898,052979,0,0,20,16,0,3,82,0,59,63,5,0,1,5
04,020,SAN JUSTO,01898,052980,0,0,10,17,0,5,54,0,43,123,2,1,0,5
04,020,SAN JUSTO,01898,052981,0,0,8,10,0,1,56,2,53,85,4,0,0,10
04,020,SAN JUSTO,01898,052982,0,0,15,10,0,2,60,3,46,98,2,0,1,5
04,020,SAN JUSTO,01898,052983,0,0,14,13,3,3,56,0,44,83,3,0,0,14
04,020,SAN JUSTO,01898,052984,0,0,17,12,2,8,76,0,61,95,0,0,0,6
04,020,SAN JUSTO,01898,052985,0,0,15,16,2,1,47,1,49,116,0,0,1,3
04,020,SAN JUSTO,01898,052986,0,0,17,9,1,4,65,0,57,100,1,0,2,4
04,020,SAN JUSTO,01898,052987,0,0,8,16,1,8,49,3,43,120,2,0,0,8
04,020,SAN JUSTO,01898,052988,0,0,21,19,2,2,36,1,59,111,2,0,0,8
04,020,SAN JUSTO,01898,052989,0,0,14,12,2,4,62,0,41,106,1,1,0,2
04,020,SAN JUSTO,01898,052990,0,0,11,15,2,9,57,1,46,84,3,0,0,7
04,020,SAN JUSTO,01898,052991,0,0,1,19,1,5,55,1,42,96,0,1,0,8
04,020,SAN JUSTO,01898,052992,0,0,7,10,0,5,42,0,57,107,1,1,0,4
04,020,SAN JUSTO,01898,052993,0,0,14,16,2,0,68,1,52,79,1,0,0,5
04,020,SAN JUSTO,01898,052994,0,0,24,10,1,0,51,1,43,112,4,0,0,5
04,020,SAN JUSTO,01898,052995,0,0,13,15,5,7,74,1,38,91,3,2,0,7
04,020,SAN JUSTO,01898,052996,0,0,11,18,2,4,66,0,50,80,0,0,1,4
04,020,SAN JUSTO,01898,052997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,020,SAN JUSTO,01898,052998,0,0,3,19,1,5,45,2,62,107,2,0,0,4
04,020,SAN JUSTO,01899,052999,0,0,0,2,1,1,23,0,54,42,0,0,1,1
04,020,SAN JUSTO,01899,053000,0,0,4,6,1,0,30,0,37,45,0,0,0,1
04,020,SAN JUSTO,01900,053001,0,0,4,8,1,2,54,0,39,121,0,2,0,0
04,020,SAN JUSTO,01900,053002,0,0,9,9,0,1,45,1,41,118,1,1,0,4
04,020,SAN JUSTO,01900,053003,0,0,1,14,0,0,44,1,46,120,2,0,0,0
04,020,SAN JUSTO,01900,053004,0,0,6,12,1,3,39,1,45,124,0,0,0,5
04,020,SAN JUSTO,01901,053005,0,0,3,5,0,0,25,0,39,109,0,0,0,2
04,020,SAN JUSTO,01901,053006,0,0,8,7,1,0,28,0,41,99,0,1,1,7
04,020,SAN JUSTO,01901,053007,0,0,19,4,2,0,24,0,41,97,0,0,1,6
04,020,SAN JUSTO,01901,053008,0,0,16,6,3,1,17,0,41,111,1,1,0,2
04,020,SAN JUSTO,01901,053009,0,0,16,13,1,2,35,0,45,84,0,0,0,0
04,020,SAN JUSTO,01901,053010,0,0,6,3,0,2,31,2,4,92,1,1,0,5
04,020,SAN JUSTO,01902,053011,0,0,1,5,0,1,11,0,0,39,0,0,0,0
04,020,SAN JUSTO,01903,053012,0,0,7,19,3,3,50,1,64,84,0,1,0,4
04,020,SAN JUSTO,01903,053013,0,0,11,6,6,1,43,1,59,109,0,1,0,2
04,020,SAN JUSTO,01903,053014,0,0,9,9,2,2,51,1,78,65,0,0,0,5
04,020,SAN JUSTO,01903,053015,0,0,9,8,1,2,40,1,71,97,0,0,0,1
04,020,SAN JUSTO,01903,053016,0,0,12,4,1,2,40,0,78,105,1,0,1,1
04,020,SAN JUSTO,01903,053017,0,0,0,7,2,3,38,0,90,66,2,0,0,5
04,020,SAN JUSTO,01903,053018,0,0,17,3,4,4,43,0,54,99,0,0,0,1
04,020,SAN JUSTO,01904,053019,0,0,0,13,4,1,78,1,29,85,1,1,1,2
04,020,SAN JUSTO,01904,053020,0,0,1,12,2,2,62,0,34,104,2,2,0,6
04,020,SAN JUSTO,01904,053021,0,0,7,15,1,0,60,1,28,104,0,0,0,7
04,020,SAN JUSTO,01904,053022,0,0,2,18,3,4,65,1,41,120,3,0,0,5
04,020,SAN JUSTO,01904,053023,0,0,20,19,0,3,63,1,26,101,2,0,0,2
04,020,SAN JUSTO,01904,053024,0,0,6,10,0,4,76,0,16,103,1,0,0,7
04,020,SAN JUSTO,01904,053025,0,0,5,15,2,3,45,0,28,126,1,0,0,9
04,020,SAN JUSTO,01904,053026,0,0,14,21,1,5,45,0,20,141,0,1,0,6
04,020,SAN JUSTO,01904,053027,0,0,16,15,0,2,62,2,38,91,3,0,0,9
04,020,SAN JUSTO,01904,053028,0,0,19,16,0,4,71,0,18,103,2,0,0,6
04,020,SAN JUSTO,01904,053029,0,0,7,13,0,7,48,0,40,124,1,0,0,6
04,020,SAN JUSTO,01904,053030,0,0,0,13,2,4,63,2,40,92,2,0,2,2
04,020,SAN JUSTO,01904,053031,0,0,8,11,3,1,55,1,23,112,0,1,0,13
04,020,SAN JUSTO,01904,053032,0,0,20,11,3,5,65,1,36,91,1,0,1,7
04,020,SAN JUSTO,01904,053033,0,0,28,10,2,8,39,0,23,130,3,0,0,6
04,020,SAN JUSTO,01904,053034,0,0,21,18,4,1,36,1,29,122,0,1,0,5
04,020,SAN JUSTO,01904,053035,0,0,24,10,6,4,57,1,45,66,2,0,0,9
04,020,SAN JUSTO,01904,053036,0,0,10,12,1,3,55,1,32,115,1,0,0,12
04,020,SAN JUSTO,01904,053037,0,0,10,10,2,1,79,0,32,93,0,1,0,4
04,020,SAN JUSTO,01904,053038,0,0,9,11,1,0,64,1,33,94,1,1,0,12
04,020,SAN JUSTO,01904,053039,0,0,0,14,0,6,56,0,29,91,2,1,0,6
04,020,SAN JUSTO,01904,053040,0,0,1,18,3,1,51,3,22,132,0,0,0,5
04,020,SAN JUSTO,01904,053041,0,0,10,23,3,0,64,0,31,111,2,3,0,7
04,020,SAN JUSTO,01904,053042,0,0,9,8,2,1,86,0,28,84,1,1,2,4
04,020,SAN JUSTO,01904,053043,0,0,18,16,4,3,65,0,30,94,3,1,0,6
04,020,SAN JUSTO,01904,053044,0,0,9,8,0,7,80,1,44,70,3,0,0,6
04,020,SAN JUSTO,01904,053045,0,0,15,14,2,2,67,3,40,86,1,0,0,5
04,020,SAN JUSTO,01904,053046,0,0,1,10,3,3,46,1,36,109,0,1,0,7
04,020,SAN JUSTO,01904,053047,0,0,0,13,3,5,56,1,36,115,2,0,0,5
04,020,SAN JUSTO,01904,053048,0,0,26,17,0,3,45,0,39,88,4,1,0,7
04,020,SAN JUSTO,01904,053049,0,0,10,17,1,8,45,1,27,116,2,1,0,9
04,020,SAN JUSTO,01904,053050,0,0,11,20,1,3,56,1,35,98,0,0,0,9
04,020,SAN JUSTO,01904,053051,0,0,24,14,1,1,60,0,25,96,1,2,1,9
04,020,SAN JUSTO,01904,053052,0,0,7,16,3,3,58,1,26,124,3,1,0,2
04,020,SAN JUSTO,01904,053053,0,0,14,16,0,1,57,1,32,104,1,0,0,8
04,020,SAN JUSTO,01904,053054,0,0,10,11,1,1,56,1,36,111,0,0,0,6
04,020,SAN JUSTO,01904,053055,0,0,18,9,1,3,73,0,36,82,0,1,0,4
04,020,SAN JUSTO,01904,053056,0,0,8,10,2,2,52,0,36,110,1,0,0,5
04,020,SAN JUSTO,01904,053057,0,0,4,10,0,2,51,0,37,121,1,1,0,7
04,020,SAN JUSTO,01904,053058,0,0,5,14,2,5,42,1,58,98,0,0,0,4
04,020,SAN JUSTO,01904,053059,0,0,6,18,2,6,37,0,31,131,1,0,0,3
04,020,SAN JUSTO,01904,053060,0,0,10,15,1,4,66,0,24,97,1,0,0,9
04,020,SAN JUSTO,01904,053061,0,0,10,20,3,4,59,0,40,99,1,1,0,11
04,020,SAN JUSTO,01904,053062,0,0,22,12,0,4,48,2,40,95,1,0,0,5
04,020,SAN JUSTO,01904,053063,0,0,13,13,1,4,38,1,23,127,0,0,0,7
04,020,SAN JUSTO,01904,053064,0,0,13,20,1,4,54,1,39,91,2,1,0,6
04,020,SAN JUSTO,01904,053065,0,0,20,19,1,1,46,3,32,138,1,0,0,6
04,020,SAN JUSTO,01904,053066,0,0,15,19,3,10,69,1,27,93,3,0,0,8
04,020,SAN JUSTO,01904,053067,0,0,6,19,0,4,73,0,29,112,1,0,0,3
04,020,SAN JUSTO,01904,053068,0,0,11,12,1,1,66,0,26,112,0,2,0,11
04,020,SAN JUSTO,01905,053069,0,0,10,9,3,3,49,0,60,80,0,1,1,3
04,020,SAN JUSTO,01905,053070,0,0,6,11,2,1,37,2,48,136,2,0,0,4
04,020,SAN JUSTO,01905,053071,0,0,11,17,0,4,13,2,33,155,0,0,1,7
04,020,SAN JUSTO,01905,053072,0,0,16,13,2,0,38,0,55,125,2,1,0,3
04,020,SAN JUSTO,01905,053073,0,0,14,7,2,2,35,0,54,111,0,0,1,2
04,020,SAN JUSTO,01905,053074,0,0,6,14,3,2,38,0,41,147,1,1,0,6
04,020,SAN JUSTO,01905,053075,0,0,6,10,8,1,42,0,55,108,2,0,0,3
04,020,SAN JUSTO,01905,053076,0,0,10,12,0,2,45,0,59,110,0,0,0,3
04,020,SAN JUSTO,01905,053077,0,0,14,8,1,1,47,0,56,114,1,0,1,2
04,020,SAN JUSTO,01905,053078,0,0,10,9,2,2,45,1,51,105,3,0,1,2
04,020,SAN JUSTO,01905,053079,0,0,30,20,2,3,40,0,56,104,0,0,0,3
04,020,SAN JUSTO,01905,053080,0,0,9,9,2,1,38,1,58,130,1,0,0,4
04,020,SAN JUSTO,01905,053081,0,0,6,16,3,2,51,1,45,122,1,0,1,2
04,020,SAN JUSTO,01905,053082,0,0,10,14,2,2,41,1,58,130,1,0,1,1
04,020,SAN JUSTO,01905,053083,0,0,12,9,5,3,43,0,53,106,2,0,0,3
04,020,SAN JUSTO,01906,053084,0,0,14,4,0,1,33,0,65,59,1,1,0,1
04,020,SAN JUSTO,01906,053085,0,0,11,4,2,0,11,1,52,84,0,1,0,1
04,020,SAN JUSTO,01907,053086,0,0,10,5,0,0,58,0,83,73,1,1,0,5
04,020,SAN JUSTO,01907,053087,0,0,12,4,0,0,49,0,85,62,0,1,0,0
04,020,SAN JUSTO,01908,053088,0,0,11,14,2,3,54,1,36,114,1,0,1,0
04,020,SAN JUSTO,01908,053089,0,0,7,7,1,6,37,0,47,132,0,0,0,2
04,020,SAN JUSTO,01908,053090,0,0,3,13,0,3,43,0,70,91,1,2,0,5
04,020,SAN JUSTO,01908,053091,0,0,9,12,1,1,52,0,39,122,2,0,0,3
04,020,SAN JUSTO,01908,053092,0,0,8,12,3,3,61,0,31,106,1,0,0,2
04,020,SAN JUSTO,01908,053093,0,0,13,11,4,3,46,1,17,133,0,1,0,0
04,020,SAN JUSTO,01908,053094,0,0,5,6,0,1,40,1,57,111,2,0,0,2
04,020,SAN JUSTO,01908,053095,0,0,7,13,3,3,48,0,32,127,2,0,0,1
04,020,SAN JUSTO,01908,053096,0,0,3,13,0,7,58,0,36,113,0,0,0,5
04,020,SAN JUSTO,01909,053097,0,0,20,4,1,0,18,1,53,100,1,0,0,2
04,020,SAN JUSTO,01909,053098,0,0,17,5,1,0,15,0,75,69,0,0,0,0
04,020,SAN JUSTO,01909,053099,0,0,24,9,0,1,25,0,71,70,0,0,0,1
04,020,SAN JUSTO,01909,053100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,020,SAN JUSTO,01909,053101,0,0,15,5,1,0,21,0,68,77,1,0,0,0
04,020,SAN JUSTO,01909,053102,0,0,8,4,1,1,13,0,56,64,0,1,0,0
04,020,SAN JUSTO,01910,053103,0,0,9,21,1,8,82,1,29,79,0,0,0,6
04,020,SAN JUSTO,01910,053104,0,0,38,25,0,5,93,0,26,77,1,0,0,0
04,020,SAN JUSTO,01910,053105,0,0,18,12,3,8,69,1,34,89,0,1,0,7
04,020,SAN JUSTO,01910,053106,0,0,7,22,5,6,75,2,16,102,0,0,0,6
04,020,SAN JUSTO,01910,053107,0,0,1,20,3,7,78,0,17,104,4,1,2,5
04,020,SAN JUSTO,01910,053108,0,0,12,16,3,5,75,1,24,102,3,0,0,7
04,020,SAN JUSTO,01910,053109,0,0,13,13,6,10,59,1,31,124,2,0,0,8
04,020,SAN JUSTO,01910,053110,0,0,11,20,4,5,55,0,39,109,1,1,0,8
04,020,SAN JUSTO,01910,053111,0,0,12,17,5,6,71,1,19,120,2,0,0,7
04,020,SAN JUSTO,01910,053112,0,0,10,20,3,11,45,3,33,117,3,1,0,6
04,020,SAN JUSTO,01910,053113,0,0,1,13,2,13,48,1,22,141,4,1,0,10
04,020,SAN JUSTO,01910,053114,0,0,10,19,0,6,55,0,23,117,3,1,0,11
04,020,SAN JUSTO,01910,053115,0,0,21,16,5,9,74,0,35,88,0,0,0,4
04,020,SAN JUSTO,01910,053116,0,0,16,16,2,5,79,2,23,106,0,2,0,6
04,020,SAN JUSTO,01910,053117,0,0,8,16,1,6,54,3,38,111,4,0,0,6
04,020,SAN JUSTO,01910,053118,0,0,4,27,1,6,68,0,27,99,0,1,2,5
04,020,SAN JUSTO,01910,053119,0,0,7,21,4,7,61,2,20,116,0,1,1,8
04,020,SAN JUSTO,01910,053120,0,0,7,13,4,6,62,0,23,108,2,0,0,7
04,020,SAN JUSTO,01910,053121,0,0,6,21,2,4,63,1,31,116,5,0,0,8
04,020,SAN JUSTO,01910,053122,0,0,0,18,0,4,70,1,35,102,1,0,0,10
04,020,SAN JUSTO,01910,053123,0,0,33,0,2,6,83,1,21,92,5,0,1,6
04,020,SAN JUSTO,01910,053124,0,0,9,20,5,5,46,0,33,132,1,1,3,9
04,020,SAN JUSTO,01910,053125,0,0,1,18,2,9,65,0,30,105,3,0,0,9
04,020,SAN JUSTO,01910,053126,0,0,8,18,1,0,72,2,44,83,2,0,0,2
04,020,SAN JUSTO,01910,053127,0,0,18,24,0,0,82,0,19,104,1,2,0,12
04,020,SAN JUSTO,01910,053128,0,0,13,16,6,2,74,1,19,110,1,0,1,9
04,020,SAN JUSTO,01910,053129,0,0,9,13,3,7,54,1,31,113,3,0,0,9
04,020,SAN JUSTO,01910,053130,0,0,10,18,1,11,61,0,16,110,2,0,0,6
04,020,SAN JUSTO,01910,053131,0,0,10,18,5,7,71,2,22,105,2,0,0,12
04,020,SAN JUSTO,01910,053132,0,0,15,19,2,7,92,0,20,98,3,2,0,7
04,020,SAN JUSTO,01910,053133,0,0,9,17,4,3,60,3,23,129,4,0,0,6
04,020,SAN JUSTO,01910,053134,0,0,10,20,5,6,62,0,16,125,3,0,0,12
04,020,SAN JUSTO,01910,053135,0,0,9,28,2,4,53,1,22,120,1,1,1,13
04,020,SAN JUSTO,01910,053136,0,0,2,24,5,5,53,0,26,132,0,0,0,11
04,020,SAN JUSTO,01910,053137,0,0,2,10,2,9,92,1,30,75,3,2,0,9
04,020,SAN JUSTO,01910,053138,0,0,13,34,4,7,57,3,30,95,2,2,0,11
04,020,SAN JUSTO,01910,053139,0,0,7,24,2,5,75,1,23,99,2,1,1,7
04,020,SAN JUSTO,01910,053140,0,0,10,23,6,7,76,1,20,85,0,1,0,10
04,020,SAN JUSTO,01910,053141,0,0,12,28,2,4,91,1,22,80,0,0,0,6
04,020,SAN JUSTO,01910,053142,0,0,4,29,2,7,64,2,20,109,3,0,0,11
04,020,SAN JUSTO,01910,053143,0,0,11,13,1,6,77,2,25,84,0,0,0,8
04,020,SAN JUSTO,01910,053144,0,0,9,26,3,6,55,0,23,114,4,0,0,9
04,020,SAN JUSTO,01910,053145,0,0,13,22,1,4,80,1,20,80,3,0,0,7
04,020,SAN JUSTO,01910,053146,0,0,14,21,3,7,83,2,26,92,2,1,0,10
04,020,SAN JUSTO,01910,053147,0,0,8,16,3,2,80,1,20,98,1,0,0,9
04,020,SAN JUSTO,01910,053148,0,0,1,19,5,6,53,0,23,118,1,0,1,17
04,020,SAN JUSTO,01910,053149,0,0,13,17,3,7,68,1,29,114,1,3,0,7
04,020,SAN JUSTO,01910,053150,0,0,9,11,2,3,99,1,30,95,0,2,0,2
04,020,SAN JUSTO,01910,053151,0,0,5,16,4,5,70,0,37,97,5,0,0,6
04,020,SAN JUSTO,01910,053152,0,0,10,17,2,2,73,0,25,104,1,1,0,7
04,020,SAN JUSTO,01910,053153,0,0,10,24,2,7,60,0,19,107,0,0,0,8
04,020,SAN JUSTO,01910,053154,0,0,7,12,2,2,85,1,21,89,1,0,0,7
04,020,SAN JUSTO,01910,053155,0,0,1,16,2,7,98,1,26,90,1,0,0,8
04,020,SAN JUSTO,01910,053156,0,0,18,19,3,9,57,0,31,90,2,1,0,10
04,020,SAN JUSTO,01910,053157,0,0,6,21,0,3,52,0,31,115,2,0,0,7
04,020,SAN JUSTO,01910,053158,0,0,7,17,3,7,70,0,19,102,2,0,1,10
04,020,SAN JUSTO,01910,053159,0,0,2,20,1,6,80,3,28,92,3,0,0,8
