codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00011,00009,00059,00012,00013,00006,00018,00017,00058
02,113,TIGRE,01139,038629,0,0,34,13,15,178,0,47,0,1,0,0,0,0,0
02,113,TIGRE,01139,038630,0,0,31,19,5,134,1,85,0,1,0,0,1,0,1
02,113,TIGRE,01139,038631,0,0,42,14,11,145,1,67,0,1,0,1,1,1,1
02,113,TIGRE,01139,038632,0,0,37,15,10,155,1,52,0,4,0,0,2,0,0
02,113,TIGRE,01139,038633,0,0,25,8,26,160,1,58,0,2,1,0,0,1,1
02,113,TIGRE,01139,038634,0,0,23,20,12,155,3,66,0,2,2,2,1,0,1
02,113,TIGRE,01139,038635,0,0,29,13,14,155,0,83,0,1,1,4,1,0,1
02,113,TIGRE,01139,038636,0,0,53,9,15,116,2,77,0,0,1,1,2,1,1
02,113,TIGRE,01139,038637,0,0,28,24,9,140,0,72,0,5,0,7,0,2,0
02,113,TIGRE,01139,038638,0,0,27,14,8,129,1,77,0,2,0,2,0,0,0
02,113,TIGRE,01139,038639,0,0,16,21,15,129,1,78,0,4,1,3,1,0,1
02,113,TIGRE,01139,038640,0,0,35,25,7,106,3,68,0,6,0,2,1,0,0
02,113,TIGRE,01139,038641,0,0,17,17,9,115,0,80,0,3,2,0,2,0,0
02,113,TIGRE,01139,038642,0,0,0,21,10,144,2,73,0,2,0,2,0,0,0
02,113,TIGRE,01139,038643,0,0,37,11,4,152,1,65,0,1,0,0,0,0,0
02,113,TIGRE,01139,038644,0,0,34,22,17,142,1,63,0,3,0,0,0,0,1
02,113,TIGRE,01139,038645,0,0,40,15,8,141,0,64,0,0,0,8,0,0,0
02,113,TIGRE,01139,038646,0,0,33,21,13,156,0,46,0,2,0,2,0,0,1
02,113,TIGRE,01139,038647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01139,038648,0,0,50,21,12,123,0,65,0,0,0,0,0,0,0
02,113,TIGRE,01139,038649,0,0,33,15,8,152,1,64,0,3,1,2,0,0,0
02,113,TIGRE,01139,038650,0,0,35,20,15,115,0,98,0,1,0,4,1,0,1
02,113,TIGRE,01139,038651,0,0,35,19,7,160,0,60,0,4,0,2,0,0,1
02,113,TIGRE,01139,038652,0,0,46,15,10,145,0,50,0,1,1,0,0,0,0
02,113,TIGRE,01139,038653,0,0,27,24,13,133,1,89,0,3,0,0,0,0,0
02,113,TIGRE,01139,038654,0,0,23,25,14,102,0,113,0,3,0,0,1,0,1
02,113,TIGRE,01139,038655,0,0,28,17,7,131,2,89,0,0,0,0,0,0,0
02,113,TIGRE,01139,038656,0,0,27,16,14,142,0,67,0,1,0,3,1,0,0
02,113,TIGRE,01139,038657,0,0,35,18,8,131,0,68,0,1,0,5,1,1,1
02,113,TIGRE,01139,038658,0,0,31,21,6,137,0,84,0,2,0,2,0,0,0
02,113,TIGRE,01139,038659,0,0,37,23,16,130,1,70,0,0,0,2,1,2,0
02,113,TIGRE,01139,038660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01139,038661,0,0,29,17,8,132,2,83,0,4,0,1,1,1,1
02,113,TIGRE,01139,038662,0,0,25,15,8,145,0,78,0,1,0,1,2,0,0
02,113,TIGRE,01139,038663,0,0,33,11,14,163,0,57,0,3,0,1,0,0,0
02,113,TIGRE,01139,038664,0,0,17,23,13,144,0,56,0,2,0,0,1,0,0
02,113,TIGRE,01139,038665,0,0,20,16,12,143,1,86,0,1,0,0,0,0,0
02,113,TIGRE,01139,038666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01139,038667,0,0,44,20,9,125,0,81,0,2,0,1,1,0,1
02,113,TIGRE,01139,038668,0,0,25,12,7,137,1,83,0,1,0,5,4,0,0
02,113,TIGRE,01139,038669,0,0,39,15,8,162,1,50,0,4,0,2,0,0,1
02,113,TIGRE,01139,038670,0,0,32,10,9,160,0,56,0,2,1,1,1,1,0
02,113,TIGRE,01139,038671,0,0,45,9,7,158,2,43,0,2,0,3,3,0,0
02,113,TIGRE,01139,038672,0,0,31,15,9,146,0,57,0,4,0,2,2,0,1
02,113,TIGRE,01139,038673,0,0,35,24,8,131,0,69,0,5,0,3,0,0,0
02,113,TIGRE,01139,038674,0,0,41,14,11,127,0,86,0,0,0,1,1,0,0
02,113,TIGRE,01139,038675,0,0,2,17,7,154,0,59,0,1,0,1,1,0,0
02,113,TIGRE,01139,038676,0,0,34,14,11,150,0,62,0,2,0,2,0,0,2
02,113,TIGRE,01139,038677,0,0,28,10,15,147,1,68,0,0,0,1,0,0,1
02,113,TIGRE,01139,038678,0,0,32,18,13,146,0,54,0,0,1,1,0,0,0
02,113,TIGRE,01139,038679,0,0,33,11,9,136,0,80,0,3,3,0,0,0,0
02,113,TIGRE,01139,038680,0,0,30,16,14,115,0,93,0,2,1,3,1,0,0
02,113,TIGRE,01139,038681,0,0,39,9,11,161,1,60,0,0,0,0,1,1,2
02,113,TIGRE,01139,038682,0,0,44,17,10,130,1,83,0,1,0,2,2,0,1
02,113,TIGRE,01139,038683,0,0,32,15,9,134,1,75,0,0,0,2,0,1,1
02,113,TIGRE,01139,038684,0,0,27,19,8,147,1,77,0,3,0,1,0,0,0
02,113,TIGRE,01139,038685,0,0,40,17,6,137,0,59,0,1,0,3,1,0,0
02,113,TIGRE,01139,038686,0,0,29,13,10,144,1,81,0,2,0,1,0,1,0
02,113,TIGRE,01139,038687,0,0,23,20,11,141,0,86,0,1,0,5,1,0,0
02,113,TIGRE,01139,038688,0,0,27,15,12,150,0,68,0,1,1,1,0,0,0
02,113,TIGRE,01139,038689,0,0,22,8,7,140,0,100,0,2,1,3,0,1,1
02,113,TIGRE,01139,038690,0,0,46,13,8,152,0,64,0,0,0,0,3,1,2
02,113,TIGRE,01139,038691,0,0,24,25,17,139,1,63,0,7,0,1,2,1,2
02,113,TIGRE,01139,038692,0,0,35,13,8,155,1,47,0,3,0,2,0,0,0
02,113,TIGRE,01139,038693,0,0,27,12,10,153,1,75,0,7,0,1,0,1,1
02,113,TIGRE,01139,038694,0,0,31,10,3,174,0,70,0,2,1,1,0,0,0
02,113,TIGRE,01139,038695,0,0,37,22,7,133,1,77,0,1,0,3,1,0,0
02,113,TIGRE,01139,038696,0,0,40,16,12,132,0,81,0,2,0,1,1,0,0
02,113,TIGRE,01139,038697,0,0,31,15,10,172,0,63,0,1,1,2,1,0,0
02,113,TIGRE,01139,038698,0,0,29,17,9,157,1,61,0,0,0,2,1,0,1
02,113,TIGRE,01139,038699,0,0,24,6,5,168,0,7,0,3,0,0,1,0,1
02,113,TIGRE,01139,038700,0,0,25,17,5,181,0,61,0,2,1,0,1,0,0
02,113,TIGRE,01139,038701,0,0,29,9,19,148,0,67,0,5,0,2,0,2,1
02,113,TIGRE,01139,038702,0,0,25,21,9,147,0,84,0,2,0,2,0,0,1
02,113,TIGRE,01139,038703,0,0,30,10,10,145,0,64,0,5,0,2,1,0,0
02,113,TIGRE,01139,038704,0,0,39,13,6,154,1,50,0,1,0,4,0,1,0
02,113,TIGRE,01139,038705,0,0,20,16,10,114,0,99,0,4,0,3,0,0,0
02,113,TIGRE,01139,038706,0,0,32,31,6,122,1,86,0,0,0,0,1,1,0
02,113,TIGRE,01139,038707,0,0,33,24,9,142,2,61,0,1,0,1,0,0,0
02,113,TIGRE,01139,038708,0,0,40,12,7,154,0,58,0,9,0,1,1,0,0
02,113,TIGRE,01139,038709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01139,038710,0,0,38,15,9,163,0,68,0,0,0,2,0,0,0
02,113,TIGRE,01139,038711,0,0,21,17,13,155,0,79,0,2,0,3,2,0,1
02,113,TIGRE,01139,038712,0,0,34,21,15,152,2,65,0,2,1,2,0,2,2
02,113,TIGRE,01139,038713,0,0,44,6,12,154,1,69,0,5,0,0,0,0,0
02,113,TIGRE,01139,038714,0,0,28,21,12,151,2,62,0,2,1,2,0,1,0
02,113,TIGRE,01139,038715,0,0,30,16,13,141,0,70,0,2,0,1,0,0,0
02,113,TIGRE,01139,038716,0,0,32,20,11,116,0,69,0,0,0,3,0,0,1
02,113,TIGRE,01139,038717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01139,038718,0,0,28,14,7,174,1,56,0,2,1,1,1,0,1
02,113,TIGRE,01139,038719,0,0,33,20,12,141,2,70,0,2,1,3,0,0,1
02,113,TIGRE,01139,038720,0,0,26,19,14,126,0,86,0,2,0,2,2,0,1
02,113,TIGRE,01139,038721,0,0,32,19,13,142,1,65,0,2,0,0,2,0,0
02,113,TIGRE,01139,038722,0,0,29,13,14,151,0,73,0,4,1,1,0,1,0
02,113,TIGRE,01139,038723,0,0,34,11,7,159,0,66,0,0,0,3,0,0,1
02,113,TIGRE,01139,038724,0,0,31,14,9,144,0,88,0,2,0,4,0,0,0
02,113,TIGRE,01139,038725,0,0,24,21,15,131,1,83,0,1,0,1,1,1,1
02,113,TIGRE,01139,038726,0,0,27,17,8,134,0,74,0,0,0,0,0,0,1
02,113,TIGRE,01139,038727,0,0,27,18,17,136,0,87,0,2,1,1,0,0,1
02,113,TIGRE,01139,038728,0,0,38,11,7,127,1,72,0,0,0,0,1,0,0
02,113,TIGRE,01139,038729,0,0,28,11,7,156,2,67,0,1,1,0,0,0,0
02,113,TIGRE,01139,038730,0,0,38,24,15,148,4,60,0,0,0,0,0,0,2
02,113,TIGRE,01139,038731,0,0,25,14,14,140,0,72,0,1,0,1,0,0,1
02,113,TIGRE,01139,038732,0,0,31,12,6,148,0,75,0,2,0,0,0,0,0
02,113,TIGRE,01139,038733,0,0,41,15,5,118,0,85,0,3,0,1,0,1,0
02,113,TIGRE,01139,038734,0,0,31,15,16,133,0,79,0,1,0,5,0,0,0
02,113,TIGRE,01139,038735,0,0,8,5,2,47,0,23,0,0,0,3,0,0,0
02,113,TIGRE,01140,038738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038740,0,0,16,18,10,147,0,81,0,2,0,2,0,1,0
02,113,TIGRE,01140,038741,0,0,32,26,7,134,0,73,0,1,0,2,0,0,0
02,113,TIGRE,01140,038742,0,0,28,17,12,144,0,62,0,3,0,2,0,1,0
02,113,TIGRE,01140,038743,0,0,19,27,10,148,1,69,0,2,1,3,0,0,0
02,113,TIGRE,01140,038744,0,0,26,22,8,134,0,76,0,1,0,0,0,0,0
02,113,TIGRE,01140,038745,0,0,23,29,10,128,0,89,0,5,0,1,0,0,1
02,113,TIGRE,01140,038746,0,0,29,22,15,139,0,71,0,1,0,2,0,0,1
02,113,TIGRE,01140,038747,0,0,39,21,16,140,1,62,0,1,0,1,0,0,0
02,113,TIGRE,01140,038748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038749,0,0,21,30,12,112,1,96,0,6,0,0,2,0,0
02,113,TIGRE,01140,038750,0,0,25,29,15,136,0,96,0,1,0,0,0,0,1
02,113,TIGRE,01140,038751,0,0,19,20,12,120,0,107,0,3,1,0,0,0,0
02,113,TIGRE,01140,038752,0,0,17,13,9,149,0,64,0,6,1,2,1,0,0
02,113,TIGRE,01140,038753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038754,0,0,17,36,15,126,0,95,0,2,0,0,2,0,0
02,113,TIGRE,01140,038755,0,0,29,17,15,139,0,71,0,2,0,0,0,1,0
02,113,TIGRE,01140,038756,0,0,18,30,10,88,4,119,0,2,0,2,1,0,0
02,113,TIGRE,01140,038757,0,0,31,18,5,128,1,87,0,5,1,1,3,1,1
02,113,TIGRE,01140,038758,0,0,26,22,8,98,0,123,0,0,0,0,0,0,1
02,113,TIGRE,01140,038759,0,0,32,11,10,146,1,71,0,3,0,1,0,0,0
02,113,TIGRE,01140,038760,0,0,31,29,9,122,0,73,0,3,0,1,1,0,0
02,113,TIGRE,01140,038761,0,0,25,25,7,142,2,63,0,1,1,0,1,0,0
02,113,TIGRE,01140,038762,0,0,18,20,12,126,0,83,0,1,1,0,0,1,0
02,113,TIGRE,01140,038763,0,0,20,25,18,128,2,84,0,4,0,1,1,0,1
02,113,TIGRE,01140,038764,0,0,20,20,12,128,0,81,0,3,0,1,0,0,1
02,113,TIGRE,01140,038765,0,0,30,14,5,142,0,76,0,1,0,0,0,0,0
02,113,TIGRE,01140,038766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038767,0,0,27,13,8,109,1,118,0,1,0,0,2,0,0
02,113,TIGRE,01140,038768,0,0,20,24,12,141,3,94,0,2,1,0,0,1,0
02,113,TIGRE,01140,038769,0,0,29,20,16,96,1,111,0,5,0,0,0,1,0
02,113,TIGRE,01140,038770,0,0,14,23,11,129,0,83,0,1,0,2,0,0,0
02,113,TIGRE,01140,038771,0,0,25,17,17,128,0,78,0,1,1,0,0,0,0
02,113,TIGRE,01140,038772,0,0,20,21,10,109,1,110,0,2,0,0,0,0,0
02,113,TIGRE,01140,038773,0,0,26,22,10,123,2,85,0,0,1,2,0,1,0
02,113,TIGRE,01140,038774,0,0,18,16,15,152,1,69,0,2,0,1,0,0,0
02,113,TIGRE,01140,038775,0,0,19,15,9,153,1,78,0,2,0,2,2,0,0
02,113,TIGRE,01140,038776,0,0,12,14,12,119,1,111,0,6,0,0,1,2,1
02,113,TIGRE,01140,038777,0,0,29,21,7,122,0,86,0,2,0,1,0,0,0
02,113,TIGRE,01140,038778,0,0,24,25,12,101,1,117,0,3,1,1,1,1,1
02,113,TIGRE,01140,038779,0,0,25,18,18,100,1,124,0,0,0,1,2,0,0
02,113,TIGRE,01140,038780,0,0,19,24,16,94,0,125,0,2,0,0,0,0,0
02,113,TIGRE,01140,038781,0,0,32,17,9,154,0,46,0,3,0,1,2,1,0
02,113,TIGRE,01140,038782,0,0,21,11,9,123,0,112,0,2,0,0,0,0,0
02,113,TIGRE,01140,038783,0,0,20,18,14,119,1,100,0,3,0,0,1,1,0
02,113,TIGRE,01140,038784,0,0,25,26,13,115,0,95,0,0,0,0,0,0,0
02,113,TIGRE,01140,038785,0,0,14,22,12,158,2,84,0,3,1,0,0,0,0
02,113,TIGRE,01140,038786,0,0,26,22,11,135,0,73,0,2,2,2,0,1,0
02,113,TIGRE,01140,038787,0,0,34,26,17,114,0,88,0,0,0,1,0,0,0
02,113,TIGRE,01140,038788,0,0,19,24,16,138,0,80,0,5,0,1,1,0,0
02,113,TIGRE,01140,038789,0,0,23,20,12,137,1,87,0,1,1,1,0,0,0
02,113,TIGRE,01140,038790,0,0,17,20,14,138,1,94,0,4,0,0,7,0,0
02,113,TIGRE,01140,038791,0,0,28,27,9,114,1,100,1,2,0,1,2,0,1
02,113,TIGRE,01140,038792,0,0,15,21,19,135,2,86,0,1,1,0,0,0,1
02,113,TIGRE,01140,038793,0,0,24,32,13,122,1,87,0,2,0,2,0,0,0
02,113,TIGRE,01140,038794,0,0,18,19,12,136,1,105,0,4,0,0,0,0,0
02,113,TIGRE,01140,038795,0,0,26,15,7,150,0,82,0,2,0,0,1,0,0
02,113,TIGRE,01140,038796,0,0,0,18,16,156,0,68,0,2,0,1,1,0,0
02,113,TIGRE,01140,038797,0,0,23,19,11,108,1,106,0,1,1,1,1,0,0
02,113,TIGRE,01140,038798,0,0,18,21,8,122,3,99,0,3,0,1,1,0,0
02,113,TIGRE,01140,038799,0,0,25,23,16,100,0,113,0,4,0,0,0,0,0
02,113,TIGRE,01140,038800,0,0,22,14,14,129,0,82,0,2,0,0,1,0,0
02,113,TIGRE,01140,038801,0,0,31,14,9,141,0,68,0,0,0,1,1,0,0
02,113,TIGRE,01140,038802,0,0,32,12,14,150,0,66,0,3,1,1,0,0,0
02,113,TIGRE,01140,038803,0,0,29,17,10,148,0,67,0,3,1,2,1,0,0
02,113,TIGRE,01140,038804,0,0,23,13,9,149,0,84,0,1,1,0,0,0,0
02,113,TIGRE,01140,038805,0,0,23,26,17,132,0,77,0,1,0,1,1,0,3
02,113,TIGRE,01140,038806,0,0,15,22,17,112,0,113,0,2,0,0,1,0,1
02,113,TIGRE,01140,038807,0,0,22,26,14,132,1,80,0,4,0,0,0,0,0
02,113,TIGRE,01140,038808,0,0,24,11,9,157,0,69,0,2,0,1,3,0,0
02,113,TIGRE,01140,038809,0,0,21,20,10,130,2,78,0,2,1,1,1,1,0
02,113,TIGRE,01140,038810,0,0,23,20,13,133,0,82,0,4,0,2,1,0,0
02,113,TIGRE,01140,038811,0,0,22,22,14,117,0,82,0,3,0,1,0,0,0
02,113,TIGRE,01140,038812,0,0,22,27,9,115,1,99,0,0,0,0,0,0,0
02,113,TIGRE,01140,038813,0,0,24,23,10,142,1,72,0,1,0,0,1,0,0
02,113,TIGRE,01140,038814,0,0,30,21,4,149,1,67,0,1,0,1,1,1,0
02,113,TIGRE,01140,038815,0,0,18,23,14,104,1,118,0,3,0,1,0,1,0
02,113,TIGRE,01140,038816,0,0,20,26,9,122,0,114,0,1,1,1,1,0,0
02,113,TIGRE,01140,038817,0,0,16,23,10,140,1,92,0,1,2,1,0,0,0
02,113,TIGRE,01140,038818,0,0,30,21,10,146,2,72,0,2,1,0,0,0,1
02,113,TIGRE,01140,038819,0,0,18,25,14,146,0,63,0,2,0,0,0,0,0
02,113,TIGRE,01140,038820,0,0,18,25,16,150,0,66,0,4,0,5,2,0,0
02,113,TIGRE,01140,038821,0,0,19,23,13,132,3,73,0,1,0,0,0,0,0
02,113,TIGRE,01140,038822,0,0,34,16,13,141,0,66,0,1,0,1,2,0,2
02,113,TIGRE,01140,038823,0,0,17,11,13,116,1,119,0,1,1,1,1,0,0
02,113,TIGRE,01140,038824,0,0,0,16,11,158,1,71,0,0,0,2,1,0,0
02,113,TIGRE,01140,038825,0,0,17,28,11,135,2,93,0,6,0,2,0,0,0
02,113,TIGRE,01140,038826,0,0,18,21,14,140,0,89,0,1,0,0,0,0,1
02,113,TIGRE,01140,038827,0,0,19,28,9,131,1,84,0,3,0,0,0,0,1
02,113,TIGRE,01140,038828,0,0,18,24,18,107,0,108,0,4,0,1,0,1,0
02,113,TIGRE,01140,038829,0,0,18,23,15,128,0,88,0,1,0,0,1,0,0
02,113,TIGRE,01140,038830,0,0,17,17,6,114,1,110,0,2,0,1,1,0,0
02,113,TIGRE,01140,038831,0,0,19,19,6,135,0,84,0,0,1,1,1,0,0
02,113,TIGRE,01140,038832,0,0,28,27,11,144,0,63,0,1,1,1,0,0,1
02,113,TIGRE,01140,038833,0,0,32,21,12,139,0,70,0,1,0,1,0,0,0
02,113,TIGRE,01140,038834,0,0,30,21,12,140,1,88,0,1,0,0,1,0,0
02,113,TIGRE,01140,038835,0,0,24,19,10,123,0,97,0,3,0,1,0,0,1
02,113,TIGRE,01140,038836,0,0,22,23,19,132,1,82,0,3,0,1,0,0,0
02,113,TIGRE,01140,038837,0,0,15,20,16,156,0,75,0,0,0,0,0,0,0
02,113,TIGRE,01140,038838,0,0,25,17,11,142,0,72,0,3,0,1,1,0,0
02,113,TIGRE,01140,038839,0,0,24,30,19,119,1,92,0,2,0,0,0,0,1
02,113,TIGRE,01140,038840,0,0,30,28,16,123,4,79,0,4,0,0,1,0,0
02,113,TIGRE,01140,038841,0,0,26,21,11,124,0,91,0,5,0,1,0,0,1
02,113,TIGRE,01140,038842,0,0,15,20,15,139,0,66,0,5,1,2,1,0,1
02,113,TIGRE,01140,038843,0,0,25,20,9,157,0,82,0,4,1,0,0,0,0
02,113,TIGRE,01140,038844,0,0,28,24,10,132,1,77,0,1,0,1,0,0,1
02,113,TIGRE,01140,038845,0,0,22,22,13,136,1,89,0,2,1,0,0,0,0
02,113,TIGRE,01140,038846,0,0,22,29,16,120,1,88,0,2,0,1,1,1,1
02,113,TIGRE,01140,038847,0,0,20,23,12,149,0,66,0,1,1,1,0,0,0
02,113,TIGRE,01140,038848,0,0,21,25,10,117,2,101,0,1,0,0,0,0,0
02,113,TIGRE,01140,038849,0,0,19,12,10,155,1,76,0,0,0,4,1,0,2
02,113,TIGRE,01140,038850,0,0,20,15,10,139,0,84,0,2,1,2,0,0,0
02,113,TIGRE,01140,038851,0,0,26,20,13,135,1,69,0,2,0,2,1,0,0
02,113,TIGRE,01140,038852,0,0,10,21,12,152,0,70,0,2,3,2,0,0,0
02,113,TIGRE,01140,038853,0,0,26,27,9,111,0,112,0,0,0,0,1,0,0
02,113,TIGRE,01140,038854,0,0,20,23,13,123,1,98,0,2,0,0,0,0,0
02,113,TIGRE,01140,038855,0,0,25,21,11,142,0,75,0,2,0,1,0,0,1
02,113,TIGRE,01140,038856,0,0,20,24,15,98,0,107,0,9,0,0,1,1,0
02,113,TIGRE,01140,038857,0,0,26,23,13,126,0,93,0,3,0,0,0,0,0
02,113,TIGRE,01140,038858,0,0,19,20,14,136,0,74,0,3,2,2,0,0,1
02,113,TIGRE,01140,038859,0,0,28,21,16,95,2,97,0,2,0,1,0,0,0
02,113,TIGRE,01140,038860,0,0,18,24,12,122,1,102,0,3,0,0,0,0,0
02,113,TIGRE,01140,038861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038862,0,0,25,17,12,163,0,51,0,2,0,0,1,0,0
02,113,TIGRE,01140,038863,0,0,25,11,10,152,1,68,0,2,0,0,0,2,1
02,113,TIGRE,01140,038864,0,0,25,16,9,131,0,84,0,2,1,0,1,0,0
02,113,TIGRE,01140,038865,0,0,18,23,19,151,0,89,0,1,0,1,0,0,0
02,113,TIGRE,01140,038866,0,0,29,29,12,145,3,63,0,4,0,0,0,0,0
02,113,TIGRE,01140,038867,0,0,16,20,16,144,1,70,0,3,0,0,0,1,0
02,113,TIGRE,01140,038868,0,0,25,22,13,46,0,79,0,0,1,0,0,0,0
02,113,TIGRE,01140,038869,0,0,16,22,14,157,2,70,0,2,1,1,0,0,0
02,113,TIGRE,01140,038870,0,0,22,23,13,136,0,75,0,5,2,2,0,0,0
02,113,TIGRE,01140,038871,0,0,21,19,10,135,0,82,0,1,0,3,1,0,1
02,113,TIGRE,01140,038872,0,0,28,20,12,134,1,86,0,2,0,0,1,0,0
02,113,TIGRE,01140,038873,0,0,13,30,21,148,0,78,0,4,0,0,1,0,0
02,113,TIGRE,01140,038874,0,0,15,19,10,135,1,105,0,0,0,0,0,0,1
02,113,TIGRE,01140,038875,0,0,17,19,13,120,0,115,0,3,0,5,0,0,1
02,113,TIGRE,01140,038876,0,0,34,24,12,137,0,76,0,1,0,0,0,0,0
02,113,TIGRE,01140,038877,0,0,27,19,13,150,0,70,0,1,0,2,0,0,1
02,113,TIGRE,01140,038878,0,0,25,22,14,105,1,117,0,1,0,0,1,0,0
02,113,TIGRE,01140,038879,0,0,26,15,15,157,0,69,0,1,0,0,1,0,0
02,113,TIGRE,01140,038880,0,0,31,13,14,116,0,92,0,4,0,0,2,0,0
02,113,TIGRE,01140,038881,0,0,7,16,12,141,0,85,0,3,0,0,1,1,0
02,113,TIGRE,01140,038882,0,0,14,23,16,122,0,111,0,2,0,1,1,0,0
02,113,TIGRE,01140,038883,0,0,28,26,14,109,0,95,0,3,0,0,0,0,0
02,113,TIGRE,01140,038884,0,0,28,24,9,159,0,68,0,2,0,1,0,0,0
02,113,TIGRE,01140,038885,0,0,36,22,9,119,0,85,0,7,1,3,0,0,0
02,113,TIGRE,01140,038886,0,0,20,24,14,125,1,101,0,2,2,2,0,0,1
02,113,TIGRE,01140,038887,0,0,33,22,16,151,0,73,0,0,0,0,1,0,1
02,113,TIGRE,01140,038888,0,0,18,20,13,133,0,87,0,4,0,0,1,0,0
02,113,TIGRE,01140,038889,0,0,26,14,14,160,0,71,0,0,0,1,0,1,0
02,113,TIGRE,01140,038890,0,0,35,24,10,131,2,80,0,3,0,2,0,0,1
02,113,TIGRE,01140,038891,0,0,25,19,8,136,0,80,0,1,1,0,1,0,0
02,113,TIGRE,01140,038892,0,0,21,7,9,157,1,84,0,1,0,1,0,0,1
02,113,TIGRE,01140,038893,0,0,18,22,14,110,3,99,0,4,1,1,1,0,1
02,113,TIGRE,01140,038894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01140,038895,0,0,23,13,21,158,0,56,0,2,1,2,0,0,0
02,113,TIGRE,01140,038896,0,0,20,17,9,133,0,81,0,2,0,1,0,0,0
02,113,TIGRE,01141,038903,0,0,27,21,13,167,0,65,0,0,0,0,0,0,2
02,113,TIGRE,01141,038904,0,0,19,13,12,188,1,49,0,2,0,2,1,0,0
02,113,TIGRE,01141,038905,0,0,24,17,10,157,0,54,0,3,0,3,0,0,1
02,113,TIGRE,01141,038906,0,0,42,22,14,141,2,57,0,4,0,2,1,1,0
02,113,TIGRE,01141,038907,0,0,24,15,18,161,0,58,0,5,0,0,0,0,0
02,113,TIGRE,01141,038908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,113,TIGRE,01141,038909,0,0,0,15,14,163,1,57,0,2,2,1,3,0,3
02,113,TIGRE,01141,038910,0,0,27,26,20,156,1,64,0,2,0,1,1,0,0
02,113,TIGRE,01141,038911,0,0,9,18,19,150,0,50,0,1,2,2,1,0,0
02,113,TIGRE,01141,038912,0,0,22,17,5,144,4,81,0,4,0,0,0,0,1
02,113,TIGRE,01141,038913,0,0,38,14,15,143,0,63,0,4,1,3,0,0,0
02,113,TIGRE,01141,038914,0,0,23,31,19,162,0,55,0,5,0,0,0,0,0
02,113,TIGRE,01141,038915,0,0,30,15,12,154,1,64,0,2,0,0,1,0,1
02,113,TIGRE,01141,038916,0,0,32,19,11,135,4,66,0,1,0,2,0,0,0
02,113,TIGRE,01141,038917,0,0,27,27,10,165,0,42,0,6,0,2,1,0,0
02,113,TIGRE,01141,038918,0,0,22,12,14,160,1,72,0,3,0,4,0,1,0
02,113,TIGRE,01141,038919,0,0,20,21,16,150,0,75,0,3,0,0,0,0,0
02,113,TIGRE,01141,038920,0,0,27,12,11,168,1,52,0,2,1,2,0,0,0
02,113,TIGRE,01141,038921,0,0,2,15,13,149,0,64,0,1,0,0,1,1,0
02,113,TIGRE,01141,038922,0,0,37,14,14,136,2,65,0,2,2,4,0,0,1
02,113,TIGRE,01141,038923,0,0,23,16,13,165,1,51,0,1,1,2,0,0,0
02,113,TIGRE,01141,038924,0,0,17,17,13,148,0,69,0,2,0,1,0,1,0
02,113,TIGRE,01141,038925,0,0,19,25,18,129,1,77,0,2,0,2,0,0,0
02,113,TIGRE,01141,038926,0,0,21,16,13,133,1,80,0,3,0,0,0,1,0
02,113,TIGRE,01141,038927,0,0,14,16,15,136,0,77,0,3,0,1,1,1,0
02,113,TIGRE,01141,038928,0,0,26,21,17,125,3,71,0,2,1,1,1,0,0
02,113,TIGRE,01141,038929,0,0,23,16,9,152,1,62,0,1,1,0,0,0,1
02,113,TIGRE,01141,038930,0,0,27,12,14,140,0,60,0,2,0,1,0,0,1
02,113,TIGRE,01141,038931,0,0,25,20,12,168,0,58,0,0,4,0,1,1,1
02,113,TIGRE,01141,038932,0,0,35,22,12,133,3,72,0,1,0,0,0,0,0
02,113,TIGRE,01141,038933,0,0,36,13,18,134,0,67,0,3,0,0,2,0,1
02,113,TIGRE,01141,038934,0,0,26,18,12,157,2,56,0,4,0,1,0,0,0
02,113,TIGRE,01141,038935,0,0,23,18,16,146,0,62,0,1,4,0,1,0,0
02,113,TIGRE,01141,038936,0,0,27,18,8,178,1,60,0,4,0,0,0,0,0
02,113,TIGRE,01141,038937,0,0,28,26,16,134,0,81,0,2,0,0,0,1,0
02,113,TIGRE,01141,038938,0,0,23,16,19,131,0,68,0,1,0,1,0,0,0
