codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0022,0038,0045,0101,0111,0281,0505,0506,0507
10,General Belgrano                        ,001,0007 ,0629,390,18,4,5,3,7,8,93,2,0,20,20,62
10,General Belgrano                        ,001,0007 ,0630,390,14,8,0,10,9,5,113,5,3,17,11,75
10,General Belgrano                        ,001,0007 ,0631,390,8,3,7,7,12,0,101,5,1,14,22,78
10,General Belgrano                        ,001,0007 ,0632,390,22,2,13,6,10,1,87,6,0,15,17,73
10,General Belgrano                        ,001,0007 ,0633,390,15,8,1,2,6,3,111,5,1,19,17,87
10,General Belgrano                        ,001,0007 ,0634,390,0,0,10,6,2,2,109,4,3,19,21,54
10,General Belgrano                        ,001,0007 ,0635,390,6,4,3,4,10,1,97,10,11,14,16,78
10,General Belgrano                        ,001,0007 ,0636,390,0,10,0,2,9,2,116,5,4,18,21,69
10,General Belgrano                        ,001,0007 ,0637,390,8,6,5,4,4,1,100,5,5,24,14,68
10,General Belgrano                        ,001,0007 ,0638,390,7,7,6,6,4,2,95,8,3,16,23,56
10,General Belgrano                        ,001,0007 ,0639,390,0,0,4,6,11,6,100,3,2,17,25,66
10,General Belgrano                        ,001,0007 ,0640,390,27,0,10,9,3,6,110,12,3,18,10,79
10,General Belgrano                        ,001,0007 ,0641,390,0,0,7,4,8,3,114,17,2,15,17,58
10,General Belgrano                        ,001,0007 ,0642,390,0,0,6,3,2,2,116,3,2,9,17,55
10,General Belgrano                        ,001,0007 ,0643,390,8,7,3,4,7,6,108,4,4,14,20,74
10,General Belgrano                        ,001,0008 ,0069,388,14,4,4,12,2,6,110,1,4,23,18,80
10,General Belgrano                        ,001,0008 ,0070,388,0,0,2,8,2,2,116,5,5,19,27,105
10,General Belgrano                        ,001,0008 ,0071,388,0,0,2,4,4,1,128,2,7,19,14,75
10,General Belgrano                        ,001,0008 ,0072,388,0,0,4,6,7,2,124,5,6,19,14,81
10,General Belgrano                        ,001,0008 ,0073,388,16,10,8,9,3,8,119,2,2,22,15,86
10,General Belgrano                        ,001,0008 ,0074,388,0,0,3,5,5,3,120,7,5,17,15,91
10,General Belgrano                        ,001,0008 ,0075,388,18,11,2,7,2,3,139,3,1,18,16,72
10,General Belgrano                        ,001,0008 ,0076,388,0,0,5,5,4,2,128,5,5,25,18,74
