codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0022,0079,0083,0178,0185,0187,0262,0327,0503,0515,0525,0531,0567,0576,0580
01,Comuna 05,005,0067 ,2344,345,5,5,0,3,0,1,0,1,13,0,1,13,12,2,35,2,66,113
01,Comuna 05,005,0067 ,2345,345,2,2,0,1,0,2,0,0,25,0,0,7,14,2,25,0,59,123
01,Comuna 05,005,0067 ,2346,345,2,4,0,1,0,0,0,0,13,0,0,11,13,2,37,1,58,123
01,Comuna 05,005,0067 ,2347,345,1,2,1,4,1,0,0,1,9,1,1,19,6,4,32,2,65,115
01,Comuna 05,005,0067 ,2348,345,5,2,1,2,0,1,0,2,13,2,0,12,9,8,28,3,55,118
01,Comuna 05,005,0067 ,2349,345,8,4,3,0,0,0,0,0,15,0,0,14,12,4,30,2,58,101
01,Comuna 05,005,0067 ,2350,345,4,2,0,0,0,2,0,1,17,0,0,19,6,5,41,2,65,116
01,Comuna 05,005,0067 ,2351,345,14,3,0,0,2,3,1,2,14,1,0,15,9,5,41,4,43,95
01,Comuna 05,005,0067 ,2352,345,2,5,0,2,1,2,0,1,18,1,2,11,18,0,34,3,78,107
01,Comuna 05,005,0067 ,2353,345,1,4,0,0,0,1,0,1,15,0,0,18,8,6,28,2,54,125
01,Comuna 05,005,0067 ,2354,345,0,0,1,3,0,0,0,1,17,2,0,7,12,4,31,1,66,109
01,Comuna 05,005,0067 ,2355,344,6,0,1,1,1,0,1,0,11,0,0,13,9,2,29,2,67,94
01,Comuna 05,005,0067 ,2356,345,2,1,0,1,0,1,0,2,24,2,1,11,10,2,27,2,50,123
01,Comuna 05,005,0067 ,2357,345,1,2,0,1,1,0,2,0,11,3,1,10,11,2,25,0,56,123
01,Comuna 05,005,0067 ,2358,345,5,0,1,2,1,0,1,1,13,1,1,14,9,3,35,1,68,115
01,Comuna 05,005,0067 ,2359,345,3,2,1,1,2,1,1,0,18,0,0,8,8,1,38,2,61,105
01,Comuna 05,005,0067 ,2360,345,4,6,2,1,0,1,1,1,20,0,1,12,10,5,33,2,61,111
01,Comuna 05,005,0067 ,2361,345,2,6,0,1,1,1,0,0,12,0,0,13,9,0,41,3,67,120
01,Comuna 05,005,0067 ,2362,345,3,3,1,0,0,0,1,2,13,1,0,16,14,2,19,1,63,134
01,Comuna 05,005,0067 ,2363,345,5,1,0,3,1,0,0,2,22,1,1,5,16,6,37,3,54,111
01,Comuna 05,005,0067 ,2364,345,0,1,0,1,0,0,0,3,13,0,0,10,9,1,35,2,70,134
01,Comuna 05,005,0067 ,2365,345,3,2,1,0,1,0,0,0,17,8,0,12,8,1,35,2,56,123
01,Comuna 05,005,0067 ,2366,345,5,6,0,2,1,1,0,0,13,0,1,8,7,1,34,4,52,115
01,Comuna 05,005,0067 ,2367,345,1,5,0,3,1,1,0,0,15,1,1,11,14,2,35,0,45,114
01,Comuna 05,005,0067 ,2368,345,5,3,1,1,0,3,2,0,5,0,2,8,15,0,40,2,62,118
01,Comuna 05,005,0067 ,2369,345,3,4,1,2,0,0,0,0,12,0,1,13,6,4,25,2,70,124
01,Comuna 05,005,0067 ,2370,344,0,1,0,1,1,0,0,1,11,0,0,21,6,1,35,0,73,114
01,Comuna 05,005,0067 ,2371,344,5,1,0,3,0,1,0,1,15,1,1,14,9,3,24,3,63,124
01,Comuna 05,005,0067 ,2372,344,3,3,0,1,2,1,0,2,10,0,0,16,7,2,21,2,45,119
01,Comuna 05,005,0067 ,2373,344,3,2,1,4,0,1,2,5,13,1,0,10,10,3,31,2,47,116
01,Comuna 05,005,0067 ,2374,344,0,2,0,2,2,1,0,0,13,2,2,12,11,1,38,3,66,111
01,Comuna 05,005,0067 ,2375,344,3,3,0,1,2,1,0,0,13,1,0,16,10,1,35,2,68,97
01,Comuna 05,005,0067 ,2376,344,0,4,1,2,1,0,0,1,19,1,0,14,12,2,43,2,50,115
01,Comuna 05,005,0067 ,2377,344,2,1,0,3,0,1,0,0,13,0,1,16,5,2,30,1,64,118
01,Comuna 05,005,0067 ,2378,344,1,2,0,2,1,1,1,2,12,0,0,16,9,0,32,4,82,114
01,Comuna 05,005,0067 ,2379,344,2,3,0,2,1,0,0,0,12,1,0,11,11,3,19,1,55,125
01,Comuna 05,005,0067 ,2380,344,3,3,0,0,1,1,0,0,8,0,1,14,11,3,34,3,68,103
01,Comuna 05,005,0067 ,2381,344,3,2,0,2,3,0,2,0,18,0,0,16,12,0,53,1,53,97
01,Comuna 05,005,0067 ,2382,344,3,1,0,0,1,3,0,1,11,1,0,18,12,6,31,6,61,103
01,Comuna 05,005,0067 ,2383,344,0,2,1,3,0,1,0,1,17,0,0,10,11,4,28,2,59,111
01,Comuna 05,005,0067 ,2384,344,3,2,0,0,2,0,0,1,8,0,1,9,9,3,30,3,68,113
01,Comuna 05,005,0067 ,2385,344,2,2,0,1,0,0,1,1,15,1,1,10,13,4,35,3,59,111
01,Comuna 05,005,0067 ,2386,344,2,2,0,1,2,2,0,0,11,0,0,15,3,5,39,1,57,107
01,Comuna 05,005,0067 ,2387,344,0,2,0,0,1,0,0,1,19,0,0,6,8,1,39,5,49,119
01,Comuna 06,006,0068 ,2388,347,8,4,0,1,1,1,0,0,12,0,1,14,14,3,31,5,50,143
01,Comuna 06,006,0068 ,2389,347,1,3,0,2,1,0,0,1,14,0,0,11,3,7,35,6,56,122
01,Comuna 06,006,0068 ,2390,347,1,3,0,1,0,1,0,1,9,0,0,15,16,1,30,1,57,135
01,Comuna 06,006,0068 ,2391,347,3,2,2,1,0,1,0,1,8,0,1,12,9,3,28,2,61,140
01,Comuna 06,006,0068 ,2392,347,5,2,0,2,1,1,0,1,17,0,0,8,6,1,31,2,68,129
01,Comuna 06,006,0068 ,2393,347,5,7,1,1,1,1,0,1,13,1,0,8,9,5,45,2,53,114
01,Comuna 06,006,0068 ,2394,347,4,3,0,1,0,1,0,1,21,0,0,15,14,3,36,1,62,106
01,Comuna 06,006,0068 ,2395,347,1,0,0,2,0,1,0,0,17,2,0,11,16,5,40,2,55,105
01,Comuna 06,006,0068 ,2396,347,5,3,1,1,1,0,0,0,14,0,0,12,7,2,34,2,63,118
01,Comuna 06,006,0068 ,2397,347,2,1,0,2,0,1,1,1,12,0,0,12,7,6,40,1,64,119
01,Comuna 06,006,0068 ,2398,347,2,3,0,0,0,1,0,0,11,0,0,19,14,3,37,1,58,121
01,Comuna 06,006,0068 ,2399,347,1,5,0,1,1,1,0,0,12,1,0,9,7,4,18,3,67,116
01,Comuna 06,006,0068 ,2400,347,4,4,0,1,1,0,0,0,18,0,2,9,13,3,29,2,62,129
01,Comuna 06,006,0068 ,2401,347,5,7,0,0,0,0,0,1,16,1,0,19,8,5,37,5,51,118
01,Comuna 06,006,0068 ,2402,347,4,0,0,4,2,0,0,1,10,1,0,12,12,8,34,1,50,134
01,Comuna 06,006,0068 ,2403,347,6,4,1,0,1,0,0,0,12,0,0,11,16,1,26,3,60,132
01,Comuna 06,006,0068 ,2404,347,2,4,0,1,1,0,0,2,19,0,0,13,13,6,34,3,56,111
01,Comuna 06,006,0068 ,2405,347,0,0,2,2,0,0,0,3,16,2,0,6,12,1,29,1,53,139
01,Comuna 06,006,0068 ,2406,347,2,6,0,3,1,0,0,1,9,0,0,11,10,3,34,3,60,134
01,Comuna 06,006,0068 ,2407,347,5,2,1,1,1,1,0,1,15,0,0,10,11,2,36,1,55,125
01,Comuna 06,006,0068 ,2408,347,4,4,0,1,0,0,0,2,15,1,0,10,4,2,36,1,74,110
01,Comuna 06,006,0068 ,2409,348,8,1,1,0,1,0,1,0,11,0,0,17,13,4,38,2,114,122
01,Comuna 06,006,0068 ,2410,347,1,3,0,0,0,0,1,2,19,2,0,16,14,5,25,3,47,133
01,Comuna 06,006,0068 ,2411,347,1,2,0,1,0,0,0,2,11,1,0,10,6,3,27,2,46,141
01,Comuna 06,006,0068 ,2412,347,0,2,0,0,1,0,0,1,15,0,0,9,8,2,40,0,61,142
01,Comuna 06,006,0068 ,2413,348,2,1,0,0,2,1,0,0,10,0,0,19,9,6,37,5,55,123
01,Comuna 06,006,0068 ,2414,347,2,2,0,3,0,0,0,1,16,1,32,12,9,2,31,1,10,124
01,Comuna 06,006,0068 ,2415,347,6,1,1,0,1,0,1,0,11,0,2,12,5,3,33,4,54,126
01,Comuna 06,006,0068 ,2416,347,3,3,0,2,0,0,1,1,20,0,1,7,13,5,31,2,49,117
01,Comuna 06,006,0068 ,2417,347,6,3,1,2,0,1,0,1,11,1,0,9,10,6,40,2,49,131
01,Comuna 06,006,0068 ,2418,347,7,4,1,1,0,0,0,0,16,0,0,12,12,1,21,3,64,135
01,Comuna 06,006,0068 ,2419,347,6,6,1,0,1,0,0,0,12,2,1,7,9,3,36,2,67,114
01,Comuna 06,006,0068 ,2420,347,3,3,0,2,1,0,0,0,16,1,0,10,6,6,32,2,55,141
01,Comuna 06,006,0068 ,2421,347,2,2,0,1,0,3,0,0,11,0,1,16,8,3,34,2,60,126
01,Comuna 06,006,0068 ,2422,347,2,2,0,3,0,1,0,3,9,0,0,15,10,6,41,2,55,131
01,Comuna 06,006,0068 ,2423,347,2,1,0,3,1,0,0,1,13,0,0,13,8,5,39,5,69,120
01,Comuna 06,006,0068 ,2424,347,0,3,0,1,0,1,1,2,14,0,0,11,11,0,33,3,56,125
01,Comuna 06,006,0068 ,2425,347,2,2,0,2,0,1,0,1,17,0,0,12,4,1,32,2,63,123
01,Comuna 06,006,0068 ,2426,347,2,4,0,2,2,0,1,1,11,0,1,15,13,6,42,2,47,122
01,Comuna 06,006,0068 ,2427,347,7,2,0,1,1,0,0,1,21,1,1,19,13,7,34,4,53,108
01,Comuna 06,006,0068 ,2428,347,3,1,2,0,1,1,0,0,20,1,0,15,14,4,31,7,62,110
01,Comuna 06,006,0068 ,2429,347,5,5,0,0,0,1,1,0,13,0,0,11,4,5,38,3,42,144
01,Comuna 06,006,0068 ,2430,346,4,2,0,1,1,0,0,0,12,2,0,14,8,3,40,4,58,122
01,Comuna 06,006,0068 ,2431,346,4,5,0,1,1,1,0,1,11,0,0,10,9,3,35,1,52,130
01,Comuna 06,006,0068 ,2432,346,3,3,0,0,0,2,0,0,14,1,3,16,8,2,40,0,60,128
01,Comuna 06,006,0068 ,2433,346,4,3,0,1,1,0,0,2,12,1,1,11,15,1,36,6,70,117
01,Comuna 06,006,0068 ,2434,346,2,1,2,3,2,1,0,1,7,2,2,13,14,4,36,3,69,113
01,Comuna 06,006,0068 ,2435,346,2,2,0,0,0,0,0,3,15,0,0,19,10,3,27,1,91,103
01,Comuna 06,006,0068 ,2436,346,2,2,0,1,0,1,0,1,16,0,1,16,12,2,41,2,56,144
01,Comuna 06,006,0068 ,2437,346,0,5,0,1,1,2,0,0,13,0,0,13,7,6,35,4,52,128
01,Comuna 06,006,0068 ,2438,347,3,1,0,0,0,0,0,1,14,1,0,0,7,4,38,0,59,129
01,Comuna 06,006,0068 ,2439,346,2,2,0,1,0,2,0,0,14,0,0,9,15,2,47,0,50,122
01,Comuna 06,006,0068 ,2440,346,1,6,0,1,1,0,0,3,15,3,0,6,10,2,31,2,58,121
01,Comuna 06,006,0068 ,2441,346,1,0,0,0,0,1,0,1,21,0,1,15,8,9,51,1,66,100
01,Comuna 06,006,0068 ,2442,346,3,1,0,1,1,0,1,1,17,1,0,14,11,5,36,2,60,108
01,Comuna 06,006,0068 ,2443,346,1,3,0,1,0,0,2,1,16,0,0,7,11,1,27,2,77,134
01,Comuna 06,006,0068 ,2444,346,4,0,0,3,0,1,1,1,14,0,0,15,11,1,28,2,56,107
01,Comuna 06,006,0068 ,2445,346,1,3,0,0,0,1,0,0,15,0,1,10,15,3,32,3,49,129
01,Comuna 06,006,0069 ,2446,349,4,3,0,0,1,0,0,0,12,0,0,12,16,1,20,2,54,141
01,Comuna 06,006,0069 ,2447,349,2,2,0,0,1,0,1,2,6,0,0,8,8,2,40,2,45,135
01,Comuna 06,006,0069 ,2448,349,2,1,1,1,1,2,0,3,9,0,2,9,9,2,30,3,45,148
01,Comuna 06,006,0069 ,2449,349,4,3,0,1,0,0,0,1,15,0,0,15,9,3,37,0,59,133
01,Comuna 06,006,0069 ,2450,349,4,8,0,0,0,0,2,0,9,0,1,10,9,0,37,1,48,136
01,Comuna 06,006,0069 ,2451,348,1,3,1,1,2,0,2,0,5,2,0,8,13,0,42,1,39,141
01,Comuna 06,006,0069 ,2452,349,3,1,0,2,1,2,0,0,10,0,0,5,8,4,40,2,46,151
01,Comuna 06,006,0069 ,2453,349,3,2,0,1,0,1,0,1,11,0,0,9,9,7,34,6,52,133
01,Comuna 06,006,0069 ,2454,349,1,0,1,4,0,0,1,0,13,0,1,18,8,6,27,0,45,140
01,Comuna 06,006,0069 ,2455,349,3,7,1,0,1,0,0,0,10,0,0,12,10,10,32,0,44,156
01,Comuna 06,006,0069 ,2456,349,1,5,1,0,0,0,0,0,17,2,0,6,10,3,37,4,38,148
01,Comuna 06,006,0069 ,2457,349,4,0,0,0,3,0,0,0,13,0,0,8,10,3,24,1,46,168
01,Comuna 06,006,0069 ,2458,350,3,3,0,2,2,0,0,0,8,1,0,14,6,2,55,3,49,132
01,Comuna 06,006,0069 ,2459,349,4,3,0,0,0,0,0,0,8,2,1,6,16,0,35,1,45,160
01,Comuna 06,006,0069 ,2460,349,2,1,0,1,1,1,0,2,8,0,0,11,10,6,37,2,37,153
01,Comuna 06,006,0069 ,2461,349,3,2,0,3,0,0,0,0,13,0,0,3,13,4,31,1,50,154
01,Comuna 06,006,0069 ,2462,351,2,2,1,2,0,1,1,2,11,0,0,9,14,1,28,1,46,148
01,Comuna 06,006,0069 ,2463,349,1,0,0,1,2,0,0,0,15,0,2,4,13,5,37,1,42,144
01,Comuna 06,006,0069 ,2464,349,2,0,0,1,0,0,0,1,15,0,1,11,10,1,30,2,56,148
01,Comuna 06,006,0069 ,2465,349,7,0,1,0,0,1,0,3,16,0,1,5,9,4,32,0,47,133
01,Comuna 06,006,0069 ,2466,349,4,6,0,3,1,0,1,0,9,1,0,11,11,2,23,2,45,153
01,Comuna 06,006,0069 ,2467,349,1,3,0,2,2,2,3,0,12,0,0,5,13,3,35,2,51,148
01,Comuna 06,006,0069 ,2468,349,2,0,1,1,0,2,1,0,15,1,1,8,9,5,32,0,46,149
01,Comuna 06,006,0069 ,2469,349,2,4,0,2,2,0,1,0,15,0,0,3,10,2,29,3,44,142
01,Comuna 06,006,0069 ,2470,349,6,1,0,1,1,2,1,1,11,0,0,15,10,3,34,6,47,135
01,Comuna 06,006,0069 ,2471,349,2,1,0,2,1,2,0,3,6,0,1,12,9,3,26,2,52,144
01,Comuna 06,006,0069 ,2472,349,1,1,0,0,1,0,0,0,9,0,0,14,15,1,29,3,48,157
01,Comuna 06,006,0069 ,2473,349,1,5,0,2,2,1,0,0,8,0,1,10,7,6,28,1,54,140
01,Comuna 06,006,0069 ,2474,349,1,5,0,0,0,0,0,2,12,2,0,5,9,2,40,1,47,142
01,Comuna 06,006,0069 ,2475,349,2,4,0,1,0,0,1,1,3,0,0,10,9,1,33,1,60,145
01,Comuna 06,006,0069 ,2476,349,5,3,0,1,1,1,1,1,10,1,0,6,9,2,37,0,53,143
01,Comuna 06,006,0069 ,2477,349,4,1,0,0,3,0,0,1,9,9,0,11,11,4,25,0,45,156
01,Comuna 06,006,0069 ,2478,349,2,1,0,0,0,0,0,0,8,0,0,3,8,5,36,4,44,164
01,Comuna 06,006,0069 ,2479,349,4,0,0,1,0,0,0,2,6,0,1,9,13,1,39,0,49,164
01,Comuna 06,006,0069 ,2480,349,3,0,0,1,0,0,0,1,11,1,1,4,15,3,32,0,54,153
01,Comuna 06,006,0069 ,2481,349,1,2,0,1,1,0,1,0,7,0,0,8,14,5,33,3,65,139
01,Comuna 06,006,0069 ,2482,349,8,0,1,1,2,0,0,3,6,0,1,10,8,1,31,3,51,137
01,Comuna 06,006,0069 ,2483,349,6,0,1,0,2,1,1,4,14,0,0,13,4,1,26,2,50,148
01,Comuna 06,006,0069 ,2484,349,3,4,0,1,0,0,1,1,10,0,0,14,14,1,28,1,49,137
01,Comuna 06,006,0069 ,2485,349,3,1,0,1,0,1,0,0,22,0,1,9,18,2,33,1,45,131
01,Comuna 06,006,0069 ,2486,349,2,1,0,0,0,0,1,0,10,0,0,4,9,3,30,3,35,154
01,Comuna 06,006,0069 ,2487,349,4,4,0,0,0,1,0,0,11,0,1,7,6,2,43,1,58,138
01,Comuna 06,006,0069 ,2488,349,1,5,0,0,1,0,0,0,8,3,0,6,13,6,30,2,33,168
01,Comuna 06,006,0069 ,2489,349,5,1,0,1,1,0,0,0,18,0,0,11,11,5,34,1,38,144
01,Comuna 06,006,0069 ,2490,349,3,2,0,2,2,1,0,1,10,1,1,8,14,1,32,0,44,141
01,Comuna 06,006,0069 ,2491,349,5,3,0,1,0,0,0,0,7,0,1,9,10,3,33,3,46,146
01,Comuna 06,006,0069 ,2492,349,5,2,0,1,0,1,1,0,9,0,0,9,11,1,34,2,39,169
01,Comuna 06,006,0069 ,2493,349,0,3,0,1,0,0,0,0,18,0,0,6,11,0,28,3,34,168
01,Comuna 06,006,0069 ,2494,349,3,3,0,1,0,0,1,1,12,0,0,9,13,2,23,5,52,150
01,Comuna 06,006,0069 ,2495,349,2,2,0,0,1,0,0,1,7,0,0,12,14,3,36,1,40,143
01,Comuna 06,006,0069 ,2496,349,2,4,0,1,4,3,1,1,14,0,0,13,11,5,25,2,44,131
01,Comuna 06,006,0069 ,2497,349,3,2,0,1,1,0,0,0,6,0,0,13,8,3,39,0,42,141
01,Comuna 06,006,0069 ,2498,349,3,0,0,1,3,1,1,2,7,0,0,11,13,3,39,3,69,125
01,Comuna 06,006,0069 ,2499,349,8,5,0,1,0,0,0,2,15,0,1,4,10,3,2,14,182,31
01,Comuna 06,006,0069 ,2500,349,2,4,0,0,0,0,0,0,15,0,1,11,18,2,31,1,46,138
01,Comuna 06,006,0069 ,2501,349,0,2,0,0,1,2,0,0,8,0,0,7,13,3,40,2,56,138
01,Comuna 06,006,0069 ,2502,349,3,4,0,0,0,1,1,2,13,2,0,8,10,3,44,0,51,129
01,Comuna 06,006,0069 ,2503,349,2,3,1,1,0,0,1,0,13,2,0,10,8,0,40,1,45,156
01,Comuna 06,006,0069 ,2504,348,2,6,0,1,0,1,0,1,12,1,1,6,12,4,38,1,51,120
01,Comuna 06,006,0069 ,2505,348,1,2,0,1,0,0,0,0,10,1,3,10,14,5,36,1,34,153
01,Comuna 06,006,0069 ,2506,348,2,2,0,2,0,0,0,1,10,1,1,12,11,1,35,1,48,151
01,Comuna 06,006,0069 ,2507,348,3,2,0,0,1,1,0,2,11,1,0,3,7,6,31,1,42,156
01,Comuna 06,006,0069 ,2508,348,2,1,0,0,1,1,0,0,14,4,2,8,6,1,27,1,48,145
01,Comuna 06,006,0069 ,2509,349,3,3,0,2,0,1,0,2,23,1,0,5,8,2,48,5,42,116
01,Comuna 06,006,0069 ,2510,348,3,5,0,1,0,0,1,2,10,2,3,10,15,4,26,3,41,150
01,Comuna 06,006,0069 ,2511,348,3,1,0,2,0,1,1,1,10,1,1,10,15,2,36,3,50,136
01,Comuna 06,006,0069 ,2512,348,4,1,0,0,0,0,0,1,5,0,1,9,11,3,45,3,49,139
01,Comuna 06,006,0069 ,2513,348,1,1,0,3,0,0,0,1,12,1,0,7,11,5,35,4,53,144
01,Comuna 06,006,0069 ,2514,348,3,3,0,0,0,2,0,0,16,1,0,5,9,2,32,2,58,140
01,Comuna 06,006,0069 ,2515,349,2,4,0,2,0,0,0,2,8,1,0,9,11,1,37,2,48,155
01,Comuna 06,006,0069 ,2516,348,4,3,0,0,1,1,0,1,11,2,1,12,8,3,31,3,49,131
01,Comuna 06,006,0069 ,2517,348,4,3,0,0,0,0,0,2,10,2,0,8,11,2,29,3,53,145
01,Comuna 06,006,0069 ,2518,348,0,4,0,3,1,0,0,0,10,1,0,8,13,5,32,1,47,139
01,Comuna 06,006,0069 ,2519,348,2,0,0,0,1,0,0,0,16,0,0,9,2,3,36,1,49,146
01,Comuna 06,006,0069 ,2520,348,2,2,0,0,1,0,0,0,9,0,1,13,8,4,28,2,50,153
01,Comuna 06,006,0069 ,2521,348,3,4,0,2,1,1,0,0,13,1,2,17,9,2,33,2,39,128
01,Comuna 06,006,0069 ,2522,348,3,0,0,2,0,0,0,1,11,0,0,13,17,3,39,3,42,158
01,Comuna 06,006,0069 ,2523,348,1,5,0,0,1,0,2,0,8,0,0,10,12,4,47,3,36,135
01,Comuna 06,006,0069 ,2524,348,2,3,0,0,0,0,1,0,12,0,0,10,1,1,24,1,53,154
01,Comuna 06,006,0069 ,2525,348,6,1,0,0,0,0,0,1,7,0,0,11,8,3,35,3,43,154
01,Comuna 06,006,0069 ,2526,348,2,0,0,1,1,0,1,2,14,0,0,15,14,0,36,3,53,127
01,Comuna 06,006,0069 ,2527,348,2,4,0,1,0,0,0,1,7,2,0,13,8,1,36,3,48,144
01,Comuna 06,006,0069 ,2528,348,0,2,1,2,2,0,0,1,11,0,0,2,13,6,35,2,46,133
01,Comuna 06,006,0069 ,2529,348,3,4,0,2,0,0,0,1,12,0,0,7,7,4,45,1,53,128
01,Comuna 06,006,0070 ,2530,349,5,0,1,2,0,0,1,1,17,2,1,5,15,2,34,6,45,130
01,Comuna 06,006,0070 ,2531,349,2,3,0,2,0,0,0,1,17,1,1,10,13,2,35,5,55,114
01,Comuna 06,006,0070 ,2532,349,1,1,0,3,1,1,0,0,15,0,1,9,12,3,29,2,63,130
01,Comuna 06,006,0070 ,2533,349,3,4,0,2,1,0,2,1,14,1,1,10,13,3,42,2,69,112
01,Comuna 06,006,0070 ,2534,349,1,4,1,2,1,0,0,2,14,1,1,9,6,0,40,4,62,132
01,Comuna 06,006,0070 ,2535,349,2,0,0,2,0,1,0,0,9,0,0,20,13,4,30,4,64,123
01,Comuna 06,006,0070 ,2536,350,0,1,0,2,2,0,1,1,14,0,0,14,7,4,43,0,56,125
01,Comuna 06,006,0070 ,2537,349,1,1,0,1,1,0,0,0,14,0,1,7,7,4,32,3,71,134
01,Comuna 06,006,0070 ,2538,349,1,1,0,2,0,2,0,0,10,0,0,10,14,1,28,4,64,131
01,Comuna 06,006,0070 ,2539,349,1,0,0,3,0,0,0,0,8,3,0,11,10,2,44,1,64,124
01,Comuna 06,006,0070 ,2540,349,3,2,0,1,0,1,0,1,13,1,2,15,5,5,37,4,66,133
01,Comuna 06,006,0070 ,2541,349,7,4,0,1,0,0,0,2,16,0,0,12,11,3,26,0,56,139
01,Comuna 06,006,0070 ,2542,349,4,3,0,1,0,0,3,0,14,3,0,19,8,1,35,4,63,119
01,Comuna 06,006,0070 ,2543,349,2,3,0,0,0,0,0,1,10,0,0,10,15,2,47,3,40,129
01,Comuna 06,006,0070 ,2544,349,3,4,0,2,1,3,0,0,17,1,1,8,17,3,35,3,46,126
01,Comuna 06,006,0070 ,2545,349,2,5,0,0,2,2,0,0,16,2,0,8,14,3,33,1,68,113
01,Comuna 06,006,0070 ,2546,349,3,6,0,1,0,0,0,0,13,0,2,12,8,1,35,6,54,123
01,Comuna 06,006,0070 ,2547,349,2,1,0,0,0,0,0,1,12,0,1,11,11,2,36,1,57,135
01,Comuna 06,006,0070 ,2548,349,0,3,1,0,1,0,0,1,14,1,1,14,8,5,45,2,47,137
01,Comuna 06,006,0070 ,2549,350,4,5,1,3,1,0,0,0,4,1,0,12,14,0,38,4,48,119
01,Comuna 06,006,0070 ,2550,349,4,4,0,1,1,2,0,1,10,0,0,10,9,6,32,3,70,129
01,Comuna 06,006,0070 ,2551,350,6,4,0,1,0,0,1,2,17,0,1,15,11,5,49,2,50,114
01,Comuna 06,006,0070 ,2552,349,3,3,0,0,0,0,0,0,13,0,1,14,7,6,33,2,65,125
01,Comuna 06,006,0070 ,2553,349,4,5,0,1,2,0,0,1,11,1,0,10,10,2,33,2,65,120
01,Comuna 06,006,0070 ,2554,349,2,0,0,0,2,0,0,2,16,0,0,9,13,4,28,2,64,139
01,Comuna 06,006,0070 ,2555,349,2,0,0,0,1,0,0,0,7,1,1,20,6,1,43,5,57,132
01,Comuna 06,006,0070 ,2556,349,4,4,0,0,1,3,0,0,12,1,1,6,12,4,44,7,55,119
01,Comuna 06,006,0070 ,2557,350,6,0,0,1,2,1,1,1,8,1,0,10,13,1,55,3,58,117
01,Comuna 06,006,0070 ,2558,349,3,1,0,1,0,0,0,1,17,0,1,4,19,3,33,2,64,127
01,Comuna 06,006,0070 ,2559,349,2,3,0,1,2,0,0,2,17,0,1,8,7,5,35,4,59,130
01,Comuna 06,006,0070 ,2560,348,5,1,1,2,1,1,0,1,12,0,0,14,12,2,31,0,56,123
01,Comuna 06,006,0070 ,2561,349,3,4,0,0,1,0,0,1,12,0,0,5,9,4,38,3,56,145
01,Comuna 06,006,0070 ,2562,349,5,5,1,3,1,0,0,2,8,0,0,14,6,4,45,1,59,128
01,Comuna 06,006,0070 ,2563,349,1,0,0,0,0,0,0,0,13,0,2,11,5,3,41,2,42,138
01,Comuna 06,006,0070 ,2564,348,2,2,0,0,1,2,0,0,16,0,1,11,10,2,58,1,54,110
01,Comuna 06,006,0070 ,2565,350,3,3,0,1,1,0,0,1,19,1,0,14,9,4,36,3,65,125
01,Comuna 06,006,0070 ,2566,349,6,3,0,1,0,1,1,2,10,1,0,12,8,5,35,3,50,124
01,Comuna 06,006,0070 ,2567,349,0,4,2,2,2,0,1,0,16,0,0,7,14,1,52,1,56,117
01,Comuna 06,006,0070 ,2568,349,3,1,0,3,2,1,0,3,8,0,3,7,6,6,30,1,51,120
01,Comuna 06,006,0070 ,2569,349,3,1,0,1,0,0,0,1,17,1,0,15,8,3,28,2,50,125
01,Comuna 06,006,0070 ,2570,349,4,5,0,0,0,1,1,12,0,0,0,16,8,4,36,7,46,127
01,Comuna 06,006,0070 ,2571,349,2,3,1,1,0,0,0,0,17,2,0,11,8,2,29,1,54,141
01,Comuna 06,006,0070 ,2572,349,5,1,0,1,0,0,0,0,15,0,0,7,11,5,43,3,56,110
01,Comuna 06,006,0070 ,2573,349,1,1,0,3,1,1,0,0,9,0,0,15,19,4,36,1,56,119
01,Comuna 06,006,0070 ,2574,349,2,3,0,1,1,2,1,0,12,0,1,10,10,4,37,2,61,133
01,Comuna 06,006,0070 ,2575,349,2,2,0,2,1,0,0,0,10,0,0,12,8,3,41,1,55,124
01,Comuna 06,006,0070 ,2576,349,2,0,0,0,0,0,0,2,14,0,0,14,10,3,29,0,46,136
01,Comuna 06,006,0070 ,2577,349,1,1,0,0,0,1,1,1,16,0,0,10,10,4,36,1,73,125
01,Comuna 06,006,0070 ,2578,349,0,2,0,1,1,0,0,0,11,0,2,9,8,2,33,5,51,145
01,Comuna 06,006,0070 ,2579,348,5,5,0,3,0,1,0,2,16,0,1,7,13,4,42,1,48,134
01,Comuna 06,006,0070 ,2580,349,1,1,0,1,2,1,0,1,17,0,0,12,15,4,30,6,50,109
01,Comuna 06,006,0070 ,2581,349,4,0,0,0,1,0,0,1,15,2,1,7,13,6,39,3,39,146
01,Comuna 06,006,0070 ,2582,349,3,3,0,1,2,0,0,1,9,0,1,14,9,4,27,1,67,130
01,Comuna 06,006,0070 ,2583,349,1,5,0,0,1,2,0,0,14,0,0,11,10,2,30,1,75,121
01,Comuna 06,006,0070 ,2584,349,0,2,0,2,0,0,0,3,11,0,1,15,7,6,23,2,53,148
01,Comuna 06,006,0070 ,2585,349,3,3,0,0,0,0,0,1,17,0,0,3,9,3,25,2,59,128
01,Comuna 06,006,0070 ,2586,349,1,5,0,1,3,1,0,0,13,0,0,13,11,1,38,4,60,115
01,Comuna 06,006,0070 ,2587,349,1,4,1,2,1,0,0,1,7,0,1,10,14,3,44,2,69,114
