codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0014,0038,0048,0056,0060,0132,0302,0303,0304,0305,0306,0307,0308,0439
17,San Martín                              ,008,0045A,3801,434,2,4,0,3,2,0,0,0,2,0,1,0,107,1,4,19,85
17,Iruya                                   ,009,0046A,1767,419,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,221
17,Iruya                                   ,009,0046A,3802,338,0,0,0,1,0,0,0,0,0,0,3,0,51,1,0,5,194
17,Iruya                                   ,009,0046B,1768,116,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,1,57
17,Iruya                                   ,009,0046B,3803,145,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
17,Iruya                                   ,009,0046C,1769,94,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,43
17,Iruya                                   ,009,0046C,3804,80,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,42
17,Iruya                                   ,009,0046D,1770,191,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,95
17,Iruya                                   ,009,0046D,3805,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Iruya                                   ,009,0046E,1771,30,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10
17,Iruya                                   ,009,0046E,3806,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6
17,Iruya                                   ,009,0046F,1772,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Iruya                                   ,009,0046F,3807,213,1,0,0,0,1,0,0,0,0,0,0,0,55,0,0,1,114
17,Iruya                                   ,009,0046G,1773,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40
17,Iruya                                   ,009,0046G,3808,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25
17,Iruya                                   ,009,0046H,1774,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Iruya                                   ,009,0046H,3809,100,2,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,39
17,Iruya                                   ,009,0047A,1775,99,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,48
17,Iruya                                   ,009,0047A,3810,104,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,47
17,Iruya                                   ,009,0047B,1776,87,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,41
17,Iruya                                   ,009,0047B,3811,68,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,34
17,Iruya                                   ,009,0047C,1777,43,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21
17,Iruya                                   ,009,0047C,3812,35,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,14
17,Iruya                                   ,009,0048A,1778,62,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22
17,Iruya                                   ,009,0048A,3813,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16
17,Iruya                                   ,009,0048B,1779,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
17,Iruya                                   ,009,0048B,3814,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
17,Iruya                                   ,009,0048C,1780,276,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,146
17,Iruya                                   ,009,0048C,1781,276,1,0,0,1,0,0,0,0,0,0,1,0,90,0,1,1,112
17,Iruya                                   ,009,0048C,3815,263,1,1,0,0,0,0,0,0,0,0,0,0,57,0,0,1,159
17,Iruya                                   ,009,0048C,3816,262,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,149
17,Iruya                                   ,009,0048D,1782,123,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,76
17,Iruya                                   ,009,0048D,3817,114,0,0,0,0,0,0,0,0,0,0,1,0,31,0,0,1,66
17,Santa Victoria                          ,010,0049A,1783,313,7,0,0,1,0,0,1,0,0,0,0,0,49,0,0,0,107
17,Santa Victoria                          ,010,0049A,1784,313,1,0,0,0,1,0,0,0,0,0,2,0,53,0,2,0,95
17,Santa Victoria                          ,010,0049A,3818,301,1,0,0,0,0,0,0,0,0,0,1,0,65,0,0,0,116
17,Santa Victoria                          ,010,0049A,3819,301,0,0,0,1,1,0,0,0,0,0,0,0,73,0,0,0,92
17,Santa Victoria                          ,010,0049B,1785,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0049B,3820,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0049C,1786,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0049C,3821,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0049D,1787,151,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,0,46
17,Santa Victoria                          ,010,0049D,3822,130,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,29
17,Santa Victoria                          ,010,0049E,1788,172,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,62
17,Santa Victoria                          ,010,0049E,3823,147,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,68
17,Santa Victoria                          ,010,0049F,1789,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0049F,3824,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0049G,1790,264,3,0,0,1,0,0,0,0,0,0,0,0,20,1,0,0,131
17,Santa Victoria                          ,010,0049G,3825,244,8,0,0,1,0,0,0,0,0,0,0,0,31,0,1,0,105
17,Santa Victoria                          ,010,0049H,1791,74,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,22
17,Santa Victoria                          ,010,0049H,3826,56,7,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,10
17,Santa Victoria                          ,010,0049I,1792,85,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,26
17,Santa Victoria                          ,010,0049I,3827,105,4,4,0,0,1,0,0,0,0,0,0,0,27,0,0,0,30
17,Santa Victoria                          ,010,0049J,1793,246,2,0,0,1,0,0,0,0,0,0,1,0,93,0,0,0,70
17,Santa Victoria                          ,010,0049J,3828,212,0,0,0,0,0,0,0,0,0,0,1,0,81,1,0,0,58
17,Santa Victoria                          ,010,0049K,1794,134,1,1,0,0,0,0,0,0,0,0,0,0,34,0,0,1,41
17,Santa Victoria                          ,010,0049K,3829,102,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,36
17,Santa Victoria                          ,010,0050A,1795,299,2,0,0,2,0,0,0,0,0,0,0,0,64,0,2,0,152
17,Santa Victoria                          ,010,0050A,1796,299,0,0,0,2,1,0,0,0,0,0,4,0,72,0,1,0,151
17,Santa Victoria                          ,010,0050A,3830,284,0,2,0,1,0,0,1,0,0,0,1,0,75,1,0,0,143
17,Santa Victoria                          ,010,0050A,3831,284,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,125
17,Santa Victoria                          ,010,0050B,1797,210,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,114
17,Santa Victoria                          ,010,0050B,3832,161,2,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,97
17,Santa Victoria                          ,010,0050C,1798,106,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,40
17,Santa Victoria                          ,010,0050C,3833,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
17,Santa Victoria                          ,010,0051A,1799,247,0,0,0,2,1,0,0,0,0,0,1,0,26,0,0,0,119
17,Santa Victoria                          ,010,0051A,1800,247,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,54
17,Santa Victoria                          ,010,0051A,3834,267,2,0,0,1,0,0,0,0,0,0,1,35,0,0,0,0,132
17,Santa Victoria                          ,010,0051A,3835,266,1,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,77
17,Santa Victoria                          ,010,0051B,1801,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0051B,3836,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0051C,1802,244,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,156
17,Santa Victoria                          ,010,0051C,3837,252,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,171
17,Santa Victoria                          ,010,0051D,1803,104,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,47
17,Santa Victoria                          ,010,0051D,3838,104,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,53
17,Santa Victoria                          ,010,0051E,1804,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,26
17,Santa Victoria                          ,010,0051E,3839,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0051F,1805,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Santa Victoria                          ,010,0051F,3840,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Cerrillos                               ,011,0052A,1806,417,5,1,7,12,0,0,1,0,1,3,9,1,74,1,5,0,111
17,Cerrillos                               ,011,0052A,1807,416,0,0,2,3,0,0,0,0,0,2,17,0,75,0,3,27,117
17,Cerrillos                               ,011,0052A,1808,416,3,0,4,6,1,0,1,0,1,4,13,0,84,1,4,21,126
17,Cerrillos                               ,011,0052A,1809,416,0,0,5,6,1,2,1,0,2,4,11,1,75,2,9,28,120
17,Cerrillos                               ,011,0052A,1810,416,0,0,4,4,0,2,3,0,0,1,23,0,65,4,3,23,113
17,Cerrillos                               ,011,0052A,1811,416,48,2,5,3,2,0,1,0,1,2,30,0,66,0,3,24,120
17,Cerrillos                               ,011,0052A,3841,441,0,0,7,7,0,0,5,0,0,3,6,0,92,0,8,20,153
17,Cerrillos                               ,011,0052A,3842,440,0,0,1,3,0,0,0,0,2,2,16,1,85,0,4,24,156
17,Cerrillos                               ,011,0052A,3843,440,0,0,0,4,0,1,1,0,0,1,16,0,75,1,0,21,193
17,Cerrillos                               ,011,0052A,3844,440,0,0,5,8,0,0,2,0,2,1,18,0,90,0,0,23,0
17,Cerrillos                               ,011,0052A,3845,440,0,0,4,11,1,0,0,0,0,0,17,1,57,1,6,18,182
17,Cerrillos                               ,011,0052A,3846,440,3,1,7,7,0,1,0,0,1,1,17,1,81,0,8,20,172
17,Cerrillos                               ,011,0052B,1812,433,0,0,1,9,2,3,0,0,0,0,38,1,65,0,8,18,123
17,Cerrillos                               ,011,0052B,1813,432,0,1,8,4,3,0,0,0,0,1,20,1,71,1,0,19,144
17,Cerrillos                               ,011,0052B,1814,432,0,0,5,4,0,0,0,0,0,2,29,0,82,2,3,11,125
17,Cerrillos                               ,011,0052B,1815,432,1,1,2,6,2,0,1,0,0,1,21,0,74,0,7,20,136
17,Cerrillos                               ,011,0052B,3847,411,1,3,2,9,0,0,0,0,0,2,12,0,79,0,7,0,154
17,Cerrillos                               ,011,0052B,3848,411,4,0,9,6,2,2,0,0,0,2,18,1,45,0,5,2,149
17,Cerrillos                               ,011,0052B,3849,411,0,0,3,6,0,0,1,0,0,3,26,0,67,0,2,25,129
17,Cerrillos                               ,011,0052B,3850,410,0,0,3,6,0,0,0,0,0,0,14,1,67,1,2,27,165
17,Cerrillos                               ,011,0052C,1816,222,1,2,1,2,0,0,0,0,1,2,5,0,53,0,2,15,63
17,Cerrillos                               ,011,0052C,3851,229,0,0,2,0,1,0,1,0,0,1,1,0,43,0,5,0,86
17,Cerrillos                               ,011,0052D,1817,182,0,0,0,1,0,0,0,0,0,0,4,1,20,0,1,14,86
17,Cerrillos                               ,011,0052D,3852,144,0,0,0,0,0,0,1,0,1,0,3,0,22,0,0,0,76
17,Cerrillos                               ,011,0053A,1818,324,1,4,8,4,0,2,0,0,1,1,4,1,56,2,0,1,149
17,Cerrillos                               ,011,0053A,1819,324,1,0,3,6,0,0,0,0,0,0,7,2,66,0,0,3,126
17,Cerrillos                               ,011,0053A,1820,323,0,0,3,2,0,0,3,0,1,1,7,1,71,0,3,5,90
17,Cerrillos                               ,011,0053A,3853,298,2,0,4,4,1,1,0,0,0,1,5,0,64,2,3,7,134
17,Cerrillos                               ,011,0053A,3854,297,0,0,3,0,0,1,0,0,0,2,5,0,65,1,1,5,137
17,Cerrillos                               ,011,0053A,3855,297,1,2,1,1,0,0,0,0,0,1,8,0,62,1,3,3,121
17,Cerrillos                               ,011,0053B,1821,235,0,0,1,1,1,4,3,0,0,0,8,0,49,0,1,7,66
17,Cerrillos                               ,011,0053B,1822,234,1,3,1,3,0,2,1,0,1,1,7,0,40,0,3,11,69
17,Cerrillos                               ,011,0053B,3856,327,29,4,1,5,0,0,1,0,0,1,8,1,64,0,7,10,128
17,Cerrillos                               ,011,0054A,1823,415,0,0,0,1,0,0,1,0,0,2,5,2,123,1,2,5,154
17,Cerrillos                               ,011,0054A,1824,415,2,0,0,2,0,0,2,0,1,1,6,0,103,2,1,4,164
17,Cerrillos                               ,011,0054A,1825,415,0,0,0,0,0,1,0,0,0,0,5,0,149,3,1,8,142
17,Cerrillos                               ,011,0054A,1826,415,0,0,0,4,0,1,2,0,0,5,9,0,140,1,0,10,140
17,Cerrillos                               ,011,0054A,1827,415,0,0,0,2,0,3,0,0,0,2,12,0,111,0,0,0,151
17,Cerrillos                               ,011,0054A,1828,415,4,0,0,2,0,0,4,0,0,1,3,0,103,2,1,11,161
17,Cerrillos                               ,011,0054A,3857,403,0,2,0,0,0,0,1,0,2,1,3,0,117,0,2,0,186
17,Cerrillos                               ,011,0054A,3858,403,0,0,0,0,0,1,0,0,2,2,6,2,127,0,0,13,180
17,Cerrillos                               ,011,0054A,3859,403,0,1,0,2,0,3,0,0,1,0,7,0,134,0,0,13,173
17,Cerrillos                               ,011,0054A,3860,403,0,0,0,1,0,0,0,0,1,5,7,0,127,0,1,0,178
17,Cerrillos                               ,011,0054A,3861,402,0,0,0,3,0,0,0,0,0,0,4,0,125,0,0,6,187
17,Cerrillos                               ,011,0054A,3862,402,39,0,0,2,0,0,1,0,0,0,5,2,113,1,2,11,168
17,Cerrillos                               ,011,0054B,1829,126,0,0,0,0,0,0,1,0,0,0,5,0,17,0,0,2,66
17,Cerrillos                               ,011,0054B,3863,87,2,0,0,0,0,0,0,0,0,0,3,0,21,0,0,3,53
17,Cerrillos                               ,011,0055A,1830,383,0,0,0,2,0,1,2,0,0,0,8,0,62,0,1,47,157
17,Cerrillos                               ,011,0055A,3864,315,0,0,0,0,0,0,0,0,0,1,6,0,78,0,0,27,132
17,Cerrillos                               ,011,0055B,1831,193,8,0,0,2,0,0,0,0,0,0,4,0,50,1,1,1,71
17,Cerrillos                               ,011,0055B,3865,123,0,0,0,2,0,1,0,0,0,0,3,0,27,0,3,1,54
17,Cerrillos                               ,011,0055C,1832,80,0,0,0,1,0,0,0,0,0,1,1,0,13,0,1,3,44
17,Cerrillos                               ,011,0055C,3866,60,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,1,33
17,Chicoana                                ,012,0056A,1833,377,2,2,0,2,0,0,1,0,0,0,2,0,93,0,4,4,145
17,Chicoana                                ,012,0056A,1834,377,1,2,0,0,0,0,4,0,0,0,3,0,109,0,2,5,122
17,Chicoana                                ,012,0056A,1835,377,2,2,0,4,0,2,0,0,0,0,1,0,127,1,1,5,129
17,Chicoana                                ,012,0056A,1836,376,4,0,0,2,0,1,0,0,1,1,0,2,108,0,3,3,147
17,Chicoana                                ,012,0056A,1837,376,0,0,0,5,1,4,2,0,0,0,1,0,117,0,2,0,129
17,Chicoana                                ,012,0056A,3867,363,3,3,0,2,1,0,0,0,0,0,0,0,122,0,1,4,151
17,Chicoana                                ,012,0056A,3868,363,2,0,0,2,1,0,0,0,0,0,4,0,115,1,0,5,142
17,Chicoana                                ,012,0056A,3869,363,3,0,0,1,0,0,0,0,0,0,4,1,0,0,0,5,132
17,Chicoana                                ,012,0056A,3870,362,22,0,0,2,0,1,1,0,0,0,3,0,102,0,3,3,150
17,Chicoana                                ,012,0056A,3871,362,2,4,0,0,1,4,1,0,0,3,2,2,118,1,1,0,124
17,Chicoana                                ,012,0056B,1838,301,3,0,0,0,0,1,0,0,1,0,2,1,106,0,2,1,82
17,Chicoana                                ,012,0056B,3872,261,1,0,0,2,0,1,0,0,1,1,0,1,106,1,0,1,81
17,Chicoana                                ,012,0056C,1839,112,0,0,0,1,0,0,0,0,0,0,0,0,34,0,1,1,37
17,Chicoana                                ,012,0056C,3873,91,0,0,0,0,0,0,0,0,0,1,1,0,33,0,0,2,34
17,Chicoana                                ,012,0056D,1840,182,0,0,0,0,1,2,0,0,1,0,2,0,47,0,0,2,52
17,Chicoana                                ,012,0056D,3874,156,0,0,1,1,2,0,0,0,0,0,1,0,62,0,0,0,58
17,Chicoana                                ,012,0056E,1841,121,0,0,0,0,0,2,0,0,0,0,1,1,43,0,3,0,44
17,Chicoana                                ,012,0056E,3875,122,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,41
17,Chicoana                                ,012,0056F,1842,285,3,7,0,0,1,0,0,0,0,0,1,2,69,1,2,2,100
17,Chicoana                                ,012,0056F,3876,231,0,0,0,0,1,1,1,0,0,0,1,1,83,0,0,0,90
17,Chicoana                                ,012,0056G,1843,389,3,1,0,3,2,0,0,0,1,1,2,1,77,1,0,3,150
17,Chicoana                                ,012,0056G,3877,364,0,0,0,0,0,0,0,0,0,0,1,1,91,0,0,8,166
17,Chicoana                                ,012,0057A,1844,232,2,0,0,2,0,1,0,0,0,1,1,1,71,0,0,0,76
17,Chicoana                                ,012,0057A,3878,160,0,0,0,1,0,0,0,0,0,1,1,0,48,0,0,1,51
17,Chicoana                                ,012,0057B,1845,98,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,34
17,Chicoana                                ,012,0057B,3879,68,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,1,32
17,Chicoana                                ,012,0058A,1846,398,20,1,0,2,0,1,0,0,1,4,1,0,152,0,2,9,118
17,Chicoana                                ,012,0058A,1847,398,2,2,0,7,2,2,1,0,0,1,2,1,143,1,3,9,105
17,Chicoana                                ,012,0058A,1848,398,0,0,0,4,2,0,3,0,0,0,0,0,149,2,3,12,101
17,Chicoana                                ,012,0058A,1849,397,2,1,0,2,0,2,1,0,0,0,1,0,167,0,1,6,104
17,Chicoana                                ,012,0058A,1850,397,0,0,0,0,3,1,0,0,0,0,1,1,157,0,0,4,127
17,Chicoana                                ,012,0058A,1851,397,0,0,0,2,0,2,2,0,0,0,1,0,140,0,0,9,131
17,Chicoana                                ,012,0058A,1852,397,3,5,0,0,1,2,0,0,0,0,1,1,149,0,1,4,122
17,Chicoana                                ,012,0058A,1853,397,4,2,0,2,2,0,1,0,1,1,7,0,162,1,3,12,101
17,Chicoana                                ,012,0058A,3880,404,2,0,0,4,1,0,0,0,0,1,3,1,162,0,1,11,108
17,Chicoana                                ,012,0058A,3881,403,3,3,0,2,0,0,0,0,0,0,1,1,185,0,6,8,122
17,Chicoana                                ,012,0058A,3882,403,0,0,0,3,0,2,0,0,0,0,1,2,160,0,2,6,130
17,Chicoana                                ,012,0058A,3883,403,0,0,0,1,0,4,2,0,0,0,3,0,171,0,2,10,120
17,Chicoana                                ,012,0058A,3884,403,17,0,0,3,0,0,1,0,0,0,1,1,172,1,2,5,128
17,Chicoana                                ,012,0058A,3885,403,163,1,0,3,0,0,1,0,1,0,0,0,164,3,0,0,124
17,Chicoana                                ,012,0058A,3886,403,0,0,1,3,2,1,0,0,0,0,0,0,170,0,3,5,132
17,Chicoana                                ,012,0058A,3887,403,0,0,0,4,1,5,0,0,0,0,0,1,182,0,0,4,117
17,Chicoana                                ,012,0058B,1854,75,0,0,0,0,0,0,0,0,0,0,0,2,27,1,0,2,28
17,Chicoana                                ,012,0058B,3888,64,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,1,19
17,La Viña                                 ,013,0059A,1855,325,0,0,0,0,0,0,0,0,0,0,5,1,118,0,0,3,103
17,La Viña                                 ,013,0059A,1856,324,25,0,0,0,0,1,0,0,0,0,0,0,122,0,3,6,94
17,La Viña                                 ,013,0059A,1857,324,0,0,0,0,0,0,0,0,0,0,5,0,102,1,1,3,111
17,La Viña                                 ,013,0059A,3889,304,2,0,0,3,0,0,0,0,0,0,7,0,124,0,1,3,107
17,La Viña                                 ,013,0059A,3890,304,34,4,0,2,0,0,0,0,0,0,6,0,98,0,1,5,101
17,La Viña                                 ,013,0059A,3891,304,0,0,0,0,0,0,0,0,0,0,6,0,100,0,1,4,112
17,La Viña                                 ,013,0060A,1858,169,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,4,72
17,La Viña                                 ,013,0060A,3892,149,0,0,0,0,1,0,0,0,0,0,1,0,37,0,1,5,65
17,La Viña                                 ,013,0061A,1859,401,16,11,0,3,1,1,0,0,0,0,33,1,66,1,2,13,178
17,La Viña                                 ,013,0061A,1860,401,0,0,0,0,0,0,0,0,0,0,29,0,83,1,3,5,168
17,La Viña                                 ,013,0061A,1861,400,0,0,0,1,0,0,0,0,0,0,21,0,72,0,1,12,169
17,La Viña                                 ,013,0061A,1862,400,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,191
17,La Viña                                 ,013,0061A,3893,378,0,0,0,0,0,1,0,0,0,0,2,1,60,0,3,17,157
17,La Viña                                 ,013,0061A,3894,378,1,1,0,0,0,0,2,0,1,0,18,0,19,0,2,9,234
17,La Viña                                 ,013,0061A,3895,377,0,0,0,1,0,1,0,0,0,0,29,0,74,0,4,0,147
17,La Viña                                 ,013,0061A,3896,377,0,0,0,3,0,0,1,0,0,0,22,0,85,2,1,10,174
17,La Viña                                 ,013,0062A,1863,150,0,0,0,1,0,2,0,0,0,0,10,0,26,0,3,2,70
17,La Viña                                 ,013,0062A,3897,131,0,0,0,0,1,0,0,0,0,0,6,0,0,0,3,2,61
17,Guachipas                               ,014,0063A,1864,325,3,0,0,1,0,0,0,0,0,0,1,0,90,0,1,5,132
17,Guachipas                               ,014,0063A,1865,324,13,1,0,2,0,0,0,0,0,0,5,0,85,0,0,0,136
17,Guachipas                               ,014,0063A,1866,324,12,1,0,1,0,0,1,0,0,0,0,0,93,0,0,1,122
17,Guachipas                               ,014,0063A,3898,421,10,1,0,1,0,0,0,0,0,0,1,0,112,0,0,0,224
17,Guachipas                               ,014,0063A,3899,420,0,0,0,1,0,1,0,0,1,0,2,0,119,2,0,4,212
17,Guachipas                               ,014,0064A,1867,26,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9
17,Guachipas                               ,014,0064A,3900,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
17,Guachipas                               ,014,0064B,1868,57,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,27
17,Guachipas                               ,014,0064B,3901,29,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15
17,Guachipas                               ,014,0065A,1869,77,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,2,21
17,Guachipas                               ,014,0065A,3902,37,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9
17,Guachipas                               ,014,0065B,1870,83,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,7,32
17,Guachipas                               ,014,0065B,3903,44,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,9
17,Guachipas                               ,014,0066A,1871,117,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,68
17,Guachipas                               ,014,0066A,3904,71,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40
17,Guachipas                               ,014,0066B,1872,101,8,0,0,0,0,0,0,0,1,0,0,0,39,0,1,0,49
17,Guachipas                               ,014,0066B,3905,68,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,32
17,Rosario de la Frontera                  ,015,0067A,1873,435,0,0,0,2,1,1,0,0,0,2,3,1,122,0,3,25,125
17,Rosario de la Frontera                  ,015,0067A,1874,435,0,0,0,0,0,1,0,0,2,0,2,1,127,1,5,23,106
17,Rosario de la Frontera                  ,015,0067A,1875,435,0,0,0,1,0,1,0,0,3,0,3,0,107,0,4,20,147
17,Rosario de la Frontera                  ,015,0067A,1876,435,4,0,0,3,1,1,0,0,3,1,6,1,123,0,5,21,106
17,Rosario de la Frontera                  ,015,0067A,1877,435,0,0,2,1,1,1,0,0,0,0,5,1,105,0,6,19,141
17,Rosario de la Frontera                  ,015,0067A,1878,435,2,0,0,4,1,0,0,0,3,0,1,0,115,1,2,28,135
17,Rosario de la Frontera                  ,015,0067A,1879,434,0,0,0,2,0,0,0,0,3,2,2,0,104,0,4,17,131
17,Rosario de la Frontera                  ,015,0067A,1880,434,0,0,5,3,0,1,0,0,4,0,3,0,111,1,3,0,113
17,Rosario de la Frontera                  ,015,0067A,1881,434,0,0,0,2,1,1,0,0,1,0,4,0,122,1,2,24,128
17,Rosario de la Frontera                  ,015,0067A,1882,434,2,1,2,2,2,0,0,0,3,0,1,0,113,0,2,11,132
17,Rosario de la Frontera                  ,015,0067A,1883,434,0,0,0,4,0,0,0,0,0,0,3,0,122,0,5,15,119
17,Rosario de la Frontera                  ,015,0067A,1884,434,0,0,0,7,1,0,0,0,1,0,3,1,98,0,0,23,115
17,Rosario de la Frontera                  ,015,0067A,1885,434,0,0,5,6,1,0,0,0,0,1,3,0,133,1,2,20,107
17,Rosario de la Frontera                  ,015,0067A,1886,434,42,0,0,2,0,2,0,0,0,0,3,2,112,3,2,12,132
17,Rosario de la Frontera                  ,015,0067A,3906,423,0,0,0,2,0,0,0,0,1,0,2,0,116,0,1,20,139
17,Rosario de la Frontera                  ,015,0067A,3907,423,0,0,0,4,0,0,0,0,0,0,2,0,131,0,4,0,123
17,Rosario de la Frontera                  ,015,0067A,3908,422,0,0,0,2,1,0,0,0,0,0,2,1,119,3,3,15,141
17,Rosario de la Frontera                  ,015,0067A,3909,422,0,0,0,4,0,1,1,0,3,3,7,0,114,0,6,15,148
17,Rosario de la Frontera                  ,015,0067A,3910,422,0,0,0,0,0,1,0,0,1,1,3,0,104,0,0,12,138
17,Rosario de la Frontera                  ,015,0067A,3911,422,0,0,1,1,1,1,0,0,3,0,2,1,119,0,3,2,153
17,Rosario de la Frontera                  ,015,0067A,3912,422,0,0,0,3,0,1,0,0,0,1,2,0,113,0,1,22,129
17,Rosario de la Frontera                  ,015,0067A,3913,422,0,0,0,3,0,0,0,0,2,1,2,1,113,0,3,17,141
17,Rosario de la Frontera                  ,015,0067A,3914,422,3,0,0,0,2,0,0,0,4,1,2,0,125,0,1,20,132
17,Rosario de la Frontera                  ,015,0067A,3915,422,1,0,0,0,0,0,0,0,1,0,2,3,136,1,6,30,121
17,Rosario de la Frontera                  ,015,0067A,3916,422,0,1,0,2,0,0,0,0,2,0,1,109,0,4,18,0,120
17,Rosario de la Frontera                  ,015,0067A,3917,422,0,1,0,6,0,1,0,0,1,0,1,0,120,0,3,24,127
17,Rosario de la Frontera                  ,015,0067A,3918,422,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,137
17,Rosario de la Frontera                  ,015,0067A,3919,422,60,2,1,5,1,1,1,0,0,0,4,1,112,2,4,15,128
17,Rosario de la Frontera                  ,015,0067A,3920,422,0,2,2,2,0,0,0,0,1,0,1,0,135,0,2,3,124
17,Rosario de la Frontera                  ,015,0067B,1887,363,0,5,0,3,0,0,0,0,2,0,0,0,104,0,0,19,100
17,Rosario de la Frontera                  ,015,0067B,1888,363,3,1,1,0,0,1,1,0,3,1,1,0,95,1,2,22,97
17,Rosario de la Frontera                  ,015,0067B,1889,363,2,2,0,4,1,0,5,5,0,0,2,0,0,0,3,11,108
