codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0505,0532
09,Formosa,001,0004 ,0263,345,15,4,3,143,111
09,Formosa,001,0004 ,0264,346,11,5,8,136,107
09,Formosa,001,0004 ,0265,344,10,1,4,111,15
09,Formosa,001,0004 ,0266,346,11,5,9,105,139
09,Formosa,001,0004 ,0267,346,0,0,7,147,128
09,Formosa,001,0004 ,0268,343,16,4,9,120,131
09,Formosa,001,0004 ,0269,344,8,0,5,125,148
09,Formosa,001,0004 ,0270,344,27,0,7,101,130
09,Formosa,001,0004 ,0271,345,14,0,7,131,116
09,Formosa,001,0004 ,0272,346,6,4,5,126,124
09,Formosa,001,0004 ,0273,346,14,2,6,105,155
09,Formosa,001,0004 ,0274,346,14,0,9,123,133
09,Formosa,001,0004 ,0275,346,14,1,3,114,132
09,Formosa,001,0004 ,0276,346,0,0,7,150,106
09,Formosa,001,0004 ,0277,346,16,2,3,122,111
09,Formosa,001,0004 ,0278,345,9,3,5,132,121
09,Formosa,001,0004 ,0279,346,16,5,4,127,132
09,Formosa,001,0004 ,0280,345,22,0,4,168,81
09,Formosa,001,0004 ,0281,348,19,2,4,124,136
09,Formosa,001,0004 ,0282,346,19,4,4,135,120
09,Formosa,001,0004 ,0283,346,16,0,4,126,125
09,Formosa,001,0004 ,0284,345,7,0,3,121,127
09,Formosa,001,0004 ,0285,344,20,2,6,120,111
09,Formosa,001,0004 ,0286,344,15,0,5,122,136
09,Formosa,001,0004 ,0287,343,13,1,11,113,124
09,Formosa,001,0004 ,0288,345,32,4,6,114,119
09,Formosa,001,0004 ,0289,344,10,4,7,112,133
09,Formosa,001,0004 ,0290,346,0,0,0,0,0
09,Formosa,001,0004 ,0291,346,3,2,5,100,132
09,Formosa,001,0004 ,0292,346,2,5,8,128,116
09,Formosa,001,0004 ,0293,347,12,5,3,124,115
09,Formosa,001,0004 ,0294,346,16,2,5,127,113
09,Formosa,001,0004 ,0295,346,6,1,2,114,135
09,Formosa,001,0004 ,0296,346,7,1,2,135,139
09,Formosa,001,0004 ,0297,346,5,5,6,125,120
09,Formosa,001,0004 ,0298,346,16,2,5,107,145
09,Formosa,001,0004 ,0299,347,7,1,3,145,105
09,Formosa,001,0004 ,0300,346,2,3,7,144,105
09,Formosa,001,0004 ,0301,346,5,5,6,119,136
09,Formosa,001,0004 ,0302,345,7,1,4,121,138
09,Formosa,001,0004 ,0303,345,17,2,2,120,132
09,Formosa,001,0004 ,0304,344,6,6,5,90,143
09,Formosa,001,0005 ,0305,346,20,2,4,172,90
