codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0009,0014,0019,0020,0026,0030,0036,0037,0038,0044,0045,0050,0132,0134,0136,0154,0189,0190,0191,0192
21,Rosario                                 ,013,0317 ,1411,450,24,0,26,24,1,0,11,0,31,0,1,5,0,0,157,2,51,10,0,8,0,0,0
21,Rosario                                 ,013,0317 ,1412,450,18,6,19,18,1,0,19,0,32,1,0,1,0,4,162,1,46,15,0,12,3,0,0
21,Rosario                                 ,013,0317 ,1413,131,4,0,3,9,0,0,2,0,13,0,0,0,0,0,56,0,10,4,0,2,1,0,0
21,Rosario                                 ,013,0317 ,1508,450,1,0,17,24,0,0,10,0,23,0,1,1,0,1,174,0,40,7,0,11,0,1,0
21,Rosario                                 ,013,0317 ,1509,450,19,0,16,14,2,0,5,0,28,0,3,3,0,0,175,0,49,5,0,14,1,0,1
21,Rosario                                 ,013,0317 ,1510,450,21,0,10,21,0,0,6,0,22,1,1,2,0,0,183,0,38,9,0,7,0,0,0
21,Rosario                                 ,013,0317 ,1511,450,15,6,16,14,1,0,8,0,24,0,0,3,1,1,180,1,38,12,0,11,2,0,0
21,Rosario                                 ,013,0317 ,1512,450,7,5,19,16,0,0,10,1,31,0,2,2,0,2,176,1,42,13,0,5,1,0,0
21,Rosario                                 ,013,0317 ,1513,252,36,1,7,0,1,0,2,0,22,0,0,1,0,0,113,0,22,3,0,0,0,0,0
21,Rosario                                 ,013,0318 ,1414,450,15,0,27,26,2,1,14,1,32,0,2,2,1,0,141,0,42,15,0,17,2,0,0
21,Rosario                                 ,013,0318 ,1415,450,17,4,15,17,0,0,14,0,35,1,1,2,0,1,153,0,39,10,0,15,2,3,1
21,Rosario                                 ,013,0318 ,1416,450,19,0,13,24,1,0,10,0,38,0,0,1,1,1,134,1,59,0,0,23,2,1,1
21,Rosario                                 ,013,0318 ,1417,450,25,0,16,27,2,1,15,0,35,0,4,0,0,1,151,0,39,12,0,6,1,0,0
21,Rosario                                 ,013,0318 ,1418,251,12,2,8,18,0,0,6,0,12,0,0,0,0,0,83,1,29,10,0,17,0,0,0
21,Rosario                                 ,013,0318 ,1419,252,8,2,14,8,2,0,6,0,18,0,0,1,0,0,44,0,36,5,0,4,1,0,0
21,Rosario                                 ,013,0318 ,1514,450,12,4,17,19,1,0,13,2,25,0,1,4,0,0,166,0,36,17,0,12,0,0,0
21,Rosario                                 ,013,0318 ,1515,450,26,0,20,15,0,1,9,0,29,0,0,0,0,1,170,0,39,8,0,8,3,3,0
21,Rosario                                 ,013,0318 ,1516,450,19,0,10,24,0,0,11,0,29,0,3,1,0,0,167,0,45,0,0,0,3,0,0
21,Rosario                                 ,013,0318 ,1517,450,13,6,13,20,1,0,7,1,32,0,1,1,0,1,169,0,35,7,0,5,1,1,0
21,Rosario                                 ,013,0318 ,1518,450,16,0,13,13,0,0,12,1,25,1,3,2,0,0,186,1,33,5,0,3,0,0,0
21,Rosario                                 ,013,0318 ,1519,450,8,3,10,14,1,0,9,2,30,0,3,4,1,0,184,1,32,7,0,12,0,0,0
21,Rosario                                 ,013,0318 ,1520,450,12,9,15,30,0,0,12,0,25,0,2,1,0,1,180,0,32,7,0,4,0,1,0
21,Rosario                                 ,013,0318 ,1521,90,3,1,4,1,1,0,2,0,5,0,0,0,0,0,33,0,9,1,0,2,0,0,0
21,Rosario                                 ,013,0319 ,1420,450,21,5,18,31,0,0,12,1,29,0,2,2,0,0,150,0,45,13,1,15,4,0,0
21,Rosario                                 ,013,0319 ,1421,450,30,5,11,22,1,2,9,2,36,0,1,0,1,1,163,1,40,12,0,12,2,0,0
21,Rosario                                 ,013,0319 ,1422,450,35,0,13,31,0,0,13,0,34,0,2,1,1,1,137,0,47,16,1,14,1,0,0
21,Rosario                                 ,013,0319 ,1423,223,4,2,10,6,2,0,13,0,15,0,2,1,1,0,85,0,23,7,0,7,0,0,0
21,Rosario                                 ,013,0319 ,1522,450,2,0,6,14,1,0,10,1,26,0,1,4,0,1,188,0,40,10,0,17,0,0,0
21,Rosario                                 ,013,0319 ,1523,450,12,7,12,18,1,0,6,0,31,0,1,2,1,0,175,0,29,9,0,20,1,2,0
21,Rosario                                 ,013,0319 ,1524,450,0,0,15,17,1,0,10,0,36,0,1,4,1,1,177,0,30,9,0,10,0,0,1
21,Rosario                                 ,013,0319 ,1525,450,22,6,20,23,0,1,9,0,26,0,0,1,1,0,195,0,29,10,1,8,1,0,0
21,Rosario                                 ,013,0319 ,1526,250,8,0,6,8,1,0,5,0,17,0,1,2,0,0,150,0,23,4,0,2,0,0,0
21,Rosario                                 ,013,0320 ,1424,450,18,0,14,32,0,0,7,0,31,0,2,2,0,2,142,2,62,23,0,12,3,0,1
21,Rosario                                 ,013,0320 ,1425,450,0,0,10,24,1,0,8,0,25,1,0,4,0,0,173,0,31,31,0,10,2,0,0
21,Rosario                                 ,013,0320 ,1426,450,19,8,15,27,0,0,13,1,15,0,1,4,0,0,177,1,46,7,0,19,1,0,0
21,Rosario                                 ,013,0320 ,1427,450,2,0,14,33,3,0,9,0,28,0,6,1,0,1,165,0,36,21,0,8,0,1,1
21,Rosario                                 ,013,0320 ,1428,450,20,0,11,29,0,1,14,1,23,1,1,5,0,1,170,0,44,26,0,8,3,0,0
21,Rosario                                 ,013,0320 ,1429,241,5,1,7,16,1,0,4,0,12,0,1,1,0,0,92,0,21,9,0,12,1,0,0
21,Rosario                                 ,013,0320 ,1527,450,3,2,16,23,1,0,12,0,12,0,1,2,0,0,187,0,35,24,0,6,1,0,0
21,Rosario                                 ,013,0320 ,1528,450,17,2,8,17,1,0,12,0,16,0,2,3,0,0,202,0,39,11,0,7,1,0,1
21,Rosario                                 ,013,0320 ,1529,450,10,3,14,21,1,0,9,0,24,0,3,0,0,0,179,1,28,16,0,4,1,1,0
21,Rosario                                 ,013,0320 ,1530,450,11,3,7,21,1,0,8,1,27,0,2,2,0,1,181,1,25,10,0,6,2,0,0
21,Rosario                                 ,013,0320 ,1531,450,11,3,7,31,0,0,9,0,21,1,5,0,0,0,176,0,26,19,0,5,1,0,0
21,Rosario                                 ,013,0320 ,1532,450,3,4,14,11,3,1,6,0,19,0,3,2,1,0,183,1,34,11,0,8,0,0,0
21,Rosario                                 ,013,0320 ,1533,450,7,3,7,19,0,0,10,0,24,1,2,1,1,0,176,0,22,12,0,24,2,0,0
21,Rosario                                 ,013,0320 ,1534,247,10,1,3,12,0,0,6,0,9,0,1,1,0,0,114,0,24,6,1,0,0,0,0
21,Rosario                                 ,013,0320 ,1535,247,9,0,9,10,0,0,4,0,9,0,0,0,0,0,98,0,18,12,0,1,1,1,0
21,Rosario                                 ,013,0321 ,1430,450,18,0,12,29,0,0,12,0,23,1,0,3,0,3,184,0,28,25,0,12,0,0,0
21,Rosario                                 ,013,0321 ,1431,450,14,5,6,22,0,1,10,0,29,1,2,6,0,0,174,0,38,20,0,7,0,0,0
21,Rosario                                 ,013,0321 ,1432,450,17,2,13,30,0,0,20,0,28,0,3,0,0,0,157,2,37,24,1,15,0,0,0
21,Rosario                                 ,013,0321 ,1433,240,13,0,9,10,0,0,7,0,10,0,6,1,0,0,84,0,30,11,1,6,1,0,0
21,Rosario                                 ,013,0321 ,1434,241,8,3,12,14,0,1,3,0,16,0,0,1,0,2,79,0,19,13,0,4,0,0,0
21,Rosario                                 ,013,0321 ,1536,450,7,1,7,12,1,0,6,1,19,0,5,2,1,0,194,0,28,26,0,12,0,0,0
21,Rosario                                 ,013,0321 ,1537,450,9,0,11,22,3,0,13,0,10,0,3,1,0,1,197,0,30,11,0,23,1,1,1
21,Rosario                                 ,013,0321 ,1538,450,14,0,25,17,0,0,9,0,25,0,0,0,0,0,188,0,38,17,0,7,0,0,0
21,Rosario                                 ,013,0321 ,1539,450,0,0,17,20,2,0,9,0,22,1,0,1,0,2,176,0,31,16,0,8,0,0,0
21,Rosario                                 ,013,0321 ,1540,450,10,7,11,13,0,0,12,0,28,0,1,2,0,0,181,0,38,8,0,13,0,1,0
21,Rosario                                 ,013,0321 ,1541,275,6,1,3,6,0,0,5,0,18,0,1,2,1,0,0,1,21,11,0,9,0,0,0
21,Rosario                                 ,013,0322 ,1435,450,25,0,7,13,2,1,8,1,35,0,1,3,1,0,122,0,75,11,1,12,3,1,1
21,Rosario                                 ,013,0322 ,1436,450,16,9,17,17,1,0,13,0,32,0,2,7,1,1,136,0,62,6,0,9,2,1,0
21,Rosario                                 ,013,0322 ,1437,450,25,5,9,22,1,0,8,1,35,0,0,0,2,0,137,0,77,13,0,4,4,0,1
21,Rosario                                 ,013,0322 ,1438,432,35,4,7,2,1,0,3,1,24,0,0,1,1,0,136,0,64,13,0,21,2,0,2
21,Rosario                                 ,013,0322 ,1542,450,2,4,13,13,1,0,15,0,44,0,0,4,0,1,147,1,70,3,1,9,2,0,0
21,Rosario                                 ,013,0322 ,1543,450,9,6,8,20,2,0,13,0,44,3,2,4,0,3,153,0,62,3,0,8,3,1,1
21,Rosario                                 ,013,0322 ,1544,450,8,6,10,8,2,0,14,2,28,0,1,7,2,2,157,0,81,5,0,10,2,0,0
21,Rosario                                 ,013,0322 ,1545,450,14,4,10,13,1,0,10,1,29,0,1,1,1,0,168,0,72,5,0,3,0,1,1
21,Rosario                                 ,013,0322 ,1546,272,9,5,3,10,0,0,2,0,21,0,0,1,0,1,103,1,54,1,0,4,0,0,0
21,Rosario                                 ,013,0323 ,1439,450,3,8,15,19,2,1,11,1,27,0,1,2,0,0,133,0,80,4,1,1,1,1,1
21,Rosario                                 ,013,0323 ,1440,450,18,9,10,23,1,0,13,2,32,0,1,3,0,0,139,2,57,7,1,12,2,0,2
21,Rosario                                 ,013,0323 ,1441,450,26,3,7,22,2,0,6,1,31,0,1,2,0,2,132,3,82,11,0,4,2,0,0
21,Rosario                                 ,013,0323 ,1442,450,36,2,12,23,2,2,15,0,32,0,1,2,0,0,128,1,19,1,1,5,6,0,1
21,Rosario                                 ,013,0323 ,1443,450,29,4,7,14,0,0,15,1,22,2,3,5,0,1,130,0,74,0,1,7,4,0,2
21,Rosario                                 ,013,0323 ,1444,450,24,0,9,12,0,0,8,0,44,2,3,0,0,1,139,2,71,8,1,6,2,0,0
21,Rosario                                 ,013,0323 ,1445,450,18,0,13,18,2,0,8,1,41,0,1,2,0,2,135,4,68,0,0,0,4,1,0
21,Rosario                                 ,013,0323 ,1446,177,4,2,5,12,1,0,4,0,14,0,2,0,0,0,57,0,31,0,0,0,2,0,0
21,Rosario                                 ,013,0323 ,1547,450,0,8,9,12,0,6,6,0,19,0,2,4,0,1,155,2,94,2,2,7,1,1,1
21,Rosario                                 ,013,0323 ,1548,450,2,0,8,12,3,0,7,0,31,1,4,1,0,0,170,3,54,5,0,8,0,0,0
21,Rosario                                 ,013,0323 ,1549,450,2,5,11,21,0,0,12,0,25,0,2,2,0,1,172,0,63,6,2,16,0,0,1
21,Rosario                                 ,013,0323 ,1550,450,17,0,5,16,0,0,12,0,24,0,0,1,0,2,145,1,97,3,0,5,5,0,0
21,Rosario                                 ,013,0323 ,1551,450,9,5,5,14,1,0,11,1,26,1,1,3,0,2,156,0,66,5,0,10,1,1,0
21,Rosario                                 ,013,0323 ,1552,450,0,0,3,13,0,0,5,0,28,0,0,0,0,0,172,0,76,4,0,5,0,1,0
21,Rosario                                 ,013,0323 ,1553,450,15,3,5,16,2,0,5,1,34,1,3,2,1,2,162,1,82,3,1,3,0,0,1
21,Rosario                                 ,013,0323 ,1554,450,12,8,6,13,0,0,6,1,44,1,2,2,0,0,141,1,58,4,0,9,3,1,3
21,Rosario                                 ,013,0323 ,1555,402,14,0,9,11,0,2,7,0,32,0,0,0,0,0,140,1,56,5,0,3,3,1,0
21,Rosario                                 ,013,0324 ,1447,450,18,0,22,25,1,0,18,0,25,1,1,3,0,1,157,2,45,9,0,5,1,0,1
21,Rosario                                 ,013,0324 ,1448,450,29,0,12,13,2,0,8,0,30,0,0,1,0,1,152,0,57,13,0,23,2,0,0
21,Rosario                                 ,013,0324 ,1449,450,21,0,10,21,2,0,9,0,36,0,0,1,0,0,176,0,45,5,0,8,0,0,1
21,Rosario                                 ,013,0324 ,1450,178,9,1,5,2,0,0,1,0,13,0,0,1,0,0,75,0,22,4,0,15,2,0,0
21,Rosario                                 ,013,0324 ,1556,450,0,0,10,10,0,0,9,0,29,0,1,3,0,2,207,0,54,5,0,17,0,2,0
21,Rosario                                 ,013,0324 ,1557,450,3,3,20,14,0,0,7,0,31,0,0,2,0,0,189,0,42,4,0,8,0,2,1
21,Rosario                                 ,013,0324 ,1558,450,5,2,19,13,4,0,11,0,20,0,1,1,0,2,203,0,48,4,0,6,1,0,0
21,Rosario                                 ,013,0324 ,1559,450,21,5,9,16,3,0,8,2,28,0,0,4,0,0,195,0,47,8,0,0,0,1,0
21,Rosario                                 ,013,0324 ,1560,212,0,0,22,0,0,0,8,0,17,0,0,0,0,0,97,0,27,1,0,0,1,1,0
21,Rosario                                 ,013,0325 ,1451,450,18,2,12,28,2,0,8,0,34,0,0,5,1,0,150,1,55,12,0,14,2,0,0
21,Rosario                                 ,013,0325 ,1452,450,13,7,18,20,0,0,12,2,34,0,0,3,1,1,161,1,52,13,0,14,0,1,2
21,Rosario                                 ,013,0325 ,1453,450,21,2,17,4,1,0,11,0,25,0,5,0,0,0,183,0,40,14,0,24,1,0,0
21,Rosario                                 ,013,0325 ,1454,180,4,0,7,11,1,0,2,0,19,0,1,0,0,0,53,1,23,3,0,6,2,1,0
21,Rosario                                 ,013,0325 ,1561,450,5,4,13,16,2,1,15,0,27,0,0,1,0,1,180,1,51,4,0,13,3,0,1
21,Rosario                                 ,013,0325 ,1562,450,5,2,5,13,1,0,8,1,33,0,0,0,1,0,189,3,37,10,0,23,1,0,0
21,Rosario                                 ,013,0325 ,1563,450,0,0,16,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Rosario                                 ,013,0325 ,1564,450,7,0,13,11,0,0,10,0,25,0,1,4,0,2,183,1,40,10,0,18,0,0,0
21,Rosario                                 ,013,0325 ,1565,177,8,1,6,7,0,0,5,0,17,0,0,1,1,0,0,1,27,3,1,5,1,0,0
21,Rosario                                 ,013,0326 ,1455,450,8,0,13,14,0,0,10,0,32,0,1,4,0,0,176,0,46,9,0,11,2,0,0
21,Rosario                                 ,013,0326 ,1456,450,23,2,10,22,0,0,10,2,36,0,1,2,0,2,157,1,47,9,0,6,0,1,0
21,Rosario                                 ,013,0326 ,1457,450,6,0,14,21,2,0,11,0,37,0,1,2,3,1,173,2,53,10,0,12,4,0,2
21,Rosario                                 ,013,0326 ,1458,450,23,0,16,29,1,0,5,1,27,0,1,3,0,1,165,0,62,7,1,13,1,0,0
21,Rosario                                 ,013,0326 ,1459,227,0,0,6,11,0,0,3,0,18,1,1,0,0,0,85,1,30,8,0,7,0,0,0
21,Rosario                                 ,013,0326 ,1566,450,21,4,16,19,1,0,7,1,31,0,0,2,0,0,184,1,37,9,0,4,0,0,0
21,Rosario                                 ,013,0326 ,1567,450,11,7,11,12,4,0,8,0,30,0,0,0,0,0,188,0,44,5,0,7,2,0,0
21,Rosario                                 ,013,0326 ,1568,450,10,6,6,11,2,0,5,1,35,0,1,1,0,0,192,1,44,9,0,12,0,0,0
21,Rosario                                 ,013,0326 ,1569,450,10,7,7,18,1,0,5,0,27,0,1,1,0,0,189,1,40,1,0,10,1,0,1
21,Rosario                                 ,013,0326 ,1570,450,8,1,11,14,1,0,15,0,24,1,3,2,0,0,184,0,41,7,0,11,1,0,0
21,Rosario                                 ,013,0326 ,1571,426,10,3,13,17,0,0,3,1,33,1,1,0,1,1,163,2,40,5,0,11,0,1,0
21,Rosario                                 ,013,0327 ,1460,450,31,3,2,22,5,0,6,1,38,0,1,2,0,0,166,1,52,11,0,18,1,1,0
21,Rosario                                 ,013,0327 ,1461,450,34,3,13,31,1,0,6,0,35,0,1,5,2,1,161,1,66,14,1,10,1,0,0
21,Rosario                                 ,013,0327 ,1462,450,23,0,16,27,0,1,15,0,38,0,0,4,0,1,161,1,42,7,0,5,0,0,0
21,Rosario                                 ,013,0327 ,1463,450,24,1,15,29,0,1,10,0,43,1,1,2,0,1,151,0,50,10,0,15,1,0,1
21,Rosario                                 ,013,0327 ,1464,313,8,5,7,11,1,1,8,0,23,1,2,2,0,1,116,1,28,9,0,11,1,0,1
21,Rosario                                 ,013,0327 ,1572,450,13,5,10,21,1,0,7,0,25,0,1,2,0,0,178,0,45,7,0,9,1,1,0
21,Rosario                                 ,013,0327 ,1573,450,17,0,10,24,0,0,6,1,20,0,3,0,0,0,185,0,47,9,0,4,1,0,0
21,Rosario                                 ,013,0327 ,1574,450,16,8,2,24,0,0,7,0,22,0,0,3,0,1,174,0,45,4,0,7,0,2,0
21,Rosario                                 ,013,0327 ,1575,450,13,0,9,14,2,0,6,3,37,0,1,2,0,0,177,0,47,7,1,3,12,0,0
21,Rosario                                 ,013,0327 ,1576,450,13,4,9,12,1,0,7,1,36,0,0,1,0,0,173,0,51,7,0,9,3,0,1
21,Rosario                                 ,013,0327 ,1577,450,18,4,16,9,0,0,6,0,37,0,2,2,0,1,193,0,29,5,0,5,1,0,1
21,Rosario                                 ,013,0327 ,1578,168,4,1,13,3,0,0,5,0,10,0,0,1,0,0,70,0,18,2,0,1,0,0,0
21,Rosario                                 ,013,0328 ,1465,450,25,0,15,20,2,0,11,0,34,1,1,3,0,1,124,1,65,7,0,19,0,2,0
21,Rosario                                 ,013,0328 ,1466,450,18,3,12,20,1,1,11,0,41,0,2,3,0,1,167,4,63,9,1,4,1,0,3
21,Rosario                                 ,013,0328 ,1467,450,9,5,15,24,0,8,0,2,34,1,5,2,1,0,136,0,87,11,0,9,0,0,2
21,Rosario                                 ,013,0328 ,1468,450,22,6,12,18,2,1,8,1,24,0,4,0,0,0,149,0,62,10,1,10,1,1,0
21,Rosario                                 ,013,0328 ,1469,450,26,0,23,16,3,0,10,0,32,0,1,2,1,0,148,1,63,10,1,0,0,1,0
21,Rosario                                 ,013,0328 ,1470,450,29,3,15,11,6,0,10,1,31,0,1,7,1,3,142,0,77,10,0,10,3,1,0
21,Rosario                                 ,013,0328 ,1471,252,7,0,8,13,0,0,13,0,0,0,0,1,1,0,74,0,34,5,1,10,0,0,2
21,Rosario                                 ,013,0328 ,1472,253,12,3,8,10,0,0,6,0,16,1,0,1,0,0,70,2,43,5,1,8,1,0,0
21,Rosario                                 ,013,0328 ,1579,450,0,0,9,9,1,0,7,0,26,2,1,1,0,2,147,1,72,5,0,13,1,1,0
21,Rosario                                 ,013,0328 ,1580,450,12,5,8,28,0,1,9,1,22,0,0,5,1,1,172,0,48,7,1,6,1,0,1
21,Rosario                                 ,013,0328 ,1581,450,14,4,17,11,2,0,8,0,21,1,4,2,0,2,155,1,64,5,0,9,0,0,0
21,Rosario                                 ,013,0328 ,1582,450,14,3,5,12,0,0,7,0,20,0,2,0,0,0,177,0,58,5,0,7,1,1,1
21,Rosario                                 ,013,0328 ,1583,450,17,5,11,6,1,0,5,0,29,0,1,0,0,1,162,1,47,7,1,19,1,0,0
21,Rosario                                 ,013,0328 ,1584,450,8,0,11,9,0,0,10,0,27,1,1,3,0,2,175,0,52,6,0,10,0,0,0
21,Rosario                                 ,013,0328 ,1585,450,12,6,10,11,3,1,12,1,18,0,3,0,3,1,160,1,76,10,0,9,0,0,0
21,Rosario                                 ,013,0328 ,1586,450,0,0,10,12,0,0,6,2,23,2,0,3,0,1,165,0,63,4,0,7,2,2,0
21,Rosario                                 ,013,0328 ,1587,312,7,5,11,12,1,0,6,0,14,0,0,0,0,0,134,0,45,3,0,3,2,0,0
21,Rosario                                 ,013,0329 ,1473,450,30,0,15,20,1,0,8,0,31,0,0,3,0,0,143,1,89,9,0,2,2,0,1
21,Rosario                                 ,013,0329 ,1474,450,25,0,4,17,1,0,11,3,42,0,2,0,0,2,161,0,60,8,0,24,1,0,0
21,Rosario                                 ,013,0329 ,1475,450,24,8,12,19,2,0,7,0,41,0,1,5,1,1,144,3,63,5,0,5,1,1,2
21,Rosario                                 ,013,0329 ,1476,450,11,6,11,16,4,0,20,1,16,0,1,3,1,1,146,0,79,0,1,16,0,1,11
21,Rosario                                 ,013,0329 ,1477,450,23,7,14,30,2,0,21,0,33,1,0,0,0,3,127,2,61,9,0,5,3,0,3
21,Rosario                                 ,013,0329 ,1478,450,20,6,14,30,1,1,16,1,27,0,0,3,0,0,137,0,75,10,0,6,2,0,0
21,Rosario                                 ,013,0329 ,1479,450,23,8,14,22,2,0,15,1,27,0,1,2,0,1,152,0,70,5,0,6,2,3,1
21,Rosario                                 ,013,0329 ,1480,450,5,14,17,28,2,8,1,0,25,0,0,3,0,0,141,2,73,5,0,6,2,0,2
21,Rosario                                 ,013,0329 ,1481,450,0,20,11,20,4,0,9,0,22,0,2,4,0,0,132,0,88,12,0,11,2,0,1
21,Rosario                                 ,013,0329 ,1482,450,0,0,8,19,2,0,18,2,33,0,0,0,1,0,150,0,67,12,0,10,0,0,1
21,Rosario                                 ,013,0329 ,1483,450,8,0,14,25,1,1,18,1,36,0,3,3,0,0,136,1,59,8,0,5,7,0,1
21,Rosario                                 ,013,0329 ,1484,450,0,0,20,15,0,0,20,0,34,0,1,0,1,2,148,0,82,5,0,0,2,0,1
21,Rosario                                 ,013,0329 ,1485,450,19,7,17,25,1,1,11,3,24,2,2,2,1,1,135,0,64,5,0,13,1,1,0
21,Rosario                                 ,013,0329 ,1486,450,27,0,16,13,1,1,18,0,35,0,1,2,0,1,152,1,57,6,0,10,4,1,1
21,Rosario                                 ,013,0329 ,1487,450,0,0,16,22,0,0,19,0,25,0,1,6,1,2,142,3,62,1,0,14,1,0,0
21,Rosario                                 ,013,0329 ,1488,257,27,0,7,6,1,0,4,0,18,0,0,1,1,1,89,0,0,5,0,10,0,0,0
21,Rosario                                 ,013,0329 ,1588,450,22,0,14,11,0,0,18,1,29,1,0,0,0,2,148,0,78,2,0,8,1,0,0
21,Rosario                                 ,013,0329 ,1589,450,22,9,10,14,1,0,12,0,38,0,0,4,0,1,147,0,63,4,1,6,2,0,1
21,Rosario                                 ,013,0329 ,1590,450,0,0,9,0,3,0,10,0,31,0,0,4,0,2,165,0,54,9,0,20,1,0,0
21,Rosario                                 ,013,0329 ,1591,450,5,5,5,17,1,1,18,2,30,1,0,1,3,1,163,1,54,3,1,8,1,0,2
21,Rosario                                 ,013,0329 ,1592,450,20,8,13,14,0,0,15,0,36,0,2,0,1,0,149,0,63,4,0,8,4,0,0
21,Rosario                                 ,013,0329 ,1593,450,14,3,8,9,3,0,18,0,21,0,2,0,0,1,50,1,63,3,0,9,0,0,0
21,Rosario                                 ,013,0329 ,1594,450,16,5,7,13,2,0,11,0,35,2,1,1,0,0,177,0,54,5,0,11,2,0,0
21,Rosario                                 ,013,0329 ,1595,450,0,0,12,10,1,1,10,0,24,0,0,2,1,2,163,1,67,8,0,12,1,1,0
21,Rosario                                 ,013,0329 ,1596,450,13,5,18,10,0,1,14,0,18,0,1,1,0,0,151,0,71,7,0,11,3,0,3
21,Rosario                                 ,013,0329 ,1597,450,26,13,15,18,1,0,6,0,25,1,0,1,1,1,174,0,70,3,0,9,1,2,0
21,Rosario                                 ,013,0329 ,1598,450,16,5,11,16,1,0,10,0,23,0,0,0,0,0,182,2,78,5,0,2,1,0,0
21,Rosario                                 ,013,0329 ,1599,450,0,0,8,17,0,0,17,1,25,0,3,0,0,0,159,1,66,5,1,2,2,0,0
21,Rosario                                 ,013,0329 ,1600,450,9,2,12,10,2,0,12,1,26,0,0,3,2,0,186,0,60,0,0,15,3,0,0
21,Rosario                                 ,013,0329 ,1601,450,0,8,10,20,1,0,8,1,25,0,0,1,0,0,158,0,61,5,1,5,0,0,0
21,Rosario                                 ,013,0329 ,1602,450,17,6,35,3,2,0,9,1,25,0,0,4,0,1,170,0,60,1,0,3,1,0,0
21,Rosario                                 ,013,0329 ,1603,450,25,0,14,12,0,0,11,0,22,1,0,3,1,1,164,0,61,2,0,6,3,0,1
21,Rosario                                 ,013,0329 ,1604,450,10,7,10,16,2,0,16,0,26,0,2,0,1,0,176,0,55,5,1,7,1,0,4
21,Rosario                                 ,013,0329 ,1605,450,19,3,19,14,0,0,11,0,28,0,4,1,0,0,168,0,57,7,0,8,0,1,0
21,Rosario                                 ,013,0329 ,1606,260,10,3,8,11,2,0,4,1,6,0,1,2,0,0,98,32,1,3,0,5,0,0,0
21,Rosario                                 ,013,0330 ,1489,450,11,0,8,27,5,0,13,0,44,0,2,1,0,1,0,2,47,9,0,10,1,0,3
21,Rosario                                 ,013,0330 ,1490,450,17,0,7,15,5,0,11,1,33,0,4,6,0,1,160,0,61,12,1,18,3,0,0
21,Rosario                                 ,013,0330 ,1491,450,23,0,16,23,1,0,13,3,22,0,1,0,0,0,158,2,51,15,0,6,1,0,0
21,Rosario                                 ,013,0330 ,1492,450,15,3,14,19,2,1,12,0,30,0,1,2,0,2,170,0,49,12,1,6,1,0,0
21,Rosario                                 ,013,0330 ,1493,450,20,6,18,24,0,0,17,0,35,0,1,1,0,0,161,0,51,10,0,13,3,0,0
21,Rosario                                 ,013,0330 ,1494,450,23,7,16,27,3,0,10,0,42,0,0,1,0,0,146,0,47,9,0,17,0,2,0
21,Rosario                                 ,013,0330 ,1495,390,19,0,9,20,3,0,13,0,30,0,0,1,0,0,142,0,44,12,0,12,0,1,0
21,Rosario                                 ,013,0330 ,1607,450,6,1,11,16,0,0,18,0,23,0,0,0,0,0,187,2,44,8,0,6,1,1,1
21,Rosario                                 ,013,0330 ,1608,450,13,2,18,10,0,0,15,0,24,0,1,1,1,0,208,0,38,10,0,4,1,0,0
21,Rosario                                 ,013,0330 ,1609,450,15,3,8,22,1,0,7,1,21,0,0,4,0,0,184,1,48,7,0,8,1,1,0
21,Rosario                                 ,013,0330 ,1610,450,0,6,17,18,5,0,7,1,28,1,4,0,0,0,201,0,40,9,1,7,0,0,0
