X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
656,123° Período Legislativo - Extraordinario - 2º Sesión,"Expediente S-4034/05, S-4033/05 y S-4032/05, 938-OV-05 ,939-OV-05,955-Expediente OV-05. Votacion en general y en particular",2005,2005-12-22,18:12:00,Votos emitidos,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",38,34,1,30,7,NA,"Dictámenes de la Comisión Bicameral de Seguimiento de las Facultades Delegadas al PEN. ley 25561 en los expedientes: 938-Ov-05, 939-Ov-05 y 955-Ov-05: UNIREN remite Propuestas de Renegociación Contractual con las Empresas de -Transporte de Energía Eléctrica por Distribución Troncal del Comahue (Transcomahue S.A.) y empresa Provincial de Energía de Neuquén (Epen) Subsistema Neuquén-; con la empresa Distribuidora Sur S.A. (Edesur S.A.) y con la empresa Distribuidora y Comercializadora Norte S.A. (Edenor S.A.), respectivamente. S-4034/05, S-4033/05 y S-4032/05 (938-OV -05 ,939-OV -05,955-Ov-05). Votacion en general y en particular",ninguna,1.28.6
657,123° Período Legislativo - Extraordinario - 2º Sesión,Expediente CD -68/05. Votacion en general y en particular,2005,2005-12-22,18:13:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",40,32,0,40,0,NA,"Proyecto de ley en revisión modificando el Apartado 28 del Inc. H) del Articulo 7º de la ley del Impuesto al Valor Agregado, en lo Relacionado con la Explotacion de Congresos, Ferias y Exposiciones y la Locacion de Espacios en los Mismos. CD -68/05. Votacion en general y en particular",ninguna,1.28.7
658,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en general,2006,2006-02-15,18:42:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en general,ninguna,2.0.0
659,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo I-Artículo 1º,2006,2006-02-15,18:46:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo I - Artículo 1º,ninguna,2.0.1
660,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo I-Artículos 2º y 3º,2006,2006-02-15,18:47:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo I - Artículos 2º y 3º,ninguna,2.0.2
661,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo I-Artículo 4º,2006,2006-02-15,18:48:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,41,16,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo I - Artículo 4º,ninguna,2.0.3
662,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo I-Artículo 5º,2006,2006-02-15,18:49:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo I - Artículo 5º,ninguna,2.0.4
663,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo II-Artículo 6º,2006,2006-02-15,18:49:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo II - Artículo 6º,ninguna,2.0.5
664,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo III-Artículo 7º,2006,2006-02-15,18:50:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo III - Artículo 7º,ninguna,2.0.6
665,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo IV-Artículo 8º,2006,2006-02-15,18:51:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo IV - Artículo 8º,ninguna,2.0.7
666,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo IV-Artículo 9º,2006,2006-02-15,18:52:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",57,15,0,57,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo IV - Artículo 9º,ninguna,2.0.8
667,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo IV-Artículo 10º,2006,2006-02-15,18:58:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,51,4,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo IV - Artículo 10º,ninguna,2.0.9
668,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo IV-Artículo 11º,2006,2006-02-15,18:59:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,55,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo IV - Artículo 11º,ninguna,2.0.10
669,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo IV-Artículo 12º,2006,2006-02-15,19:00:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,55,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo IV - Artículo 12º,ninguna,2.0.11
670,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular CapítulExpediente OV- Artículo 13º,2006,2006-02-15,19:03:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,0,54,1,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo V - Artículo 13º,ninguna,2.0.12
671,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulos V y VI-Artículos 14º a 17º,2006,2006-02-15,19:05:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",54,18,0,54,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulos V y VI - Artículos 14º a 17º,ninguna,2.0.13
672,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo VII-Artículo 18º,2006,2006-02-15,19:08:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",56,16,0,50,6,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo VII - Artículo 18º,ninguna,2.0.14
673,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo VIII-Artículo 19º,2006,2006-02-15,19:12:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",54,18,0,43,11,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo VIII - Artículo 19º,ninguna,2.0.15
674,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo Ix-Artículo 20º,2006,2006-02-15,19:13:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",54,18,0,54,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo Ix - Artículo 20º,ninguna,2.0.16
675,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo Ix-Artículo 21º,2006,2006-02-15,19:36:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",51,21,0,37,14,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo Ix - Artículo 21º,ninguna,2.0.17
676,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo Ix-Artículo 22º,2006,2006-02-15,19:39:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",48,24,3,41,4,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo Ix - Artículo 22º,ninguna,2.0.18
677,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo Ix-Artículo 23º,2006,2006-02-15,19:41:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",51,21,0,51,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo Ix - Artículo 23º,ninguna,2.0.19
678,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente PE-429/05. Votacion en particular Capítulo Ix-Artículos 24º y 25º,2006,2006-02-15,19:52:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",50,22,0,50,0,NA,Dictamen en el proyecto de ley creando un programa destinado a promover el desarrollo de la biotecnología moderna en la República Argentina. PE - 429/05. Votacion en particular Capítulo Ix - Artículos 24º y 25º,ninguna,2.0.20
679,123° Período Legislativo - Extraordinario - 3º Sesión,Expediente S-4150/05. Votacion en general y en particular .,2006,2006-02-15,20:20:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",44,28,0,44,0,NA,"Proyecto de ley declarando Zona de Desastre y Emergencia Economica y Social a Diversas Localidades de la Provincia de Jujuy. S - 4150/05. Votacion en general y en particular . Observaciones : Antecedentes S - 4127/05, 4129/05, 4137/05, 4143/05, 4147/05.",ninguna,2.0.21
680,124° Período Legislativo - Ordinario - 1º Sesión,Expediente PE-1/06. Votacion en general,2006,2006-03-08,15:36:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",56,16,0,56,0,NA,Dictamen en el proyecto de ley sobre Medidas para Resolver Situaciones Planteadas en Torno a las Ejecuciones sobre Vivienda Única y Familiar de Deudores Según el Sistema de Refinanciación Hipotecaria creado por ley 25798. PE - 1/06. Votacion en general,ninguna,2.1.0
681,124° Período Legislativo - Ordinario - 1º Sesión,Expediente PE-1/06. Votacion en particular,2006,2006-03-08,15:38:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",56,16,0,56,0,NA,Dictamen en el proyecto de ley sobre Medidas para Resolver Situaciones Planteadas en Torno a las Ejecuciones sobre Vivienda Única y Familiar de Deudores Según el Sistema de Refinanciación Hipotecaria creado por ley 25798. PE - 1/06. Votacion en particular,ninguna,2.1.1
682,124° Período Legislativo - Ordinario - 2º Sesión,Expediente PE-3/06. Votacion en general y en particular,2006,2006-03-15,18:39:00,Votos emitidos,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",55,17,4,34,17,NA,"Dictamen en el proyecto de ley por el cual se Incorpora el Día 24 de Marzo, Día Nacional de la Memoria por la Verdad y la Justicia, entre los feriados nacionales. PE - 3/06. Votacion en general y en particular",ninguna,2.2.0
683,124° Período Legislativo - Ordinario - 2º Sesión,"Expediente S-440/06, 1123-OV- 05. Votacion en general y en particular",2006,2006-03-15,20:16:00,Votos emitidos,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",47,25,1,28,18,NA,Dictamen de la Comisión Bicameral de Seguimiento de las Facultades Delegadas al PEN -Ley 25561- en el Expediente 1123 -OV - 05 : UNIREN remite propuesta de renegociación contractual de la empresa Caminos del Valle Sociedad Anónima. S - 440/06 (1123-OV - 05). Votacion en general y en particular,ninguna,2.2.1
684,124° Período Legislativo - Ordinario - 2º Sesión,"Orden del Día 1, Expediente S-4171/05. Votacion en general y en particular",2006,2006-03-15,20:29:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",39,33,0,39,0,NA,"Dictamen en el proyecto de ley declarando zona de desastre y emergencia económica y social a diversos departamentos de la Pcia. del Chaco, Orden del Día 1 (S - 4171/05). Votacion en general y en particular",ninguna,2.2.2
685,124° Período Legislativo - Ordinario - 3º Sesión,Expediente PE-440/03. Votacion en general y en particular .,2006,2006-03-22,18:14:00,Miembros presentes,Dos tercios,AFIRMATIVO,"PAMPURO, José Juan Bautista",52,20,0,52,0,0,Dictamen en las modificaciones introducidas por la H. Camara de Diputados en el proyecto de ley que le fuera pasado en revisión modificando diversos Arts. de la ley 24. 522 (Concursos y Quiebras) a fin de reformar aspectos del «Fuero de Atracción «. PE - 440/03. Votacion en general y en particular . Observaciones : sobre tablas. Insistencia en la sanción original del H. Senado de la Nación,ninguna,2.3.0
686,124° Período Legislativo - Ordinario - 4º Sesión,"Orden del Día 46, Expediente S-839/05. Votacion en general y en particular",2006,2006-04-05,16:58:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",53,19,0,53,0,NA,"Dictamen en el proyecto de ley ratificando la ley 24.616, declaración de utilidad pública y sujeto a expropiación de un inmueble ubicado en la Ciudad de Salta, Orden del Día 46 (S-839/05). Votacion en general y en particular",ninguna,2.4.0
687,124° Período Legislativo - Ordinario - 4º Sesión,"Orden del Día 50, Expediente S-136/06. Votacion en general y en particular",2006,2006-04-05,17:00:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",54,18,0,54,0,NA,"Dictamen en el proyecto de ley transfiriendo a la Municipalidad de Pedro R. Fernandez, Corrientes, inmuebles propiedad de Ferrocarriles Argentinos, Orden del Día 50 (S-136/06). Votacion en general y en particular",ninguna,2.4.1
688,124° Período Legislativo - Ordinario - 4º Sesión,"Orden del Día 51, Expediente S-149/06. Votacion en general y en particular",2006,2006-04-05,17:01:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",54,18,0,54,0,NA,"Dictamen en el proyecto de ley transfiriendo a título gratuito a la Provincia del Chaco, un inmueble propiedad del Estado Nacional, Orden del Día 51 (S-149/06). Votacion en general y en particular",ninguna,2.4.2
689,124° Período Legislativo - Ordinario - 4º Sesión,Expediente CD-4/06. Votacion en general y en particular,2006,2006-04-05,17:30:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",54,18,0,54,0,NA,"Dictamen en el proyecto de ley en revision prorrogando el plazo previsto en el Artículo 30 de la ley 24.573 - Mediación en Todos los Procesos de Contenido Patrimonial. CD-4/06. Votacion en general y en particular Observaciones: sobre tablas, Art. 81 Cn.",ninguna,2.4.3
690,124° Período Legislativo - Ordinario - 4º Sesión,"Expediente S-756/06, Expediente CD-5/06. Votacion en general y en particular",2006,2006-04-05,19:01:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"PAMPURO, José Juan Bautista",47,25,0,47,0,0,"Dictamen de la Comisión Bicameral de Seguimiento de las Facultades Delegadas al PEN ley 25561, en el Decreto 303/06 por el cual se rescinde el Contrato de Concesión suscripto entre el Estado Nacional y la empresa Aguas Argentinas S.A. S-756/06 (CD-5/06). Votacion en general y en particular Observaciones: sobre tablas",ninguna,2.4.4
691,124° Período Legislativo - Ordinario - 4º Sesión,"Expediente CD-15/05, CD16/05-Fe de Errata. Votacion en general y en particular",2006,2006-04-05,19:06:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"SCIOLI, Daniel",50,22,0,50,0,NA,Proyecto de ley en revisión modificando el Art. 1° de la ley 24571 -Días No Laborables para Aquellos que Profesan la Religion Judia- CD-15/05 (CD16/05 - Fe de Errata). Votacion en general y en particular Observaciones: sobre tablas,ninguna,2.4.5
